iucn_sid,iucn_rgn,years,cat_ts,scores,pop_trend_desc,calc_trend
169967,global,"2011, 2015","LC, LC","0, 0",stable,0
170266,global,"2014, 2017","LC, LC","0, 0",unknown,0
170309,global,"2011, 2022","NT, LC","0.2, 0",decreasing,-0.01818
170310,global,"2011, 2021","LC, LC","0, 0",decreasing,0
170314,global,"2011, 2022","VU, VU","0.4, 0.4",decreasing,0
170322,global,"2011, 2022","VU, LC","0.4, 0",increasing,-0.03636
170338,global,"2011, 2022","LC, VU","0, 0.4",decreasing,0.03636
170341,global,"2011, 2014, 2021","LC, VU, NT","0, 0.4, 0.2",decreasing,0.01139
170501,global,"2016, 2019","CR, CR","0.8, 0.8",decreasing,0
172321,global,"2011, 2021","LC, LC","0, 0",unknown,0
172359,global,"2011, 2012, 2021","LC, LC, LC","0, 0, 0",unknown,0
172363,global,"2012, 2016","LC, LC","0, 0",unknown,0
172393,global,"2011, 2012, 2021","LC, LC, LC","0, 0, 0",unknown,0
172404,global,"2011, 2012","LC, LC","0, 0",stable,0
172416,global,"2014, 2021","LC, LC","0, 0",unknown,0
172443,global,"2011, 2017","LC, LC","0, 0",stable,0
172450,global,"2011, 2012, 2019","LC, LC, LC","0, 0, 0",unknown,0
172468,global,"2011, 2017","LC, LC","0, 0",unknown,0
172469,global,"2011, 2017","LC, LC","0, 0",unknown,0
172497,global,"2012, 2021","LC, LC","0, 0",unknown,0
175136,global,"2010, 2020","LC, LC","0, 0",unknown,0
175140,global,"2010, 2020","LC, LC","0, 0",unknown,0
176694,global,"2010, 2018","LC, LC","0, 0",unknown,0
176703,global,"2010, 2018","LC, LC","0, 0",unknown,0
176708,global,"2010, 2018","LC, LC","0, 0",unknown,0
176711,global,"2010, 2018","LC, LC","0, 0",unknown,0
176718,global,"2010, 2012","LC, LC","0, 0",stable,0
176719,global,"2010, 2018","LC, LC","0, 0",stable,0
176738,global,"2010, 2017","LC, LC","0, 0",stable,0
176746,global,"2010, 2018, 2021","LC, LC, LC","0, 0, 0",unknown,-0
176769,global,"2010, 2021","LC, LC","0, 0",decreasing,0
178062,global,"2010, 2019","LC, LC","0, 0",unknown,0
178063,global,"2010, 2019","LC, LC","0, 0",unknown,0
178064,global,"2010, 2019","LC, LC","0, 0",unknown,0
178065,global,"2010, 2019","LC, LC","0, 0",unknown,0
178067,global,"2010, 2019, 2020","LC, LC, LC","0, 0, 0",unknown,-0
178111,global,"2010, 2017","LC, LC","0, 0",unknown,0
178851,global,"2010, 2015","LC, LC","0, 0",decreasing,0
180644,global,"2012, 2019","LC, LC","0, 0",unknown,0
180650,global,"2013, 2019","LC, LC","0, 0",stable,0
180682,global,"2012, 2021","LC, LC","0, 0",unknown,0
180690,global,"2011, 2020","LC, LC","0, 0",unknown,0
180706,global,"2012, 2021","LC, LC","0, 0",unknown,0
180707,global,"2012, 2020","LC, LC","0, 0",unknown,0
180851,global,"2012, 2019","LC, LC","0, 0",unknown,0
180866,global,"2012, 2021","LC, LC","0, 0",unknown,0
180898,global,"2012, 2020","LC, LC","0, 0",unknown,0
180926,global,"2012, 2019","LC, LC","0, 0",stable,0
180966,global,"2012, 2020","LC, LC","0, 0",unknown,0
180980,global,"2011, 2017","LC, LC","0, 0",unknown,0
181000,global,"2012, 2021","LC, LC","0, 0",unknown,0
181048,global,"2012, 2021","LC, LC","0, 0",unknown,0
181137,global,"2012, 2022","LC, LC","0, 0",unknown,0
181156,global,"2012, 2020","LC, LC","0, 0",stable,0
181186,global,"2012, 2020","LC, LC","0, 0",unknown,0
181547,global,"2013, 2017, 2019","LC, LC, LC","0, 0, 0",unknown,-0
181550,global,"2010, 2020","LC, LC","0, 0",unknown,0
181567,global,"2010, 2020","LC, LC","0, 0",unknown,0
181577,global,"2010, 2020","LC, LC","0, 0",unknown,0
181797,global,"2010, 2020","LC, LC","0, 0",unknown,0
181933,global,"2010, 2020","LC, LC","0, 0",unknown,0
181943,global,"2010, 2020","LC, LC","0, 0",unknown,0
181984,global,"2015, 2019","LC, LC","0, 0",stable,0
182093,global,"2010, 2020","LC, LC","0, 0",unknown,0
182223,global,"2010, 2018, 2020","LC, LC, LC","0, 0, 0",unknown,-0
182239,global,"2010, 2020","LC, LC","0, 0",unknown,0
182285,global,"2010, 2020","LC, LC","0, 0",unknown,0
182330,global,"2010, 2020","LC, LC","0, 0",unknown,0
182363,global,"2010, 2020","LC, LC","0, 0",unknown,0
182549,global,"2010, 2020","LC, LC","0, 0",unknown,0
182611,global,"2010, 2020","LC, LC","0, 0",unknown,0
182622,global,"2010, 2018, 2020","LC, LC, LC","0, 0, 0",unknown,-0
182807,global,"2010, 2020","LC, LC","0, 0",unknown,0
182905,global,"2010, 2020","LC, LC","0, 0",unknown,0
182933,global,"2010, 2020","LC, LC","0, 0",unknown,0
183155,global,"2014, 2019","LC, NT","0, 0.2",unknown,0.04
183158,global,"2012, 2017, 2019","LC, LC, LC","0, 0, 0",stable,-0
183169,global,"2015, 2020","LC, LC","0, 0",unknown,0
183177,global,"2015, 2019","LC, LC","0, 0",unknown,0
183210,global,"2010, 2021","LC, LC","0, 0",unknown,0
183215,global,"2010, 2021","LC, LC","0, 0",unknown,0
183217,global,"2010, 2017","LC, LC","0, 0",unknown,0
183227,global,"2010, 2021","LC, LC","0, 0",unknown,0
183232,global,"2010, 2021","LC, LC","0, 0",unknown,0
183235,global,"2010, 2020","LC, LC","0, 0",unknown,0
183244,global,"2010, 2020","LC, LC","0, 0",unknown,0
183245,global,"2010, 2020","LC, LC","0, 0",unknown,0
183248,global,"2010, 2020","LC, LC","0, 0",unknown,0
183252,global,"2010, 2020","LC, LC","0, 0",unknown,0
183257,global,"2010, 2019","LC, LC","0, 0",stable,0
183268,global,"2010, 2021","LC, LC","0, 0",unknown,0
183271,global,"2010, 2020","LC, LC","0, 0",unknown,0
183278,global,"2010, 2020","LC, LC","0, 0",unknown,0
183294,global,"2010, 2019","LC, LC","0, 0",unknown,0
183308,global,"2010, 2014","LC, LC","0, 0",stable,0
183309,global,"2010, 2020","LC, LC","0, 0",unknown,0
183310,global,"2010, 2012","LC, LC","0, 0",stable,0
183314,global,"2010, 2019","NT, NT","0.2, 0.2",unknown,0
183317,global,"2010, 2016","LC, LC","0, 0",unknown,0
183326,global,"2010, 2015","NT, NT","0.2, 0.2",unknown,0
183332,global,"2010, 2020","LC, LC","0, 0",unknown,0
183340,global,"2010, 2019","LC, LC","0, 0",stable,0
183342,global,"2010, 2020","LC, LC","0, 0",unknown,0
183350,global,"2010, 2020","LC, LC","0, 0",unknown,0
183351,global,"2010, 2019","LC, LC","0, 0",unknown,0
183358,global,"2010, 2020","LC, LC","0, 0",unknown,0
183364,global,"2015, 2019","LC, LC","0, 0",unknown,0
183376,global,"2010, 2021","LC, LC","0, 0",unknown,0
183379,global,"2010, 2020","LC, LC","0, 0",unknown,0
183380,global,"2010, 2020","LC, LC","0, 0",unknown,0
183382,global,"2010, 2020","LC, LC","0, 0",unknown,0
183386,global,"2010, 2020","LC, LC","0, 0",unknown,0
183387,global,"2010, 2020","LC, LC","0, 0",unknown,0
183388,global,"2010, 2020","LC, LC","0, 0",unknown,0
183389,global,"2010, 2021","LC, LC","0, 0",unknown,0
183390,global,"2010, 2020","LC, LC","0, 0",unknown,0
183413,global,"2010, 2019","LC, LC","0, 0",unknown,0
183414,global,"2010, 2020","LC, LC","0, 0",unknown,0
183416,global,"2010, 2020","LC, LC","0, 0",unknown,0
183432,global,"2010, 2021","LC, LC","0, 0",unknown,0
183437,global,"2010, 2020","LC, LC","0, 0",unknown,0
183444,global,"2010, 2020","LC, LC","0, 0",unknown,0
183445,global,"2010, 2021","VU, VU","0.4, 0.4",unknown,0
183453,global,"2010, 2019","LC, LC","0, 0",unknown,0
183466,global,"2010, 2019","LC, LC","0, 0",unknown,0
183467,global,"2010, 2020","LC, LC","0, 0",unknown,0
183468,global,"2010, 2012","LC, LC","0, 0",stable,0
183470,global,"2010, 2020","LC, LC","0, 0",unknown,0
183471,global,"2010, 2020","LC, LC","0, 0",unknown,0
183501,global,"2010, 2020","LC, LC","0, 0",unknown,0
183516,global,"2010, 2020","LC, LC","0, 0",unknown,0
183523,global,"2010, 2020","LC, LC","0, 0",unknown,0
183537,global,"2010, 2021","LC, LC","0, 0",unknown,0
183544,global,"2010, 2019","LC, LC","0, 0",unknown,0
183547,global,"2010, 2021","LC, LC","0, 0",unknown,0
183561,global,"2010, 2020","LC, LC","0, 0",unknown,0
183562,global,"2010, 2020","LC, LC","0, 0",unknown,0
183565,global,"2010, 2020","LC, LC","0, 0",unknown,0
183569,global,"2010, 2020","LC, LC","0, 0",unknown,0
183578,global,"2010, 2020","LC, LC","0, 0",unknown,0
183580,global,"2010, 2020","LC, LC","0, 0",unknown,0
183581,global,"2010, 2020","LC, LC","0, 0",unknown,0
183592,global,"2010, 2020","LC, LC","0, 0",unknown,0
183595,global,"2010, 2019","LC, LC","0, 0",unknown,0
183601,global,"2010, 2021","LC, LC","0, 0",unknown,0
183604,global,"2010, 2020","LC, LC","0, 0",unknown,0
183606,global,"2010, 2021","LC, LC","0, 0",unknown,0
183632,global,"2010, 2019","LC, LC","0, 0",unknown,0
183633,global,"2010, 2019","LC, LC","0, 0",stable,0
183635,global,"2010, 2020","LC, LC","0, 0",unknown,0
183639,global,"2010, 2020","LC, LC","0, 0",unknown,0
183646,global,"2010, 2012","LC, LC","0, 0",stable,0
183648,global,"2010, 2020","LC, LC","0, 0",unknown,0
183656,global,"2010, 2021","LC, LC","0, 0",unknown,0
183657,global,"2010, 2020","LC, LC","0, 0",unknown,0
183658,global,"2010, 2019","LC, LC","0, 0",unknown,0
183669,global,"2010, 2020","LC, LC","0, 0",unknown,0
183682,global,"2010, 2021","VU, VU","0.4, 0.4",decreasing,0
183683,global,"2010, 2021","LC, LC","0, 0",unknown,0
183687,global,"2010, 2021","LC, LC","0, 0",unknown,0
183703,global,"2010, 2015","VU, VU","0.4, 0.4",stable,0
183716,global,"2010, 2019","LC, LC","0, 0",unknown,0
183720,global,"2010, 2020","VU, VU","0.4, 0.4",unknown,0
183721,global,"2010, 2020","LC, LC","0, 0",unknown,0
183738,global,"2010, 2019","NT, LC","0.2, 0",unknown,-0.02222
183739,global,"2010, 2015","VU, VU","0.4, 0.4",unknown,0
183740,global,"2010, 2020","LC, LC","0, 0",unknown,0
183743,global,"2010, 2016","LC, LC","0, 0",unknown,0
183744,global,"2010, 2020","LC, LC","0, 0",unknown,0
183750,global,"2010, 2020","LC, LC","0, 0",unknown,0
183757,global,"2010, 2017","LC, LC","0, 0",unknown,0
183761,global,"2010, 2021","LC, LC","0, 0",unknown,0
183775,global,"2010, 2021","LC, LC","0, 0",increasing,0
183796,global,"2010, 2021","LC, LC","0, 0",unknown,0
183803,global,"2010, 2021","LC, LC","0, 0",unknown,0
183806,global,"2010, 2021","LC, LC","0, 0",unknown,0
183810,global,"2010, 2021","LC, LC","0, 0",unknown,0
183812,global,"2010, 2020","LC, LC","0, 0",unknown,0
183813,global,"2010, 2012","LC, LC","0, 0",unknown,0
183829,global,"2010, 2020","LC, LC","0, 0",unknown,0
183830,global,"2010, 2020","LC, LC","0, 0",unknown,0
183837,global,"2010, 2019","LC, LC","0, 0",unknown,0
183839,global,"2010, 2012","LC, LC","0, 0",stable,0
183843,global,"2010, 2020","LC, LC","0, 0",unknown,0
183848,global,"2010, 2020","LC, LC","0, 0",stable,0
183862,global,"2010, 2020","LC, LC","0, 0",unknown,0
183863,global,"2010, 2020","LC, LC","0, 0",unknown,0
183864,global,"2010, 2020","LC, LC","0, 0",unknown,0
183869,global,"2010, 2020","LC, LC","0, 0",unknown,0
183876,global,"2010, 2020","LC, LC","0, 0",unknown,0
183878,global,"2010, 2020","LC, LC","0, 0",unknown,0
183881,global,"2010, 2021","LC, LC","0, 0",unknown,0
183892,global,"2010, 2021","LC, LC","0, 0",unknown,0
183893,global,"2010, 2020","LC, LC","0, 0",unknown,0
183899,global,"2010, 2020","LC, LC","0, 0",unknown,0
183901,global,"2010, 2020","LC, LC","0, 0",unknown,0
183903,global,"2010, 2020","LC, LC","0, 0",unknown,0
183906,global,"2010, 2021","LC, LC","0, 0",unknown,0
183910,global,"2010, 2020","LC, LC","0, 0",unknown,0
183911,global,"2010, 2020","LC, LC","0, 0",unknown,0
183913,global,"2010, 2020","LC, LC","0, 0",unknown,0
183917,global,"2010, 2020","LC, LC","0, 0",unknown,0
183922,global,"2010, 2020","LC, LC","0, 0",unknown,0
183928,global,"2010, 2021","LC, LC","0, 0",unknown,0
183932,global,"2010, 2019","LC, LC","0, 0",unknown,0
183933,global,"2010, 2021","LC, LC","0, 0",unknown,0
183935,global,"2010, 2020","LC, LC","0, 0",unknown,0
183946,global,"2010, 2020","LC, LC","0, 0",unknown,0
183954,global,"2010, 2020","LC, LC","0, 0",unknown,0
183961,global,"2010, 2015","NT, NT","0.2, 0.2",unknown,0
183972,global,"2010, 2019","LC, LC","0, 0",unknown,0
183974,global,"2010, 2020","LC, LC","0, 0",unknown,0
183981,global,"2010, 2019","LC, LC","0, 0",unknown,0
183984,global,"2010, 2020","LC, LC","0, 0",unknown,0
183986,global,"2010, 2019","LC, LC","0, 0",unknown,0
183989,global,"2010, 2020","LC, LC","0, 0",unknown,0
183995,global,"2010, 2020","LC, LC","0, 0",unknown,0
183996,global,"2010, 2020","LC, LC","0, 0",unknown,0
183997,global,"2010, 2020","LC, LC","0, 0",unknown,0
184000,global,"2010, 2020","LC, LC","0, 0",unknown,0
184019,global,"2010, 2020","LC, LC","0, 0",unknown,0
184025,global,"2010, 2021","VU, VU","0.4, 0.4",unknown,0
184032,global,"2010, 2020","LC, LC","0, 0",unknown,0
184033,global,"2010, 2020","LC, LC","0, 0",unknown,0
184036,global,"2010, 2019","LC, LC","0, 0",unknown,0
184038,global,"2010, 2020","LC, LC","0, 0",unknown,0
184040,global,"2010, 2019","NT, LC","0.2, 0",stable,-0.02222
184044,global,"2010, 2019","LC, LC","0, 0",unknown,0
184088,global,"2010, 2013","LC, LC","0, 0",stable,0
184099,global,"2010, 2013","LC, LC","0, 0",unknown,0
184626,global,"2010, 2020","LC, LC","0, 0",unknown,0
184679,global,"2010, 2016","LC, LC","0, 0",stable,0
184686,global,"2010, 2020","LC, LC","0, 0",unknown,0
184711,global,"2010, 2020","LC, LC","0, 0",unknown,0
184723,global,"2010, 2020","LC, LC","0, 0",unknown,0
184745,global,"2010, 2020","LC, LC","0, 0",unknown,0
184918,global,"2012, 2016","LC, LC","0, 0",unknown,0
185152,global,"2014, 2020","EN, EN","0.6, 0.6",decreasing,0
185872,global,"2015, 2020","LC, LC","0, 0",unknown,0
185943,global,"2015, 2019","LC, LC","0, 0",unknown,0
185963,global,"2015, 2019","LC, LC","0, 0",stable,0
185968,global,"2015, 2019","VU, VU","0.4, 0.4",unknown,0
185972,global,"2015, 2019","LC, LC","0, 0",stable,0
185989,global,"2015, 2019","LC, LC","0, 0",stable,0
185990,global,"2015, 2019","LC, LC","0, 0",unknown,0
185999,global,"2015, 2019","LC, LC","0, 0",unknown,0
186007,global,"2015, 2019","LC, LC","0, 0",unknown,0
186008,global,"2015, 2019","LC, LC","0, 0",unknown,0
186012,global,"2015, 2019","LC, LC","0, 0",unknown,0
186019,global,"2015, 2019","LC, LC","0, 0",unknown,0
187435,global,"2010, 2015","CR, EN","0.8, 0.6",unknown,-0.04
187455,global,"2010, 2015","LC, LC","0, 0",unknown,0
187492,global,"2010, 2014","LC, LC","0, 0",stable,0
187573,global,"2010, 2014","LC, LC","0, 0",stable,0
187595,global,"2010, 2015","LC, LC","0, 0",unknown,0
187678,global,"2010, 2014","LC, LC","0, 0",stable,0
187714,global,"2010, 2015","LC, LC","0, 0",stable,0
187756,global,"2010, 2014","LC, LC","0, 0",stable,0
187775,global,"2010, 2014","LC, LC","0, 0",stable,0
187790,global,"2010, 2015","NT, LC","0.2, 0",unknown,-0.04
187803,global,"2010, 2015","LC, LC","0, 0",unknown,0
187874,global,"2012, 2019","LC, LC","0, 0",unknown,0
187987,global,"2012, 2021","LC, LC","0, 0",unknown,0
188021,global,"2012, 2019","LC, LC","0, 0",unknown,0
188065,global,"2012, 2016","LC, LC","0, 0",unknown,0
188101,global,"2012, 2017","LC, LC","0, 0",stable,0
188113,global,"2008, 2011","LC, LC","0, 0",unknown,0
189823,global,"2013, 2019","LC, LC","0, 0",stable,0
190082,global,"2013, 2019","LC, LC","0, 0",stable,0
190111,global,"2015, 2019","LC, LC","0, 0",unknown,0
190168,global,"2015, 2019","LC, LC","0, 0",unknown,0
190195,global,"2015, 2019","LC, LC","0, 0",unknown,0
190257,global,"2015, 2019","LC, LC","0, 0",unknown,0
190274,global,"2015, 2021","LC, LC","0, 0",unknown,0
190327,global,"2015, 2019","LC, LC","0, 0",unknown,0
190329,global,"2015, 2019","LC, LC","0, 0",stable,0
190458,global,"2015, 2019","LC, LC","0, 0",stable,0
190478,global,"2015, 2019","LC, LC","0, 0",unknown,0
190674,global,"2010, 2012","LC, LC","0, 0",unknown,0
190675,global,"2010, 2012","LC, LC","0, 0",unknown,0
190676,global,"2010, 2012","LC, LC","0, 0",unknown,0
190677,global,"2010, 2012","LC, LC","0, 0",unknown,0
190678,global,"2010, 2012","LC, LC","0, 0",unknown,0
190679,global,"2010, 2012","LC, LC","0, 0",unknown,0
190680,global,"2010, 2012","LC, LC","0, 0",unknown,0
190681,global,"2010, 2012","LC, LC","0, 0",unknown,0
190682,global,"2010, 2012","LC, LC","0, 0",unknown,0
190683,global,"2010, 2012","LC, LC","0, 0",unknown,0
190685,global,"2010, 2012","LC, LC","0, 0",unknown,0
190686,global,"2010, 2012","LC, LC","0, 0",unknown,0
190687,global,"2010, 2012","LC, LC","0, 0",unknown,0
190688,global,"2010, 2012","LC, LC","0, 0",unknown,0
190689,global,"2010, 2012","LC, LC","0, 0",unknown,0
190690,global,"2010, 2012","LC, LC","0, 0",unknown,0
190691,global,"2010, 2012","LC, LC","0, 0",unknown,0
190692,global,"2010, 2012","LC, LC","0, 0",unknown,0
190693,global,"2010, 2012","LC, LC","0, 0",unknown,0
190694,global,"2010, 2012","LC, LC","0, 0",unknown,0
190695,global,"2010, 2012","LC, LC","0, 0",unknown,0
190697,global,"2010, 2012","LC, LC","0, 0",unknown,0
190698,global,"2010, 2012","LC, LC","0, 0",unknown,0
190699,global,"2010, 2012","LC, LC","0, 0",unknown,0
190700,global,"2010, 2012","LC, LC","0, 0",unknown,0
190701,global,"2010, 2012","LC, LC","0, 0",unknown,0
190702,global,"2010, 2012","LC, LC","0, 0",unknown,0
190703,global,"2010, 2012","LC, LC","0, 0",unknown,0
190704,global,"2010, 2012","LC, LC","0, 0",unknown,0
190705,global,"2010, 2012","LC, LC","0, 0",unknown,0
190706,global,"2010, 2012","LC, LC","0, 0",unknown,0
190707,global,"2010, 2012","LC, LC","0, 0",unknown,0
190708,global,"2010, 2012","LC, LC","0, 0",unknown,0
190709,global,"2010, 2012","LC, LC","0, 0",unknown,0
190710,global,"2010, 2012","LC, LC","0, 0",unknown,0
190711,global,"2010, 2012","NT, NT","0.2, 0.2",unknown,0
190712,global,"2010, 2012","LC, LC","0, 0",unknown,0
190713,global,"2010, 2012","LC, LC","0, 0",unknown,0
190714,global,"2010, 2012","LC, LC","0, 0",unknown,0
190715,global,"2010, 2012","LC, LC","0, 0",unknown,0
190717,global,"2010, 2012","LC, LC","0, 0",unknown,0
190718,global,"2010, 2012","LC, LC","0, 0",unknown,0
190719,global,"2010, 2012","LC, LC","0, 0",unknown,0
190721,global,"2010, 2012","LC, LC","0, 0",unknown,0
190722,global,"2010, 2012","LC, LC","0, 0",unknown,0
190723,global,"2010, 2012","LC, LC","0, 0",unknown,0
190725,global,"2010, 2012","LC, LC","0, 0",unknown,0
190726,global,"2010, 2012","LC, LC","0, 0",unknown,0
190727,global,"2010, 2012","LC, LC","0, 0",unknown,0
190728,global,"2010, 2012","LC, LC","0, 0",unknown,0
190729,global,"2010, 2012","LC, LC","0, 0",unknown,0
190730,global,"2010, 2012","LC, LC","0, 0",unknown,0
190731,global,"2010, 2012","LC, LC","0, 0",unknown,0
190732,global,"2010, 2012","LC, LC","0, 0",unknown,0
190733,global,"2010, 2012","LC, LC","0, 0",unknown,0
190734,global,"2010, 2012","LC, LC","0, 0",unknown,0
190736,global,"2010, 2012","LC, LC","0, 0",unknown,0
190737,global,"2010, 2012","LC, LC","0, 0",unknown,0
190738,global,"2010, 2012","LC, LC","0, 0",unknown,0
190739,global,"2010, 2012","LC, LC","0, 0",unknown,0
190740,global,"2010, 2012","LC, LC","0, 0",unknown,0
190741,global,"2010, 2012","LC, LC","0, 0",unknown,0
190742,global,"2010, 2012","LC, LC","0, 0",unknown,0
190744,global,"2010, 2012","LC, LC","0, 0",unknown,0
190745,global,"2010, 2012","LC, LC","0, 0",unknown,0
190746,global,"2010, 2012","LC, LC","0, 0",unknown,0
190747,global,"2010, 2012","LC, LC","0, 0",unknown,0
190748,global,"2010, 2012","EN, EN","0.6, 0.6",decreasing,0
190749,global,"2010, 2012","LC, LC","0, 0",unknown,0
190750,global,"2010, 2012","LC, LC","0, 0",unknown,0
190753,global,"2010, 2012","LC, LC","0, 0",unknown,0
190754,global,"2010, 2012","LC, LC","0, 0",unknown,0
190755,global,"2010, 2012","LC, LC","0, 0",unknown,0
190756,global,"2010, 2012","LC, LC","0, 0",unknown,0
190757,global,"2010, 2012","LC, LC","0, 0",unknown,0
190758,global,"2010, 2012","LC, LC","0, 0",unknown,0
190759,global,"2010, 2012","LC, LC","0, 0",unknown,0
190761,global,"2010, 2012","NT, NT","0.2, 0.2",unknown,0
190762,global,"2010, 2012","LC, LC","0, 0",stable,0
190763,global,"2010, 2012","LC, LC","0, 0",unknown,0
190765,global,"2010, 2012","LC, LC","0, 0",unknown,0
190766,global,"2010, 2012","LC, LC","0, 0",unknown,0
190767,global,"2010, 2012","LC, LC","0, 0",unknown,0
190768,global,"2010, 2012","LC, LC","0, 0",unknown,0
190769,global,"2010, 2012","LC, LC","0, 0",unknown,0
190770,global,"2010, 2012","LC, LC","0, 0",stable,0
191108,global,"2014, 2017","EN, EN","0.6, 0.6",decreasing,0
191191,global,"2013, 2019","LC, LC","0, 0",stable,0
191192,global,"2015, 2019","EN, VU","0.6, 0.4",unknown,-0.05
191193,global,"2015, 2019","LC, LC","0, 0",unknown,0
191196,global,"2015, 2019","LC, LC","0, 0",unknown,0
191197,global,"2015, 2019","LC, LC","0, 0",unknown,0
191206,global,"2013, 2019","LC, LC","0, 0",unknown,0
191207,global,"2015, 2019","LC, LC","0, 0",stable,0
191211,global,"2013, 2019","LC, LC","0, 0",stable,0
191309,global,"2015, 2019","LC, LC","0, 0",stable,0
191311,global,"2015, 2019","VU, VU","0.4, 0.4",decreasing,0
191314,global,"2015, 2019","LC, LC","0, 0",unknown,0
191368,global,"2013, 2019","LC, LC","0, 0",stable,0
191747,global,"2013, 2019","LC, LC","0, 0",unknown,0
191823,global,"2012, 2019","VU, VU","0.4, 0.4",decreasing,0
191828,global,"2014, 2019","LC, LC","0, 0",unknown,0
191829,global,"2015, 2019","LC, LC","0, 0",stable,0
191831,global,"2015, 2019","LC, LC","0, 0",unknown,0
191832,global,"2015, 2019","LC, LC","0, 0",unknown,0
191833,global,"2015, 2019","LC, LC","0, 0",unknown,0
191835,global,"2015, 2019","LC, LC","0, 0",unknown,0
