"rgn_name","rgn_id","commodity","product","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Singapore",208,"Fish liver oils, nei","fish_oil",NA,NA,NA,25,26,36,65,124,216,82,30,11,15,72,23,83,53,47,56,37,31,38,43,57,28,120,15,18,20,7,27,10,8,33,44,4,24,39,3,15,59,17,60,31.11,20.44,0.05
"Singapore",208,"Ornamental fish nei","ornamentals",1275.00883412622,1250.65268577463,1226.94719468883,1200.20530302933,1179.1024410067,1180.33881177632,1197.84161419078,1215.77818811576,1393.77644942592,1127.59268395444,1170.03734822431,1367.55532750828,1514.32204006036,1568.26164935924,1548.67698762347,1531.47806919561,1561.34335966014,1581.88256264829,1605.67505196542,13615.2250344633,13405.8653368711,12116.4145780618,10006.2681213318,9818.1632277555,10025.6579517816,9581.19409548275,9527.12459865992,9492.14104830037,11221.3062312621,12198.5285007218,13741.1719341561,14727.5034053369,15288.9556819547,13340.3891128967,0,0,0,0,0,0,0,0,0,0,0,0
"Singapore",208,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1564.89713497513,1596.62634450435,1597.4463780638,1457.29632671011,1422.84353592758,1407.66352545561,1422.42299131514,1425.42484906069,1416.30546132789,0,0,0
"Singapore",208,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5864,262,494,331,538,634,267,198,208,172,246,282,431,400,396,292,329,178,0,0,0,0,0,0,0,0,0,0
"Singapore",208,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,83,82,75,94,115,97,78.3,50.48,43.62
"Singapore",208,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,81,13,7,3,17,32,8.38,62.99,47.96
"Singapore",208,"Z_TOTAL","fish_oil",NA,NA,NA,268,193,46,84,134,246,115,143,123,50,104,55,99,78,62,92,98,102,38.1,198,60,181,257,115,136,176,215,207,158,71,48,103,79,73,104,28,25,102,49,119,52.92,47.08,13.05
"Singapore",208,"Z_TOTAL","ornamentals",1275.00883412622,1250.65268577463,1226.94719468883,1200.20530302933,1179.1024410067,1180.33881177632,1197.84161419078,1215.77818811576,1393.77644942592,1127.59268395444,1170.03734822431,1367.55532750828,1514.32204006036,1568.26164935924,1548.67698762347,1531.47806919561,1561.34335966014,1581.88256264829,1605.67505196542,13615.2250344633,13405.8653368711,12116.4145780618,10006.2681213318,9818.1632277555,10025.6579517816,9581.19409548275,9527.12459865992,9492.14104830037,11221.3062312621,12198.5285007218,13741.1719341561,14727.5034053369,15288.9556819547,13340.3891128967,1564.89713497513,1596.62634450435,1597.4463780638,1457.29632671011,1422.84353592758,1407.66352545561,1422.42299131514,1425.42484906069,1416.30546132789,0,0,0
"Singapore",208,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5990,388,608,363,587,676,309,223,244,234,324,312,480,448,463,350,357,221,225,243,171,140,173,188,176,162.58,198.55,145.17
"Sint Eustatius",249,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18474922964232,0.381395165468922,2.26138001804594,0.254263443645948,0.254263443645948,0.127131721822974,0.254263443645948,0.254263443645948,0,0.762790330937845,1.01705377458379,1.14418549640677,0.254263443645948,0.254263443645948,0.621289271156002,0,0,0,0,0,0,0,0,0,0,0
"Sint Eustatius",249,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18474922964232,0.381395165468922,2.26138001804594,0.254263443645948,0.254263443645948,0.127131721822974,0.254263443645948,0.254263443645948,0,0.762790330937845,1.01705377458379,1.14418549640677,0.254263443645948,0.254263443645948,0.621289271156002,0,0,0,0,0,0,0,0,0,0,0
"Sint Maarten",220,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18474922964232,0.381395165468922,2.26138001804594,0.254263443645948,0.254263443645948,0.127131721822974,0.254263443645948,0.254263443645948,0,0.762790330937845,1.01705377458379,1.14418549640677,0.254263443645948,0.254263443645948,0.621289271156002,0,0,0,0,0,0,0,0,0,0,0
"Sint Maarten",220,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18474922964232,0.381395165468922,2.26138001804594,0.254263443645948,0.254263443645948,0.127131721822974,0.254263443645948,0.254263443645948,0,0.762790330937845,1.01705377458379,1.14418549640677,0.254263443645948,0.254263443645948,0.621289271156002,0,0,0,0,0,0,0,0,0,0,0
"Slovenia",188,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,60.7234264783483,57.7867179267605,0,0.1,0.1,0.1,44.4276495948679,5,38.7197917949488,5,20,3,8,13,12,0.1,0.1,0.1,1,0.1,0.1,0.05,0.31,0.84
"Slovenia",188,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,724.557063002052,0,0,0.1,1,0,0,0,364.457382789042,2,5,16,22,21,17,2,0,0.1,0.1,24,22,22.1,0.99,223.83
"Slovenia",188,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,1,1,2,2,2,1,1,3,1,3,2,3,1,2,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.03
"Slovenia",188,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.1,0,1,0.1,0.1,0,0,0,0,0,0,0,0
"Slovenia",188,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,77.0741072579294,0,0,0.1,0.1,0,0,0,19.994987909351,16.783167831245,1,9,14,0,0,0,0,0,0,0,0,0,0
"Slovenia",188,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,4,1,3,0.1,1,2.08,1.68,4.4
"Slovenia",188,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,13,6,4,0.1,1,2,8.46,1.4,15.94
"Slovenia",188,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0.1,0.1,725.557063002052,1,2,2.1,3,1,1,3,365.457382789042,5,7,19,23,23,18,3,0.1,0.2,0.2,24.1,22.1,22.2,0.99,223.86
"Slovenia",188,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.1,0,1,0.1,0.1,0,0,0,0,0,0,0,0
"Slovenia",188,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0.1,0,60.7234264783483,134.86082518469,0,0.1,0.2,0.2,44.4276495948679,5,38.7197917949488,24.994987909351,36.783167831245,4,17,27,18,20.1,10.1,5.1,4.1,1.2,3.1,10.59,3.39,21.18
"Solomon Islands",7,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8148966962983,7.20909110539668,10.8443387480616,14.2119422661178,1.78854243225908,52.7968001306685,41,54,80,102,143,100,69,48,42,0,0,0,0,0,0,0,0,0,0,0
"Solomon Islands",7,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,362,147,105,50,150,344,702,694,758,842,465,0,0,0,0,0,0
"Solomon Islands",7,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244,28,11,12,0,17
"Solomon Islands",7,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,60,173,175,130.86,1525.04
"Solomon Islands",7,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8148966962983,7.20909110539668,10.8443387480616,14.2119422661178,1.78854243225908,52.7968001306685,41,54,80,102,143,100,69,48,42,0,0,0,0,0,0,0,0,0,0,0
"Solomon Islands",7,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,362,147,105,50,150,344,702,694,758,842,465,397,88,184,187,130.86,1542.04
"Somalia",44,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,53,43,166,411.62,770.94,478.79
"Somalia",44,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,53,43,166,411.62,770.94,478.79
"South Africa",102,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,1,0.1,1,0.1,0.1,0.1,1,2,0.1,1,1,0.1,3,0.1,1,28,3,1,1,2,4.16,2.83,16.92
"South Africa",102,"Fish body oils, nei","fish_oil",14200,500,11500,13300,700,10800,2000,8600,1700,1397,54,23858,6552,41,30,194,576,562,119,309,352,274,2196,19,4805,2,802,1018,1401,1081,1188,3415,1992,370,4157,3517,5388,979,3763,4037,6260,6115,5655,3925.18,7454.53,5531.44
"South Africa",102,"Fish liver oils, nei","fish_oil",NA,NA,129.788618301876,0,0,0,0,0,0,0,0,0,0,0,0.1,2,5,6,3,4,1,1,73,1,299,1,54,1,47,1,18,1,629,1340,114,2,270,175,99,65,113,58,63,1.26,2.55,69
"South Africa",102,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5769075818287,0,0,0,0,153.421388057102,150.710642583688,208.618211341311,216.010518239737,181.643542001225,201.159511745859,150.627651712404,170.817158281826,58.3199103677554,31.3618392019264,18.5480413566729,21.2255904815734,4.37057168758395,50.8280144237894,9.05213311259564,2.30016669044584,2.28356851618911,0.919896692353774,74.9923492449208,0.886700343840317,1.54363899437288,1.52704082011616,0,0,0,0,0,0,0,0,0,0
"South Africa",102,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,2,24,8,10,20.39,2.12,2.45
"South Africa",102,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2802,1249,1898,1993,1050,1406,871,492,427,679,642,710,888,880,0,0,0,0,0,0,0,0,0,0
"South Africa",102,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268,290,1050,532,1299,864,492,498.14,239.63,1383.76
"South Africa",102,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801,406,134,292,480,556.81,2122.79,1605.14
"South Africa",102,"Z_TOTAL","fish_oil",14200,500,11629.7886183019,13300,700,10800,2000,8600,1700,1397,54,23858,6552,41,30.1,196,581,568,122,313,353,275,2269,20,5104,3,856,1019,1448,1082,1206,3416,2621,1710,4271,3519,5658,1154,3862,4102,6373,6173,5718,3926.44,7457.08,5600.44
"South Africa",102,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5769075818287,0,0,0,0,153.421388057102,150.710642583688,208.618211341311,216.010518239737,181.643542001225,201.159511745859,150.627651712404,170.817158281826,58.3199103677554,31.3618392019264,18.5480413566729,21.2255904815734,4.37057168758395,50.8280144237894,9.05213311259564,2.30016669044584,2.28356851618911,0.919896692353774,74.9923492449208,0.886700343840317,1.54363899437288,1.52704082011616,0,1,8,2,24,8,10,20.39,2.12,2.45
"South Africa",102,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2871,1250,1898.1,1994,1050.1,1406.1,871.1,493,429,679.1,643,711,888.1,883,268.1,291,1879,941,1434,1157,974,1059.11,2365.25,3005.82
"South Korea",20,"Agar agar in powder","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,145,140,120,56,120,192,196,194,160,133,134,112,141,181,195,230,379,398,229,225,200,208,227,247,347,359,341,345,370,374,466.32,347.97,505.03
"South Korea",20,"Agar agar in strips","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603,543,556,511,433,287,252,352,272,182,239,215,183,180,168,171,168,243,260,121,113,97,115,152,122,130,103,71,83,83,72,49.81,44.57,45.34
"South Korea",20,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,643,685,783,628,643,682,749,4,3,8,7,2,4,1,5,18,34,17,22,76,83,84,81,81,102,75,118,25,27,26,7,11,1,3,4,1,1,0.1,0.96,0.86,1.5
"South Korea",20,"Fish body oils, nei","fish_oil",NA,8,0,0,0,0,0,0,0,0,0,43,14,31,3,261,271,289,940,1731,1204,1531,2696,865,1502,2396,854,1417,3807,1053,367,737,1536,570,1659,1339,1030,1112,1042,811,767,427,147,625.84,1119.17,346.52
"South Korea",20,"Fish liver oils, nei","fish_oil",12,71,8,0,0,0,0,0,58,0,0,14,43,0,0,118,121,409,75,796,328,3,1,48,1157,542,1283,2612,1591,1745,1757,3395,1997,1496,304,377,956,972,909,1620,1453,1022,818,864,540.8,797.45
"South Korea",20,"Kelp meal","seaweeds",NA,NA,NA,NA,NA,488,217,170,315,120,201,165,81,74,27,7,4,1,7,9,4,2,36,11,1,0,0.1,2,19,14,11,0,1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0
"South Korea",20,"Ornamental saltwater fish","ornamentals",NA,237,81,112,354,59,70,140,90,34,15,62,1,0,0,0,0,0.1,0.1,1,0.1,3,6,6,19.4418999603022,0.1,24.3013338004716,0.1,13.9287474777111,15.4314560107919,10.1724563092544,15.092372229723,12.5235145140009,10.0637166085153,9.45793547703761,1.05588539853837,0.181895932488977,0,0,0.247995976139772,1,0,0.1,0.05,0.1,0.35
"South Korea",20,"Other brown algae (laminaria, eisenia/ecklonia)","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021,814,521,859,994,655,703,395,781,1120,648,1074,1039,1100,548,1178,1392,1455,1328,1103,966,928,1480,1891,2078,1205,818,634,868,932,909,947.44,957.06,752.96
"South Korea",20,"Other red algae","seaweeds",NA,NA,NA,NA,NA,161,44,105,110,64,47,58,21,57,51,87,40,47,9,27,163,188,900,489,366,394,530,563,703,1055,692,149,218,299,524,1065,523,767,349,498,405,500,263,174.72,254.42,218.32
"South Korea",20,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,2773,2025,1193,1293,1488,1594,1560,1720,1583,1555,1465,1851,1208,1241,1474,922,983,749,767,650,646,776,731,667,449,597,606,719,625,841,760,597,718,458,379,327,314,564,478.06,152.12,92.78
"South Korea",20,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,47,12,23,20,61,34,58.05,10.68,12.83
"South Korea",20,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,236,139,156,82,150,106,90.49,133.78,135.58
"South Korea",20,"Shark liver oil","fish_oil",5,0,6,9,0,0,0,0.1,0,6,0,0,0,0.1,0,0.1,10,0,0,2,2,2,0,0,0,0,0,0,0,0,15,0.1,0,40,4,78,70,0,27,149,0,0,0,0,0.2,0.3
"South Korea",20,"Z_TOTAL","fish_oil",17,79,14,9,0,0,0,0.1,58,6,0,57,57,31.1,3,379.1,402,698,1015,2529,1534,1536,2697,913,2659,2938,2137,4029,5398,2798,2139,4132.1,3533,2106,1967,1794,2056,2084,1978,2580,2220,1449,965,1489.84,1660.17,1144.27
"South Korea",20,"Z_TOTAL","ornamentals",NA,237,81,112,354,59,70,140,90,34,15,62,1,0,0,0,0,0.1,0.1,1,0.1,3,6,6,19.4418999603022,0.1,24.3013338004716,0.1,13.9287474777111,15.4314560107919,10.1724563092544,15.092372229723,12.5235145140009,10.0637166085153,9.45793547703761,1.05588539853837,0.181895932488977,0,0,0.247995976139772,1,0,0.1,0.05,0.1,0.35
"South Korea",20,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,4065,2971,2251,2346,2315,2524,2532,3575,3219,2858,3056,3380,2322,2405,2458,2354,2669,2722,2712,2427,2544,2287.1,2921,3260,3697,3361,2326,2267,2176.1,3195,4102.1,3757,3451,2241,2106,2131,2411,2322.1,2265.85,1901.46,1764.34
"Spain",182,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,812,0,946,0,0,557,716,756,651,0,0,0,0,702,704,766,616,666,471,705,653,610,676,582,783,734,841,784,844,1063,963,1063,1153,1309,1478,1521,1468,1354,1420.12,1612.16,1640.28
"Spain",182,"Fish body oils, nei","fish_oil",5992,2686,1795,3251,3179,1367,2135,66,1397,7093,1163,1638,1628,3358,6276,1498,4801,5654,3853,2414,5548,3987,2538,6042,2863,3916,3640,2497,2944,2225,4249,2585,3145,2114,2611,4242,7594,5544,4796,6818,7720,8372,8355,10310.67,11034.45,14105.29
"Spain",182,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,8,290,1784,355,411,821,1199,558,660,495,511,1986,1030,936,1116,1094,1488,1451,951,1123,1305,1672,2527,1940,1292,1757,1214,1398,1511,564,585,587,237,426,817,589,869,233,1,182.12,731.2,469.86
"Spain",182,"Ornamental fish nei","ornamentals",NA,30,1.29178805166951,0.736608722730971,1.26612336485753,0,0,0,0,0,0,1.1762969610156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spain",182,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.44743007647,165.565293734357,161.911476368468,0.1,2,201,71,195,2335,681,834,1020,1138,1529,568,2392,2973,3846,4296,4379,3783,6452,8089,9223,6655,7763,6241,6997,6543,6266,5388,5127.36,4957.06,4758.08
"Spain",182,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248,36,305,506,416,381,71,116,427,474,469,302,244,53,196,90,501,366,336,398,152,210,135,417,0,0,0,0,0,0,0,0,0,0
"Spain",182,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308,236,201,454,237,153,134,345.39,960.83,1340.08
"Spain",182,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,428,758,887,1172,946,755,2438,1987.74,1245.36,1981.63
"Spain",182,"Z_TOTAL","fish_oil",5992,2686,1795,3251,3187,1657,3919,421,1808,7914,2362,2196,2288,3853,6787,3484,5831,6590,4969,3508,7036,5438,3489,7165,4168,5588,6167,4437,4236,3982,5463,3983,4656,2678,3196,4829,7831,5970,5613,7407,8589,8605,8356,10492.79,11765.65,14575.15
"Spain",182,"Z_TOTAL","ornamentals",NA,30,1.29178805166951,0.736608722730971,1.26612336485753,0,0,0,0,0,0,1.1762969610156,172.44743007647,165.565293734357,161.911476368468,0.1,2,201,71,195,2335,681,834,1020,1138,1529,568,2392,2973,3846,4296,4379,3783,6452,8089,9223,6655,7763,6241,6997,6543,6266,5388,5127.36,4957.06,4758.08
"Spain",182,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,812,0,946,0,0,557,716,1004,687,305,506,416,381,773,820,1193,1090,1135,773,949,706,806,766,1083,1149,1070,1239,936,1054,1198,1380,1799,2147,2397,3104,2704,2376,3926,3753.25,3818.35,4961.99
"Sri Lanka",40,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.15,0.06,0.01
"Sri Lanka",40,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,37,20,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.1,0.1,0,0,3,0,0,0
"Sri Lanka",40,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,37,29,0,20,19,13,9,36,38,9,4,12,17,17,2,12,17,20,17,31,5,9,23,41,21,11,14,8,13,27,9,11,8,2,5.95,4.25,13.39
"Sri Lanka",40,"Oils and fats of aquatic animals, nei","fish_oil",NA,NA,NA,NA,NA,19,112,77,76,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sri Lanka",40,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,98,107,296,75,193,464,0,0,0,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sri Lanka",40,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,846,1023,967,0,766,637,684,774,838,875,736,713,854,684,892,507,37,40,62,242,204,199,224.42,176.15,560.77
"Sri Lanka",40,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,6,10,6,9,0,0,4,45,9,21,40,16,184,90,89,66,31,0,0,0,0.1,0,0,0,0,0
"Sri Lanka",40,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,134,92,90,69,54,57.68,38.52,40.55
"Sri Lanka",40,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0.1,2,0,0,85.64,109.59
"Sri Lanka",40,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,19,112,77,76,74,49,52,24,22,13,9,36,38,9,4,12,17,17,2,12,17,20,17,31,5,9,23,44,21,11,14,8,13,27.1,9.1,11,8,5,5.95,4.25,13.39
"Sri Lanka",40,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,98,107,296,75,193,464,846,1023,967,1013,766,637,684,774,838,875,736,713,854,684,892,507,37,40,62,242,204,199,224.42,176.15,560.77
"Sri Lanka",40,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,7,11,6.1,9.1,0.1,0.1,4.1,45.1,9.1,21.1,40.1,16.1,184.1,90.1,89.1,66.1,31.1,90.1,134.2,92.1,90.3,71.1,54.1,57.83,124.22,150.15
