country,year,value,unit,sector,data_source
Namibia,1998,84800,USD (1),mar,FAO aquaculture value
Namibia,1999,86000,USD (1),mar,FAO aquaculture value
Namibia,2000,91000,USD (1),mar,FAO aquaculture value
Namibia,2001,92000,USD (1),mar,FAO aquaculture value
Namibia,2002,107840,USD (1),mar,FAO aquaculture value
Namibia,2003,219810,USD (1),mar,FAO aquaculture value
Namibia,2004,352310,USD (1),mar,FAO aquaculture value
Namibia,2005,352310,USD (1),mar,FAO aquaculture value
Namibia,2006,745300,USD (1),mar,FAO aquaculture value
Namibia,2007,1079545,USD (1),mar,FAO aquaculture value
Namibia,2008,1522779,USD (1),mar,FAO aquaculture value
Namibia,2009,1682961,USD (1),mar,FAO aquaculture value
Namibia,2010,1790197,USD (1),mar,FAO aquaculture value
Namibia,2011,2373782,USD (1),mar,FAO aquaculture value
Namibia,2012,3607195,USD (1),mar,FAO aquaculture value
Namibia,2013,2113642,USD (1),mar,FAO aquaculture value
Namibia,2014,2331944,USD (1),mar,FAO aquaculture value
Namibia,2015,1947004.9999999998,USD (1),mar,FAO aquaculture value
Namibia,2016,1755647.0000000002,USD (1),mar,FAO aquaculture value
Namibia,2017,1737476,USD (1),mar,FAO aquaculture value
Namibia,2018,1374799,USD (1),mar,FAO aquaculture value
Namibia,2019,1862974,USD (1),mar,FAO aquaculture value
Namibia,2020,1326209.9999999998,USD (1),mar,FAO aquaculture value
Namibia,2021,1484910,USD (1),mar,FAO aquaculture value
Nauru,1984,0,USD (1),mar,FAO aquaculture value
Nauru,1985,0,USD (1),mar,FAO aquaculture value
Nauru,1986,0,USD (1),mar,FAO aquaculture value
Nauru,1987,0,USD (1),mar,FAO aquaculture value
Nauru,1988,0,USD (1),mar,FAO aquaculture value
Nauru,1989,0,USD (1),mar,FAO aquaculture value
Nauru,1990,0,USD (1),mar,FAO aquaculture value
Nauru,1991,0,USD (1),mar,FAO aquaculture value
Nauru,1992,0,USD (1),mar,FAO aquaculture value
Nauru,1993,0,USD (1),mar,FAO aquaculture value
Nauru,1994,0,USD (1),mar,FAO aquaculture value
Nauru,1995,0,USD (1),mar,FAO aquaculture value
Nauru,1996,0,USD (1),mar,FAO aquaculture value
Nauru,1997,0,USD (1),mar,FAO aquaculture value
Nauru,1998,0,USD (1),mar,FAO aquaculture value
Nauru,1999,0,USD (1),mar,FAO aquaculture value
Nauru,2000,0,USD (1),mar,FAO aquaculture value
Nauru,2001,2000,USD (1),mar,FAO aquaculture value
Nauru,2002,0,USD (1),mar,FAO aquaculture value
Nauru,2003,0,USD (1),mar,FAO aquaculture value
Nauru,2004,0,USD (1),mar,FAO aquaculture value
Nauru,2005,0,USD (1),mar,FAO aquaculture value
Nauru,2006,4000,USD (1),mar,FAO aquaculture value
Nauru,2007,0,USD (1),mar,FAO aquaculture value
Nauru,2008,0,USD (1),mar,FAO aquaculture value
Nauru,2009,0,USD (1),mar,FAO aquaculture value
Nauru,2010,0,USD (1),mar,FAO aquaculture value
Nauru,2011,0,USD (1),mar,FAO aquaculture value
Nauru,2012,5000,USD (1),mar,FAO aquaculture value
Nauru,2013,500,USD (1),mar,FAO aquaculture value
Nauru,2014,1500,USD (1),mar,FAO aquaculture value
Nauru,2015,1500,USD (1),mar,FAO aquaculture value
Nauru,2016,1500,USD (1),mar,FAO aquaculture value
Nauru,2017,1500,USD (1),mar,FAO aquaculture value
Nauru,2018,2500,USD (1),mar,FAO aquaculture value
Nauru,2019,2670,USD (1),mar,FAO aquaculture value
Nauru,2020,4450,USD (1),mar,FAO aquaculture value
Nauru,2021,4450,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),1984,39096850,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),1985,75563800,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),1986,55832400,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),1987,64556654,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),1988,43645539.00000001,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),1989,102748414,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),1990,57831046,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),1991,50774855,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),1992,56960847,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),1993,51480550,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),1994,59881208.00000001,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),1995,50951299.99999999,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),1996,56812680,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),1997,58434400,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),1998,62079500,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),1999,63738470,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),2000,69768440,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),2001,74959580,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),2002,63620780,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),2003,85003153,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),2004,78091461,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),2005,74644235,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),2006,67268079,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),2007,102469150,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),2008,101760935.99999999,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),2009,84003676,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),2010,101905317.00000001,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),2011,77427879,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),2012,96106305.00000001,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),2013,104254685,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),2014,100618007,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),2015,90663846,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),2016,69258928,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),2017,76767485,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),2018,81975959,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),2019,62718561,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),2020,64823627,USD (1),mar,FAO aquaculture value
Netherlands (Kingdom of the),2021,72428650,USD (1),mar,FAO aquaculture value
Netherlands Antilles,1984,0,USD (1),mar,FAO aquaculture value
Netherlands Antilles,1985,0,USD (1),mar,FAO aquaculture value
Netherlands Antilles,1986,0,USD (1),mar,FAO aquaculture value
Netherlands Antilles,1987,52500,USD (1),mar,FAO aquaculture value
Netherlands Antilles,1988,25000,USD (1),mar,FAO aquaculture value
Netherlands Antilles,1989,25000,USD (1),mar,FAO aquaculture value
Netherlands Antilles,1990,25000,USD (1),mar,FAO aquaculture value
Netherlands Antilles,1991,25000,USD (1),mar,FAO aquaculture value
Netherlands Antilles,1992,12500,USD (1),mar,FAO aquaculture value
Netherlands Antilles,1993,12500,USD (1),mar,FAO aquaculture value
Netherlands Antilles,1994,12500,USD (1),mar,FAO aquaculture value
Netherlands Antilles,1995,10400,USD (1),mar,FAO aquaculture value
Netherlands Antilles,1996,10400,USD (1),mar,FAO aquaculture value
Netherlands Antilles,1997,12500,USD (1),mar,FAO aquaculture value
Netherlands Antilles,1998,12500,USD (1),mar,FAO aquaculture value
Netherlands Antilles,1999,12500,USD (1),mar,FAO aquaculture value
Netherlands Antilles,2000,12500,USD (1),mar,FAO aquaculture value
Netherlands Antilles,2001,13000,USD (1),mar,FAO aquaculture value
Netherlands Antilles,2002,0,USD (1),mar,FAO aquaculture value
Netherlands Antilles,2003,0,USD (1),mar,FAO aquaculture value
Netherlands Antilles,2004,0,USD (1),mar,FAO aquaculture value
Netherlands Antilles,2005,0,USD (1),mar,FAO aquaculture value
Netherlands Antilles,2006,0,USD (1),mar,FAO aquaculture value
Netherlands Antilles,2007,0,USD (1),mar,FAO aquaculture value
Netherlands Antilles,2008,0,USD (1),mar,FAO aquaculture value
Netherlands Antilles,2009,0,USD (1),mar,FAO aquaculture value
Netherlands Antilles,2010,0,USD (1),mar,FAO aquaculture value
Netherlands Antilles,2011,0,USD (1),mar,FAO aquaculture value
Netherlands Antilles,2012,0,USD (1),mar,FAO aquaculture value
Netherlands Antilles,2013,0,USD (1),mar,FAO aquaculture value
Netherlands Antilles,2014,0,USD (1),mar,FAO aquaculture value
Netherlands Antilles,2015,0,USD (1),mar,FAO aquaculture value
Netherlands Antilles,2016,0,USD (1),mar,FAO aquaculture value
Netherlands Antilles,2017,0,USD (1),mar,FAO aquaculture value
Netherlands Antilles,2018,0,USD (1),mar,FAO aquaculture value
Netherlands Antilles,2019,0,USD (1),mar,FAO aquaculture value
Netherlands Antilles,2020,0,USD (1),mar,FAO aquaculture value
Netherlands Antilles,2021,0,USD (1),mar,FAO aquaculture value
New Caledonia,1984,612000,USD (1),mar,FAO aquaculture value
New Caledonia,1985,1044000,USD (1),mar,FAO aquaculture value
New Caledonia,1986,708000,USD (1),mar,FAO aquaculture value
New Caledonia,1987,1167209.9999999998,USD (1),mar,FAO aquaculture value
New Caledonia,1988,3068480,USD (1),mar,FAO aquaculture value
New Caledonia,1989,3967160.0000000005,USD (1),mar,FAO aquaculture value
New Caledonia,1990,6570430,USD (1),mar,FAO aquaculture value
New Caledonia,1991,7654780,USD (1),mar,FAO aquaculture value
New Caledonia,1992,9298259.999999998,USD (1),mar,FAO aquaculture value
New Caledonia,1993,7303030,USD (1),mar,FAO aquaculture value
New Caledonia,1994,8126210,USD (1),mar,FAO aquaculture value
New Caledonia,1995,11176270,USD (1),mar,FAO aquaculture value
New Caledonia,1996,11338920,USD (1),mar,FAO aquaculture value
New Caledonia,1997,12164680,USD (1),mar,FAO aquaculture value
New Caledonia,1998,17519170.000000004,USD (1),mar,FAO aquaculture value
New Caledonia,1999,20185100,USD (1),mar,FAO aquaculture value
New Caledonia,2000,12265100,USD (1),mar,FAO aquaculture value
New Caledonia,2001,11966669,USD (1),mar,FAO aquaculture value
New Caledonia,2002,14413339,USD (1),mar,FAO aquaculture value
New Caledonia,2003,13937014,USD (1),mar,FAO aquaculture value
New Caledonia,2004,21141985.999999996,USD (1),mar,FAO aquaculture value
New Caledonia,2005,21022787,USD (1),mar,FAO aquaculture value
New Caledonia,2006,19957454.999999996,USD (1),mar,FAO aquaculture value
New Caledonia,2007,16427125,USD (1),mar,FAO aquaculture value
New Caledonia,2008,23585402,USD (1),mar,FAO aquaculture value
New Caledonia,2009,19795309.999999996,USD (1),mar,FAO aquaculture value
New Caledonia,2010,12073354,USD (1),mar,FAO aquaculture value
New Caledonia,2011,17130668,USD (1),mar,FAO aquaculture value
New Caledonia,2012,16904671,USD (1),mar,FAO aquaculture value
New Caledonia,2013,18729652,USD (1),mar,FAO aquaculture value
New Caledonia,2014,19688913,USD (1),mar,FAO aquaculture value
New Caledonia,2015,12511991,USD (1),mar,FAO aquaculture value
New Caledonia,2016,17052056,USD (1),mar,FAO aquaculture value
New Caledonia,2017,16130970.000000002,USD (1),mar,FAO aquaculture value
New Caledonia,2018,18984402,USD (1),mar,FAO aquaculture value
New Caledonia,2019,18139987,USD (1),mar,FAO aquaculture value
New Caledonia,2020,18703953,USD (1),mar,FAO aquaculture value
New Caledonia,2021,18604952,USD (1),mar,FAO aquaculture value
New Zealand,1984,5384770,USD (1),mar,FAO aquaculture value
New Zealand,1985,4533998,USD (1),mar,FAO aquaculture value
New Zealand,1986,8195422.999999999,USD (1),mar,FAO aquaculture value
New Zealand,1987,10835430,USD (1),mar,FAO aquaculture value
New Zealand,1988,17784393,USD (1),mar,FAO aquaculture value
New Zealand,1989,17444710,USD (1),mar,FAO aquaculture value
New Zealand,1990,23241080,USD (1),mar,FAO aquaculture value
New Zealand,1991,30245564,USD (1),mar,FAO aquaculture value
New Zealand,1992,31410200,USD (1),mar,FAO aquaculture value
New Zealand,1993,34357500,USD (1),mar,FAO aquaculture value
New Zealand,1994,38109515,USD (1),mar,FAO aquaculture value
New Zealand,1995,52995566,USD (1),mar,FAO aquaculture value
New Zealand,1996,44830080,USD (1),mar,FAO aquaculture value
New Zealand,1997,45900000,USD (1),mar,FAO aquaculture value
New Zealand,1998,56071250,USD (1),mar,FAO aquaculture value
New Zealand,1999,56665000,USD (1),mar,FAO aquaculture value
New Zealand,2000,93660753,USD (1),mar,FAO aquaculture value
New Zealand,2001,94569886,USD (1),mar,FAO aquaculture value
New Zealand,2002,108388490,USD (1),mar,FAO aquaculture value
New Zealand,2003,246801888,USD (1),mar,FAO aquaculture value
New Zealand,2004,165929254,USD (1),mar,FAO aquaculture value
New Zealand,2005,210166232,USD (1),mar,FAO aquaculture value
New Zealand,2006,225518286,USD (1),mar,FAO aquaculture value
New Zealand,2007,422668053,USD (1),mar,FAO aquaculture value
New Zealand,2008,379502993,USD (1),mar,FAO aquaculture value
New Zealand,2009,124296339,USD (1),mar,FAO aquaculture value
New Zealand,2010,327940003,USD (1),mar,FAO aquaculture value
New Zealand,2011,273900528,USD (1),mar,FAO aquaculture value
New Zealand,2012,364565194,USD (1),mar,FAO aquaculture value
New Zealand,2013,387536674,USD (1),mar,FAO aquaculture value
New Zealand,2014,535906637,USD (1),mar,FAO aquaculture value
New Zealand,2015,645620666,USD (1),mar,FAO aquaculture value
New Zealand,2016,785525567,USD (1),mar,FAO aquaculture value
New Zealand,2017,803337250,USD (1),mar,FAO aquaculture value
New Zealand,2018,786715034.9999999,USD (1),mar,FAO aquaculture value
New Zealand,2019,826314426,USD (1),mar,FAO aquaculture value
New Zealand,2020,909406362,USD (1),mar,FAO aquaculture value
New Zealand,2021,834198218,USD (1),mar,FAO aquaculture value
Nicaragua,1984,98000,USD (1),mar,FAO aquaculture value
Nicaragua,1985,175000,USD (1),mar,FAO aquaculture value
Nicaragua,1986,245000,USD (1),mar,FAO aquaculture value
Nicaragua,1987,301500,USD (1),mar,FAO aquaculture value
Nicaragua,1988,476000,USD (1),mar,FAO aquaculture value
Nicaragua,1989,560000,USD (1),mar,FAO aquaculture value
Nicaragua,1990,595000,USD (1),mar,FAO aquaculture value
Nicaragua,1991,475000,USD (1),mar,FAO aquaculture value
Nicaragua,1992,389900,USD (1),mar,FAO aquaculture value
Nicaragua,1993,1932000,USD (1),mar,FAO aquaculture value
Nicaragua,1994,6384000,USD (1),mar,FAO aquaculture value
Nicaragua,1995,15213000,USD (1),mar,FAO aquaculture value
Nicaragua,1996,16183200,USD (1),mar,FAO aquaculture value
Nicaragua,1997,19338400,USD (1),mar,FAO aquaculture value
Nicaragua,1998,24794400,USD (1),mar,FAO aquaculture value
Nicaragua,1999,21573350,USD (1),mar,FAO aquaculture value
Nicaragua,2000,29544060,USD (1),mar,FAO aquaculture value
Nicaragua,2001,26781060,USD (1),mar,FAO aquaculture value
Nicaragua,2002,28679190.000000004,USD (1),mar,FAO aquaculture value
Nicaragua,2003,32993549.999999996,USD (1),mar,FAO aquaculture value
Nicaragua,2004,32623200,USD (1),mar,FAO aquaculture value
Nicaragua,2005,39880620,USD (1),mar,FAO aquaculture value
Nicaragua,2006,44960400,USD (1),mar,FAO aquaculture value
Nicaragua,2007,44388000,USD (1),mar,FAO aquaculture value
Nicaragua,2008,58760000,USD (1),mar,FAO aquaculture value
Nicaragua,2009,65975600.00000001,USD (1),mar,FAO aquaculture value
Nicaragua,2010,63859950,USD (1),mar,FAO aquaculture value
Nicaragua,2011,43285000,USD (1),mar,FAO aquaculture value
Nicaragua,2012,49661760,USD (1),mar,FAO aquaculture value
Nicaragua,2013,61859093,USD (1),mar,FAO aquaculture value
Nicaragua,2014,73267200,USD (1),mar,FAO aquaculture value
Nicaragua,2015,87241360,USD (1),mar,FAO aquaculture value
Nicaragua,2016,79629280,USD (1),mar,FAO aquaculture value
Nicaragua,2017,98556480,USD (1),mar,FAO aquaculture value
Nicaragua,2018,103104400,USD (1),mar,FAO aquaculture value
Nicaragua,2019,110312600,USD (1),mar,FAO aquaculture value
Nicaragua,2020,155563970,USD (1),mar,FAO aquaculture value
Nicaragua,2021,157674381.00000003,USD (1),mar,FAO aquaculture value
Nigeria,1984,1135553,USD (1),mar,FAO aquaculture value
Nigeria,1985,963400,USD (1),mar,FAO aquaculture value
Nigeria,1986,915599.9999999999,USD (1),mar,FAO aquaculture value
Nigeria,1987,1036700,USD (1),mar,FAO aquaculture value
Nigeria,1988,1213400,USD (1),mar,FAO aquaculture value
Nigeria,1989,1861200,USD (1),mar,FAO aquaculture value
Nigeria,1990,1031400.0000000001,USD (1),mar,FAO aquaculture value
Nigeria,1991,4166600.0000000005,USD (1),mar,FAO aquaculture value
Nigeria,1992,10152900,USD (1),mar,FAO aquaculture value
Nigeria,1993,9680100,USD (1),mar,FAO aquaculture value
Nigeria,1994,9915100,USD (1),mar,FAO aquaculture value
Nigeria,1995,9435100,USD (1),mar,FAO aquaculture value
Nigeria,1996,0,USD (1),mar,FAO aquaculture value
Nigeria,1997,0,USD (1),mar,FAO aquaculture value
Nigeria,1998,0,USD (1),mar,FAO aquaculture value
Nigeria,1999,4600,USD (1),mar,FAO aquaculture value
Nigeria,2000,0,USD (1),mar,FAO aquaculture value
Nigeria,2001,0,USD (1),mar,FAO aquaculture value
Nigeria,2002,0,USD (1),mar,FAO aquaculture value
Nigeria,2003,0,USD (1),mar,FAO aquaculture value
Nigeria,2004,0,USD (1),mar,FAO aquaculture value
Nigeria,2005,0,USD (1),mar,FAO aquaculture value
Nigeria,2006,0,USD (1),mar,FAO aquaculture value
Nigeria,2007,0,USD (1),mar,FAO aquaculture value
Nigeria,2008,0,USD (1),mar,FAO aquaculture value
Nigeria,2009,0,USD (1),mar,FAO aquaculture value
Nigeria,2010,0,USD (1),mar,FAO aquaculture value
Nigeria,2011,0,USD (1),mar,FAO aquaculture value
Nigeria,2012,0,USD (1),mar,FAO aquaculture value
Nigeria,2013,0,USD (1),mar,FAO aquaculture value
Nigeria,2014,0,USD (1),mar,FAO aquaculture value
Nigeria,2015,0,USD (1),mar,FAO aquaculture value
Nigeria,2016,80000,USD (1),mar,FAO aquaculture value
Nigeria,2017,480000,USD (1),mar,FAO aquaculture value
Nigeria,2018,360000,USD (1),mar,FAO aquaculture value
Nigeria,2019,396000,USD (1),mar,FAO aquaculture value
Nigeria,2020,357935,USD (1),mar,FAO aquaculture value
Nigeria,2021,364000,USD (1),mar,FAO aquaculture value
Northern Mariana Is.,1984,0,USD (1),mar,FAO aquaculture value
Northern Mariana Is.,1985,0,USD (1),mar,FAO aquaculture value
Northern Mariana Is.,1986,0,USD (1),mar,FAO aquaculture value
Northern Mariana Is.,1987,0,USD (1),mar,FAO aquaculture value
Northern Mariana Is.,1988,0,USD (1),mar,FAO aquaculture value
Northern Mariana Is.,1989,0,USD (1),mar,FAO aquaculture value
Northern Mariana Is.,1990,0,USD (1),mar,FAO aquaculture value
Northern Mariana Is.,1991,0,USD (1),mar,FAO aquaculture value
Northern Mariana Is.,1992,0,USD (1),mar,FAO aquaculture value
Northern Mariana Is.,1993,0,USD (1),mar,FAO aquaculture value
Northern Mariana Is.,1994,0,USD (1),mar,FAO aquaculture value
Northern Mariana Is.,1995,0,USD (1),mar,FAO aquaculture value
Northern Mariana Is.,1996,0,USD (1),mar,FAO aquaculture value
Northern Mariana Is.,1997,0,USD (1),mar,FAO aquaculture value
Northern Mariana Is.,1998,0,USD (1),mar,FAO aquaculture value
Northern Mariana Is.,1999,0,USD (1),mar,FAO aquaculture value
Northern Mariana Is.,2000,0,USD (1),mar,FAO aquaculture value
Northern Mariana Is.,2001,0,USD (1),mar,FAO aquaculture value
Northern Mariana Is.,2002,0,USD (1),mar,FAO aquaculture value
Northern Mariana Is.,2003,0,USD (1),mar,FAO aquaculture value
Northern Mariana Is.,2004,0,USD (1),mar,FAO aquaculture value
Northern Mariana Is.,2005,0,USD (1),mar,FAO aquaculture value
Northern Mariana Is.,2006,0,USD (1),mar,FAO aquaculture value
Northern Mariana Is.,2007,85000,USD (1),mar,FAO aquaculture value
