iucn_sid,iucn_rgn,pop_trend,trend_score,trend_source
123356234,global,Unknown,NA,NA
123356265,global,Unknown,NA,NA
123356336,global,Unknown,NA,NA
123356346,global,Unknown,NA,NA
123356374,global,Unknown,NA,NA
123356516,global,Unknown,NA,NA
123356530,global,Unknown,NA,NA
123356696,global,Unknown,NA,NA
123356757,global,Unknown,NA,NA
123356787,global,Unknown,NA,NA
123356887,global,Unknown,NA,NA
123358153,global,Unknown,NA,NA
123358174,global,Unknown,NA,NA
123358198,global,Unknown,NA,NA
123358272,global,Unknown,NA,NA
123358286,global,Unknown,NA,NA
123358301,global,Unknown,NA,NA
123358392,global,Unknown,NA,NA
123358403,global,Unknown,NA,NA
123358410,global,Unknown,NA,NA
123358425,global,Unknown,NA,NA
123358434,global,Unknown,NA,NA
123358439,global,Unknown,NA,NA
123358453,global,Unknown,NA,NA
123358461,global,Unknown,NA,NA
123358676,global,Unknown,NA,NA
123358759,global,Unknown,NA,NA
123359079,global,Unknown,NA,NA
123359108,global,Unknown,NA,NA
123359164,global,Unknown,NA,NA
123359249,global,Unknown,NA,NA
123359277,global,Unknown,NA,NA
123359280,global,Unknown,NA,NA
123359305,global,Unknown,NA,NA
123359368,global,Unknown,NA,NA
123359431,global,Unknown,NA,NA
123359446,global,Unknown,NA,NA
123359459,global,Unknown,NA,NA
123359513,global,Unknown,NA,NA
123359677,global,Unknown,NA,NA
123359692,global,Unknown,NA,NA
123359782,global,Unknown,NA,NA
123359924,global,Unknown,NA,NA
123359970,global,Unknown,NA,NA
123360411,global,Unknown,NA,NA
123360429,global,Unknown,NA,NA
123360476,global,Unknown,NA,NA
123360481,global,Unknown,NA,NA
123360553,global,Unknown,NA,NA
123360771,global,Unknown,NA,NA
123360857,global,Unknown,NA,NA
123360888,global,Unknown,NA,NA
123360939,global,Unknown,NA,NA
123361038,global,Unknown,NA,NA
123361068,global,Unknown,NA,NA
123373847,global,Unknown,NA,NA
123374956,global,Unknown,NA,NA
123374976,global,Unknown,NA,NA
123375793,global,Unknown,NA,NA
123375825,global,Unknown,NA,NA
123375849,global,Unknown,NA,NA
123375979,global,Unknown,NA,NA
123376181,global,Unknown,NA,NA
123376199,global,Unknown,NA,NA
123376283,global,Unknown,NA,NA
123376425,global,Unknown,NA,NA
123376458,global,Unknown,NA,NA
195780,global,Unknown,NA,NA
196375,global,Unknown,NA,NA
196403,global,Unknown,0,lm
122902110,global,Unknown,NA,NA
122904059,global,Unknown,NA,NA
122904064,global,Unknown,NA,NA
122905558,global,Unknown,NA,NA
123376569,global,Unknown,NA,NA
123423043,global,Unknown,NA,NA
123423200,global,Unknown,NA,NA
123423211,global,Unknown,NA,NA
123423234,global,Unknown,NA,NA
123423794,global,Unknown,NA,NA
123423864,global,Unknown,NA,NA
123424059,global,Unknown,NA,NA
123424090,global,Unknown,NA,NA
118354464,global,Unknown,NA,NA
118354490,global,Unknown,NA,NA
123484382,global,Unknown,NA,NA
123424581,global,Unknown,NA,NA
123424845,global,Unknown,NA,NA
123424889,global,Unknown,NA,NA
123424951,global,Unknown,NA,NA
123424986,global,Unknown,NA,NA
123425392,global,Unknown,NA,NA
123426284,global,Unknown,NA,NA
123426960,global,Unknown,NA,NA
123426979,global,Unknown,NA,NA
123427800,global,Unknown,NA,NA
123427908,global,Unknown,NA,NA
123427946,global,Unknown,NA,NA
123428754,global,Unknown,NA,NA
123428798,global,Unknown,NA,NA
123430275,global,Unknown,NA,NA
123430310,global,Unknown,NA,NA
123430352,global,Unknown,NA,NA
123431270,global,Unknown,NA,NA
123431317,global,Unknown,NA,NA
123431387,global,Unknown,NA,NA
123431411,global,Unknown,NA,NA
123431971,global,Unknown,NA,NA
123432479,global,Unknown,NA,NA
123432514,global,Unknown,NA,NA
123433638,global,Unknown,NA,NA
123433722,global,Unknown,NA,NA
123433751,global,Unknown,NA,NA
123433770,global,Unknown,NA,NA
123433930,global,Unknown,NA,NA
123433971,global,Unknown,NA,NA
123434119,global,Unknown,NA,NA
123434761,global,Unknown,NA,NA
123434776,global,Unknown,NA,NA
123434849,global,Unknown,NA,NA
123434969,global,Unknown,NA,NA
123435117,global,Unknown,NA,NA
123435142,global,Unknown,NA,NA
123435177,global,Unknown,NA,NA
123435299,global,Unknown,NA,NA
123435331,global,Unknown,NA,NA
123437511,global,Unknown,NA,NA
123437732,global,Unknown,NA,NA
123438566,global,Unknown,NA,NA
123439530,global,Unknown,NA,NA
123439535,global,Unknown,NA,NA
123439665,global,Unknown,NA,NA
123439691,global,Unknown,NA,NA
123439694,global,Unknown,NA,NA
123439722,global,Unknown,NA,NA
123439745,global,Unknown,NA,NA
123439804,global,Unknown,NA,NA
123439834,global,Unknown,NA,NA
123439842,global,Unknown,NA,NA
123439853,global,Unknown,NA,NA
123440719,global,Unknown,NA,NA
123440780,global,Unknown,NA,NA
123441448,global,Unknown,NA,NA
123441501,global,Unknown,NA,NA
123456077,global,Unknown,NA,NA
123479789,global,Unknown,NA,NA
123479792,global,Unknown,NA,NA
123479810,global,Unknown,NA,NA
123480251,global,Unknown,NA,NA
123481305,global,Unknown,NA,NA
123481338,global,Unknown,NA,NA
123481349,global,Unknown,NA,NA
123481390,global,Unknown,NA,NA
123481902,global,Unknown,NA,NA
123481988,global,Unknown,NA,NA
123482008,global,Unknown,NA,NA
123482119,global,Unknown,NA,NA
123482149,global,Unknown,NA,NA
123482176,global,Unknown,NA,NA
123482213,global,Unknown,NA,NA
123482256,global,Unknown,NA,NA
123482273,global,Unknown,NA,NA
123482304,global,Unknown,NA,NA
123482315,global,Unknown,NA,NA
123482318,global,Unknown,NA,NA
123482322,global,Unknown,NA,NA
123482346,global,Unknown,NA,NA
123482355,global,Unknown,NA,NA
123482384,global,Unknown,NA,NA
123482461,global,Unknown,NA,NA
123482474,global,Unknown,NA,NA
123482501,global,Unknown,NA,NA
123482511,global,Unknown,NA,NA
123482517,global,Unknown,NA,NA
123482570,global,Unknown,NA,NA
123482609,global,Unknown,NA,NA
123482627,global,Unknown,NA,NA
123482676,global,Unknown,NA,NA
123483738,global,Unknown,NA,NA
123483756,global,Unknown,NA,NA
123491396,global,Unknown,NA,NA
123491533,global,Unknown,NA,NA
123491577,global,Unknown,NA,NA
123491697,global,Unknown,NA,NA
123491720,global,Unknown,NA,NA
123491789,global,Unknown,NA,NA
123491822,global,Unknown,NA,NA
123491892,global,Unknown,NA,NA
123491900,global,Unknown,NA,NA
123491918,global,Unknown,NA,NA
123491937,global,Unknown,NA,NA
123491959,global,Unknown,NA,NA
123491963,global,Unknown,NA,NA
123492102,global,Unknown,NA,NA
123492148,global,Unknown,NA,NA
123495235,global,Unknown,NA,NA
123495297,global,Unknown,NA,NA
123495360,global,Unknown,NA,NA
123495565,global,Unknown,NA,NA
123495795,global,Unknown,NA,NA
123495846,global,Unknown,NA,NA
123495849,global,Unknown,NA,NA
123495852,global,Unknown,NA,NA
123495886,global,Unknown,NA,NA
123495890,global,Unknown,NA,NA
123495948,global,Unknown,NA,NA
123496007,global,Unknown,NA,NA
123496476,global,Unknown,NA,NA
123496569,global,Unknown,NA,NA
123496683,global,Unknown,NA,NA
123496899,global,Unknown,NA,NA
123497006,global,Unknown,NA,NA
123497053,global,Unknown,NA,NA
123498424,global,Unknown,NA,NA
123498476,global,Unknown,NA,NA
123498530,global,Unknown,NA,NA
123498533,global,Unknown,NA,NA
123498563,global,Unknown,NA,NA
123498577,global,Unknown,NA,NA
123498679,global,Unknown,NA,NA
123498699,global,Unknown,NA,NA
123498776,global,Unknown,NA,NA
123498959,global,Unknown,NA,NA
123499036,global,Unknown,NA,NA
123499110,global,Unknown,NA,NA
123499145,global,Unknown,NA,NA
123499266,global,Unknown,NA,NA
123499299,global,Unknown,NA,NA
123499355,global,Unknown,NA,NA
123499447,global,Unknown,NA,NA
123499485,global,Unknown,NA,NA
123499639,global,Unknown,NA,NA
123499659,global,Unknown,NA,NA
123499677,global,Unknown,NA,NA
123501294,global,Unknown,NA,NA
123501308,global,Unknown,NA,NA
123501367,global,Unknown,NA,NA
123501377,global,Unknown,NA,NA
123501434,global,Unknown,NA,NA
123502093,global,Unknown,NA,NA
123502396,global,Unknown,NA,NA
123502410,global,Unknown,NA,NA
123502420,global,Unknown,NA,NA
123502441,global,Unknown,NA,NA
123502456,global,Unknown,NA,NA
123502504,global,Unknown,NA,NA
123502853,global,Unknown,NA,NA
123502871,global,Unknown,NA,NA
123502900,global,Unknown,NA,NA
123502973,global,Unknown,NA,NA
123502982,global,Unknown,NA,NA
123503097,global,Unknown,NA,NA
123503127,global,Unknown,NA,NA
123503235,global,Unknown,NA,NA
123503261,global,Unknown,NA,NA
123503272,global,Unknown,NA,NA
123503627,global,Unknown,NA,NA
123503647,global,Unknown,NA,NA
123503697,global,Unknown,NA,NA
123503731,global,Unknown,NA,NA
123503741,global,Unknown,NA,NA
123503751,global,Unknown,NA,NA
123503861,global,Unknown,NA,NA
123503881,global,Unknown,NA,NA
123503888,global,Unknown,NA,NA
123514105,global,Unknown,NA,NA
123514185,global,Unknown,NA,NA
123516559,global,Unknown,NA,NA
123670775,global,Unknown,NA,NA
123670775,europe,Unknown,NA,NA
79928092,global,Unknown,NA,NA
79928337,global,Unknown,NA,NA
79928352,global,Unknown,NA,NA
118354917,global,Unknown,NA,NA
39338,global,Unknown,0,lm
39354,global,Unknown,-0.01343,lm
41813,global,Unknown,NA,NA
44585,global,Unknown,NA,NA
44604,global,Unknown,NA,NA
141744346,global,Unknown,NA,NA
44608,global,Unknown,NA,NA
44610,global,Unknown,NA,NA
44646,global,Unknown,NA,NA
60086,global,Unknown,NA,NA
60096,global,Unknown,NA,NA
60169,global,Unknown,NA,NA
60184,global,Unknown,NA,NA
60186,global,Unknown,NA,NA
60190,global,Unknown,NA,NA
60226,global,Unknown,NA,NA
60234,global,Unknown,NA,NA
63136,global,Unknown,NA,NA
161341,global,Unknown,NA,NA
161343,global,Unknown,NA,NA
161348,global,Unknown,NA,NA
161351,global,Unknown,NA,NA
161392,global,Unknown,NA,NA
161396,global,Unknown,NA,NA
161400,global,Unknown,NA,NA
161428,global,Unknown,-0.08,lm
161429,global,Unknown,NA,NA
161458,global,Unknown,NA,NA
161460,global,Unknown,NA,NA
161490,global,Unknown,NA,NA
161493,global,Unknown,NA,NA
161502,global,Unknown,NA,NA
161531,global,Unknown,NA,NA
161537,global,Unknown,NA,NA
161554,global,Unknown,NA,NA
161582,global,Unknown,NA,NA
161583,global,Unknown,NA,NA
161583,europe,Unknown,NA,NA
161592,global,Unknown,NA,NA
161646,global,Unknown,NA,NA
161678,global,Unknown,NA,NA
161697,global,Unknown,NA,NA
161704,global,Unknown,NA,NA
161710,global,Unknown,NA,NA
161736,global,Unknown,-0.03333,lm
195454,global,Unknown,NA,NA
124357052,global,Unknown,NA,NA
195485,global,Unknown,NA,NA
124357224,global,Unknown,NA,NA
124396026,global,Unknown,NA,NA
124396124,global,Unknown,NA,NA
124396530,global,Unknown,NA,NA
124398187,global,Unknown,NA,NA
124398222,global,Unknown,NA,NA
124398312,global,Unknown,NA,NA
124398342,global,Unknown,NA,NA
124552788,global,Unknown,NA,NA
118354732,global,Unknown,NA,NA
125961121,global,Unknown,NA,NA
125962361,global,Unknown,NA,NA
125979553,global,Unknown,NA,NA
196327,global,Unknown,0,lm
126707333,global,Unknown,NA,NA
127827012,global,Unknown,NA,NA
127932540,global,Unknown,NA,NA
127932780,global,Unknown,NA,NA
127933043,global,Unknown,NA,NA
196409,global,Unknown,NA,NA
196410,global,Unknown,0,lm
154761,global,Unknown,NA,NA
190068,global,Unknown,NA,NA
190084,global,Unknown,NA,NA
190088,global,Unknown,NA,NA
190112,global,Unknown,NA,NA
190127,global,Unknown,NA,NA
190189,global,Unknown,NA,NA
190234,global,Unknown,NA,NA
190294,global,Unknown,NA,NA
190301,global,Unknown,NA,NA
190322,global,Unknown,NA,NA
190381,global,Unknown,NA,NA
190382,global,Unknown,NA,NA
190396,global,Unknown,NA,NA
190411,global,Unknown,NA,NA
190415,global,Unknown,NA,NA
190439,global,Unknown,NA,NA
190450,global,Unknown,NA,NA
18129312,global,Unknown,NA,NA
67966352,global,Unknown,NA,NA
114156725,global,Unknown,NA,NA
128706414,global,Unknown,NA,NA
128706509,global,Unknown,NA,NA
128709742,global,Unknown,NA,NA
128710323,global,Unknown,NA,NA
128710885,global,Unknown,NA,NA
4159,global,Unknown,NA,NA
68064111,global,Unknown,NA,NA
71942692,global,Unknown,NA,NA
197277,global,Unknown,0,lm
197279,global,Unknown,0,lm
2895,global,Unknown,NA,NA
193081,global,Unknown,NA,NA
142323988,global,Unknown,NA,NA
123387810,global,Unknown,NA,NA
183945,global,Unknown,NA,NA
198575,europe,Unknown,NA,NA
67962617,global,Unknown,NA,NA
129305725,global,Unknown,NA,NA
129295407,global,Unknown,NA,NA
129295975,global,Unknown,NA,NA
129296277,global,Unknown,NA,NA
129494544,global,Unknown,NA,NA
129495269,global,Unknown,NA,NA
129495390,global,Unknown,NA,NA
129495487,global,Unknown,NA,NA
129495645,global,Unknown,NA,NA
129495899,global,Unknown,NA,NA
129495924,global,Unknown,NA,NA
129512036,global,Unknown,NA,NA
129299545,global,Unknown,NA,NA
129299583,global,Unknown,NA,NA
129299900,global,Unknown,NA,NA
129511248,global,Unknown,NA,NA
129511252,global,Unknown,NA,NA
129511256,global,Unknown,NA,NA
129511300,global,Unknown,NA,NA
129511525,global,Unknown,NA,NA
129511528,global,Unknown,NA,NA
129511555,global,Unknown,NA,NA
129511606,global,Unknown,NA,NA
129511614,global,Unknown,NA,NA
129511745,global,Unknown,NA,NA
129511856,global,Unknown,NA,NA
129511949,global,Unknown,NA,NA
129296993,global,Unknown,NA,NA
129297014,global,Unknown,NA,NA
129297060,global,Unknown,NA,NA
129297075,global,Unknown,NA,NA
129297101,global,Unknown,NA,NA
129297138,global,Unknown,NA,NA
129297200,global,Unknown,NA,NA
129297232,global,Unknown,NA,NA
129298547,global,Unknown,NA,NA
129300105,global,Unknown,NA,NA
129300151,global,Unknown,NA,NA
129300299,global,Unknown,NA,NA
129300330,global,Unknown,NA,NA
129302496,global,Unknown,NA,NA
129388312,global,Unknown,NA,NA
129388760,global,Unknown,NA,NA
129389236,global,Unknown,NA,NA
129389241,global,Unknown,NA,NA
129389418,global,Unknown,NA,NA
129389530,global,Unknown,NA,NA
129389577,global,Unknown,NA,NA
129390126,global,Unknown,NA,NA
129390462,global,Unknown,NA,NA
129390595,global,Unknown,NA,NA
129391378,global,Unknown,NA,NA
129391467,global,Unknown,NA,NA
129391553,global,Unknown,NA,NA
129394062,global,Unknown,NA,NA
129394341,global,Unknown,NA,NA
129394449,global,Unknown,NA,NA
129394511,global,Unknown,NA,NA
129394603,global,Unknown,NA,NA
129394677,global,Unknown,NA,NA
129511241,global,Unknown,NA,NA
129511234,global,Unknown,NA,NA
129511227,global,Unknown,NA,NA
129511220,global,Unknown,NA,NA
129511181,global,Unknown,NA,NA
129511170,global,Unknown,NA,NA
18129278,global,Unknown,NA,NA
129511152,global,Unknown,NA,NA
129511143,global,Unknown,NA,NA
129299170,global,Unknown,NA,NA
184047,global,Unknown,NA,NA
199653,global,Unknown,NA,NA
47269499,global,Unknown,NA,NA
47403227,global,Unknown,NA,NA
199655,global,Unknown,NA,NA
47403212,global,Unknown,NA,NA
199654,global,Unknown,NA,NA
190367,global,Unknown,NA,NA
18179796,global,Unknown,NA,NA
190319,global,Unknown,NA,NA
67962660,global,Unknown,NA,NA
18140823,global,Unknown,NA,NA
68064747,global,Unknown,NA,NA
194999,global,Unknown,NA,NA
198648,global,Unknown,NA,NA
68062225,global,Unknown,NA,NA
190181,global,Unknown,NA,NA
190338,global,Unknown,NA,NA
68064929,global,Unknown,NA,NA
18126112,global,Unknown,NA,NA
68062262,global,Unknown,NA,NA
67963784,global,Unknown,NA,NA
181547,global,Unknown,-0,lm
191747,global,Unknown,NA,NA
181105,global,Unknown,NA,NA
63570,global,Unknown,NA,NA
198706,global,Unknown,0,lm
155157,global,Unknown,NA,NA
154979,global,Unknown,NA,NA
169353,global,Unknown,0,lm
154822,global,Unknown,0,lm
130263584,global,Unknown,NA,NA
130263812,global,Unknown,NA,NA
130275086,global,Unknown,NA,NA
130275173,global,Unknown,NA,NA
130275223,global,Unknown,NA,NA
130275248,global,Unknown,NA,NA
130275254,global,Unknown,NA,NA
130275315,global,Unknown,NA,NA
130281858,global,Unknown,NA,NA
130282156,global,Unknown,NA,NA
130282200,global,Unknown,NA,NA
130282230,global,Unknown,NA,NA
130282441,global,Unknown,NA,NA
130282725,global,Unknown,NA,NA
130282824,global,Unknown,NA,NA
130283033,global,Unknown,NA,NA
130283639,global,Unknown,NA,NA
130284409,global,Unknown,NA,NA
130284614,global,Unknown,NA,NA
130284836,global,Unknown,NA,NA
130285078,global,Unknown,NA,NA
130285307,global,Unknown,NA,NA
130285744,global,Unknown,NA,NA
130285977,global,Unknown,NA,NA
130286039,global,Unknown,NA,NA
130286297,global,Unknown,NA,NA
130286757,global,Unknown,NA,NA
130286778,global,Unknown,NA,NA
130286787,global,Unknown,NA,NA
130286796,global,Unknown,NA,NA
130286816,global,Unknown,NA,NA
130286847,global,Unknown,NA,NA
130286862,global,Unknown,NA,NA
130338284,global,Unknown,NA,NA
130344486,global,Unknown,NA,NA
130344504,global,Unknown,NA,NA
130344655,global,Unknown,NA,NA
130345331,global,Unknown,NA,NA
130345678,global,Unknown,NA,NA
130346023,global,Unknown,NA,NA
130346041,global,Unknown,NA,NA
130346273,global,Unknown,NA,NA
130346280,global,Unknown,NA,NA
130346283,global,Unknown,NA,NA
130346410,global,Unknown,NA,NA
130346424,global,Unknown,NA,NA
130346459,global,Unknown,NA,NA
130350139,global,Unknown,NA,NA
130350168,global,Unknown,NA,NA
130350177,global,Unknown,NA,NA
130350214,global,Unknown,NA,NA
130350264,global,Unknown,NA,NA
130350272,global,Unknown,NA,NA
130350289,global,Unknown,NA,NA
130350490,global,Unknown,NA,NA
130350493,global,Unknown,NA,NA
130350496,global,Unknown,NA,NA
130350503,global,Unknown,NA,NA
130350508,global,Unknown,NA,NA
130350511,global,Unknown,NA,NA
130350523,global,Unknown,NA,NA
130350534,global,Unknown,NA,NA
130350547,global,Unknown,NA,NA
130350552,global,Unknown,NA,NA
130350565,global,Unknown,NA,NA
130350771,global,Unknown,NA,NA
130350825,global,Unknown,NA,NA
130351028,global,Unknown,NA,NA
130352266,global,Unknown,NA,NA
130352497,global,Unknown,NA,NA
130352723,global,Unknown,NA,NA
130353171,global,Unknown,NA,NA
130353324,global,Unknown,NA,NA
130353354,global,Unknown,NA,NA
130353401,global,Unknown,NA,NA
130353406,global,Unknown,NA,NA
22726340,global,Unknown,0,lm
130350312,global,Unknown,NA,NA
130350372,global,Unknown,NA,NA
130350451,global,Unknown,NA,NA
130350484,global,Unknown,NA,NA
130281888,global,Unknown,NA,NA
183984,global,Unknown,0,lm
183864,global,Unknown,0,lm
183561,global,Unknown,0,lm
183409,global,Unknown,NA,NA
183478,global,Unknown,NA,NA
183510,global,Unknown,NA,NA
183559,global,Unknown,NA,NA
183778,global,Unknown,NA,NA
183954,global,Unknown,0,lm
183248,global,Unknown,0,lm
183686,global,Unknown,NA,NA
183439,global,Unknown,NA,NA
183996,global,Unknown,0,lm
154782,global,Unknown,NA,NA
183358,global,Unknown,0,lm
183901,global,Unknown,0,lm
183278,global,Unknown,0,lm
155173,global,Unknown,NA,NA
183580,global,Unknown,0,lm
183342,global,Unknown,0,lm
154704,global,Unknown,NA,NA
155192,global,Unknown,0,lm
19735,global,Unknown,0,lm
184032,global,Unknown,0,lm
183471,global,Unknown,0,lm
183386,global,Unknown,0,lm
183380,global,Unknown,0,lm
183536,global,Unknown,NA,NA
183648,global,Unknown,0,lm
183669,global,Unknown,0,lm
183869,global,Unknown,0,lm
183989,global,Unknown,0,lm
183578,global,Unknown,0,lm
183602,global,Unknown,NA,NA
158886688,global,Unknown,NA,NA
183383,global,Unknown,NA,NA
49186649,global,Unknown,0,lm
183252,global,Unknown,0,lm
183812,global,Unknown,0,lm
183997,global,Unknown,0,lm
183390,global,Unknown,0,lm
183350,global,Unknown,0,lm
183946,global,Unknown,0,lm
183523,global,Unknown,0,lm
183995,global,Unknown,0,lm
183935,global,Unknown,0,lm
183639,global,Unknown,0,lm
183581,global,Unknown,0,lm
183829,global,Unknown,0,lm
183332,global,Unknown,0,lm
183356,global,Unknown,NA,NA
183863,global,Unknown,0,lm
184033,global,Unknown,0,lm
183444,global,Unknown,0,lm
49217539,global,Unknown,0,lm
49217590,global,Unknown,0,lm
49217654,global,Unknown,0,lm
49218151,global,Unknown,0,lm
183830,global,Unknown,0,lm
154864,global,Unknown,0,lm
183565,global,Unknown,0,lm
183750,global,Unknown,0,lm
183740,global,Unknown,0,lm
183721,global,Unknown,0,lm
183501,global,Unknown,0,lm
154662,global,Unknown,0,lm
184019,global,Unknown,0,lm
183569,global,Unknown,0,lm
183562,global,Unknown,0,lm
183271,global,Unknown,0,lm
183911,global,Unknown,0,lm
183974,global,Unknown,0,lm
183344,global,Unknown,NA,NA
183588,global,Unknown,NA,NA
183592,global,Unknown,0,lm
183893,global,Unknown,0,lm
183843,global,Unknown,0,lm
198708,global,Unknown,0,lm
183388,global,Unknown,0,lm
183302,global,Unknown,NA,NA
183899,global,Unknown,0,lm
183744,global,Unknown,0,lm
198710,global,Unknown,NA,NA
49218712,global,Unknown,NA,NA
183354,global,Unknown,NA,NA
184038,global,Unknown,0,lm
190094,global,Unknown,NA,NA
114179305,global,Unknown,NA,NA
7135,global,Unknown,-0.00906,lm
190326,global,Unknown,NA,NA
68063640,global,Unknown,NA,NA
190144,global,Unknown,NA,NA
68064100,global,Unknown,NA,NA
68064271,global,Unknown,NA,NA
190457,global,Unknown,NA,NA
67966167,global,Unknown,NA,NA
22692418,global,Unknown,-0,lm
22697123,global,Unknown,-0,lm
22680021,global,Unknown,-0,lm
22680492,global,Unknown,-0,lm
22724879,global,Unknown,0,lm
22694601,global,Unknown,0,lm
22694324,global,Unknown,-0,lm
123321617,global,Unknown,NA,NA
129302854,global,Unknown,NA,NA
22680405,global,Unknown,0.00939,lm
22694362,global,Unknown,-0,lm
22694420,global,Unknown,0,lm
22694493,global,Unknown,-0,lm
22694612,global,Unknown,-0,lm
22694861,global,Unknown,-0,lm
22696610,global,Unknown,0,lm
22696743,global,Unknown,-0,lm
22696770,global,Unknown,-0,lm
22696779,global,Unknown,-0,lm
22696799,global,Unknown,-0,lm
22696901,global,Unknown,-0,lm
22698097,global,Unknown,0,lm
22698136,global,Unknown,0.0054,lm
22698155,global,Unknown,0.00594,lm
22698195,global,Unknown,0,lm
22698226,global,Unknown,-0,lm
22698388,global,Unknown,-0,lm
22698442,global,Unknown,NA,NA
22698477,global,Unknown,0,lm
22698530,global,Unknown,-0,lm
22698548,global,Unknown,-0,lm
22728011,global,Unknown,0,lm
22728808,global,Unknown,-0.00866,lm
22732244,global,Unknown,0,lm
45354823,global,Unknown,NA,NA
62026537,global,Unknown,0,lm
132675986,global,Unknown,NA,NA
176746,global,Unknown,-0,lm
198625,global,Unknown,NA,NA
18139017,global,Unknown,NA,NA
195044,global,Unknown,NA,NA
190110,global,Unknown,NA,NA
190410,global,Unknown,NA,NA
67966314,global,Unknown,NA,NA
18138815,global,Unknown,NA,NA
57452852,global,Unknown,NA,NA
67966246,global,Unknown,NA,NA
22729686,global,Unknown,-0,lm
22696813,global,Unknown,-0,lm
22696883,global,Unknown,-0,lm
176716,global,Unknown,NA,NA
190470,global,Unknown,NA,NA
190470,gulf_of mexico,Unknown,NA,NA
134554100,global,Unknown,NA,NA
134554171,global,Unknown,NA,NA
182330,global,Unknown,0,lm
182330,pan-africa,Unknown,0,lm
182435,global,Unknown,NA,NA
182435,pan-africa,Unknown,0,lm
182435,western_africa,Unknown,0,lm
182093,global,Unknown,NA,NA
182093,pan-africa,Unknown,0,lm
182093,western_africa,Unknown,0,lm
182963,global,Unknown,NA,NA
182963,pan-africa,Unknown,-0.02,lm
182963,western_africa,Unknown,-0.02,lm
163269,global,Unknown,NA,NA
163198,global,Unknown,NA,NA
163369,global,Unknown,NA,NA
182389,global,Unknown,NA,NA
182389,central_africa,Unknown,NA,NA
182389,pan-africa,Unknown,NA,NA
181943,global,Unknown,NA,NA
181943,pan-africa,Unknown,0,lm
181943,western_africa,Unknown,0,lm
182512,global,Unknown,NA,NA
182512,pan-africa,Unknown,0,lm
181585,global,Unknown,NA,NA
181585,pan-africa,Unknown,-0,lm
197043,global,Unknown,NA,NA
181550,global,Unknown,0,lm
181550,pan-africa,Unknown,0,lm
199363,global,Unknown,0,lm
182807,global,Unknown,NA,NA
182807,pan-africa,Unknown,0,lm
67964953,global,Unknown,NA,NA
181807,global,Unknown,NA,NA
181807,pan-africa,Unknown,0,lm
182549,global,Unknown,0,lm
182549,central_africa,Unknown,0,lm
182549,pan-africa,Unknown,0,lm
2761,global,Unknown,NA,NA
2761,europe,Unknown,NA,NA
15631,global,Unknown,NA,NA
15631,europe,Unknown,0,lm
21257,global,Unknown,-0,lm
40708,global,Unknown,NA,NA
40708,europe,Unknown,-0,lm
135545,global,Unknown,NA,NA
170759990,global,Unknown,NA,NA
170759990,europe,Unknown,NA,NA
249532191,global,Unknown,NA,NA
188115,global,Unknown,NA,NA
188115,europe,Unknown,0,lm
135446117,global,Unknown,NA,NA
135383783,global,Unknown,NA,NA
135384014,global,Unknown,NA,NA
135384178,global,Unknown,NA,NA
135385234,global,Unknown,NA,NA
135385274,global,Unknown,NA,NA
135385310,global,Unknown,NA,NA
135385511,global,Unknown,NA,NA
135385529,global,Unknown,NA,NA
135385554,global,Unknown,NA,NA
135385583,global,Unknown,NA,NA
135385599,global,Unknown,NA,NA
135385613,global,Unknown,NA,NA
135385638,global,Unknown,NA,NA
135385685,global,Unknown,NA,NA
135386429,global,Unknown,NA,NA
135388190,global,Unknown,NA,NA
135388252,global,Unknown,NA,NA
135388528,global,Unknown,NA,NA
135388689,global,Unknown,NA,NA
135388708,global,Unknown,NA,NA
135388770,global,Unknown,NA,NA
135388809,global,Unknown,NA,NA
135388821,global,Unknown,NA,NA
135388865,global,Unknown,NA,NA
135390246,global,Unknown,NA,NA
135390360,global,Unknown,NA,NA
135390600,global,Unknown,NA,NA
135390761,global,Unknown,NA,NA
135390778,global,Unknown,NA,NA
135391499,global,Unknown,NA,NA
135392230,global,Unknown,NA,NA
135394947,global,Unknown,NA,NA
135396041,global,Unknown,NA,NA
135396104,global,Unknown,NA,NA
135396194,global,Unknown,NA,NA
135396217,global,Unknown,NA,NA
135396264,global,Unknown,NA,NA
135396274,global,Unknown,NA,NA
135396309,global,Unknown,NA,NA
135397502,global,Unknown,NA,NA
135397573,global,Unknown,NA,NA
135400993,global,Unknown,NA,NA
135401024,global,Unknown,NA,NA
135401118,global,Unknown,NA,NA
135401143,global,Unknown,NA,NA
135401158,global,Unknown,NA,NA
135401243,global,Unknown,NA,NA
135401364,global,Unknown,NA,NA
135401381,global,Unknown,NA,NA
135401391,global,Unknown,NA,NA
135401401,global,Unknown,NA,NA
135401421,global,Unknown,NA,NA
135401461,global,Unknown,NA,NA
135402293,global,Unknown,NA,NA
135402378,global,Unknown,NA,NA
135402494,global,Unknown,NA,NA
135402500,global,Unknown,NA,NA
135402647,global,Unknown,NA,NA
135402719,global,Unknown,NA,NA
135402795,global,Unknown,NA,NA
135402834,global,Unknown,NA,NA
135402870,global,Unknown,NA,NA
135402905,global,Unknown,NA,NA
135402922,global,Unknown,NA,NA
135402974,global,Unknown,NA,NA
135403041,global,Unknown,NA,NA
135403070,global,Unknown,NA,NA
135403176,global,Unknown,NA,NA
135403197,global,Unknown,NA,NA
135403239,global,Unknown,NA,NA
