iucn_sid,sciname
45959013,Petaurista mechukaensis
45959040,Petaurista mishmiensis
136673,Melomys fulgens
237137603,Bradypus torquatus
237133936,Bradypus crinitus
45953968,Apomys aurorae
1914,Apomys microdon
8010,Erignathus barbatus
71514046,Antechinus arktos
217028576,Antechinus swainsonii
252763816,Planigale kendricki
252763981,Planigale tealei
102206468,Antechinus vandycki
217028937,Antechinus mimetes
253498283,Chlorocebus aethiops
3421,Cacajao novaesi
3422,Cacajao rubicundus
253582757,Cacajao amuna
3419,Cacajao calvus
3420,Cacajao ucayalii
2888,Bos javanicus
14581,Neotoma magister
21793,Thomasomys vestitus
20333,Solomys ponceleti
44166,Aonyx cinereus
80211500,Mysateles prehensilis
13220,Mesocricetus brandti
253585790,Xanthonycticebus pygmaeus
253587364,Xanthonycticebus intermedius
17460,Plagiodontia aedium
217036240,Petrogale brachyotis
42470,Spermophilus musicus
20332,Solisorex pearsoni
71515504,Petrogale wilkinsi
5143,Colobus guereza
21147,Suncus montanus
15452,Leopardus jacobita
20760,Rattus vandeuseni
41321,Crocidura grandiceps
136596,Crocidura hikmiya
217035752,Chaeropus ecaudatus
217036096,Chaeropus yirratji
13969,Mus mayori
12561,Macaca sylvanus
5578,Crocidura nimbae
15954,Panthera pardus
248637991,Pseudomys gouldii
18338,Prolagus sardus
136865,Cebuella niveiventris
136926,Cebuella pygmaea
12520,Lynx pardinus
22103,Trichechus manatus
14106,Myosorex eisentrauti
136721,Bos primigenius
14326,Nannospalax ehrenbergi
270999397,Crocidura rhoditis
271000143,Crocidura baletei
271000210,Crocidura parva
271000321,Crocidura tenebrosa
271000474,Crocidura mediocris
271001261,Crocidura brevicauda
271001483,Crocidura caudicrassa
271001733,Crocidura caudipilosa
271003501,Crocidura microelongata
271003649,Crocidura quasielongata
271004387,Crocidura normalis
271004455,Crocidura ordinaria
271004723,Crocidura solita
41328,Crocidura lea
41329,Crocidura levicula
136711,Crocidura musseri
41447,Crocidura nigripes
4038,Catopuma temminckii
271001943,Crocidura elongata
270997532,Crocidura australis
270998974,Crocidura pallida
270999039,Crocidura pseudorhoditis
14327,Nannospalax xanthodon
230918147,Miniopterus schreibersii
18362,Prosciurillus abstrusus
19335,Rattus hoffmanni
92441666,Waiomys mamasae
21507,Tateomys macrocercus
21508,Tateomys rhinogradoides
136654,Taeromys microbullatus
21332,Taeromys punicans
21333,Taeromys taerae
21331,Taeromys hamatus
56003281,Alces alces
12900,Maxomys musschenbroekii
11498,Lenomys meyeri
19324,Rattus bontanus
12796,Margaretamys elegans
12797,Margaretamys parvus
13079,Melasmothrix naso
19372,Rattus xanthurus
18365,Prosciurillus weberi
136642,Sommeromys macrorhinos
21329,Taeromys callitrichus
21330,Taeromys celebensis
12894,Maxomys dollmani
12895,Maxomys hellwaldii
272127456,Rattus marmosurus
136700,Rattus salocco
12795,Margaretamys beccarii
45957342,Margaretamys christinae
21328,Taeromys arcuatus
9631,Haeromys minahassae
10635,Hyosciurus heinrichi
10636,Hyosciurus ileile
136230,Echiothrix centrosa
5704,Crunomys celebensis
8032,Eropeplus canus
216518463,Plecotus kolombatovici
13653,Monachus monachus
272126582,Rattus facetus
136574,Prosciurillus rosenbergii
112300360,Prosciurillus alstoni
18364,Prosciurillus murinus
112297404,Prosciurillus leucomus
41299,Sylvilagus floridanus
17013,Phoca vitulina
7014,Echiothrix leucura
92363381,Gracilimus radix
92441853,Hyorhinomys stuempkei
3327,Bunomys andrewsi
3328,Bunomys chrysocomus
3329,Bunomys coelestis
3332,Bunomys penitus
3333,Bunomys prolatus
92440861,Bunomys karokophilus
46205590,Paucidentomys vermidax
15106,Odobenus rosmarus
112298450,Prosciurillus topapuensis
19832,Saiga tatarica
2474,Balaenoptera acutorostrata
13221,Mesocricetus newtoni
13250,Mesoplodon mirus
10707,Hyperoodon ampullatus
13244,Mesoplodon densirostris
13245,Mesoplodon europaeus
13247,Mesoplodon grayi
41712,Eubalaena glacialis
13241,Mesoplodon bidens
41671,Pagophilus groenlandicus
12906,Maxomys wattsi
92440844,Bunomys torajae
136503,Plecotus sardus
16375,Taeromys dominator
3330,Frateromys fratrorum
2814,Bison bonasus
42188,Dama dama
565,Aethalops alecto
221695743,Microtus guentheri
221730864,Sciurus vulgaris
6506,Desmana moschata
41277,Lepus capensis
11797,Lepus castroviejoi
41306,Lepus granatensis
11791,Lepus timidus
41291,Oryctolagus cuniculus
41305,Lepus corsicanus
41280,Lepus europaeus
219451656,Arvicola amphibius
221753106,Talpa ognevi
221753755,Talpa caucasica
221754376,Talpa talyschensis
12827,Marmota menzbieri
42396,Capreolus pygargus
70204120,Urva auropunctata
14925,Nyctereutes procyonoides
41492,Tupaia belangeri
221735459,Crocidura suaveolens
29653,Crocidura gueldenstaedtii
221754684,Talpa levantis
2150,Arvicola sapidus
7618,Eliomys quercinus
14087,Myomimus roachi
6607,Dinaromys bogdanovi
221738646,Neomys milleri
221751920,Talpa europaea
29684,Ovibos moschatus
29650,Erinaceus europaeus
221740223,Sorex antinorii
20411,Sorex samniticus
41775,Sus scrofa
54940218,Ovis gmelini
41485,Talpa stankovici
8826,Galemys pyrenaicus
29674,Mustela erminea
70207409,Mustela nivalis
13992,Muscardinus avellanarius
4007,Castor fiber
6858,Dryomys nitedula
29670,Sorex volnuchini
42395,Capreolus capreolus
39316,Glis glis
41613,Herpestes ichneumon
41698,Genetta genetta
181049859,Felis silvestris
136209,Pipistrellus hanaki
85198368,Eptesicus anatolicus
85200107,Eptesicus isabellinus
85199559,Eptesicus serotinus
136680,Myotis alcathoe
85566997,Myotis brandtii
85342710,Myotis daubentonii
85733126,Myotis escalerai
215492021,Myotis nattereri
14922,Nyctalus azoreum
17315,Pipistrellus maderensis
85333513,Pipistrellus pipistrellus
85535522,Plecotus auritus
85533333,Plecotus austriacus
215482954,Plecotus teneriffae
29730,Rousettus aegyptiacus
215154989,Myotis crypticus
215430194,Plecotus gaisleri
136250,Myotis davidii
2553,Barbastella barbastellus
7910,Eptesicus nilssonii
14123,Myotis bechsteinii
14124,Myotis blythii
14126,Myotis capaccinii
14127,Myotis dasycneme
14129,Myotis emarginatus
14133,Myotis myotis
14134,Myotis mystacinus
14918,Nyctalus lasiopterus
14919,Nyctalus leisleri
14920,Nyctalus noctula
17314,Pipistrellus kuhlii
17316,Pipistrellus nathusii
19515,Rhinolophus blasii
19516,Rhinolophus euryale
19517,Rhinolophus ferrumequinum
19518,Rhinolophus hipposideros
19519,Rhinolophus mehelyi
21311,Tadarida teniotis
22947,Vespertilio murinus
44856,Hypsugo savii
44864,Myotis punicus
136229,Plecotus macrobullaris
136649,Pipistrellus pygmaeus
41483,Talpa occidentalis
18943,Pygeretmus pumilio
41658,Mustela putorius
41686,Procyon lotor
13170,Meriones tristrami
219439767,Talpa aquitania
219439775,Talpa martinorum
10751,Hystrix indica
20484,Spermophilus fulvus
12835,Marmota marmota
12830,Marmota bobak
21360,Eutamias sibiricus
90389138,Suncus etruscus
8540,Felis chaus
899,Vulpes lagopus
10746,Hystrix cristata
12419,Lutra lutra
20184,Sicista betulina
41422,Sorex tundrensis
15951,Panthera leo
19353,Rattus norvegicus
97250195,Spalax antiquus
92332716,Sicista trizona
1892,Apodemus flavicollis
1904,Apodemus sylvaticus
1905,Apodemus uralensis
1888,Apodemus agrarius
20492,Spermophilus suslicus
110500058,Sicista loriger
20490,Spermophilus pygmaeus
42655,Spalax zemni
91934441,Sicista subtilis
97249856,Spalax graecus
4659,Chionomys syriacus
13489,Microtus subterraneus
20193,Sicista strandi
14328,Nannospalax leucodon
20472,Spermophilus citellus
13984,Mus spicilegus
1151,Ammotragus lervia
41448,Diplomesodon pulchellus
14085,Myocastor coypus
2358,Atlantoxerus getulus
42462,Sciurus carolinensis
4003,Castor canadensis
15324,Ondatra zibethicus
5528,Nothocricetulus migratorius
221732279,Sicista cimlanica
221733873,Sicista severtzovi
221738246,Neomys anomalus
7656,Ellobius talpinus
20428,Spalax arenarius
21103,Stylodipus telum
5529,Cricetus cricetus
857,Allactaga major
20430,Spalax microphthalmus
136344,Erinaceus roumanicus
40623,Crocidura pachyura
13458,Microtus socialis
40605,Erinaceus concolor
29652,Crocidura russula
29651,Crocidura leucodon
29655,Crocidura sicula
5588,Crocidura zimmermanni
41479,Talpa caeca
29658,Neomys fodiens
29660,Sorex alpinus
29662,Sorex caecutiens
41484,Talpa romana
29663,Sorex coronatus
29664,Sorex granarius
29665,Sorex isodon
29661,Sorex araneus
29666,Sorex minutissimus
29667,Sorex minutus
8551,Feresa attenuata
9250,Globicephala melas
11140,Lagenodelphis hosei
16564,Peponocephala electra
18596,Pseudorca crassidens
29679,Mustela eversmanii
20738,Steno bredanensis
136641,Mus cypriacus
136816,Apodemus epimelas
9249,Globicephala macrorhynchus
8097,Eschrichtius robustus
3746,Canis lupus
40607,Hemiechinus auritus
29742,Rangifer tarandus
2476,Balaenoptera edeni
27926,Atelerix algirus
41652,Martes zibellina
55997072,Cervus elaphus
221713993,Microtus savii
14104,Myopus schisticolor
13486,Microtus thomasi
3798,Capra pyrenaica
41497,Tupaia minor
221686277,Microtus rozianus
13450,Microtus obscurus
9561,Gulo gulo
23051,Vulpes corsac
23062,Vulpes vulpes
12848,Martes martes
41661,Neogale vison
221693652,Microtus liechtensteini
13490,Microtus multiplex
39315,Microtus gerbii
13494,Microtus lusitanicus
222269539,Microtus rossiaemeridionalis
221695412,Microtus hartingi
15421,Orcinus orca
17027,Phocoena phocoena
11141,Lagenorhynchus acutus
11142,Lagenorhynchus albirostris
20732,Stenella frontalis
6335,Delphinapterus leucas
13493,Microtus duodecimcostatus
221687974,Microtus arvalis
221686398,Microtus lavernedii
13462,Microtus felteni
6568,Dicrostonyx torquatus
11179,Lagurus lagurus
4974,Craseomys rufocanus
4975,Clethrionomys rutilus
6705,Dipus sagitta
11482,Lemmus sibiricus
4973,Clethrionomys glareolus
13418,Microtus cabrerae
29673,Meles meles
39255,Rupicapra rupicapra
19771,Rupicapra pyrenaica
9660,Halichoerus grypus
42397,Capra ibex
875,Allocricetulus eversmanni
97250154,Spalax istricus
19360,Rattus rattus
13985,Mus spretus
13966,Mus macedonicus
13972,Mus musculus
269,Acomys minous
271,Acomys nesiotes
1907,Apodemus alpicola
47783095,Scarturus elater
13165,Meriones meridianus
13169,Meriones tamariscinus
13373,Micromys minutus
82031633,Sousa plumbea
13451,Alexandromys oeconomus
11047,Kogia breviceps
11048,Kogia sima
13464,Microtus tatricus
13006,Megaptera novaeangliae
23211,Ziphius cavirostris
9461,Grampus griseus
41755,Physeter macrocephalus
29672,Martes foina
29680,Vormela peregusna
41659,Mustela sibirica
2478,Balaenoptera physalus
20731,Stenella coeruleoalba
134817215,Delphinus delphis
22823,Ursus maritimus
11481,Lemmus lemmus
22563,Tursiops truncatus
20000,Sciurus anomalus
41491,Ptilocercus lowii
41688,Ursus arctos
2467,Balaena mysticetus
1898,Apodemus mystacinus
41501,Tupaia tana
221713749,Microtus nebrodensis
136536,Microtus brachycercus
15568,Oryx dammah
118264161,Canis aureus
214508825,Aselliscus dongbacanus
5560,Crocidura canariensis
2477,Balaenoptera musculus
2475,Balaenoptera borealis
137,Acerodon celebensis
19347,Rattus mollicomulus
10967,Phoniscus aerosus
216617275,Myotis nimbaensis
12303,Lontra felina
44782,Rhinolophus hillorum
3037,Bradypus tridactylus
3038,Bradypus variegatus
4777,Choloepus didactylus
4778,Choloepus hoffmanni
61925,Bradypus pygmaeus
215824818,Mesoplodon eueu
10714,Hypogeomys antimena
214518902,Aselliscus stoliczkanus
12519,Lynx lynx
19595,Rhinopithecus brelichi
11620,Lepilemur mustelinus
136366,Sapajus cay
210363264,Mico schneideri
70330181,Plecturocebus vieirai
12555,Macaca nemestrina
12551,Macaca fascicularis
210368667,Lepilemur dorsalis
210369485,Presbytis comata
18133,Presbytis fredericae
4240,Chlorocebus djamdjamensis
17028,Phocoena sinus
210891841,Cheracebus torquatus
41573,Microcebus berthae
210364856,Microcebus lehilahytsara
39801,Presbytis femoralis
223138747,Prionailurus bengalensis
8539,Felis bieti
15955,Panthera tigris
18766,Pteropus vampyrus
215823373,Balaenoptera ricei
18740,Pteropus melanotus
84883915,Pteropus ennisae
40035,Myotis gomantongensis
18751,Pteropus poliocephalus
45068,Otomys uzungwensis
13162,Meriones dahli
167463928,Fukomys livingstoni
84372137,Rhinolophus arcuatus
48006730,Otomys typus
45067,Otomys lacustris
15657,Otomys occidentalis
45071,Otomys burtoni
45064,Otomys jacksoni
14660,Nesokia bunnii
20335,Solomys salebrosus
48008221,Otomys cheesmani
48009551,Otomys fortior
48014975,Otomys simiensis
48018185,Otomys zinki
48011421,Otomys helleri
48016232,Otomys thomasi
48018096,Otomys yaldeni
11503,Leontopithecus caissara
39914,Mico marcai
41557,Plecturocebus cinerascens
127530569,Plecturocebus miltoni
10164,Hipposideros sumbae
41756,Platanista gangetica
41757,Platanista minor
44781,Rhinolophus hilli
10129,Hipposideros dinops
13139,Melonycteris melanops
84891540,Pteropus capistratus
13939,Murina florium
9977,Hesperoptenus gaskelli
85289369,Nyctophilus bifax
218360733,Nyctophilus gouldi
19756,Rousettus leschenaultii
218360290,Nyctophilus holtorum
20058,Scotomanes ornatus
20521,Sphaerias blanfordi
39812,Presbytis bicolor
70606542,Pithecia hirsuta
8788,Galago moholi
12594,Macroglossus minimus
14203,Myotis siligorensis
13846,Mops petersoni
14205,Myotis stalkeri
21100,Styloctenium wallacei
205911038,Trachypithecus selangorensis
17369,Pipistrellus wattsi
219,Acinonyx jubatus
136233,Miniopterus paululus
14144,Myotis ater
13569,Miniopterus pusillus
154195907,Kerivoula depressa
154195951,Kerivoula dongduongana
154196065,Kerivoula furva
154196297,Kerivoula crypta
10128,Hipposideros diadema
10147,Hipposideros madurae
17342,Pipistrellus imbricatus
81187867,Glischropus tylopus
81633088,Miniopterus pallidus
84500863,Murina chrysochaetes
136532,Palaeopropithecus ingens
175862145,Trachypithecus phayrei
198622924,Alouatta macconnelli
198676562,Alouatta seniculus
19530,Rhinolophus celebensis
10973,Kerivoula flora
4085,Cebus trinitatis
85566806,Myotis frater
12945,Megaerops kusnotoi
85566977,Myotis longicaudatus
19528,Rhinolophus canuti
14932,Nycteris javanica
205889816,Macaca leucogenys
136515,Xenothrix mcgregori
136600,Hipposideros pelingensis
19751,Rousettus spinalatus
10161,Hipposideros sorenseni
136776,Harpyionycteris celebensis
82348077,Rhinolophus thailandensis
136201,Austronomus kuboriensis
39952,Cebus versicolor
9740,Harpyionycteris whiteheadi
18653,Ptenochirus jagorii
18654,Ptenochirus minor
9690,Haplonycteris fischeri
2156,Aselliscus tricuspidatus
10116,Hipposideros calcaratus
21452,Taphozous australis
196429436,Microcebus jonahi
85736011,Myotis weberi
85735326,Myotis adversus
80457009,Hipposideros ater
39848,Trachypithecus auratus
15007,Nyctophilus microdon
10982,Phoniscus papuensis
10118,Hipposideros cervinus
85197261,Barbastella darjelingensis
19560,Rhinolophus philippinensis
196344474,Trachypithecus popa
136770,Myotis moluccarum
85535146,Plecotus kozlovi
1808,Aotus lemurinus
39953,Aotus zonalis
19839,Saimiri vanzolinii
19836,Saimiri oerstedii
10981,Kerivoula papillosa
12946,Megaerops ecaudatus
12947,Megaerops niphanae
12595,Macroglossus sobrinus
10163,Hipposideros stenotis
7674,Emballonura monticola
84466273,Scotonycteris occidentalis
84464403,Scotonycteris zenkeri
18734,Pteropus lylei
14960,Nyctimene varius
21184,Syconycteris carolinae
14964,Nyctimene certans
14955,Nyctimene cyclotis
14956,Nyctimene draconilla
14954,Nyctimene aello
7924,Vespadelus finlaysoni
218361332,Nyctimene wrightae
136836,Paranyctimene tenax
16174,Paranyctimene raptor
10107,Hipposideros papua
10148,Hipposideros maggietaylorae
7786,Eonycteris major
8269,Eupetaurus cinereus
85180824,Barbastella beijingensis
14966,Nyctimene robinsoni
181007989,Loxodonta cyclotis
181008073,Loxodonta africana
136697,Myotis macropus
41550,Plecturocebus modestus
3554,Plecturocebus olallae
14519,Neofelis nebulosa
39912,Mico leucippe
41554,Trachypithecus barbei
85197425,Eptesicus bottae
4425,Chalinolobus tuberculatus
14260,Mystacina robusta
14261,Mystacina tuberculata
44722,Loris lydekkerianus
41546,Alouatta sara
40776,Arielulus societatis
12548,Macaca arctoides
40038,Mops leucogaster
2018,Arborimus pomo
40031,Thainycteris aureocollaris
4318,Mops pusillus
2762,Berardius arnuxii
2763,Berardius bairdii
13242,Mesoplodon bowdoini
13248,Mesoplodon hectori
13251,Mesoplodon peruvianus
13252,Mesoplodon stejnegeri
40635,Indopacetus pacificus
41759,Mesoplodon perrini
41760,Mesoplodon traversii
127827012,Mesoplodon ginkgodens
178756893,Berardius minimus
127826787,Mesoplodon hotaula
190871,Sotalia fluviatilis
13249,Mesoplodon layardii
13243,Mesoplodon carlhubbsi
39805,Presbytis percura
39806,Presbytis robinsoni
918,Alouatta ululata
7787,Eonycteris spelaea
18731,Desmalopex leucopterus
4414,Chalinolobus dwyeri
136768,Eonycteris robusta
85646564,Hipposideros larvatus
11374,Latidens salimalii
85198662,Eptesicus ognevi
85535265,Plecotus wardi
180990825,Hipposideros pomona
180991219,Hipposideros gentilis
80458824,Hipposideros nicobarulae
3815,Capricornis rubidus
13570,Miniopterus robustior
13401,Epomophorus intermedius
136237,Microtus anatolicus
41210,Praomys degraaffi
172274032,Plecturocebus parecis
172272064,Plecturocebus grovesi
160901052,Saguinus niger
160885500,Leontocebus fuscicollis
163314248,Microcebus murinus
41556,Plecturocebus moloch
19827,Tamarinus imperator
43968,Saimiri sciureus
172269376,Mico munduruku
172351505,Sapajus apella
81237954,Cebus brunneus
162369593,Tarsius fuscus
39915,Aotus brumbacki
39961,Ateles hybridus
3786,Capra aegagrus
18944,Pygeretmus zhitkovi
162337005,Tarsius niemitzi
162336422,Tarsius spectrumgurskyae
162336881,Tarsius supriatnai
3564,Callimico goeldii
160881218,Lagothrix lagothricha
6931,Dyacopterus spadiceus
54940655,Ovis vignei
6773,Dobsonia chapmani
15733,Ovis ammon
3797,Capra walie
136253,Sapajus flavius
41521,Mico humeralifer
18711,Pteronura brasiliensis
160875418,Cacajao melanocephalus
39916,Alouatta guariba
12421,Lutra sumatrana
39956,Chiropotes satanas
4685,Chiropotes albinasus
39250,Ovis dalli
136848,Papio kindae
914,Alouatta pigra
81257277,Cebus capucinus
81265980,Cebus imitator
