iucn_sid,habs,max_depth
87542456,13_1,unknown
87542496,13_1,unknown
87542500,13_1,unknown
87543092,13_1,unknown
87543119,13_1,unknown
87543426,13_1,unknown
87543440,13_1,unknown
87543605,13_1,unknown
87544336,13_1,unknown
87544340,13_1,unknown
87560345,13_1,unknown
87561889,13_1,unknown
87561922,12_5,< 20 m
87562657,13_1,unknown
87562898,13_1,unknown
87564075,13_1,unknown
87564093,13_1,unknown
87564253,"12_5, 13_1",< 20 m
87564275,13_1,unknown
87564308,13_1,unknown
87564457,13_1,unknown
87564477,13_1,unknown
87564582,13_1,unknown
87566848,13_1,unknown
87568608,"9_4, 9_7, 9_8, 9_9, 9_10",< 200 m
87568739,"9_4, 9_8",< 200 m
87576244,"12_5, 13_1",< 20 m
87585390,"9_3, 9_4, 9_5, 9_6",< 200 m
87585433,"9_4, 9_5, 9_6, 12_4",< 200 m
87585453,"9_4, 9_5, 9_6",< 200 m
87585478,"11_1_1, 11_1_2",200 m +
87585499,"11_1_1, 11_1_2",200 m +
87585522,"9_4, 9_5, 9_6",< 200 m
87585545,"9_4, 9_5, 9_6",< 200 m
87585565,"11_1_1, 11_1_2",200 m +
88342897,"9_7, 9_9, 9_10",< 200 m
88342975,"9_7, 12_6, 15_11",< 200 m
88342995,"9_7, 9_9",< 200 m
88343011,"9_4, 9_7, 9_9, 9_10",< 200 m
88507968,9_4,< 200 m
88592452,12_5,< 20 m
88793749,12_2,< 20 m
88793780,12_2,< 20 m
89808701,"9_10, 12_7",< 200 m
89808829,"9_10, 12_7",< 200 m
89808868,9_10,< 200 m
89808895,"9_10, 12_7",< 200 m
89825414,9_1,< 200 m
90228594,12_1,< 20 m
90377834,12_7,< 20 m
90982465,9_1,< 200 m
90983755,9_1,< 200 m
90984522,9_1,< 200 m
90985422,12_7,< 20 m
90985462,9_10,< 200 m
90985510,"9_10, 12_7",< 200 m
90985567,9_10,< 200 m
90985656,12_7,< 20 m
90985687,9_10,< 200 m
90985760,12_7,< 20 m
90985820,"9_10, 12_7",< 200 m
90986192,12_7,< 20 m
90994633,"9_10, 12_7",< 200 m
91078620,9_10,< 200 m
91078805,9_1,< 200 m
91079854,"9_10, 12_7",< 200 m
91080608,"9_10, 12_7",< 200 m
91080722,"9_10, 12_7",< 200 m
91081017,9_10,< 200 m
91081336,9_1,< 200 m
91081361,9_1,< 200 m
91081499,9_1,< 200 m
91081562,9_1,< 200 m
91083121,9_1,< 200 m
91083230,9_1,< 200 m
91083342,9_1,< 200 m
91083447,9_1,< 200 m
91083559,9_1,< 200 m
91088142,"9_10, 12_7",< 200 m
91088359,"9_10, 12_7",< 200 m
91103716,"9_10, 12_7",< 200 m
91174713,12_7,< 20 m
91182641,"9_10, 12_4, 12_7",< 200 m
91209505,"9_1, 9_2, 9_3, 9_4, 9_5, 9_6, 9_7, 9_9, 9_10, 10_1, 10_2, 11_1_1, 11_1_2, 12_1",200 m +
91221467,9_10,< 200 m
91288252,12_3,< 20 m
91288566,9_10,< 200 m
91288887,12_3,< 20 m
91288929,"9_10, 12_2",< 200 m
91288981,"12_1, 12_3",< 20 m
91289815,"9_8, 12_1, 12_6",< 200 m
91290545,9_10,< 200 m
91348333,9_10,< 200 m
91350850,9_10,< 200 m
91350867,9_10,< 200 m
91350886,"9_1, 9_10",< 200 m
91351231,"9_1, 9_10",< 200 m
91602371,9_10,< 200 m
91602885,"9_4, 9_5, 9_6, 9_10, 12_7",< 200 m
91603690,"9_6, 9_10, 12_4, 12_7",< 200 m
91603714,"9_10, 12_4, 12_7",< 200 m
95567639,9_10,< 200 m
95568324,9_10,< 200 m
95568732,"9_10, 12_7",< 200 m
95569528,9_10,< 200 m
95882787,"9_6, 9_7",< 200 m
95972054,"9_2, 9_4",< 200 m
95972092,9_4,< 200 m
95984916,"9_4, 12_7",< 200 m
95999331,"9_8_5, 9_8",< 200 m
96004823,9_8,< 200 m
96004847,"9_3, 9_4",< 200 m
96011200,"9_8_5, 9_8",< 200 m
96018882,"9_3, 9_4",< 200 m
96251704,13_1,unknown
96265106,13_1,unknown
96265313,13_1,unknown
96265495,12_2,< 20 m
96378503,"9_4, 9_8_6, 9_8, 9_9",< 200 m
96378879,"9_2, 9_8_4, 9_8_6, 9_8",< 200 m
96430454,13_1,unknown
97239685,13_1,unknown
97295664,12_6,< 20 m
97358453,9_10,< 200 m
97459969,"12_1, 13_1",< 20 m
97493071,13_1,unknown
97498950,12_1,< 20 m
97531135,13_1,unknown
97755641,9_1,< 200 m
97755916,9_1,< 200 m
97755938,"9_1, 9_10",< 200 m
97756224,9_1,< 200 m
97757259,"9_1, 9_10",< 200 m
97758877,9_1,< 200 m
97759908,"9_1, 9_8",< 200 m
97780614,"9_6, 12_7",< 200 m
97780757,"9_4, 9_9",< 200 m
97780868,"9_8_5, 9_8_6, 9_8",< 200 m
97784720,"9_4, 9_5",< 200 m
97784924,9_10,< 200 m
98468449,9_1,< 200 m
98468550,9_1,< 200 m
98470072,9_10,< 200 m
98470302,9_1,< 200 m
98470668,9_1,< 200 m
98470734,"9_1, 9_8_4, 9_8",< 200 m
98471004,9_1,< 200 m
98471199,"9_1, 9_2, 9_7, 10_1, 10_2",200 m +
98471289,9_10,< 200 m
98471433,9_10,< 200 m
98471684,9_10,< 200 m
98472093,"9_1, 9_10",< 200 m
98472163,9_1,< 200 m
98472309,"9_1, 9_10",< 200 m
98472387,"9_1, 9_10",< 200 m
98472446,9_1,< 200 m
98472646,"9_1, 9_10",< 200 m
98472694,"9_1, 9_10",< 200 m
98472718,9_1,< 200 m
98472908,"9_1, 9_4, 9_9, 9_10",< 200 m
98472935,"9_1, 9_10",< 200 m
98735314,"9_1, 9_10",< 200 m
98735411,9_1,< 200 m
98798114,9_1,< 200 m
98798304,9_1,< 200 m
98805658,9_1,< 200 m
98821820,9_10,< 200 m
98822415,9_1,< 200 m
98822816,9_1,< 200 m
98829528,9_1,< 200 m
98830797,9_1,< 200 m
98831444,9_1,< 200 m
98832271,"9_1, 9_10, 12_7",< 200 m
98835195,9_1,< 200 m
98835748,9_1,< 200 m
98838439,9_1,< 200 m
98839002,"9_1, 9_8, 9_10",< 200 m
98839225,9_1,< 200 m
98839582,9_1,< 200 m
98840585,9_1,< 200 m
98841657,9_1,< 200 m
98842673,9_1,< 200 m
98888849,"9_1, 9_4, 9_5, 9_6, 9_10, 12_2",< 200 m
98890443,"9_1, 9_10",< 200 m
98891120,"9_1, 9_10, 12_2",< 200 m
98891738,"9_1, 9_5, 9_6",< 200 m
98892186,"9_6, 9_10",< 200 m
98893448,9_10,< 200 m
98893713,9_10,< 200 m
98894402,"9_1, 9_10",< 200 m
98895427,"9_1, 9_10",< 200 m
98897391,"9_1, 9_10",< 200 m
98899338,"9_1, 9_10",< 200 m
98899826,"9_1, 9_10",< 200 m
98901778,9_1,< 200 m
98940490,9_1,< 200 m
98943344,"9_1, 9_10",< 200 m
98953869,"9_1, 9_10",< 200 m
98962403,9_1,< 200 m
98969433,9_1,< 200 m
98987583,"9_1, 9_10",< 200 m
98987864,9_1,< 200 m
98988969,"9_10, 12_7",< 200 m
98990237,"9_1, 9_10",< 200 m
98990439,"9_1, 9_10",< 200 m
98991365,"9_1, 9_10",< 200 m
99000675,9_1,< 200 m
99000824,"9_1, 9_10, 12_7",< 200 m
99001393,9_1,< 200 m
99003622,"9_1, 9_10",< 200 m
99004333,"9_1, 9_10, 12_2, 12_7",< 200 m
99004812,9_1,< 200 m
99005308,"9_1, 9_10",< 200 m
99006153,"9_1, 9_10",< 200 m
99006883,9_1,< 200 m
99007617,12_2,< 20 m
99008092,"9_1, 9_10, 12_7",< 200 m
99008295,9_1,< 200 m
99008356,9_10,< 200 m
99079032,"9_1, 9_6, 9_9, 9_10",< 200 m
99079669,"9_1, 9_10",< 200 m
99079806,"9_1, 9_10",< 200 m
99079842,"9_1, 9_10, 12_7",< 200 m
99079982,"9_1, 9_10",< 200 m
99080026,9_1,< 200 m
99084894,9_1,< 200 m
99085827,"9_1, 9_10",< 200 m
99085985,"9_1, 9_10",< 200 m
99086293,9_1,< 200 m
99086912,"9_1, 9_10",< 200 m
99086953,9_1,< 200 m
99087971,"9_1, 9_10",< 200 m
99092368,9_1,< 200 m
99092426,9_1,< 200 m
99092571,"9_1, 9_10",< 200 m
99092637,9_1,< 200 m
99092808,"9_1, 9_10",< 200 m
99093073,"9_1, 9_10",< 200 m
99167147,9_1,< 200 m
99167321,9_1,< 200 m
99167411,"9_1, 12_2",< 200 m
99167439,9_1,< 200 m
99167483,9_1,< 200 m
99931434,12_2,< 20 m
100363296,13_1,unknown
100509567,12_2,< 20 m
101309950,13_1,unknown
101519495,12_2,< 20 m
101522185,12_2,< 20 m
101526265,12_2,< 20 m
101527435,12_2,< 20 m
101528026,12_2,< 20 m
101729662,"9_6, 9_9",< 200 m
101730467,"9_8_2, 9_8_3, 9_8",< 200 m
101730582,"9_4, 9_5",< 200 m
102648396,12_1,< 20 m
102673135,12_5,< 20 m
102795325,13_1,unknown
102796273,12_7,< 20 m
102796403,12_4,< 20 m
102815753,13_1,unknown
102827947,13_1,unknown
102998555,"12_1, 12_2, 12_3, 12_5, 12_6",< 20 m
103054942,"11_1_1, 11_1_2",200 m +
103055306,"11_1_1, 11_1_2",200 m +
103055459,"11_1_1, 11_1_2",200 m +
103081991,"9_2, 9_4, 9_9",< 200 m
103123030,12_1,< 20 m
103123966,"12_3, 12_4, 13_1",< 20 m
103160634,13_1,unknown
103167815,12_3,< 20 m
103422139,9_1,< 200 m
103636217,11_6,200 m +
103644972,"9_2, 9_8, 12_1",< 200 m
103644983,"9_2, 9_8, 12_1",< 200 m
103645020,9_4,< 200 m
103645058,"9_4, 9_5, 9_6",< 200 m
103645074,9_8,< 200 m
103645092,10_3,deep oceanic
103645110,9_8,< 200 m
103645248,11_1_2,200 m +
103670928,"12_1, 12_6, 13_1",< 20 m
103670944,"12_1, 12_6, 13_1",< 20 m
103684104,11_1_2,200 m +
103684251,11_1_2,200 m +
103684273,11_1_2,200 m +
103684425,9_5,< 200 m
103684487,11_1_2,200 m +
103684596,"9_5, 9_6",< 200 m
103684703,9_4,< 200 m
103685071,11_1_2,200 m +
103685124,"11_1_1, 11_1_2",200 m +
103685136,"9_2, 9_8, 12_6",< 200 m
103686062,"9_8, 12_6",< 200 m
103686142,9_8,< 200 m
103686485,9_5,< 200 m
103686565,9_8,< 200 m
103686608,"9_5, 9_6",< 200 m
103686617,"9_4, 9_5",< 200 m
103686659,"11_1_1, 11_1_2",200 m +
103686888,"9_4, 9_5, 9_6",< 200 m
103686984,"11_1_1, 11_1_2, 11_5",200 m +
103687048,11_3,200 m +
103687308,"9_4, 9_5",< 200 m
103693374,"9_4, 9_5, 9_6",< 200 m
103693452,11_1_2,200 m +
103693468,"9_2, 9_3, 9_4",< 200 m
103693476,"9_4, 9_5",< 200 m
103693483,"9_5, 12_4",< 200 m
103693544,12_6,< 20 m
103702644,12_7,< 20 m
103706507,11_1_2,200 m +
103706741,10_2,200 m +
103706961,"9_4, 12_6",< 200 m
103707192,11_1_2,200 m +
103707334,9_2,< 200 m
103707538,11_1_2,200 m +
103707547,"11_1_1, 11_1_2",200 m +
103707683,"11_1_1, 11_1_2",200 m +
103707707,"10_1, 10_2",200 m +
103707728,11_1_2,200 m +
103707812,"11_1_1, 11_1_2",200 m +
103707975,"9_2, 9_8_3, 9_8_6, 9_8",< 200 m
103707999,"9_2, 12_1, 12_6",< 200 m
103709500,"12_2, 12_3",< 20 m
103709532,"12_2, 12_3",< 20 m
103727557,"12_1, 12_2, 12_3, 12_4",< 20 m
103727590,"12_1, 12_2, 12_3, 12_6",< 20 m
103766072,12_5,< 20 m
103766090,12_5,< 20 m
103766143,12_5,< 20 m
103773898,13_1,unknown
103780243,"12_2, 12_3, 12_5, 13_1",< 20 m
103780258,"12_2, 12_3, 12_5, 13_1",< 20 m
103780279,"12_2, 12_3",< 20 m
103798407,12_5,< 20 m
103798418,12_5,< 20 m
103799817,12_1,< 20 m
103800445,12_1,< 20 m
103812643,13_1,unknown
103817982,12_5,< 20 m
103818044,12_5,< 20 m
103899954,12_2,< 20 m
103933123,"9_4, 9_5, 9_6",< 200 m
104005557,"9_4, 9_5, 9_6, 9_8, 9_10",< 200 m
104006414,"12_1, 12_2, 12_3, 12_6, 13_1",< 20 m
104006526,"12_1, 12_2, 12_3, 12_6, 13_1",< 20 m
104007203,"9_4, 9_5, 9_6",< 200 m
104019954,"9_4, 9_5, 9_6",< 200 m
104021731,"9_1, 9_4, 9_5, 9_10, 10_1",200 m +
104021947,"9_1, 9_4, 9_5, 9_6, 9_10",< 200 m
104023514,"9_4, 9_5, 9_6",< 200 m
104025473,"9_1, 9_4, 9_5, 9_6, 9_10",< 200 m
104039923,"9_2, 9_4, 9_5, 9_6, 9_10, 10_1, 11_1_2",200 m +
104050689,"9_4, 9_5, 9_6, 9_10",< 200 m
104061138,"9_2, 9_4, 9_5, 9_6, 9_8_4, 9_8, 9_10, 12_4",< 200 m
104062546,"9_1, 9_2, 9_3, 9_4, 9_5, 9_7, 9_9, 10_1, 10_2",200 m +
104062579,"9_1, 10_1",200 m +
104065040,"9_4, 9_5, 9_6, 9_10, 11_1_2",200 m +
104071039,"9_4, 9_5, 9_6, 9_8_5, 9_8, 9_10, 11_1_1, 11_1_2",200 m +
104085094,"9_4, 9_5, 9_6",< 200 m
104087812,"9_4, 9_5, 9_6, 9_10, 12_2, 12_4",< 200 m
104110247,"9_4, 9_5, 9_6, 12_7",< 200 m
104166970,"9_4, 9_5, 9_6, 9_8_4, 9_8_5, 9_8, 12_2, 12_4",< 200 m
104166988,"9_4, 9_5, 9_6, 9_8_3, 9_8_4, 9_8_5, 9_8, 12_2",< 200 m
104167028,"9_4, 9_5, 9_6, 9_8_4, 9_8_5, 9_8, 12_2",< 200 m
104167060,"9_4, 9_5, 9_6, 9_8_4, 9_8_5, 9_8, 12_2, 12_4",< 200 m
104167083,"9_4, 9_5, 9_6, 9_8_5, 9_8, 12_2",< 200 m
104176764,"9_4, 9_5, 9_6",< 200 m
104179262,"9_4, 9_5, 9_8, 9_10, 12_2, 12_4",< 200 m
104180270,"9_4, 9_5, 9_6, 12_2, 12_4, 12_7",< 200 m
104188627,"9_4, 9_5, 9_6, 9_10, 12_4, 12_7",< 200 m
104208524,"9_4, 9_5, 9_6, 9_10, 12_4, 12_7",< 200 m
104306073,"9_4, 9_5, 9_6, 9_10, 12_4, 12_7",< 200 m
104306247,"9_4, 9_5, 9_6, 9_10, 12_2, 12_4, 12_7",< 200 m
104758901,"12_1, 13_1",< 20 m
104758943,12_2,< 20 m
107259870,"9_4, 9_7, 9_8_5, 9_8",< 200 m
107261083,9_8,< 200 m
107261198,9_7,< 200 m
107261486,"9_5, 9_6, 9_8_5, 9_8",< 200 m
107356246,13_1,unknown
107378200,13_1,unknown
107378217,13_1,unknown
107423655,13_1,unknown
107425063,13_1,unknown
107426808,13_1,unknown
107426822,13_1,unknown
107427007,13_1,unknown
107427413,13_1,unknown
107427868,13_1,unknown
107428130,13_1,unknown
107428149,13_1,unknown
107428968,13_1,unknown
107450196,12_7,< 20 m
107604242,"9_4, 9_5, 9_6",< 200 m
107604828,"11_1_1, 11_1_2",200 m +
107604987,"9_4, 9_5, 9_6",< 200 m
107605000,"9_4, 9_5, 9_6, 9_9, 9_10, 12_2",< 200 m
107605014,"9_4, 9_5, 9_6",< 200 m
109418858,13_1,unknown
109452477,13_1,unknown
109452611,12_1,< 20 m
109452786,12_5,< 20 m
109452875,13_1,unknown
109454783,12_1,< 20 m
109462434,12_1,< 20 m
109462672,12_1,< 20 m
109462760,12_2,< 20 m
109462827,12_1,< 20 m
109470742,12_2,< 20 m
109473177,12_5,< 20 m
109480118,12_5,< 20 m
109480361,12_4,< 20 m
110066965,13_1,unknown
110211850,13_1,unknown
110230530,12_1,< 20 m
110462086,9_10,< 200 m
110610252,13_1,unknown
110834677,"9_4, 9_5, 9_6",< 200 m
110847130,"9_1, 10_1, 10_2, 10_3",deep oceanic
110903105,"11_1_1, 11_1_2",200 m +
112664138,"9_2, 9_7, 9_8, 9_9",< 200 m
112723955,9_5,< 200 m
112949827,"9_4, 9_5, 9_6",< 200 m
113089304,13_1,unknown
114155070,"10_2, 10_3",deep oceanic
114155120,"10_2, 10_3",deep oceanic
114155281,9_1,< 200 m
114155385,9_1,< 200 m
114155455,9_1,< 200 m
114155541,9_1,< 200 m
114156111,9_1,< 200 m
114156399,10_3,deep oceanic
114156725,"10_2, 11_5",200 m +
114157206,9_1,< 200 m
114157301,"11_1_1, 11_1_2",200 m +
114157332,"11_1_1, 11_1_2",200 m +
114157603,11_1_2,200 m +
114157725,9_8,< 200 m
114157777,"9_2, 9_4, 9_8",< 200 m
114157824,9_5,< 200 m
114158274,"9_5, 11_1_1, 11_1_2",200 m +
114158383,9_5,< 200 m
114158419,9_5,< 200 m
114158503,9_5,< 200 m
114161140,"11_1_1, 11_1_2",200 m +
114161302,"11_1_1, 11_1_2",200 m +
114161459,9_5,< 200 m
114161670,"11_1_1, 11_1_2",200 m +
114161707,9_5,< 200 m
114164022,"9_1, 10_1",200 m +
114164094,9_1,< 200 m
114164251,9_1,< 200 m
114165531,"11_1_1, 11_1_2",200 m +
114165891,9_1,< 200 m
114166122,11_1_2,200 m +
114166743,9_8,< 200 m
114167178,"9_2, 9_6",< 200 m
114167535,9_1,< 200 m
114167619,"11_1_1, 11_1_2",200 m +
114168486,10_3,deep oceanic
114168573,"11_1_1, 11_1_2",200 m +
114168625,"11_1_1, 11_1_2",200 m +
114168672,"11_1_1, 11_1_2",200 m +
114168754,"11_1_1, 11_1_2",200 m +
114169344,10_2,200 m +
114169380,10_2,200 m +
114169434,10_2,200 m +
114169573,10_2,200 m +
114171899,10_2,200 m +
114171927,10_2,200 m +
114171994,10_1,200 m +
114172033,10_2,200 m +
114172187,10_2,200 m +
114172380,"9_1, 10_2",200 m +
114172439,9_1,< 200 m
114172794,9_1,< 200 m
114172998,"9_1, 10_2, 11_1_1, 11_1_2",200 m +
114173026,"9_1, 10_1, 10_2",200 m +
114173059,9_5,< 200 m
114173064,9_1,< 200 m
114173325,9_1,< 200 m
114173401,9_1,< 200 m
114173439,9_1,< 200 m
114173725,9_1,< 200 m
114175236,9_1,< 200 m
114175363,9_1,< 200 m
114175462,9_1,< 200 m
114175552,9_1,< 200 m
114175593,9_8,< 200 m
114175639,9_1,< 200 m
114175703,9_1,< 200 m
114175910,"9_2, 9_8",< 200 m
114175970,11_1_2,200 m +
114176003,9_8,< 200 m
114176047,9_2,< 200 m
114176786,9_1,< 200 m
114177120,9_1,< 200 m
114177251,11_1_1,200 m +
114177365,9_8,< 200 m
114177474,"9_2, 9_4, 9_5, 9_6",< 200 m
114177531,"9_4, 9_5, 9_6",< 200 m
114177614,"9_4, 9_5, 9_6",< 200 m
114177681,"9_4, 9_5, 9_6",< 200 m
114177913,"9_4, 9_5, 9_6",< 200 m
114178035,"9_2, 9_3, 9_8",< 200 m
114178081,9_2,< 200 m
114178119,"9_2, 9_3, 9_8",< 200 m
114178151,"9_2, 9_3, 9_4, 9_5, 9_6, 9_8",< 200 m
114178239,"9_2, 9_3, 9_4, 9_5, 9_6, 9_8",< 200 m
114178331,"9_2, 9_3, 9_4",< 200 m
114178416,"9_4, 9_5, 9_6",< 200 m
114178539,"9_4, 9_5, 9_6",< 200 m
114178601,9_2,< 200 m
114178726,9_1,< 200 m
114178923,9_2,< 200 m
114179083,9_8,< 200 m
114179176,9_8,< 200 m
114179201,"10_1, 10_2",200 m +
114179226,10_2,200 m +
114179260,"10_1, 10_2",200 m +
114179305,10_2,200 m +
114179309,10_2,200 m +
114179335,9_1,< 200 m
114179392,9_1,< 200 m
114179475,9_8,< 200 m
114179505,"9_1, 9_5",< 200 m
114179753,9_1,< 200 m
114179950,9_1,< 200 m
114179968,"9_1, 9_2, 9_3, 9_4, 9_5, 9_8, 9_10",< 200 m
114180058,"9_2, 9_4, 9_8",< 200 m
114180108,"9_6, 9_10",< 200 m
114180338,9_4,< 200 m
114180377,"9_2, 9_5, 9_8",< 200 m
114180416,"9_2, 9_4, 9_8",< 200 m
114180444,9_1,< 200 m
114180459,"9_2, 9_8",< 200 m
114180492,9_4,< 200 m
114180533,"9_8, 9_9",< 200 m
114180644,"9_2, 9_4, 9_8",< 200 m
114192219,11_1_2,200 m +
114192231,9_5,< 200 m
114192251,9_5,< 200 m
114192254,11_1_2,200 m +
114192257,"9_1, 10_1, 10_2",200 m +
114192261,"11_1_1, 11_1_2",200 m +
114192438,11_1_2,200 m +
114192542,9_8,< 200 m
114192573,"9_1, 10_1",200 m +
114192579,"9_1, 11_1_1, 11_1_2",200 m +
114192667,"9_4, 9_5, 9_6, 11_1_2",200 m +
114192721,11_1_2,200 m +
114618571,13_1,unknown
114823717,9_10,< 200 m
114828525,"9_10, 12_4",< 200 m
114842931,"9_4, 9_10",< 200 m
115623132,13_1,unknown
115696622,"9_4, 9_5, 9_6, 9_10",< 200 m
115945879,13_1,unknown
116813025,12_7,< 20 m
116847578,"9_4, 9_5",< 200 m
116850766,"9_8, 12_7",< 200 m
116855477,9_8,< 200 m
116855925,"9_4, 9_5, 9_6, 9_10",< 200 m
116855963,"9_4, 9_5, 9_6, 9_10, 12_2, 12_4",< 200 m
116856245,"11_1_1, 11_1_2, 11_5",200 m +
116857982,"11_1_1, 11_1_2",200 m +
116858686,11_1_1,200 m +
116861529,"9_4, 9_5, 9_6, 11_1_1, 11_1_2",200 m +
116862720,"9_2, 9_3, 9_4, 9_5, 9_6, 9_7, 11_1_1, 11_1_2",200 m +
116863205,"9_5, 11_1_2",200 m +
116863615,"11_1_1, 11_1_2",200 m +
116863801,"11_1_1, 11_1_2",200 m +
116864194,"11_1_1, 11_1_2",200 m +
116864416,"11_1_1, 11_1_2",200 m +
116878521,"11_1_1, 11_1_2",200 m +
116878536,"11_1_1, 11_1_2",200 m +
116878550,"11_1_1, 11_1_2",200 m +
116878564,"11_1_1, 11_1_2",200 m +
116878608,"11_1_1, 11_1_2, 11_5",200 m +
116878630,"11_1_1, 11_1_2, 11_5",200 m +
116880357,"9_4, 9_5, 9_6, 11_1_2",200 m +
117002531,13_1,unknown
117006624,"9_2, 9_8_4, 9_8, 9_9, 9_10",< 200 m
117007082,"9_8_1, 9_8_4, 9_8",< 200 m
117007235,"9_8_3, 9_8_4, 9_8, 9_9",< 200 m
117007332,"9_2, 9_8, 9_9",< 200 m
117007442,"9_8_4, 9_8, 9_9",< 200 m
117007700,9_1,< 200 m
117007716,9_1,< 200 m
117007746,"9_1, 10_1, 10_2",200 m +
117007764,"9_1, 10_1, 10_2",200 m +
117007856,9_1,< 200 m
117007988,9_1,< 200 m
117008020,"9_1, 9_8",< 200 m
117008133,"9_1, 9_8",< 200 m
117008207,9_1,< 200 m
117008255,"9_1, 10_1",200 m +
117008369,"9_1, 9_8",< 200 m
117008482,"9_1, 10_1, 10_2",200 m +
117008614,"9_1, 10_1, 10_2",200 m +
117008646,"9_1, 10_1",200 m +
117008661,9_1,< 200 m
117008689,"9_1, 10_1, 10_2",200 m +
117008715,"9_1, 10_1, 10_2",200 m +
117008727,"9_1, 10_1",200 m +
117008764,"9_1, 10_1",200 m +
117016720,"9_1, 9_8",< 200 m
117016730,"9_1, 9_8",< 200 m
117016738,"9_1, 9_8",< 200 m
117016765,"9_1, 9_8",< 200 m
117016784,"9_1, 9_8_1, 9_8_4, 9_8",< 200 m
117016801,"9_1, 9_8",< 200 m
117016815,"9_1, 9_2, 9_8",< 200 m
117016819,"9_1, 9_8",< 200 m
117016885,"9_1, 9_8",< 200 m
117016908,"9_1, 9_8",< 200 m
117016941,"9_1, 9_8",< 200 m
117017080,"9_2, 9_8",< 200 m
117017108,9_2,< 200 m
117017124,9_8,< 200 m
117017134,"9_3, 9_4",< 200 m
117017138,"9_3, 9_4",< 200 m
117017142,"9_3, 9_4",< 200 m
117017146,"9_3, 9_4",< 200 m
117017150,"9_3, 9_4",< 200 m
117017154,"10_1, 10_2, 13_1",200 m +
117043719,"9_6, 9_10",< 200 m
117043730,"9_2, 12_1",< 200 m
117043760,12_1,< 20 m
117043791,"9_10, 12_1",< 200 m
117043805,"9_10, 12_4",< 200 m
117043856,"9_3, 12_6",< 200 m
117043864,"9_3, 9_4, 9_8, 9_9",< 200 m
117043884,9_1,< 200 m
117043921,9_8,< 200 m
117043928,"9_10, 12_7",< 200 m
117043966,9_8,< 200 m
117043984,9_8,< 200 m
117044000,9_8,< 200 m
117044004,9_8,< 200 m
117044012,"9_8_3, 9_8",< 200 m
117044031,9_8,< 200 m
117044038,"9_2, 9_8_4, 9_8, 12_6",< 200 m
117044064,"9_2, 9_8",< 200 m
117044072,"9_8, 12_6",< 200 m
117044080,"9_2, 9_8, 12_1",< 200 m
117044084,"9_2, 9_8_4, 9_8",< 200 m
117044088,9_8,< 200 m
117044130,9_8,< 200 m
117044179,"9_1, 9_8",< 200 m
117044199,9_1,< 200 m
117044203,"9_1, 9_8",< 200 m
117044223,"9_2, 9_8, 12_6",< 200 m
117189944,13_1,unknown
117511650,12_7,< 20 m
117839264,11_5,200 m +
118353317,"9_1, 9_4",< 200 m
118353365,12_4,< 20 m
118353525,"9_3, 9_6",< 200 m
118353540,"9_5, 9_10",< 200 m
118353792,"9_6, 12_4",< 200 m
118354006,"9_4, 9_5, 9_6, 9_10",< 200 m
118354019,9_1,< 200 m
118354076,"9_4, 9_5, 9_6",< 200 m
118354091,"9_2, 9_6",< 200 m
118354194,9_6,< 200 m
118354389,"9_4, 9_5, 9_6",< 200 m
118354444,"12_4, 12_7",< 20 m
118354461,"9_10, 12_4, 12_6, 12_7",< 200 m
118354464,"12_4, 12_7",< 20 m
118354490,"9_8, 9_9",< 200 m
118354515,9_8,< 200 m
118354540,9_8,< 200 m
118354604,9_10,< 200 m
118354654,"9_10, 12_2, 12_4",< 200 m
118354732,"9_4, 12_2",< 200 m
118354744,"9_4, 9_8, 12_2",< 200 m
118354866,9_8,< 200 m
118354917,9_8,< 200 m
118355114,9_8,< 200 m
118355154,9_8,< 200 m
118355257,9_8,< 200 m
118355300,"9_8_3, 9_8",< 200 m
118355328,9_8,< 200 m
118355413,9_8,< 200 m
118355457,"9_8_3, 9_8_4, 9_8",< 200 m
118355537,"9_8_3, 9_8",< 200 m
118355587,9_2,< 200 m
118355604,"9_8_3, 9_8_6, 9_8",< 200 m
118355622,"9_8_4, 9_8",< 200 m
118355645,"9_8_4, 9_8",< 200 m
118355982,"9_8_5, 9_8, 9_9",< 200 m
118356183,9_1,< 200 m
118356821,9_1,< 200 m
118356838,"9_1, 10_1, 10_2",200 m +
118356869,9_1,< 200 m
118357019,9_1,< 200 m
118358912,"9_3, 9_4, 9_8",< 200 m
118359431,9_8,< 200 m
118360372,9_8,< 200 m
118360435,9_2,< 200 m
118360643,"9_2, 9_3, 9_4",< 200 m
119256882,13_1,unknown
119256995,13_1,unknown
119258174,13_1,unknown
120072348,"12_1, 12_2",< 20 m
120074445,12_2,< 20 m
120189237,"12_1, 12_2",< 20 m
120189443,13_1,unknown
120189534,13_1,unknown
120189599,12_1,< 20 m
120189712,13_1,unknown
120189745,13_1,unknown
120190080,13_1,unknown
120190102,"12_1, 13_1",< 20 m
120190169,13_1,unknown
120190180,13_1,unknown
120930638,12_2,< 20 m
120938448,13_1,unknown
120940735,13_1,unknown
120942051,"9_10, 12_5, 12_7",< 200 m
120988899,13_1,unknown
122055033,"9_10, 12_4",< 200 m
122055267,"9_5, 9_10",< 200 m
122055294,9_10,< 200 m
122055381,9_10,< 200 m
122055529,9_10,< 200 m
122055686,12_4,< 20 m
122898736,"9_1, 9_10",< 200 m
122902110,"9_1, 9_10",< 200 m
