rgn_id,taxa_code,sust_coeff,vyear
24,Blood cockle_635,taxon_group_avg,2025
216,Blood cockle_636,taxon_group_avg,2024
216,Blood cockle_636,taxon_group_avg,2025
216,Bludger_637,region_family_avg,2024
216,Bludger_637,region_family_avg,2025
147,Blue shrimp_638,georegion_family_avg,2024
147,Blue shrimp_638,georegion_family_avg,2025
208,Blue swimming crab_639,global_avg,2024
208,Blue swimming crab_639,global_avg,2025
216,Bluefin trevally_640,region_family_avg,2024
216,Bluefin trevally_640,region_family_avg,2025
76,Bluespotted seabream_641,region_family_avg,2024
76,Bluespotted seabream_641,region_family_avg,2025
216,Brassy trevally_642,region_family_avg,2024
216,Brassy trevally_642,region_family_avg,2025
110,Brine shrimp_643,taxon_group_avg,2024
110,Brine shrimp_643,taxon_group_avg,2025
42,Brine shrimp_644,taxon_group_avg,2024
42,Brine shrimp_644,taxon_group_avg,2025
138,Brine shrimp_645,taxon_group_avg,2024
138,Brine shrimp_645,taxon_group_avg,2025
206,Broad geloina_646,taxon_group_avg,2024
206,Broad geloina_646,taxon_group_avg,2025
208,Brown-marbled grouper_647,family_avg,2024
208,Brown-marbled grouper_647,family_avg,2025
39,Brown-marbled grouper_648,family_avg,2024
206,Brown-marbled grouper_649,family_avg,2024
39,Brown-marbled grouper_648,family_avg,2025
206,Brown-marbled grouper_649,family_avg,2025
216,Brown-marbled grouper_650,family_avg,2024
216,Brown-marbled grouper_650,family_avg,2025
110,Caribbean spiny lobster_651,global_avg,2024
110,Caribbean spiny lobster_651,global_avg,2025
117,Caribbean spiny lobster_652,global_avg,2024
117,Caribbean spiny lobster_652,global_avg,2025
102,Carpet shells nei_653,taxon_group_avg,2024
102,Carpet shells nei_653,taxon_group_avg,2025
61,Carpet shells nei_654,taxon_group_avg,2024
61,Carpet shells nei_654,taxon_group_avg,2025
223,Chars nei_655,taxon_group_avg,2024
223,Chars nei_655,taxon_group_avg,2025
162,Chinook(=Spring=King) salmon_656,none,2024
163,Chinook(=Spring=King) salmon_657,global_species,2024
218,Chinook(=Spring=King) salmon_658,none,2024
162,Chinook(=Spring=King) salmon_656,none,2025
163,Chinook(=Spring=King) salmon_657,global_species,2025
218,Chinook(=Spring=King) salmon_658,none,2025
224,Chinook(=Spring=King) salmon_659,global_species,2024
224,Chinook(=Spring=King) salmon_659,global_species,2025
16,Chinook(=Spring=King) salmon_660,global_species,2024
16,Chinook(=Spring=King) salmon_660,global_species,2025
69,Chum(=Keta=Dog) salmon_661,region_family_avg,2024
70,Chum(=Keta=Dog) salmon_662,region_family_avg,2024
73,Chum(=Keta=Dog) salmon_663,region_family_avg,2024
74,Chum(=Keta=Dog) salmon_664,region_family_avg,2024
75,Chum(=Keta=Dog) salmon_665,region_family_avg,2024
189,Chum(=Keta=Dog) salmon_666,region_family_avg,2024
69,Chum(=Keta=Dog) salmon_661,region_family_avg,2025
70,Chum(=Keta=Dog) salmon_662,region_family_avg,2025
73,Chum(=Keta=Dog) salmon_663,region_family_avg,2025
74,Chum(=Keta=Dog) salmon_664,region_family_avg,2025
75,Chum(=Keta=Dog) salmon_665,region_family_avg,2025
189,Chum(=Keta=Dog) salmon_666,region_family_avg,2025
14,Clams_667,global_species,2024
14,Clams_667,global_species,2025
20,Clams_668,global_species,2024
20,Clams_668,global_species,2025
210,Clams_669,global_species,2024
210,Clams_669,global_species,2025
21,Clams_670,global_species,2024
21,Clams_670,global_species,2025
9,Clams_671,global_species,2024
163,Clams_672,global_species,2024
9,Clams_671,global_species,2025
163,Clams_672,global_species,2025
218,Clams_673,global_species,2024
218,Clams_673,global_species,2025
80,Clams_674,global_species,2024
176,Clams_675,global_species,2024
80,Clams_674,global_species,2025
176,Clams_675,global_species,2025
175,Clams_676,global_species,2024
182,Clams_677,global_species,2024
175,Clams_676,global_species,2025
182,Clams_677,global_species,2025
18,Clams_678,global_species,2024
18,Clams_678,global_species,2025
183,Clams_679,global_species,2024
183,Clams_679,global_species,2025
135,Clams_680,global_species,2024
135,Clams_680,global_species,2025
8,Clams_681,global_species,2024
179,Clams_682,global_species,2024
8,Clams_681,global_species,2025
179,Clams_682,global_species,2025
180,Clams_683,global_species,2024
180,Clams_683,global_species,2025
184,Clams_684,global_species,2024
184,Clams_684,global_species,2025
188,Clams_685,global_species,2024
188,Clams_685,global_species,2025
206,Clams_686,global_species,2024
206,Clams_686,global_species,2025
14,Cobia_687,global_species,2024
14,Cobia_687,global_species,2025
32,Cobia_688,global_species,2024
32,Cobia_688,global_species,2025
116,Cobia_689,global_species,2024
116,Cobia_689,global_species,2025
110,Cobia_690,global_species,2024
209,Cobia_691,global_species,2024
110,Cobia_690,global_species,2025
209,Cobia_691,global_species,2025
140,Cobia_692,global_species,2024
140,Cobia_692,global_species,2025
29,Cobia_693,global_species,2024
29,Cobia_693,global_species,2025
115,Cobia_694,global_species,2024
129,Cobia_695,none,2024
164,Cobia_696,global_species,2024
115,Cobia_694,global_species,2025
129,Cobia_695,none,2025
164,Cobia_696,global_species,2025
207,Cobia_697,global_species,2024
208,Cobia_698,global_species,2024
207,Cobia_697,global_species,2025
208,Cobia_698,global_species,2025
132,Cobia_699,global_species,2024
132,Cobia_699,global_species,2025
137,Cobia_700,global_species,2024
137,Cobia_700,global_species,2025
171,Cobia_701,global_species,2024
171,Cobia_701,global_species,2025
216,Cobia_702,global_species,2024
216,Cobia_702,global_species,2025
20,Cockles_703,global_species,2024
20,Cockles_703,global_species,2025
183,Cockles_704,global_species,2024
183,Cockles_704,global_species,2025
163,Cockles_705,global_species,2024
163,Cockles_705,global_species,2025
8,Cockles_706,global_species,2024
179,Cockles_707,global_species,2024
180,Cockles_708,global_species,2024
8,Cockles_706,global_species,2025
179,Cockles_707,global_species,2025
180,Cockles_708,global_species,2025
152,Cockles_709,global_species,2024
152,Cockles_709,global_species,2025
182,Cockles_710,global_species,2024
182,Cockles_710,global_species,2025
155,Cockles_711,global_species,2024
155,Cockles_711,global_species,2025
153,Cockles_712,global_species,2024
153,Cockles_712,global_species,2025
147,Cockles_713,global_species,2024
147,Cockles_713,global_species,2025
17,Cockles_714,global_species,2024
17,Cockles_714,global_species,2025
11,Cockles_715,global_species,2024
11,Cockles_715,global_species,2025
163,Coho(=Silver) salmon_716,global_species,2024
163,Coho(=Silver) salmon_716,global_species,2025
224,Coho(=Silver) salmon_717,none,2024
224,Coho(=Silver) salmon_717,none,2025
210,Coho(=Silver) salmon_718,global_species,2024
210,Coho(=Silver) salmon_718,global_species,2025
218,Coho(=Silver) salmon_719,global_species,2024
218,Coho(=Silver) salmon_719,global_species,2025
179,Coho(=Silver) salmon_720,global_species,2024
179,Coho(=Silver) salmon_720,global_species,2025
175,Coho(=Silver) salmon_721,global_species,2024
175,Coho(=Silver) salmon_721,global_species,2025
61,Common cuttlefish_722,global_avg,2024
183,Common cuttlefish_723,global_avg,2024
61,Common cuttlefish_722,global_avg,2025
183,Common cuttlefish_723,global_avg,2025
182,Common cuttlefish_724,global_avg,2024
182,Common cuttlefish_724,global_avg,2025
182,Common dentex_725,region_family_avg,2024
182,Common dentex_725,region_family_avg,2025
232,Common dentex_726,region_family_avg,2024
232,Common dentex_726,region_family_avg,2025
187,Common dentex_727,region_family_avg,2024
187,Common dentex_727,region_family_avg,2025
80,Common dentex_728,region_family_avg,2024
80,Common dentex_728,region_family_avg,2025
76,Common dentex_729,region_family_avg,2024
76,Common dentex_729,region_family_avg,2025
80,Common pandora_730,region_family_avg,2024
80,Common pandora_730,region_family_avg,2025
81,Common pandora_731,region_family_avg,2024
81,Common pandora_731,region_family_avg,2025
183,Common sole_732,global_species,2024
183,Common sole_732,global_species,2025
182,Common sole_733,global_species,2024
182,Common sole_733,global_species,2025
61,Common sole_734,global_species,2024
61,Common sole_734,global_species,2025
184,Common sole_735,global_species,2024
184,Common sole_735,global_species,2025
76,Common two-banded seabream_736,region_family_avg,2024
76,Common two-banded seabream_736,region_family_avg,2025
20,Convict grouper_737,family_avg,2024
20,Convict grouper_737,family_avg,2025
183,Corrugated venus_738,taxon_group_avg,2024
183,Corrugated venus_738,taxon_group_avg,2025
182,Corrugated venus_739,taxon_group_avg,2024
182,Corrugated venus_739,taxon_group_avg,2025
135,Crevalle jack_740,georegion_family_avg,2024
135,Crevalle jack_740,georegion_family_avg,2025
210,Crimson seabream_741,family_avg,2024
210,Crimson seabream_741,family_avg,2025
14,Crimson seabream_742,family_avg,2024
14,Crimson seabream_742,family_avg,2025
208,Crimson snapper_743,taxon_group_avg,2024
208,Crimson snapper_743,taxon_group_avg,2025
14,"Croakers, drums nei_744",family_avg,2024
14,"Croakers, drums nei_744",family_avg,2025
50,"Croakers, drums nei_745",region_family_avg,2024
50,"Croakers, drums nei_745",region_family_avg,2025
183,"Croakers, drums nei_746",region_family_avg,2024
183,"Croakers, drums nei_746",region_family_avg,2025
14,Diphos sanguin_747,taxon_group_avg,2024
14,Diphos sanguin_747,taxon_group_avg,2025
20,Dotted gizzard shad_748,taxon_group_avg,2024
20,Dotted gizzard shad_748,taxon_group_avg,2025
32,Drums nei_749,family_avg,2024
32,Drums nei_749,family_avg,2025
216,Duskytail grouper_750,family_avg,2024
216,Duskytail grouper_750,family_avg,2025
16,Eastern king prawn_751,region_family_avg,2024
16,Eastern king prawn_751,region_family_avg,2025
5,Emperor red snapper_752,taxon_group_avg,2024
5,Emperor red snapper_752,taxon_group_avg,2025
61,European eel_753,global_species,2024
61,European eel_753,global_species,2025
182,European eel_754,global_species,2024
182,European eel_754,global_species,2025
184,European eel_755,global_species,2024
184,European eel_755,global_species,2025
68,European eel_756,global_species,2024
68,European eel_756,global_species,2025
80,European eel_757,global_species,2024
80,European eel_757,global_species,2025
175,European flounder_758,georegion_family_avg,2024
175,European flounder_758,georegion_family_avg,2025
80,European seabass_759,none,2024
183,European seabass_760,none,2024
80,European seabass_759,none,2025
183,European seabass_760,none,2025
81,European seabass_761,none,2024
84,European seabass_762,global_species,2024
81,European seabass_761,none,2025
84,European seabass_762,global_species,2025
179,European seabass_763,none,2024
182,European seabass_764,none,2024
179,European seabass_763,none,2025
182,European seabass_764,none,2025
184,European seabass_765,none,2024
184,European seabass_765,none,2025
76,European seabass_766,none,2024
76,European seabass_766,none,2025
62,European seabass_767,global_species,2024
62,European seabass_767,global_species,2025
68,European seabass_768,none,2024
68,European seabass_768,none,2025
187,European seabass_769,none,2024
188,European seabass_770,none,2024
187,European seabass_769,none,2025
188,European seabass_770,none,2025
79,European seabass_771,global_species,2024
79,European seabass_771,global_species,2025
143,European seabass_772,global_species,2024
143,European seabass_772,global_species,2025
67,European seabass_773,global_species,2024
67,European seabass_773,global_species,2025
232,European seabass_774,global_species,2024
232,European seabass_774,global_species,2025
48,European seabass_775,global_species,2024
54,European seabass_776,global_species,2024
115,European seabass_777,global_species,2024
180,European seabass_778,global_species,2024
48,European seabass_775,global_species,2025
54,European seabass_776,global_species,2025
115,European seabass_777,global_species,2025
180,European seabass_778,global_species,2025
82,European seabass_779,global_species,2024
186,European seabass_780,global_species,2024
82,European seabass_779,global_species,2025
186,European seabass_780,global_species,2025
61,European seabass_781,global_species,2024
61,European seabass_781,global_species,2025
37,European seabass_782,global_species,2024
37,European seabass_782,global_species,2025
191,European seabass_783,global_species,2024
191,European seabass_783,global_species,2025
50,European seabass_784,global_species,2024
50,European seabass_784,global_species,2025
174,European whitefish_785,region_family_avg,2024
174,European whitefish_785,region_family_avg,2025
210,Filefishes nei_786,taxon_group_avg,2024
210,Filefishes nei_786,taxon_group_avg,2025
20,"Filefishes, leatherjackets nei_787",taxon_group_avg,2024
20,"Filefishes, leatherjackets nei_787",taxon_group_avg,2025
223,Finfishes nei_788,taxon_group_avg,2024
223,Finfishes nei_788,taxon_group_avg,2025
16,Finfishes nei_789,taxon_group_avg,2024
16,Finfishes nei_789,taxon_group_avg,2025
179,Finfishes nei_790,taxon_group_avg,2024
179,Finfishes nei_790,taxon_group_avg,2025
69,Flatfishes nei_791,taxon_group_avg,2024
70,Flatfishes nei_792,taxon_group_avg,2024
73,Flatfishes nei_793,taxon_group_avg,2024
74,Flatfishes nei_794,taxon_group_avg,2024
75,Flatfishes nei_795,taxon_group_avg,2024
189,Flatfishes nei_796,taxon_group_avg,2024
69,Flatfishes nei_791,taxon_group_avg,2025
70,Flatfishes nei_792,taxon_group_avg,2025
73,Flatfishes nei_793,taxon_group_avg,2025
74,Flatfishes nei_794,taxon_group_avg,2025
75,Flatfishes nei_795,taxon_group_avg,2025
189,Flatfishes nei_796,taxon_group_avg,2025
210,Flathead grey mullet_797,taxon_group_avg,2024
210,Flathead grey mullet_797,taxon_group_avg,2025
14,Flathead grey mullet_798,taxon_group_avg,2024
14,Flathead grey mullet_798,taxon_group_avg,2025
135,Flathead grey mullet_799,taxon_group_avg,2024
135,Flathead grey mullet_799,taxon_group_avg,2025
80,Flathead grey mullet_800,taxon_group_avg,2024
80,Flathead grey mullet_800,taxon_group_avg,2025
50,Flathead grey mullet_801,taxon_group_avg,2024
50,Flathead grey mullet_801,taxon_group_avg,2025
184,Flathead grey mullet_802,taxon_group_avg,2024
208,Flathead grey mullet_803,taxon_group_avg,2024
184,Flathead grey mullet_802,taxon_group_avg,2025
208,Flathead grey mullet_803,taxon_group_avg,2025
216,Flathead grey mullet_804,taxon_group_avg,2024
216,Flathead grey mullet_804,taxon_group_avg,2025
15,Flathead lobster_805,global_avg,2024
15,Flathead lobster_805,global_avg,2025
216,Flathead lobster_806,global_avg,2024
216,Flathead lobster_806,global_avg,2025
110,Florida pompano_807,global_species,2024
110,Florida pompano_807,global_species,2025
129,Florida pompano_808,global_species,2024
129,Florida pompano_808,global_species,2025
115,Florida pompano_809,global_species,2024
115,Florida pompano_809,global_species,2025
208,Fourfinger threadfin_810,taxon_group_avg,2024
208,Fourfinger threadfin_810,taxon_group_avg,2025
206,Fourfinger threadfin_811,taxon_group_avg,2024
206,Fourfinger threadfin_811,taxon_group_avg,2025
216,Foursaddle grouper_812,family_avg,2024
216,Foursaddle grouper_812,family_avg,2025
182,Gastropods nei_813,taxon_group_avg,2024
182,Gastropods nei_813,taxon_group_avg,2025
135,Gastropods nei_814,taxon_group_avg,2024
135,Gastropods nei_814,taxon_group_avg,2025
210,Gazami crab_815,global_avg,2024
210,Gazami crab_815,global_avg,2025
208,Giant grouper_816,family_avg,2024
208,Giant grouper_816,family_avg,2025
206,Giant grouper_817,family_avg,2024
206,Giant grouper_817,family_avg,2025
15,Giant tiger prawn_818,global_species,2024
15,Giant tiger prawn_818,global_species,2025
208,Giant tiger prawn_819,global_species,2024
208,Giant tiger prawn_819,global_species,2025
208,Giant trevally_820,region_family_avg,2024
208,Giant trevally_820,region_family_avg,2025
183,Gilthead seabream_821,none,2024
183,Gilthead seabream_821,none,2025
79,Gilthead seabream_822,global_species,2024
80,Gilthead seabream_823,none,2024
84,Gilthead seabream_824,global_species,2024
179,Gilthead seabream_825,none,2024
79,Gilthead seabream_822,global_species,2025
80,Gilthead seabream_823,none,2025
84,Gilthead seabream_824,global_species,2025
179,Gilthead seabream_825,none,2025
182,Gilthead seabream_826,none,2024
182,Gilthead seabream_826,none,2025
76,Gilthead seabream_827,none,2024
76,Gilthead seabream_827,none,2025
81,Gilthead seabream_828,none,2024
81,Gilthead seabream_828,none,2025
62,Gilthead seabream_829,global_species,2024
184,Gilthead seabream_830,none,2024
62,Gilthead seabream_829,global_species,2025
184,Gilthead seabream_830,none,2025
68,Gilthead seabream_831,none,2024
68,Gilthead seabream_831,none,2025
187,Gilthead seabream_832,none,2024
188,Gilthead seabream_833,global_species,2024
187,Gilthead seabream_832,none,2025
188,Gilthead seabream_833,global_species,2025
67,Gilthead seabream_834,global_species,2024
67,Gilthead seabream_834,global_species,2025
48,Gilthead seabream_835,global_species,2024
48,Gilthead seabream_835,global_species,2025
51,Gilthead seabream_836,global_species,2024
51,Gilthead seabream_836,global_species,2025
82,Gilthead seabream_837,global_species,2024
82,Gilthead seabream_837,global_species,2025
232,Gilthead seabream_838,global_species,2024
232,Gilthead seabream_838,global_species,2025
54,Gilthead seabream_839,global_species,2024
115,Gilthead seabream_840,global_species,2024
54,Gilthead seabream_839,global_species,2025
115,Gilthead seabream_840,global_species,2025
52,Gilthead seabream_841,global_species,2024
186,Gilthead seabream_842,global_species,2024
52,Gilthead seabream_841,global_species,2025
186,Gilthead seabream_842,global_species,2025
50,Gilthead seabream_843,global_species,2024
61,Gilthead seabream_844,global_species,2024
50,Gilthead seabream_843,global_species,2025
61,Gilthead seabream_844,global_species,2025
183,Golden carpet shell_845,taxon_group_avg,2024
183,Golden carpet shell_845,taxon_group_avg,2025
208,Golden trevally_846,region_family_avg,2024
208,Golden trevally_846,region_family_avg,2025
206,Golden trevally_847,region_family_avg,2024
206,Golden trevally_847,region_family_avg,2025
5,Golden-lined spinefoot_848,taxon_group_avg,2024
5,Golden-lined spinefoot_848,taxon_group_avg,2025
209,Goldlined seabream_849,family_avg,2024
209,Goldlined seabream_849,family_avg,2025
50,Goldlined seabream_850,region_family_avg,2024
50,Goldlined seabream_850,region_family_avg,2025
54,Goldlined seabream_851,region_family_avg,2024
54,Goldlined seabream_851,region_family_avg,2025
37,Goldlined seabream_852,family_avg,2024
37,Goldlined seabream_852,family_avg,2025
51,Goldsilk seabream_853,region_family_avg,2024
51,Goldsilk seabream_853,region_family_avg,2025
134,Grand ark_854,taxon_group_avg,2024
134,Grand ark_854,taxon_group_avg,2025
209,Greasy grouper_855,family_avg,2024
209,Greasy grouper_855,family_avg,2025
54,Greasy grouper_856,family_avg,2024
54,Greasy grouper_856,family_avg,2025
182,Greater amberjack_857,global_species,2024
182,Greater amberjack_857,global_species,2025
14,Greater amberjack_858,global_species,2024
14,Greater amberjack_858,global_species,2025
80,Greater amberjack_859,global_species,2024
80,Greater amberjack_859,global_species,2025
182,Green crab_860,global_avg,2024
182,Green crab_860,global_avg,2025
208,Green humphead parrotfish_861,taxon_group_avg,2024
208,Green humphead parrotfish_861,taxon_group_avg,2025
216,Greenback mullet_862,taxon_group_avg,2024
216,Greenback mullet_862,taxon_group_avg,2025
179,Grooved carpet shell_863,taxon_group_avg,2024
179,Grooved carpet shell_863,taxon_group_avg,2025
183,Grooved carpet shell_864,taxon_group_avg,2024
183,Grooved carpet shell_864,taxon_group_avg,2025
182,Grooved carpet shell_865,taxon_group_avg,2024
182,Grooved carpet shell_865,taxon_group_avg,2025
180,Grooved carpet shell_866,taxon_group_avg,2024
180,Grooved carpet shell_866,taxon_group_avg,2025
84,Grooved carpet shell_867,taxon_group_avg,2024
227,Grooved carpet shell_868,taxon_group_avg,2024
228,Grooved carpet shell_869,taxon_group_avg,2024
84,Grooved carpet shell_867,taxon_group_avg,2025
227,Grooved carpet shell_868,taxon_group_avg,2025
228,Grooved carpet shell_869,taxon_group_avg,2025
184,Grooved carpet shell_870,taxon_group_avg,2024
184,Grooved carpet shell_870,taxon_group_avg,2025
62,Grooved carpet shell_871,taxon_group_avg,2024
62,Grooved carpet shell_871,taxon_group_avg,2025
182,Groundfishes nei_872,taxon_group_avg,2024
182,Groundfishes nei_872,taxon_group_avg,2025
208,Groupers nei_873,family_avg,2024
208,Groupers nei_873,family_avg,2025
14,Groupers nei_874,family_avg,2024
14,Groupers nei_874,family_avg,2025
61,Groupers nei_875,family_avg,2024
61,Groupers nei_875,family_avg,2025
50,Groupers nei_876,family_avg,2024
171,Groupers nei_877,family_avg,2024
50,Groupers nei_876,family_avg,2025
171,Groupers nei_877,family_avg,2025
216,Groupers nei_878,family_avg,2024
216,Groupers nei_878,family_avg,2025
209,Groupers nei_879,family_avg,2024
209,Groupers nei_879,family_avg,2025
205,Groupers nei_880,family_avg,2024
206,Groupers nei_881,family_avg,2024
205,Groupers nei_880,family_avg,2025
206,Groupers nei_881,family_avg,2025
247,Groupers nei_882,family_avg,2024
247,Groupers nei_882,family_avg,2025
15,"Groupers, seabasses nei_883",family_avg,2024
15,"Groupers, seabasses nei_883",family_avg,2025
216,"Groupers, seabasses nei_884",family_avg,2024
216,"Groupers, seabasses nei_884",family_avg,2025
143,Haddock_885,taxon_group_avg,2024
143,Haddock_885,taxon_group_avg,2025
20,Half-crenated ark_886,taxon_group_avg,2024
20,Half-crenated ark_886,taxon_group_avg,2025
216,Harry hotlips_887,taxon_group_avg,2024
216,Harry hotlips_887,taxon_group_avg,2025
216,Highfin coralgrouper_888,family_avg,2024
216,Highfin coralgrouper_888,family_avg,2025
216,Highfin grouper_889,family_avg,2024
216,Highfin grouper_889,family_avg,2025
209,Hong Kong grouper_890,family_avg,2024
209,Hong Kong grouper_890,family_avg,2025
20,Horned turban_891,taxon_group_avg,2024
20,Horned turban_891,taxon_group_avg,2025
208,Humpback grouper_892,family_avg,2024
208,Humpback grouper_892,family_avg,2025
206,Humpback grouper_893,family_avg,2024
216,Humpback grouper_894,family_avg,2024
206,Humpback grouper_893,family_avg,2025
216,Humpback grouper_894,family_avg,2025
216,Humphead snapper_895,taxon_group_avg,2024
216,Humphead snapper_895,taxon_group_avg,2025
208,Indo-Pacific swamp crab_896,global_avg,2024
208,Indo-Pacific swamp crab_896,global_avg,2025
15,Indo-Pacific swamp crab_897,global_avg,2024
15,Indo-Pacific swamp crab_897,global_avg,2025
205,Indo-Pacific swamp crab_898,global_avg,2024
205,Indo-Pacific swamp crab_898,global_avg,2025
41,Indo-Pacific swamp crab_899,global_avg,2024
41,Indo-Pacific swamp crab_899,global_avg,2025
247,Indo-Pacific swamp crab_900,global_avg,2024
247,Indo-Pacific swamp crab_900,global_avg,2025
20,Inflated ark_901,taxon_group_avg,2024
20,Inflated ark_901,taxon_group_avg,2025
20,Jack and horse mackerels nei_902,georegion_family_avg,2024
20,Jack and horse mackerels nei_902,georegion_family_avg,2025
247,"Jacks, crevalles nei_903",region_family_avg,2024
247,"Jacks, crevalles nei_903",region_family_avg,2025
15,"Jacks, crevalles nei_904",region_family_avg,2024
15,"Jacks, crevalles nei_904",region_family_avg,2025
135,"Jacks, crevalles nei_905",georegion_family_avg,2024
206,"Jacks, crevalles nei_906",region_family_avg,2024
135,"Jacks, crevalles nei_905",georegion_family_avg,2025
206,"Jacks, crevalles nei_906",region_family_avg,2025
210,Japanese amberjack_907,none,2024
210,Japanese amberjack_907,none,2025
20,Japanese carpet shell_908,taxon_group_avg,2024
209,Japanese carpet shell_909,taxon_group_avg,2024
20,Japanese carpet shell_908,taxon_group_avg,2025
209,Japanese carpet shell_909,taxon_group_avg,2025
14,Japanese carpet shell_910,taxon_group_avg,2024
14,Japanese carpet shell_910,taxon_group_avg,2025
163,Japanese carpet shell_911,taxon_group_avg,2024
163,Japanese carpet shell_911,taxon_group_avg,2025
218,Japanese carpet shell_912,taxon_group_avg,2024
218,Japanese carpet shell_912,taxon_group_avg,2025
180,Japanese carpet shell_913,taxon_group_avg,2024
180,Japanese carpet shell_913,taxon_group_avg,2025
181,Japanese carpet shell_914,taxon_group_avg,2024
181,Japanese carpet shell_914,taxon_group_avg,2025
182,Japanese carpet shell_915,taxon_group_avg,2024
182,Japanese carpet shell_915,taxon_group_avg,2025
179,Japanese carpet shell_916,taxon_group_avg,2024
179,Japanese carpet shell_916,taxon_group_avg,2025
184,Japanese carpet shell_917,taxon_group_avg,2024
184,Japanese carpet shell_917,taxon_group_avg,2025
183,Japanese carpet shell_918,taxon_group_avg,2024
183,Japanese carpet shell_918,taxon_group_avg,2025
210,Japanese jack mackerel_919,region_family_avg,2024
210,Japanese jack mackerel_919,region_family_avg,2025
41,Japanese meagre_920,family_avg,2024
41,Japanese meagre_920,family_avg,2025
37,Japanese meagre_921,family_avg,2024
37,Japanese meagre_921,family_avg,2025
209,Japanese sea cucumber_922,global_avg,2024
209,Japanese sea cucumber_922,global_avg,2025
21,Japanese sea cucumber_923,global_avg,2024
21,Japanese sea cucumber_923,global_avg,2025
73,Japanese sea cucumber_924,global_avg,2024
73,Japanese sea cucumber_924,global_avg,2025
20,Japanese sea cucumber_925,global_avg,2024
20,Japanese sea cucumber_925,global_avg,2025
20,Japanese seabass_926,taxon_group_avg,2024
20,Japanese seabass_926,taxon_group_avg,2025
208,Japanese seabass_927,taxon_group_avg,2024
208,Japanese seabass_927,taxon_group_avg,2025
14,Japanese spiny lobster_928,global_avg,2024
14,Japanese spiny lobster_928,global_avg,2025
208,John's snapper_929,taxon_group_avg,2024
208,John's snapper_929,taxon_group_avg,2025
206,John's snapper_930,taxon_group_avg,2024
206,John's snapper_930,taxon_group_avg,2025
20,Korean rockfish_931,taxon_group_avg,2024
20,Korean rockfish_931,taxon_group_avg,2025
14,Kuruma prawn_932,region_family_avg,2024
184,Kuruma prawn_933,region_family_avg,2024
208,Kuruma prawn_934,region_family_avg,2024
14,Kuruma prawn_932,region_family_avg,2025
184,Kuruma prawn_933,region_family_avg,2025
208,Kuruma prawn_934,region_family_avg,2025
209,Large yellow croaker_935,family_avg,2024
209,Large yellow croaker_935,family_avg,2025
206,Leopard coralgrouper_936,family_avg,2024
216,Leopard coralgrouper_937,family_avg,2024
206,Leopard coralgrouper_936,family_avg,2025
216,Leopard coralgrouper_937,family_avg,2025
216,Longfin trevally_938,region_family_avg,2024
216,Longfin trevally_938,region_family_avg,2025
163,Longfin yellowtail_939,none,2024
163,Longfin yellowtail_939,none,2025
129,Longfin yellowtail_940,global_species,2024
129,Longfin yellowtail_940,global_species,2025
216,Longlegged spiny lobster_941,global_avg,2024
216,Longlegged spiny lobster_941,global_avg,2025
216,Longnose trevally_942,region_family_avg,2024
216,Longnose trevally_942,region_family_avg,2025
216,Longspine grouper_943,family_avg,2024
216,Longspine grouper_943,family_avg,2025
182,Mackerels nei_944,region_family_avg,2024
182,Mackerels nei_944,region_family_avg,2025
208,Malabar grouper_945,family_avg,2024
208,Malabar grouper_945,family_avg,2025
14,Malabar trevally_946,region_family_avg,2024
14,Malabar trevally_946,region_family_avg,2025
216,Malabar trevally_947,region_family_avg,2024
216,Malabar trevally_947,region_family_avg,2025
206,Mangrove red snapper_948,taxon_group_avg,2024
206,Mangrove red snapper_948,taxon_group_avg,2025
209,Mangrove red snapper_949,taxon_group_avg,2024
209,Mangrove red snapper_949,taxon_group_avg,2025
32,Mangrove red snapper_950,taxon_group_avg,2024
32,Mangrove red snapper_950,taxon_group_avg,2025
208,Mangrove red snapper_951,taxon_group_avg,2024
208,Mangrove red snapper_951,taxon_group_avg,2025
29,Mangrove red snapper_952,taxon_group_avg,2024
29,Mangrove red snapper_952,taxon_group_avg,2025
216,Mangrove red snapper_953,taxon_group_avg,2024
216,Mangrove red snapper_953,taxon_group_avg,2025
81,Marbled spinefoot_954,taxon_group_avg,2024
81,Marbled spinefoot_954,taxon_group_avg,2025
14,Marine crabs nei_955,global_avg,2024
14,Marine crabs nei_955,global_avg,2025
111,Marine crabs nei_956,global_avg,2024
111,Marine crabs nei_956,global_avg,2025
210,Marine crustaceans nei_957,global_avg,2024
210,Marine crustaceans nei_957,global_avg,2025
61,Marine crustaceans nei_958,global_avg,2024
61,Marine crustaceans nei_958,global_avg,2025
223,Marine crustaceans nei_959,global_avg,2024
223,Marine crustaceans nei_959,global_avg,2025
210,Marine fishes nei_960,taxon_group_avg,2024
210,Marine fishes nei_960,taxon_group_avg,2025
209,Marine fishes nei_961,taxon_group_avg,2024
209,Marine fishes nei_961,taxon_group_avg,2025
37,Marine fishes nei_962,taxon_group_avg,2024
206,Marine fishes nei_963,taxon_group_avg,2024
37,Marine fishes nei_962,taxon_group_avg,2025
206,Marine fishes nei_963,taxon_group_avg,2025
20,Marine fishes nei_964,taxon_group_avg,2024
51,Marine fishes nei_965,taxon_group_avg,2024
20,Marine fishes nei_964,taxon_group_avg,2025
51,Marine fishes nei_965,taxon_group_avg,2025
140,Marine fishes nei_966,taxon_group_avg,2024
