iucn_sid,sciname,year,category,code
230812959,Polygala rausiana,2025,LC,4
230813481,Polygala sfikasiana,2025,NT,4
230822540,Scrophularia spinulescens,2025,NT,4
230812879,Polygala crista-galli,2025,LC,4
231235217,Campanula dimitrii,2024,CR,4
231298914,Campanula boreosporadum,2024,LC,4
231338867,Muscari dionysicum,2025,LC,4
231339061,Muscari heldreichii,2025,LC,4
231339261,Scilla pneumonanthe,2025,NT,4
231347532,Cyclamen rhodium,2024,LC,4
231540344,Euscorpius amorgensis,2025,LC,4
231540064,Euscorpius candiota,2025,LC,4
231540249,Euscorpius corcyraeus,2025,LC,4
231540302,Euscorpius curcici,2025,LC,4
231540380,Euscorpius erymanthius,2025,LC,4
231540628,Euscorpius giachinoi,2025,LC,4
231540954,Euscorpius koschewnikowi,2025,LC,4
231541012,Euscorpius kritscheri,2025,LC,4
231541142,Euscorpius ossae,2025,LC,4
231541255,Euscorpius scaber,2025,LC,4
231541966,Euscorpius simaiakisi,2025,LC,4
231542013,Euscorpius triantisi,2025,LC,4
231541317,Euscorpius vailatii,2025,LC,4
231541436,Euscorpius vignai,2025,LC,4
231543903,Iurus dekanum,2025,LC,4
231644987,Cyclamen confusum,2024,VU,4
231645045,Erysimum mutabile,2024,LC,4
171770,Albinaria adrianae,2024,VU,4
171435,Albinaria adriani,2024,VU,4
171182,Albinaria amalthea,2024,LC,4
171732,Albinaria arcadica,2024,LC,4
171768,Albinaria argynnis,2024,LC,4
171517,Albinaria ariadne,2024,VU,4
171360,Albinaria arthuriana,2024,LC,4
171737,Albinaria butoti,2024,LC,4
171731,Albinaria campylauchen,2024,LC,4
171012,Albinaria candida,2024,LC,4
171725,Albinaria christae,2024,VU,4
171525,Albinaria compressa,2024,VU,4
170834,Albinaria confusa,2024,NT,4
171217,Albinaria contaminata,2024,LC,4
171247,Albinaria corrugata,2024,LC,4
171050,Albinaria cretensis,2024,LC,4
171447,Albinaria cristatella,2024,LC,4
171497,Albinaria discolor,2024,LC,4
171508,Albinaria eburnea,2024,LC,4
171323,Albinaria edmundi,2024,LC,4
231870151,Albinaria eikenboomi,2024,LC,4
171680,Albinaria fuchskaeufeli,2024,VU,4
171289,Albinaria fulvula,2024,LC,4
171263,Albinaria gerolimena,2024,LC,4
171296,Albinaria grisea,2024,LC,4
171241,Albinaria hians,2024,LC,4
171466,Albinaria hippolyti,2024,LC,4
171162,Albinaria hohorsti,2024,LC,4
171063,Albinaria idaea,2024,LC,4
171643,Albinaria idyllica,2024,VU,4
171777,Albinaria ithomensis,2024,VU,4
171456,Albinaria jonica,2024,LC,4
171153,Albinaria krueperi,2024,LC,4
231870627,Albinaria leonedani,2024,LC,4
171719,Albinaria li,2024,VU,4
171039,Albinaria litoraria,2024,NT,4
170966,Albinaria maltzani,2024,LC,4
170867,Albinaria menelaus,2024,LC,4
171281,Albinaria mixta,2024,LC,4
171197,Albinaria moreletiana,2024,NT,4
232234404,Albinaria maculosa,2024,LC,4
230269916,Drapetes flavipes,2025,DD,4
47262622,Ampedus vignai,2025,DD,4
172128,Allium tardans,2011,LC,4
13144560,Allium makrianum,2024,EN,4
231325601,Allium oreohellenicum,2024,LC,4
231325689,Allium panormitisi,2024,CR,4
231326674,Allium symiacum,2024,CR,4
232843037,Montenegrina kastoriae,2024,NT,4
47262077,Ampedus melonii,2025,LC,4
228807442,Genista subsericans,2024,LC,4
228807503,Genista willingii,2024,VU,4
189713,Mastus turgidus,2023,LC,4
233329957,Mastus ehrenbergi,2023,VU,4
47262539,Ampedus ottomerkli,2025,LC,4
233435022,Ampedus kyliesi,2025,DD,4
233457741,Ampedus benellii,2025,DD,4
233460465,Ampedus lusitanicus,2025,DD,4
233460538,Ampedus skoupyi,2025,DD,4
233460603,Ampedus mantici,2025,DD,4
233460774,Ampedus gazureki,2025,DD,4
233485414,Ampedus arcadicus,2025,DD,4
233487843,Ampedus eugenii,2025,DD,4
233561356,Ampedus schimmeli,2025,DD,4
231893010,Bunium tenerum,2024,NT,4
231893031,Centaurea achaia,2024,LC,4
231894354,Centaurea argentea,2024,LC,4
231895835,Centaurea atropurpurea,2024,LC,4
231907363,Centaurea carystea,2024,CR,4
231908780,Centaurea chalcidicea,2024,NT,4
231908825,Centaurea chrysocephala,2024,LC,4
231911864,Centaurea ebenoides,2024,LC,4
231914780,Centaurea euboica,2024,NT,4
231914989,Centaurea greuteri,2024,NT,4
231915147,Centaurea huljakii,2024,NT,4
231915393,Centaurea lacerata,2024,LC,4
231915492,Centaurea laconica,2024,LC,4
231915569,Centaurea lactucifolia,2024,VU,4
231915923,Centaurea laureotica,2024,NT,4
231916028,Centaurea leonidia,2024,CR,4
231916150,Centaurea musakii,2024,NT,4
231916180,Centaurea musarum,2024,VU,4
231916245,Centaurea orphanidea,2024,LC,4
231916345,Centaurea ossaea,2024,NT,4
231916403,Centaurea pangaea,2024,EN,4
231916436,Centaurea paxorum,2024,NT,4
231916730,Centaurea poculatoris,2024,NT,4
231917291,Centaurea pseudocadmea,2024,NT,4
231917337,Centaurea psilacantha,2024,LC,4
231917394,Centaurea ptarmicifolia,2024,NT,4
231917480,Centaurea rechingeri,2024,LC,4
231917534,Centaurea redempta,2024,LC,4
231917620,Centaurea samothracica,2024,VU,4
231918258,Centaurea subsericans,2024,NT,4
231918275,Centaurea thasia,2024,NT,4
231918314,Centaurea thessala,2024,NT,4
232107381,Centaurea triamularia,2024,NT,4
232110633,Centaurea tuntasia,2024,EX,4
232110810,Centaurea vermia,2024,VU,4
232111367,Centaurea xylobasis,2024,VU,4
232111482,Cymbalaria spetae,2024,VU,4
232118222,Geocaryum bornmuelleri,2024,EX,4
232120649,Geocaryum creticum,2024,NT,4
232120666,Geocaryum divaricatum,2024,EX,4
232120726,Geocaryum euboicum,2024,VU,4
232120882,Geocaryum parnassicum,2024,LC,4
232121028,Geocaryum pumilum,2024,NT,4
233613304,Lolium scholzii,2025,VU,4
232126974,Trinia frigida,2025,LC,4
171298,Albinaria broemmei,2024,LC,4
170893,Isabellaria abyssoclista,2024,LC,4
171370,Isabellaria almae,2024,LC,4
171236,Isabellaria bathyclista,2024,LC,4
171470,Isabellaria clandestina,2024,LC,4
170957,Isabellaria isabellina,2024,LC,4
171377,Isabellaria lutracana,2024,LC,4
171378,Isabellaria parnassia,2024,NT,4
171123,Isabellaria perplana,2024,LC,4
171598,Isabellaria riedeli,2024,NT,4
171575,Isabellaria saxicola,2024,LC,4
171300,Isabellaria sericata,2024,NT,4
171278,Isabellaria thermopylarum,2024,LC,4
171752,Montenegrina janinensis,2024,LC,4
171597,Montenegrina zilchi,2024,NT,4
47262019,Ampedus cretensis,2025,DD,4
233928575,Belgrandiella sperchios,2023,VU,4
234609964,Arenaria aegaea,2024,NT,4
234615523,Heliotropium halacsyi,2025,LC,4
234745674,Acuston perenne,2024,LC,4
234729842,Galium capitatum,2024,LC,4
234729862,Galium conforme,2024,VU,4
234730484,Galium decorum,2024,CR,4
234731019,Galium ionicum,2024,NT,4
234731060,Galium melanantherum,2024,LC,4
234732260,Galium pastorale,2024,EN,4
234732322,Galium peloponnesiacum,2024,LC,4
234732530,Galium samium,2024,VU,4
234732548,Galium samothracicum,2024,LC,4
234732603,Galium taygeteum,2024,LC,4
234799072,Galium corinthiacum,2024,EN,4
235099588,Achillea absinthoides,2024,LC,4
235099639,Astragalus agraniotii,2024,EN,4
235099778,Bornmuellera tymphaea,2024,LC,4
235099877,Chaerophyllum heldreichii,2024,LC,4
235100020,Peucedanum vourinense,2025,LC,4
235100133,Potentilla greuteriana,2025,EN,4
235100339,Trisetum rechingeri,2025,DD,4
235321834,Achillea ambrosiaca,2024,NT,4
235322174,Prometheum tymphaeum,2025,EN,4
235322244,Galium circae,2024,NT,4
236978697,Polygonum icaricum,2025,NT,4
236978784,Polygonum papillosum,2025,DD,4
237663357,Herniaria degenii,2025,CR,4
237663636,Stipa monticola,2025,CR,4
237702645,Erodium vetteri,2024,EN,4
237977702,Roederiodes malickyi,2025,DD,4
237977722,Chelifera horvati,2025,DD,4
237977742,Docosia pelopopnnensis,2025,DD,4
237977752,Herniosina erymantha,2025,LC,4
237977762,Leia graeca,2025,LC,4
237977772,Macrocera aegaea,2025,DD,4
237977782,Oestranthrax myrmecaeluri,2025,LC,4
237977792,Psectrosciara asklepios,2025,DD,4
237977802,Docosia cephaloniae,2025,DD,4
237977812,Docosia enos,2025,DD,4
237977822,Docosia pasiphae,2025,DD,4
237977842,Dolichocephala cretica,2025,DD,4
237977852,Empis roditakisi,2025,DD,4
237977862,Hesperinus graecus,2025,DD,4
237977872,Iranopogon gaspari,2025,DD,4
237977893,Melanagromyza kerkinica,2025,LC,4
237977903,Molophilus claessoni,2025,DD,4
237977934,Rymosia labyrinthos,2025,DD,4
237977945,Sciophila pandora,2025,LC,4
237977955,Tethina inopinata,2025,DD,4
237977965,Tethina minoia,2025,DD,4
237977975,Tethina tschirnhausi,2025,DD,4
237977995,Tipula sigma,2025,LC,4
237978005,Tipula titania,2025,LC,4
237978025,Wiedemannia iphigeniae,2025,DD,4
237978055,Macrorrhyncha ibis,2025,LC,4
237978065,Macrorrhyncha geranias,2025,DD,4
237978076,Macrorrhyncha atticae,2025,DD,4
237978086,Wiedemannia pseudoberthelemyi,2025,LC,4
237978116,Tipula pythia,2025,LC,4
237978136,Tipula imbecilla,2025,DD,4
237978156,Tipula cretensis,2025,LC,4
237978204,Phyllolabis theowaldi,2025,DD,4
237978214,Phyllolabis nielseni,2025,LC,4
237978224,Phyllolabis lindneri,2025,LC,4
237978244,Pamponerus epirus,2025,LC,4
237978254,Otites cretana,2025,DD,4
237978264,Oscinimorpha grecae,2025,DD,4
237978274,Ophiomyia tschirnhausi,2025,LC,4
237978294,Ophiomyia krousianica,2025,LC,4
237978304,Oligopogon graecus,2025,LC,4
237978314,Oligopogon creticus,2025,LC,4
237978324,Oestranthrax melanothrix,2025,DD,4
237978334,Neoitamus tumulus,2025,DD,4
237978344,Myopa clausseni,2025,LC,4
237978374,Megophthalmidia pytho,2025,LC,4
237978394,Macrocera critica,2025,DD,4
237978404,Cerdistus santoriensis,2025,DD,4
237978414,Cerdistus creticus,2025,LC,4
237978435,Austrolimnophila cretica,2025,LC,4
237978455,Amphisbetetus kourna,2025,LC,4
237978465,Amauromyza rameli,2025,LC,4
237978475,Agromyza elladanensis,2025,LC,4
238134470,Atriplex recurva,2024,NT,4
238134554,Colutea insularis,2024,EN,4
238134581,Sedum apoleipon,2025,LC,4
238134614,Vicia davisii,2025,DD,4
238134732,Vicia pinetorum,2025,VU,4
238229982,Temnothorax arkasi,2025,DD,4
194862,Buenia affinis,2025,LC,4
194865,Corcyrogobius liechtensteini,2025,LC,4
194867,Didogobius bentuvii,2025,DD,4
194868,Didogobius schlieweni,2025,LC,4
194869,Marcelogobius splechtnai,2025,LC,4
194872,Gobius ater,2025,LC,4
198657,Gobius auratus,2025,LC,4
155214,Gobius fallax,2025,LC,4
194874,Gobius geniporus,2025,LC,4
194875,Gobius kolombatovici,2025,LC,4
194877,Gobius vittatus,2025,LC,4
194881,Odondebuenia balearica,2025,LC,4
194885,Pomatoschistus tortonesei,2025,VU,4
194887,Pseudaphya ferreri,2025,LC,4
194889,Speleogobius trigloides,2025,LC,4
194891,Thorogobius macrolepis,2025,LC,4
162145,Hypericum aciferum,2023,VU,4
161932,Nepeta sphaciotica,2023,VU,4
160462406,Myosotis solange,2023,CR,4
239090626,Montenegrina voidomatis,2024,LC,4
239140843,Ausobskya athos,2025,VU,4
239141052,Ausobskya brevipes,2025,DD,4
239141222,Ausobskya hauseri,2025,VU,4
239141348,Ausobskya mahnerti,2025,VU,4
239141916,Astrobunus osellai,2025,DD,4
239142139,Cyphophthalmus corfuanus,2025,NT,4
239142731,Anarthrotarsus trichasi,2025,EN,4
239143213,Kofiniotis creticus,2025,VU,4
239149976,Leiobunum gruberi,2025,DD,4
162385,Santolina impressa,2011,LC,4
241147280,Pomatoschistus nanus,2025,LC,4
241147290,Pomatoschistus anatoliae,2025,EN,4
241148787,Buenia lombartei,2025,DD,4
241149272,Gouania adriatica,2025,VU,4
241149447,Diplecogaster umutturali,2025,DD,4
241149606,Lebetus patzneri,2025,DD,4
241149729,Gobius xoriguer,2025,LC,4
241149819,Gymnesigobius medits,2025,LC,4
241150058,Gouania orientalis,2025,DD,4
241152111,Gouania pigra,2025,VU,4
241152122,Gouania hofrichteri,2025,LC,4
241152242,Pomatoschistus adriaticus,2025,DD,4
241152314,Speleogobius llorisi,2025,LC,4
241152472,Zebrus pallaoroi,2025,LC,4
156496,Zebrina fasciolata,2011,LC,4
162438,Herniaria litardierei,2011,EN,4
161940,Eokochia saxicola,2023,EN,4
243996154,Eupholidoptera francisae,2023,LC,4
243996240,Eupholidoptera marietheresae,2023,VU,4
68314552,Dolichopoda paraskevi,2023,LC,4
68485583,Troglophilus spinulosus,2023,LC,4
165254,Silene haussknechtii,2011,DD,4
246535175,Carex camposii,2024,EN,4
248107314,Myotis nustrale,2024,CR,4
249564862,Euura hololeucopus,2025,DD,4
161994,Brassica hilarionis,2011,EN,4
162112,Ophrys argolica,2011,VU,4
190872,Lilium pomponium,2015,LC,4
251576657,Squalius ruffoi,2024,EN,4
13164397,Carex furva,2017,CR,4
164360,Bellis bernardii,2010,LC,4
13164393,Carex cyprica,2017,DD,4
13164423,Juncus emmanuelis,2018,EN,4
13164429,Luzula calabra,2018,LC,4
164477,Nananthea perpusilla,2010,VU,4
61600,Narcissus alcaracensis,2018,EN,4
57454112,Narcissus eugeniae,2018,LC,4
46880371,Narcissus munozii-garmendiae,2018,NT,4
61605,Narcissus radinganorum,2006,EN,4
164071,Pinguicula vallisneriifolia,2018,LC,4
88273934,Prospero corsicum,2018,LC,4
18009886,Puccinellia gussonei,2018,CR,4
100827741,Romulea assumptionis,2017,LC,4
13163672,Romulea bocchierii,2017,NT,4
13164096,Romulea requienii,2018,LC,4
89005237,Sporobolus hadjikyriakou,2017,VU,4
164515,Doronicum corsicum,2010,LC,4
164526,Juncus requienii,2010,LC,4
61601,Narcissus bujei,2006,EN,4
162079,Myosotis retusifolia,2011,DD,4
13142887,Allium anzalonei,2018,NT,4
68459544,Poecilimon veluchianus,2024,LC,4
45466695,Poecilimon soulion,2024,EN,4
64337698,Acrometopa cretensis,2024,LC,4
45466644,Poecilimon obesus,2024,LC,4
16084574,Pezotettix lagoi,2024,LC,4
68459582,Poecilimon werneri,2024,LC,4
274987900,Gouania willdenowi,2025,LC,4
257756811,Prostomis hellenica,2025,EN,4
62148791,Pieris segonzaci,2015,VU,4
224257728,Podarcis thais,2024,LC,4
261173836,Apodemus witherbyi,2010,LC,4
257763341,Cyclamen maritimum,2025,LC,4
157722,Triplax cyanescens,2020,DD,4
157616,Triplax rudis,2020,DD,4
272538954,Belgrandia ionica,2025,EN,4
104071039,Bathytoshia lata,2016,VU,4
173274,Kretania psylorita,2024,NT,4
173305,Hipparchia christenseni,2024,CR,4
173287,Hipparchia cretica,2024,LC,4
274318228,Salmo ghigii,2025,EN,4
210943619,Polyommatus ripartii,2014,LC,4
229603689,Sporobolus aculeatus,2010,LC,4
274914748,Melitaea phoebe,2014,LC,4
55997072,Cervus elaphus,2010,LC,4
275661988,Luciobarbus graecus,2024,LC,4
182779,Arius gigas,2020,DD,8
135567,Mugil cephalus,2010,LC,8
135689,Chelon labrosus,2010,NA,8
14627,Vitta cristata,2010,LC,8
155538,Physella acuta,2010,NA,8
155675,Melanoides tuberculata,2010,LC,8
158555,Chlorocypha dispar,2009,LC,8
158556,Cyanothemis simpsoni,2010,LC,8
158562,Zygonyx speciosus,2010,LC,8
158571,Nesciothemis pujoli,2010,LC,8
158574,Trithemis basitincta,2010,LC,8
158575,Micromacromia zygoptera,2010,LC,8
158578,Phyllomacromia contumax,2010,LC,8
158582,Tetrathemis godiardi,2010,LC,8
158584,Idomacromia lieftincki,2010,LC,8
158585,Orthetrum kollmannspergeri,2010,LC,8
158587,Allocnemis subnodalis,2010,LC,8
158590,Pseudagrion glaucum,2010,LC,8
158593,Chlorocypha dahli,2010,NA,8
158595,Pseudagrion hemicolon,2010,LC,8
158597,Elattoneura acuta,2010,LC,8
158598,Umma mesostigma,2010,LC,8
158601,Stenocypha gracilis,2010,DD,8
16110,Paragomphus sinaiticus,2010,EN,8
165311,Etheria elliptica,2010,LC,8
165396,Aplexa waterloti,2010,LC,8
165402,Mutela ovata,2010,DD,8
165470,Orthetrum sabina,2010,NA,8
165477,Ischnura saharensis,2010,NA,8
165488,Anax parthenope,2010,NA,8
165522,Sympetrum sinaiticum,2010,NA,8
165594,Indoplanorbis exustus,2010,NA,8
165761,Radix natalensis,2010,LC,8
165763,Segmentorbis kanisaensis,2010,LC,8
165765,Pila ovata,2010,LC,8
165767,Gyraulus costulatus,2010,LC,8
165769,Pachymelania aurita,2010,LC,8
165771,Segmentorbis angustus,2010,LC,8
165775,Hovorbis coretus,2010,LC,8
165779,Pachymelania fusca,2010,LC,8
165780,Vitta glabrata,2010,LC,8
165782,Biomphalaria pfeifferi,2010,LC,8
165786,Eupera ferruginea,2010,LC,8
165788,Vitta adansoniana,2010,LC,8
165794,Bulinus forskalii,2010,LC,8
165796,Aspatharia pfeifferiana,2010,DD,8
165798,Euglesa pirothi,2010,LC,8
165799,Lanistes ovum,2010,LC,8
165803,Tympanotonos fuscatus,2010,LC,8
165805,Afrogyrorbis natalensis,2010,LC,8
166023,Clarias gariepinus,2010,LC,8
166933,Oreochromis aureus,2010,LC,8
166975,Oreochromis niloticus,2010,LC,8
167944,Odaxothrissa ansorgii,2010,LC,8
167946,Odaxothrissa mento,2010,VU,8
167951,Cyphomyrus psittacus,2010,LC,8
167955,Hippopotamyrus castor,2010,LC,8
167956,Hippopotamyrus harringtoni,2010,LC,8
167959,Hippopotamyrus pictus,2010,LC,8
167996,Pellonula leonensis,2010,LC,8
167997,Pellonula vorax,2010,LC,8
167999,Enneacampus ansorgii,2010,LC,8
168000,Enneacampus kaupi,2010,LC,8
168003,Porpax asperipes,2010,LC,8
168005,Trithemis dubia,2010,NA,8
168008,Nesciothemis minor,2010,LC,8
168012,Phyllomacromia overlaeti,2010,DD,8
168014,Platycypha rufitibia,2010,LC,8
168016,Neodythemis klingi,2010,LC,8
168019,Chlorocypha fabamacula,2010,DD,8
169193,Pentaphlebia stahli,2009,VU,8
169196,Sapho infumosa,2010,NT,8
169202,Africocypha centripunctata,2009,VU,8
169209,Pseudagrion cyathiforme,2010,LC,8
169210,Pseudagrion malagasoides,2010,LC,8
169211,Pseudagrion mascagnii,2010,CR,8
169212,Pseudagrion risi,2009,LC,8
169213,Phyllomacromia amicorum,2009,LC,8
169214,Phyllomacromia funicularioides,2010,NT,8
169215,Phyllomacromia girardi,2010,DD,8
169217,Phyllomacromia legrandi,2010,DD,8
169218,Phyllomacromia nigeriensis,2010,DD,8
169220,Phyllomacromia sophia,2010,LC,8
169221,Diastatomma gamblesi,2010,LC,8
169224,Diastatomma tricolor,2010,LC,8
169225,Lestinogomphus africanus,2010,DD,8
169226,Lestinogomphus matilei,2010,LC,8
169227,Lestinogomphus minutus,2010,DD,8
169228,Microgomphus jannyae,2010,LC,8
169229,Neurogomphus carlcooki,2010,DD,8
169233,Phyllogomphus aethiops,2009,LC,8
169234,Phyllogomphus bartolozzii,2010,DD,8
169235,Phyllogomphus helenae,2010,DD,8
169236,Phyllogomphus moundi,2010,LC,8
169237,Phyllogomphus occidentalis,2010,DD,8
169238,Phyllogomphus pseudoccidentalis,2010,LC,8
169239,Tragogomphus aurivillii,2009,DD,8
169243,Trithemis africana,2009,LC,8
169245,Zygonychidium gracile,2010,CR,8
169246,Zygonyx chrysobaphes,2010,LC,8
169247,Zygonyx geminunca,2010,LC,8
169248,Neurolestes nigeriensis,2009,CR,8
169251,Mesocnemis dupuyi,2010,NT,8
169252,Mesocnemis tisi,2010,EN,8
169253,Copera guttifera,2010,LC,8
169256,Allocnemis contraria,2009,VU,8
169257,Allocnemis elongata,2010,LC,8
169258,Allocnemis flavipennis,2010,LC,8
84379452,Allocnemis vicki,2009,EN,8
169260,Elattoneura dorsalis,2010,VU,8
169261,Elattoneura girardi,2010,LC,8
169262,Elattoneura pluotae,2010,CR,8
169263,Elattoneura villiersi,2010,LC,8
169265,Neurolestes trinervis,2010,VU,8
169407,Parasicydium bandama,2010,EN,8
169420,Epiplatys bifasciatus,2010,LC,8
175119,Sphaerium hartmanni,2010,LC,8
175120,Potadoma freethi,2010,LC,8
175121,Biomphalaria sudanica,2010,LC,8
175122,Pettancylus eburnensis,2010,DD,8
175124,Aspatharia chaiziana,2010,DD,8
175126,Mutela dubia,2010,LC,8
175127,Pila wernei,2010,LC,8
175129,Mutela rostrata,2010,LC,8
175130,Biomphalaria camerunensis,2010,LC,8
175131,Cleopatra bulimoides,2010,LC,8
175132,Lanistes varicus,2010,LC,8
175133,Gabbiella senaariensis,2010,LC,8
175134,Bulinus umbilicatus,2010,LC,8
175135,Chambardia rubens,2010,LC,8
175136,Potamopyrgus ciliatus,2010,LC,8
175137,Lanistes libycus,2010,LC,8
175138,Assiminea hessei,2010,EN,8
175139,Melampus liberianus,2010,LC,8
175141,Amerianna carinata,2010,NA,8
175142,Coelatura aegyptiaca,2010,LC,8
181548,Labeo parvus,2010,LC,8
181553,Gnathonemus petersii,2010,LC,8
181561,Pterochromis congicus,2010,NT,8
181567,Aplocheilichthys spilauchen,2010,LC,8
181575,Kribia nana,2010,LC,8
181577,Eleotris senegalensis,2010,LC,8
181587,Garra ornata,2010,DD,8
181606,Schilbe micropogon,2010,LC,8
181624,Hyperopisus bebe,2010,LC,8
181647,Enteromius stigmatopygus,2010,LC,8
181666,Procatopus similis,2010,NT,8
181677,Chiloglanis batesii,2010,LC,8
181684,Pollimyrus adspersus,2010,LC,8
181685,Siluranodon auritus,2010,LC,8
181688,Gymnarchus niloticus,2010,LC,8
181705,Brevimyrus niger,2010,LC,8
181716,Citharinus latus,2010,LC,8
181729,Schilbe intermedius,2010,LC,8
181741,Synodontis sorex,2010,LC,8
181742,Nannaethiops unitaeniatus,2010,VU,8
181744,Hydrocynus vittatus,2010,LC,8
181746,Sierrathrissa leonensis,2010,LC,8
181755,Auchenoglanis occidentalis,2010,LC,8
181764,Kribia kribensis,2010,LC,8
181781,Brienomyrus brachyistius,2010,LC,8
181793,Cromeria nilotica,2010,NT,8
181796,Auchenoglanis biscutatus,2010,LC,8
181797,Dormitator lebretonis,2010,LC,8
181806,Micropanchax kingii,2010,LC,8
181807,Tetraodon lineatus,2010,LC,8
181825,Garra allostoma,2010,VU,8
181829,Garra dembeensis,2010,DD,8
181839,Lates niloticus,2010,LC,8
181849,Clarias pachynema,2010,VU,8
181867,Schilbe brevianalis,2010,LC,8
181889,Papyrocranus afer,2010,LC,8
181895,Petrocephalus bovei,2010,LC,8
181917,Heterobranchus bidorsalis,2010,LC,8
181933,Yongeichthys thomasi,2010,LC,8
181936,Phractolaemus ansorgii,2010,LC,8
181937,Chelaethiops bibie,2010,LC,8
181945,Campylomormyrus tamandua,2010,LC,8
181958,Synodontis clarias,2010,LC,8
181984,Gobionellus oceanicus,2010,LC,8
181989,Nanochromis consortus,2010,DD,8
182009,Synodontis filamentosus,2010,LC,8
182010,Mormyrus thomasi,2010,DD,8
182017,Epiplatys infrafasciatus,2010,NT,8
182088,Mormyrops anguilloides,2010,LC,8
182034,Ctenopoma ocellatum,2010,CR,8
182128,Alestes dentex,2010,LC,8
182132,Leptocypris crossensis,2010,DD,8
182136,Chrysichthys auratus,2010,LC,8
182137,Tylochromis sudanensis,2010,LC,8
182144,Enteromius baudoni,2010,LC,8
182145,Marcusenius mento,2010,LC,8
182147,Sicydium crenilabrum,2010,VU,8
182156,Andersonia leptura,2010,LC,8
182165,Gobionellus occidentalis,2010,LC,8
