year,latest,possibly_extinct,possibly_extinct_in_the_wild,iucn_sid,url,sciname,category,assessment_id,code,code_type,scopes
2014,FALSE,FALSE,FALSE,194883,https://www.iucnredlist.org/species/194883/49082550,Pomatoschistus knerii,LC,49082550,2,scope,NA
2014,FALSE,FALSE,FALSE,194882,https://www.iucnredlist.org/species/194882/49082738,Pomatoschistus bathi,LC,49082738,2,scope,NA
2014,FALSE,FALSE,FALSE,194881,https://www.iucnredlist.org/species/194881/49082961,Odondebuenia balearica,LC,49082961,2,scope,NA
2014,FALSE,FALSE,FALSE,194879,https://www.iucnredlist.org/species/194879/49083179,Millerigobius macrocephalus,LC,49083179,2,scope,NA
2014,FALSE,FALSE,FALSE,194877,https://www.iucnredlist.org/species/194877/49083464,Gobius vittatus,LC,49083464,2,scope,NA
2014,FALSE,FALSE,FALSE,194875,https://www.iucnredlist.org/species/194875/49083966,Gobius kolombatovici,LC,49083966,2,scope,NA
2014,FALSE,FALSE,FALSE,194874,https://www.iucnredlist.org/species/194874/49084185,Gobius geniporus,LC,49084185,2,scope,NA
2015,FALSE,FALSE,FALSE,194873,https://www.iucnredlist.org/species/194873/49084483,Gobius bucchichi,LC,49084483,2,scope,NA
2014,FALSE,FALSE,FALSE,194872,https://www.iucnredlist.org/species/194872/49084833,Gobius ater,LC,49084833,2,scope,NA
2014,FALSE,FALSE,FALSE,194871,https://www.iucnredlist.org/species/194871/49085069,Gammogobius steinitzi,LC,49085069,2,scope,NA
2014,FALSE,FALSE,FALSE,194869,https://www.iucnredlist.org/species/194869/49085301,Marcelogobius splechtnai,LC,49085301,2,scope,NA
2014,FALSE,FALSE,FALSE,194868,https://www.iucnredlist.org/species/194868/49085521,Didogobius schlieweni,LC,49085521,2,scope,NA
2014,FALSE,FALSE,FALSE,194867,https://www.iucnredlist.org/species/194867/49085719,Didogobius bentuvii,DD,49085719,2,scope,NA
2014,FALSE,FALSE,FALSE,194865,https://www.iucnredlist.org/species/194865/49085922,Corcyrogobius liechtensteini,LC,49085922,2,scope,NA
2014,FALSE,FALSE,FALSE,194863,https://www.iucnredlist.org/species/194863/49086160,Chromogobius zebratus,LC,49086160,2,scope,NA
2014,FALSE,FALSE,FALSE,155226,https://www.iucnredlist.org/species/155226/49086496,Chromogobius quadrivittatus,LC,49086496,2,scope,NA
2014,FALSE,FALSE,FALSE,194862,https://www.iucnredlist.org/species/194862/49086757,Buenia affinis,LC,49086757,2,scope,NA
2014,TRUE,FALSE,FALSE,194843,https://www.iucnredlist.org/species/194843/49086951,Opeatogenys gracilis,LC,49086951,2,scope,NA
2014,FALSE,FALSE,FALSE,194960,https://www.iucnredlist.org/species/194960/49087174,Gouania willdenowi,LC,49087174,2,scope,NA
2014,TRUE,FALSE,FALSE,194860,https://www.iucnredlist.org/species/194860/49087436,Microichthys sanzoi,DD,49087436,2,scope,NA
2014,TRUE,FALSE,FALSE,194859,https://www.iucnredlist.org/species/194859/49087606,Microichthys coccoi,LC,49087606,2,scope,NA
2015,TRUE,FALSE,FALSE,194846,https://www.iucnredlist.org/species/194846/49087799,Echiodon dentatus,LC,49087799,2,scope,NA
2014,FALSE,FALSE,FALSE,194857,https://www.iucnredlist.org/species/194857/49088131,Callionymus fasciatus,LC,49088131,2,scope,NA
2014,TRUE,FALSE,FALSE,194845,https://www.iucnredlist.org/species/194845/49088360,Grammonus ater,LC,49088360,2,scope,NA
2014,FALSE,FALSE,FALSE,194897,https://www.iucnredlist.org/species/194897/49088611,Arnoglossus kessleri,DD,49088611,2,scope,NA
2014,TRUE,FALSE,FALSE,194851,https://www.iucnredlist.org/species/194851/49089799,Microlipophrys adriaticus,LC,49089799,2,scope,NA
2014,TRUE,FALSE,FALSE,194853,https://www.iucnredlist.org/species/194853/49090054,Microlipophrys dalmatinus,LC,49090054,2,scope,NA
2014,TRUE,FALSE,FALSE,194854,https://www.iucnredlist.org/species/194854/49090459,Microlipophrys nigriceps,LC,49090459,2,scope,NA
2014,TRUE,FALSE,FALSE,194855,https://www.iucnredlist.org/species/194855/49090879,Parablennius rouxi,LC,49090879,2,scope,NA
2014,TRUE,FALSE,FALSE,154972,https://www.iucnredlist.org/species/154972/49091175,Parablennius zvonimiri,LC,49091175,2,scope,NA
2014,TRUE,FALSE,FALSE,194856,https://www.iucnredlist.org/species/194856/49091513,Salaria basilisca,LC,49091513,2,scope,NA
2014,FALSE,FALSE,FALSE,18376,https://www.iucnredlist.org/species/18376/49091868,Proterorhinus marmoratus,LC,49091868,2,scope,NA
2014,FALSE,FALSE,FALSE,23259,https://www.iucnredlist.org/species/23259/49092194,Gobius ophiocephalus,LC,49092194,2,scope,NA
2014,TRUE,FALSE,FALSE,194895,https://www.iucnredlist.org/species/194895/49092526,Tripterygion melanurum,LC,49092526,2,scope,NA
2014,TRUE,FALSE,FALSE,194896,https://www.iucnredlist.org/species/194896/49092779,Tripterygion tripteronotum,LC,49092779,2,scope,NA
2015,TRUE,FALSE,FALSE,187752,https://www.iucnredlist.org/species/187752/49411272,Coris julis,LC,49411272,2,scope,NA
2014,TRUE,FALSE,FALSE,49911704,https://www.iucnredlist.org/species/49911704/49911708,Trisopterus capelanus,LC,49911708,2,scope,NA
2015,TRUE,FALSE,FALSE,15622233,https://www.iucnredlist.org/species/15622233/50020205,Symphurus insularis,LC,50020205,2,scope,NA
2015,TRUE,FALSE,FALSE,50078139,https://www.iucnredlist.org/species/50078139/50082707,Monochirus atlanticus,LC,50082707,2,scope,NA
2014,TRUE,FALSE,FALSE,19199384,https://www.iucnredlist.org/species/19199384/50136816,Megachile albocristata,LC,50136816,2,scope,NA
2014,TRUE,FALSE,FALSE,19198989,https://www.iucnredlist.org/species/19198989/50136851,Megachile albohirta,DD,50136851,2,scope,NA
2014,TRUE,FALSE,FALSE,19198647,https://www.iucnredlist.org/species/19198647/50136962,Megachile alpicola,DD,50136962,2,scope,NA
2014,TRUE,FALSE,FALSE,19198872,https://www.iucnredlist.org/species/19198872/50137014,Megachile analis,DD,50137014,2,scope,NA
2014,TRUE,FALSE,FALSE,19198420,https://www.iucnredlist.org/species/19198420/50137061,Megachile apennina,DD,50137061,2,scope,NA
2014,TRUE,FALSE,FALSE,19199814,https://www.iucnredlist.org/species/19199814/50137096,Megachile apicalis,LC,50137096,2,scope,NA
2014,TRUE,FALSE,FALSE,19198629,https://www.iucnredlist.org/species/19198629/50137233,Megachile atlantica,DD,50137233,2,scope,NA
2014,TRUE,FALSE,FALSE,19199914,https://www.iucnredlist.org/species/19199914/50137449,Megachile baetica,DD,50137449,2,scope,NA
2014,TRUE,FALSE,FALSE,19199740,https://www.iucnredlist.org/species/19199740/50137468,Megachile basilaris,DD,50137468,2,scope,NA
2014,TRUE,FALSE,FALSE,19198485,https://www.iucnredlist.org/species/19198485/50137481,Megachile benoisti,DD,50137481,2,scope,NA
2014,TRUE,FALSE,FALSE,19199547,https://www.iucnredlist.org/species/19199547/50137494,Megachile binominata,DD,50137494,2,scope,NA
2014,TRUE,FALSE,FALSE,19198586,https://www.iucnredlist.org/species/19198586/50137534,Megachile bioculata,DD,50137534,2,scope,NA
2014,TRUE,FALSE,FALSE,19199550,https://www.iucnredlist.org/species/19199550/50137575,Megachile bombycina,DD,50137575,2,scope,NA
2014,FALSE,FALSE,FALSE,19199891,https://www.iucnredlist.org/species/19199891/50137589,Megachile breviceps,DD,50137589,2,scope,NA
2014,TRUE,FALSE,FALSE,19199073,https://www.iucnredlist.org/species/19199073/50137603,Megachile burdigalensis,DD,50137603,2,scope,NA
2014,TRUE,FALSE,FALSE,19199112,https://www.iucnredlist.org/species/19199112/50137725,Megachile canariensis,DD,50137725,2,scope,NA
2014,TRUE,FALSE,FALSE,19198923,https://www.iucnredlist.org/species/19198923/50137892,Megachile canescens,DD,50137892,2,scope,NA
2014,TRUE,FALSE,FALSE,19199287,https://www.iucnredlist.org/species/19199287/50137925,Megachile centuncularis,LC,50137925,2,scope,NA
2014,TRUE,FALSE,FALSE,19198918,https://www.iucnredlist.org/species/19198918/50137958,Megachile circumcincta,LC,50137958,2,scope,NA
2014,TRUE,FALSE,FALSE,19198565,https://www.iucnredlist.org/species/19198565/50137973,Megachile concinna,DD,50137973,2,scope,NA
2014,TRUE,FALSE,FALSE,19199706,https://www.iucnredlist.org/species/19199706/50137978,Megachile cressa,DD,50137978,2,scope,NA
2014,FALSE,TRUE,FALSE,19199482,https://www.iucnredlist.org/species/19199482/50138101,Megachile cypricola,CR,50138101,2,scope,NA
2014,FALSE,FALSE,FALSE,19199903,https://www.iucnredlist.org/species/19199903/50138120,Megachile dacica,DD,50138120,2,scope,NA
2014,TRUE,FALSE,FALSE,19198473,https://www.iucnredlist.org/species/19198473/50138133,Megachile deceptoria,DD,50138133,2,scope,NA
2014,TRUE,FALSE,FALSE,19199304,https://www.iucnredlist.org/species/19199304/50138148,Megachile diabolica,NT,50138148,2,scope,NA
2014,TRUE,FALSE,FALSE,19198750,https://www.iucnredlist.org/species/19198750/50138438,Megachile ericetorum,LC,50138438,2,scope,NA
2014,TRUE,FALSE,FALSE,19199235,https://www.iucnredlist.org/species/19199235/50138627,Megachile farinosa,DD,50138627,2,scope,NA
2014,TRUE,FALSE,FALSE,19199237,https://www.iucnredlist.org/species/19199237/50138933,Megachile fertoni,DD,50138933,2,scope,NA
2014,TRUE,FALSE,FALSE,19199696,https://www.iucnredlist.org/species/19199696/50138967,Megachile flabellipes,DD,50138967,2,scope,NA
2014,TRUE,FALSE,FALSE,19198807,https://www.iucnredlist.org/species/19198807/50139075,Megachile foersteri,DD,50139075,2,scope,NA
2014,FALSE,FALSE,FALSE,19199948,https://www.iucnredlist.org/species/19199948/50139219,Megachile fuerteventurae,DD,50139219,2,scope,NA
2014,TRUE,FALSE,FALSE,19199079,https://www.iucnredlist.org/species/19199079/50139651,Megachile fulvimana,DD,50139651,2,scope,NA
2014,TRUE,FALSE,FALSE,19199693,https://www.iucnredlist.org/species/19199693/50139672,Megachile genalis,DD,50139672,2,scope,NA
2014,FALSE,FALSE,FALSE,19198678,https://www.iucnredlist.org/species/19198678/50139691,Megachile ghilianii,DD,50139691,2,scope,NA
2014,FALSE,FALSE,FALSE,19199320,https://www.iucnredlist.org/species/19199320/50140033,Megachile giraudi,DD,50140033,2,scope,NA
2014,FALSE,FALSE,FALSE,19198796,https://www.iucnredlist.org/species/19198796/50140097,Megachile gothalauniensis,DD,50140097,2,scope,NA
2014,TRUE,FALSE,FALSE,19199168,https://www.iucnredlist.org/species/19199168/50140346,Megachile hohmanni,DD,50140346,2,scope,NA
2014,FALSE,FALSE,FALSE,19199721,https://www.iucnredlist.org/species/19199721/50140361,Megachile hungarica,DD,50140361,2,scope,NA
2014,TRUE,FALSE,FALSE,19199784,https://www.iucnredlist.org/species/19199784/50140381,Megachile lagopoda,LC,50140381,2,scope,NA
2014,TRUE,FALSE,FALSE,19199650,https://www.iucnredlist.org/species/19199650/50140402,Megachile lanigera,DD,50140402,2,scope,NA
2014,TRUE,FALSE,FALSE,19199115,https://www.iucnredlist.org/species/19199115/50140532,Megachile lapponica,DD,50140532,2,scope,NA
2014,TRUE,FALSE,FALSE,19199180,https://www.iucnredlist.org/species/19199180/50140552,Megachile lefebvrei,DD,50140552,2,scope,NA
2014,TRUE,FALSE,FALSE,19199260,https://www.iucnredlist.org/species/19199260/50140566,Megachile leucomalla,DD,50140566,2,scope,NA
2014,TRUE,FALSE,FALSE,19199655,https://www.iucnredlist.org/species/19199655/50140600,Megachile ligniseca,DD,50140600,2,scope,NA
2014,TRUE,FALSE,FALSE,19199429,https://www.iucnredlist.org/species/19199429/50140613,Megachile lucidifrons,DD,50140613,2,scope,NA
2014,FALSE,FALSE,FALSE,19199808,https://www.iucnredlist.org/species/19199808/50140806,Megachile maackii,DD,50140806,2,scope,NA
2014,TRUE,FALSE,FALSE,19198410,https://www.iucnredlist.org/species/19198410/50140903,Megachile manicata,DD,50140903,2,scope,NA
2014,TRUE,FALSE,FALSE,19198722,https://www.iucnredlist.org/species/19198722/50140917,Megachile picicornis,DD,50140917,2,scope,NA
2014,TRUE,FALSE,FALSE,19199056,https://www.iucnredlist.org/species/19199056/50141325,Megachile maritima,DD,50141325,2,scope,NA
2014,TRUE,FALSE,FALSE,19198752,https://www.iucnredlist.org/species/19198752/50141360,Megachile mavromoustakisi,DD,50141360,2,scope,NA
2014,TRUE,FALSE,FALSE,19198627,https://www.iucnredlist.org/species/19198627/50141421,Megachile melanogaster,DD,50141421,2,scope,NA
2014,TRUE,FALSE,FALSE,19199385,https://www.iucnredlist.org/species/19199385/50141539,Megachile melanopyga,LC,50141539,2,scope,NA
2014,TRUE,FALSE,FALSE,19199326,https://www.iucnredlist.org/species/19199326/50141647,Megachile montenegrensis,DD,50141647,2,scope,NA
2014,TRUE,FALSE,FALSE,19198724,https://www.iucnredlist.org/species/19198724/50141783,Megachile nigriventris,DD,50141783,2,scope,NA
2014,TRUE,FALSE,FALSE,19198479,https://www.iucnredlist.org/species/19198479/50141836,Megachile octosignata,DD,50141836,2,scope,NA
2014,TRUE,FALSE,FALSE,19199521,https://www.iucnredlist.org/species/19199521/50141876,Megachile opacifrons,DD,50141876,2,scope,NA
2014,TRUE,FALSE,FALSE,19199035,https://www.iucnredlist.org/species/19199035/50141970,Megachile parietina,LC,50141970,2,scope,NA
2014,TRUE,FALSE,FALSE,19199865,https://www.iucnredlist.org/species/19199865/50142064,Megachile pilicrus,DD,50142064,2,scope,NA
2014,TRUE,FALSE,FALSE,19198831,https://www.iucnredlist.org/species/19198831/50142098,Megachile pilidens,LC,50142098,2,scope,NA
2014,FALSE,FALSE,FALSE,19198901,https://www.iucnredlist.org/species/19198901/50142138,Megachile pugillatoria,DD,50142138,2,scope,NA
2014,TRUE,FALSE,FALSE,19198646,https://www.iucnredlist.org/species/19198646/50142153,Megachile punctatissima,DD,50142153,2,scope,NA
2014,TRUE,FALSE,FALSE,19199142,https://www.iucnredlist.org/species/19199142/50142166,Megachile pusilla,DD,50142166,2,scope,NA
2014,TRUE,FALSE,FALSE,19199598,https://www.iucnredlist.org/species/19199598/50142198,Megachile pyrenaea,DD,50142198,2,scope,NA
2014,TRUE,FALSE,FALSE,19198779,https://www.iucnredlist.org/species/19198779/50142211,Megachile pyrenaica,DD,50142211,2,scope,NA
2014,FALSE,FALSE,FALSE,19198691,https://www.iucnredlist.org/species/19198691/50142280,Megachile rhodosiaca,DD,50142280,2,scope,NA
2014,TRUE,FALSE,FALSE,19198600,https://www.iucnredlist.org/species/19198600/50142315,Megachile roeweri,DD,50142315,2,scope,NA
2014,TRUE,FALSE,FALSE,19199303,https://www.iucnredlist.org/species/19199303/50142328,Megachile rotundata,DD,50142328,2,scope,NA
2014,TRUE,FALSE,FALSE,19198798,https://www.iucnredlist.org/species/19198798/50142400,Megachile rufescens,DD,50142400,2,scope,NA
2014,TRUE,FALSE,FALSE,19199090,https://www.iucnredlist.org/species/19199090/50142416,Megachile rufitarsis,NA,50142416,2,scope,NA
2014,TRUE,FALSE,FALSE,19198590,https://www.iucnredlist.org/species/19198590/50142468,Megachile schmiedeknechti,DD,50142468,2,scope,NA
2014,TRUE,FALSE,FALSE,19198908,https://www.iucnredlist.org/species/19198908/50142482,Megachile semicircularis,DD,50142482,2,scope,NA
2014,TRUE,FALSE,FALSE,19199390,https://www.iucnredlist.org/species/19199390/50142495,Megachile semipleta,DD,50142495,2,scope,NA
2014,TRUE,FALSE,FALSE,19199071,https://www.iucnredlist.org/species/19199071/50142509,Megachile sexmaculata,DD,50142509,2,scope,NA
2014,TRUE,FALSE,FALSE,19198514,https://www.iucnredlist.org/species/19198514/50142528,Megachile sicula,DD,50142528,2,scope,NA
2014,TRUE,FALSE,FALSE,19199059,https://www.iucnredlist.org/species/19199059/50142579,Megachile troodica,DD,50142579,2,scope,NA
2014,TRUE,FALSE,FALSE,19199325,https://www.iucnredlist.org/species/19199325/50142607,Megachile versicolor,DD,50142607,2,scope,NA
2014,TRUE,FALSE,FALSE,19199182,https://www.iucnredlist.org/species/19199182/50142631,Megachile willughbiella,LC,50142631,2,scope,NA
2014,TRUE,FALSE,FALSE,19198843,https://www.iucnredlist.org/species/19198843/50142650,Megachile walkeri,DD,50142650,2,scope,NA
2015,FALSE,FALSE,FALSE,12520,https://www.iucnredlist.org/species/12520/50655794,Lynx pardinus,EN,50655794,2,scope,NA
2014,TRUE,FALSE,FALSE,161913,https://www.iucnredlist.org/species/161913/50786112,Pulsatilla vulgaris,NT,50786112,2,scope,NA
2016,TRUE,FALSE,FALSE,16895615,https://www.iucnredlist.org/species/16895615/50811123,Calliphona alluaudi,EN,50811123,2,scope,NA
2014,FALSE,FALSE,FALSE,44698046,https://www.iucnredlist.org/species/44698046/50983908,Rhacocleis buchichii,EN,50983908,2,scope,NA
2015,TRUE,FALSE,FALSE,51020039,https://www.iucnredlist.org/species/51020039/51080984,Lasioglossum collopiense,DD,51080984,2,scope,NA
2014,TRUE,FALSE,FALSE,51179533,https://www.iucnredlist.org/species/51179533/51180112,Centaurea cyanus,LC,51180112,2,scope,NA
2015,TRUE,FALSE,FALSE,50107605,https://www.iucnredlist.org/species/50107605/51216640,Actinia cari,DD,51216640,2,scope,NA
2015,TRUE,FALSE,FALSE,50113365,https://www.iucnredlist.org/species/50113365/51216703,Cribrinopsis crassa,LC,51216703,2,scope,NA
2015,TRUE,FALSE,FALSE,50148695,https://www.iucnredlist.org/species/50148695/51216727,Paranemonia vouliagmeniensis,EN,51216727,2,scope,NA
2015,TRUE,FALSE,FALSE,50148787,https://www.iucnredlist.org/species/50148787/51216754,Segonzactis hartogi,DD,51216754,2,scope,NA
2015,TRUE,FALSE,FALSE,50016125,https://www.iucnredlist.org/species/50016125/51217531,Crassophyllum thessalonicae,EN,51217531,2,scope,NA
2014,FALSE,FALSE,FALSE,194903,https://www.iucnredlist.org/species/194903/51319459,Syngnathus taenionotus,DD,51319459,2,scope,NA
2014,TRUE,FALSE,FALSE,194904,https://www.iucnredlist.org/species/194904/51319989,Syngnathus tenuirostris,DD,51319989,2,scope,NA
2015,FALSE,FALSE,FALSE,173298,https://www.iucnredlist.org/species/173298/53713010,Plebejus bellieri,LC,53713010,2,scope,NA
2015,FALSE,FALSE,FALSE,39489,https://www.iucnredlist.org/species/39489/53713034,Kretania hesperica,LC,53713034,2,scope,NA
2015,FALSE,FALSE,FALSE,173274,https://www.iucnredlist.org/species/173274/53713070,Kretania psylorita,LC,53713070,2,scope,NA
2015,FALSE,FALSE,FALSE,701,https://www.iucnredlist.org/species/701/53713080,Agriades zullichi,EN,53713080,2,scope,NA
2015,FALSE,FALSE,FALSE,173267,https://www.iucnredlist.org/species/173267/53713327,Lysandra caelestissima,LC,53713327,2,scope,NA
2015,FALSE,FALSE,FALSE,173239,https://www.iucnredlist.org/species/173239/53713357,Polyommatus dolus,LC,53713357,2,scope,NA
2015,FALSE,FALSE,FALSE,173287,https://www.iucnredlist.org/species/173287/53714375,Hipparchia cretica,LC,53714375,2,scope,NA
2015,FALSE,FALSE,FALSE,173279,https://www.iucnredlist.org/species/173279/53714381,Hipparchia cypriensis,LC,53714381,2,scope,NA
2015,FALSE,FALSE,FALSE,173292,https://www.iucnredlist.org/species/173292/53719688,Maniola cypricola,LC,53719688,2,scope,NA
2016,TRUE,FALSE,FALSE,16895619,https://www.iucnredlist.org/species/16895619/53798445,Calliphona gomerensis,EN,53798445,2,scope,NA
2014,FALSE,TRUE,FALSE,51269274,https://www.iucnredlist.org/species/51269274/53799271,Dericorys minutus,CR,53799271,2,scope,NA
2014,TRUE,FALSE,FALSE,53925244,https://www.iucnredlist.org/species/53925244/53930478,Epeolus intermedius,DD,53930478,2,scope,NA
2014,TRUE,FALSE,FALSE,53925670,https://www.iucnredlist.org/species/53925670/53930542,Epeolus transitorius,DD,53930542,2,scope,NA
2014,FALSE,FALSE,FALSE,42309,https://www.iucnredlist.org/species/42309/54676652,Larix decidua,LC,54676652,2,scope,NA
2014,TRUE,FALSE,FALSE,10069,https://www.iucnredlist.org/species/10069/54904826,Hippocampus hippocampus,DD,54904826,2,scope,NA
2014,TRUE,FALSE,FALSE,41006,https://www.iucnredlist.org/species/41006/54907455,Hippocampus guttulatus,DD,54907455,2,scope,NA
2014,FALSE,FALSE,FALSE,42385,https://www.iucnredlist.org/species/42385/55010358,Pinus mugo,LC,55010358,2,scope,NA
2014,FALSE,FALSE,FALSE,42390,https://www.iucnredlist.org/species/42390/55011357,Pinus pinaster,LC,55011357,2,scope,NA
2014,FALSE,FALSE,FALSE,42418,https://www.iucnredlist.org/species/42418/55012060,Pinus sylvestris,LC,55012060,2,scope,NA
2014,FALSE,FALSE,FALSE,42270,https://www.iucnredlist.org/species/42270/55012688,Abies alba,LC,55012688,2,scope,NA
2015,FALSE,FALSE,FALSE,135690,https://www.iucnredlist.org/species/135690/55118705,Pleuronectes platessa,LC,55118705,2,scope,NA
2014,TRUE,FALSE,FALSE,155531,https://www.iucnredlist.org/species/155531/55202657,Vinodolia fiumana,EN,55202657,2,scope,NA
2014,FALSE,FALSE,FALSE,20077,https://www.iucnredlist.org/species/20077/55240748,Ferussacia clausiliaeformis,EN,55240748,2,scope,NA
2014,FALSE,FALSE,FALSE,6059,https://www.iucnredlist.org/species/6059/55281922,Cylichnidia ovuliformis,VU,55281922,2,scope,NA
2016,TRUE,FALSE,FALSE,44709134,https://www.iucnredlist.org/species/44709134/55298760,Leptophyes discoidalis,VU,55298760,2,scope,NA
2004,FALSE,FALSE,FALSE,59468,https://www.iucnredlist.org/species/59468/55311411,Salamandrina terdigitata,LC,55311411,2,scope,NA
2014,TRUE,FALSE,FALSE,201554,https://www.iucnredlist.org/species/201554/55685155,Rhodiola rosea,LC,55685155,2,scope,NA
2014,TRUE,FALSE,FALSE,55686342,https://www.iucnredlist.org/species/55686342/55686400,Hippophae rhamnoides,LC,55686400,2,scope,NA
