year,latest,possibly_extinct,possibly_extinct_in_the_wild,iucn_sid,url,sciname,category,assessment_id,code,code_type,scopes_description,scopes_code
2009,FALSE,FALSE,FALSE,39370,https://www.iucnredlist.org/species/39370/10183906,Carcharhinus falciformis,NT,10183906,2,system,Global,1
2000,FALSE,FALSE,FALSE,39370,https://www.iucnredlist.org/species/39370/10185117,Carcharhinus falciformis,LR/lc,10185117,2,system,Global,1
1996,FALSE,FALSE,FALSE,39302,https://www.iucnredlist.org/species/39302/10185766,Nemanthias regalis,VU,10185766,2,system,Global,1
2003,FALSE,TRUE,FALSE,39369,https://www.iucnredlist.org/species/39369/10185838,Carcharhinus hemiodon,CR,10185838,2,system,Global,1
2008,FALSE,FALSE,FALSE,39303,https://www.iucnredlist.org/species/39303/10186064,Dermatolepis inermis,NT,10186064,2,system,Global,1
1996,FALSE,FALSE,FALSE,39303,https://www.iucnredlist.org/species/39303/10186654,Dermatolepis inermis,VU,10186654,2,system,Global,1
2009,FALSE,FALSE,FALSE,39371,https://www.iucnredlist.org/species/39371/10186927,Carcharhinus leiodon,VU,10186927,2,system,Global,1
2009,FALSE,FALSE,FALSE,39371,https://www.iucnredlist.org/species/39371/10186927,Carcharhinus leiodon,VU,10186927,2,system,Arabian Sea,100765562
2000,FALSE,FALSE,FALSE,39371,https://www.iucnredlist.org/species/39371/10187095,Carcharhinus leiodon,VU,10187095,2,system,Global,1
2000,FALSE,FALSE,FALSE,39371,https://www.iucnredlist.org/species/39371/10187095,Carcharhinus leiodon,VU,10187095,2,system,Arabian Sea,100765562
1996,TRUE,FALSE,FALSE,39304,https://www.iucnredlist.org/species/39304/10187156,Serranus dewegeri,LR/nt,10187156,2,system,Global,1
2009,FALSE,FALSE,FALSE,39372,https://www.iucnredlist.org/species/39372/10187195,Carcharhinus leucas,NT,10187195,2,system,Global,1
2000,FALSE,FALSE,FALSE,39372,https://www.iucnredlist.org/species/39372/10187686,Carcharhinus leucas,LR/nt,10187686,2,system,Global,1
2009,FALSE,FALSE,FALSE,39383,https://www.iucnredlist.org/species/39383/10188364,Scoliodon laticaudus,NT,10188364,2,system,Global,1
2000,FALSE,FALSE,FALSE,39383,https://www.iucnredlist.org/species/39383/10188698,Scoliodon laticaudus,LR/nt,10188698,2,system,Global,1
2009,FALSE,FALSE,FALSE,39384,https://www.iucnredlist.org/species/39384/10188990,Triaenodon obesus,NT,10188990,2,system,Global,1
2000,FALSE,FALSE,FALSE,39384,https://www.iucnredlist.org/species/39384/10189490,Triaenodon obesus,LR/nt,10189490,2,system,Global,1
2009,FALSE,FALSE,FALSE,39385,https://www.iucnredlist.org/species/39385/10190088,Sphyrna lewini,EN,10190088,2,system,Global,1
2000,FALSE,FALSE,FALSE,39385,https://www.iucnredlist.org/species/39385/10191090,Sphyrna lewini,LR/nt,10191090,2,system,Global,1
2007,FALSE,FALSE,FALSE,39386,https://www.iucnredlist.org/species/39386/10191938,Sphyrna mokarran,EN,10191938,2,system,Global,1
2005,FALSE,FALSE,FALSE,39387,https://www.iucnredlist.org/species/39387/10193033,Sphyrna tiburo,LC,10193033,2,system,Global,1
2000,FALSE,FALSE,FALSE,39387,https://www.iucnredlist.org/species/39387/10193405,Sphyrna tiburo,LR/lc,10193405,2,system,Global,1
2009,FALSE,FALSE,FALSE,39388,https://www.iucnredlist.org/species/39388/10193797,Sphyrna zygaena,VU,10193797,2,system,Global,1
2000,FALSE,FALSE,FALSE,39388,https://www.iucnredlist.org/species/39388/10194674,Sphyrna zygaena,LR/nt,10194674,2,system,Global,1
2006,FALSE,FALSE,FALSE,39389,https://www.iucnredlist.org/species/39389/10195376,Anoxypristis cuspidata,CR,10195376,2,system,Global,1
2006,FALSE,FALSE,FALSE,39390,https://www.iucnredlist.org/species/39390/10196717,Pristis clavata,CR,10196717,2,system,Global,1
2006,FALSE,FALSE,FALSE,39393,https://www.iucnredlist.org/species/39393/10197331,Pristis zijsron,CR,10197331,2,system,Global,1
2006,FALSE,FALSE,FALSE,39394,https://www.iucnredlist.org/species/39394/10197912,Rhynchobatus djiddensis,VU,10197912,2,system,Global,1
2005,FALSE,FALSE,FALSE,39396,https://www.iucnredlist.org/species/39396/10198408,Tetronarce californica,LC,10198408,2,system,Global,1
2000,FALSE,FALSE,FALSE,39396,https://www.iucnredlist.org/species/39396/10198633,Tetronarce californica,LR/lc,10198633,2,system,Global,1
2006,FALSE,FALSE,FALSE,39397,https://www.iucnredlist.org/species/39397/10198950,Dipturus batis,CR,10198950,2,system,Global,1
2005,FALSE,FALSE,FALSE,39399,https://www.iucnredlist.org/species/39399/10199527,Raja clavata,NT,10199527,2,system,Global,1
2000,FALSE,FALSE,FALSE,39399,https://www.iucnredlist.org/species/39399/10199807,Raja clavata,LR/nt,10199807,2,system,Global,1
2009,FALSE,FALSE,FALSE,39324,https://www.iucnredlist.org/species/39324/10200310,Notorynchus cepedianus,DD,10200310,2,system,Global,1
2000,FALSE,FALSE,FALSE,39324,https://www.iucnredlist.org/species/39324/10200806,Notorynchus cepedianus,DD,10200806,2,system,Global,1
2003,FALSE,FALSE,FALSE,39327,https://www.iucnredlist.org/species/39327/10201895,Pristiophorus cirratus,LC,10201895,2,system,Global,1
2005,FALSE,FALSE,FALSE,39328,https://www.iucnredlist.org/species/39328/10202016,Squatina californica,NT,10202016,2,system,Global,1
2000,FALSE,FALSE,FALSE,39328,https://www.iucnredlist.org/species/39328/10202246,Squatina californica,LR/nt,10202246,2,system,Global,1
2006,FALSE,FALSE,FALSE,39329,https://www.iucnredlist.org/species/39329/10202418,Squatina argentina,EN,10202418,2,system,Global,1
2007,FALSE,FALSE,FALSE,39330,https://www.iucnredlist.org/species/39330/10202558,Squatina guggenheim,EN,10202558,2,system,Global,1
2007,FALSE,FALSE,FALSE,39331,https://www.iucnredlist.org/species/39331/10202712,Squatina occulta,EN,10202712,2,system,Global,1
2006,FALSE,FALSE,FALSE,39332,https://www.iucnredlist.org/species/39332/10202861,Squatina squatina,CR,10202861,2,system,Global,1
2006,FALSE,FALSE,FALSE,39333,https://www.iucnredlist.org/species/39333/10203204,Heterodontus francisci,DD,10203204,2,system,Global,1
2005,FALSE,FALSE,FALSE,39334,https://www.iucnredlist.org/species/39334/10203387,Heterodontus portusjacksoni,LC,10203387,2,system,Global,1
2000,FALSE,FALSE,FALSE,39334,https://www.iucnredlist.org/species/39334/10203608,Heterodontus portusjacksoni,LR/lc,10203608,2,system,Global,1
2009,FALSE,FALSE,FALSE,39335,https://www.iucnredlist.org/species/39335/10203671,Brachaelurus colcloughi,VU,10203671,2,system,Global,1
2000,FALSE,FALSE,FALSE,39335,https://www.iucnredlist.org/species/39335/10203869,Brachaelurus colcloughi,VU,10203869,2,system,Global,1
2009,FALSE,FALSE,FALSE,39336,https://www.iucnredlist.org/species/39336/10203930,Odontaspis noronhai,DD,10203930,2,system,Global,1
2000,FALSE,FALSE,FALSE,39336,https://www.iucnredlist.org/species/39336/10204137,Odontaspis noronhai,DD,10204137,2,system,Global,1
2009,FALSE,FALSE,FALSE,39337,https://www.iucnredlist.org/species/39337/10204248,Pseudocarcharias kamoharai,NT,10204248,2,system,Global,1
2000,FALSE,FALSE,FALSE,39337,https://www.iucnredlist.org/species/39337/10204607,Pseudocarcharias kamoharai,LR/nt,10204607,2,system,Global,1
2005,FALSE,FALSE,FALSE,39338,https://www.iucnredlist.org/species/39338/10204879,Megachasma pelagios,DD,10204879,2,system,Global,1
2000,FALSE,FALSE,FALSE,39338,https://www.iucnredlist.org/species/39338/10205180,Megachasma pelagios,DD,10205180,2,system,Global,1
2009,FALSE,FALSE,FALSE,39339,https://www.iucnredlist.org/species/39339/10205317,Alopias vulpinus,VU,10205317,2,system,Global,1
2002,FALSE,FALSE,FALSE,39339,https://www.iucnredlist.org/species/39339/10206536,Alopias vulpinus,DD,10206536,2,system,Global,1
2009,FALSE,FALSE,FALSE,39341,https://www.iucnredlist.org/species/39341/10207466,Isurus oxyrinchus,VU,10207466,2,system,Global,1
2000,FALSE,FALSE,FALSE,39341,https://www.iucnredlist.org/species/39341/10209358,Isurus oxyrinchus,LR/nt,10209358,2,system,Global,1
2009,FALSE,FALSE,FALSE,39342,https://www.iucnredlist.org/species/39342/10210228,Lamna ditropis,LC,10210228,2,system,Global,1
2000,FALSE,FALSE,FALSE,39342,https://www.iucnredlist.org/species/39342/10210504,Lamna ditropis,DD,10210504,2,system,Global,1
2009,FALSE,FALSE,FALSE,39345,https://www.iucnredlist.org/species/39345/10211065,Haploblepharus edwardsii,NT,10211065,2,system,Global,1
2000,FALSE,FALSE,FALSE,39345,https://www.iucnredlist.org/species/39345/10211273,Haploblepharus edwardsii,LR/nt,10211273,2,system,Global,1
2009,FALSE,FALSE,FALSE,39346,https://www.iucnredlist.org/species/39346/10211331,Haploblepharus fuscus,VU,10211331,2,system,Global,1
2000,FALSE,FALSE,FALSE,39346,https://www.iucnredlist.org/species/39346/10211527,Haploblepharus fuscus,LR/nt,10211527,2,system,Global,1
2009,FALSE,FALSE,FALSE,39347,https://www.iucnredlist.org/species/39347/10211582,Schroederichthys bivius,DD,10211582,2,system,Global,1
2000,FALSE,FALSE,FALSE,39347,https://www.iucnredlist.org/species/39347/10211801,Schroederichthys bivius,DD,10211801,2,system,Global,1
2009,FALSE,FALSE,FALSE,39348,https://www.iucnredlist.org/species/39348/10211867,Poroderma africanum,NT,10211867,2,system,Global,1
2000,FALSE,FALSE,FALSE,39348,https://www.iucnredlist.org/species/39348/10212071,Poroderma africanum,LR/nt,10212071,2,system,Global,1
2004,FALSE,FALSE,FALSE,39349,https://www.iucnredlist.org/species/39349/10212149,Scyliorhinus capensis,NT,10212149,2,system,Global,1
2009,FALSE,FALSE,FALSE,39350,https://www.iucnredlist.org/species/39350/10212293,Leptocharias smithii,NT,10212293,2,system,Global,1
2000,FALSE,FALSE,FALSE,39350,https://www.iucnredlist.org/species/39350/10212499,Leptocharias smithii,LR/nt,10212499,2,system,Global,1
2003,FALSE,FALSE,FALSE,39351,https://www.iucnredlist.org/species/39351/10212647,Furgaleus macki,LC,10212647,2,system,Global,1
2006,FALSE,FALSE,FALSE,39352,https://www.iucnredlist.org/species/39352/10212764,Galeorhinus galeus,VU,10212764,2,system,Global,1
2006,FALSE,FALSE,FALSE,39353,https://www.iucnredlist.org/species/39353/10213225,Hemitriakis leucoperiptera,EN,10213225,2,system,Global,1
2000,FALSE,FALSE,FALSE,39353,https://www.iucnredlist.org/species/39353/10213388,Hemitriakis leucoperiptera,EN,10213388,2,system,Global,1
2005,FALSE,FALSE,FALSE,39354,https://www.iucnredlist.org/species/39354/10213445,Hypogaleus hyugaensis,NT,10213445,2,system,Global,1
2000,FALSE,FALSE,FALSE,39354,https://www.iucnredlist.org/species/39354/10213714,Hypogaleus hyugaensis,LR/nt,10213714,2,system,Global,1
2003,FALSE,FALSE,FALSE,39355,https://www.iucnredlist.org/species/39355/10213837,Mustelus antarcticus,LC,10213837,2,system,Global,1
2003,FALSE,FALSE,FALSE,39356,https://www.iucnredlist.org/species/39356/10213990,Mustelus lenticulatus,LC,10213990,2,system,Global,1
2009,FALSE,FALSE,FALSE,39357,https://www.iucnredlist.org/species/39357/10214084,Mustelus asterias,LC,10214084,2,system,Global,1
2000,FALSE,FALSE,FALSE,39357,https://www.iucnredlist.org/species/39357/10214465,Mustelus asterias,LR/lc,10214465,2,system,Global,1
2009,FALSE,FALSE,FALSE,39358,https://www.iucnredlist.org/species/39358/10214694,Mustelus mustelus,VU,10214694,2,system,Global,1
2000,FALSE,FALSE,FALSE,39358,https://www.iucnredlist.org/species/39358/10215145,Mustelus mustelus,LR/lc,10215145,2,system,Global,1
2009,FALSE,FALSE,FALSE,39359,https://www.iucnredlist.org/species/39359/10215463,Mustelus canis,NT,10215463,2,system,Global,1
2000,FALSE,FALSE,FALSE,39359,https://www.iucnredlist.org/species/39359/10215784,Mustelus canis,LR/nt,10215784,2,system,Global,1
2009,FALSE,FALSE,FALSE,39360,https://www.iucnredlist.org/species/39360/10215949,Scylliogaleus quecketti,VU,10215949,2,system,Global,1
2000,FALSE,FALSE,FALSE,39360,https://www.iucnredlist.org/species/39360/10216107,Scylliogaleus quecketti,VU,10216107,2,system,Global,1
2009,FALSE,FALSE,FALSE,39361,https://www.iucnredlist.org/species/39361/10216173,Triakis acutipinna,EN,10216173,2,system,Global,1
2000,FALSE,FALSE,FALSE,39361,https://www.iucnredlist.org/species/39361/10216322,Triakis acutipinna,VU,10216322,2,system,Global,1
2009,FALSE,FALSE,FALSE,39362,https://www.iucnredlist.org/species/39362/10216379,Triakis megalopterus,NT,10216379,2,system,Global,1
2000,FALSE,FALSE,FALSE,39362,https://www.iucnredlist.org/species/39362/10216556,Triakis megalopterus,LR/nt,10216556,2,system,Global,1
2009,FALSE,FALSE,FALSE,39363,https://www.iucnredlist.org/species/39363/10216614,Triakis semifasciata,LC,10216614,2,system,Global,1
2000,FALSE,FALSE,FALSE,39363,https://www.iucnredlist.org/species/39363/10216872,Triakis semifasciata,LR/cd,10216872,2,system,Global,1
2009,FALSE,FALSE,FALSE,39365,https://www.iucnredlist.org/species/39365/10216946,Carcharhinus amblyrhynchos,NT,10216946,2,system,Global,1
2000,FALSE,FALSE,FALSE,39365,https://www.iucnredlist.org/species/39365/10217227,Carcharhinus amblyrhynchos,LR/nt,10217227,2,system,Global,1
2009,FALSE,FALSE,FALSE,39366,https://www.iucnredlist.org/species/39366/10217585,Carcharhinus amboinensis,DD,10217585,2,system,Global,1
2000,FALSE,FALSE,FALSE,39366,https://www.iucnredlist.org/species/39366/10217878,Carcharhinus amboinensis,DD,10217878,2,system,Global,1
2006,FALSE,FALSE,FALSE,39374,https://www.iucnredlist.org/species/39374/10218082,Carcharhinus longimanus,VU,10218082,2,system,Global,1
2009,FALSE,FALSE,FALSE,39375,https://www.iucnredlist.org/species/39375/10219032,Carcharhinus melanopterus,NT,10219032,2,system,Global,1
2000,FALSE,FALSE,FALSE,39375,https://www.iucnredlist.org/species/39375/10219401,Carcharhinus melanopterus,LR/nt,10219401,2,system,Global,1
2009,FALSE,FALSE,FALSE,39378,https://www.iucnredlist.org/species/39378/10220026,Galeocerdo cuvier,NT,10220026,2,system,Global,1
2000,FALSE,FALSE,FALSE,39378,https://www.iucnredlist.org/species/39378/10221008,Galeocerdo cuvier,LR/nt,10221008,2,system,Global,1
2009,FALSE,FALSE,FALSE,39379,https://www.iucnredlist.org/species/39379/10221801,Glyphis glyphis,EN,10221801,2,system,Global,1
2000,FALSE,FALSE,FALSE,39379,https://www.iucnredlist.org/species/39379/10222028,Glyphis glyphis,EN,10222028,2,system,Global,1
2009,FALSE,FALSE,FALSE,39380,https://www.iucnredlist.org/species/39380/10222101,Negaprion brevirostris,NT,10222101,2,system,Global,1
2000,FALSE,FALSE,FALSE,39380,https://www.iucnredlist.org/species/39380/10222495,Negaprion brevirostris,LR/nt,10222495,2,system,Global,1
2009,FALSE,FALSE,FALSE,39381,https://www.iucnredlist.org/species/39381/10222811,Prionace glauca,NT,10222811,2,system,Global,1
2000,FALSE,FALSE,FALSE,39381,https://www.iucnredlist.org/species/39381/10224163,Prionace glauca,LR/nt,10224163,2,system,Global,1
2009,FALSE,FALSE,FALSE,39382,https://www.iucnredlist.org/species/39382/10225086,Rhizoprionodon terraenovae,LC,10225086,2,system,Global,1
2000,FALSE,FALSE,FALSE,39382,https://www.iucnredlist.org/species/39382/10225419,Rhizoprionodon terraenovae,LR/lc,10225419,2,system,Global,1
2009,TRUE,FALSE,FALSE,39400,https://www.iucnredlist.org/species/39400/10225571,Raja microocellata,NT,10225571,2,system,Global,1
2000,FALSE,FALSE,FALSE,39400,https://www.iucnredlist.org/species/39400/10225778,Raja microocellata,LR/nt,10225778,2,system,Global,1
2009,FALSE,FALSE,FALSE,39412,https://www.iucnredlist.org/species/39412/10229354,Taeniura lymma,NT,10229354,2,system,Global,1
2000,FALSE,FALSE,FALSE,39412,https://www.iucnredlist.org/species/39412/10229812,Taeniura lymma,LR/nt,10229812,2,system,Global,1
2005,FALSE,FALSE,FALSE,39413,https://www.iucnredlist.org/species/39413/10230300,Urogymnus asperrimus,VU,10230300,2,system,Global,1
2000,FALSE,FALSE,FALSE,39413,https://www.iucnredlist.org/species/39413/10230659,Urogymnus asperrimus,VU,10230659,2,system,Global,1
2009,FALSE,FALSE,FALSE,39414,https://www.iucnredlist.org/species/39414/10231374,Fontitrygon ukpam,EN,10231374,2,system,Global,1
2000,FALSE,FALSE,FALSE,39414,https://www.iucnredlist.org/species/39414/10231504,Fontitrygon ukpam,EN,10231504,2,system,Global,1
2006,FALSE,FALSE,FALSE,39415,https://www.iucnredlist.org/species/39415/10231645,Aetobatus narinari,NT,10231645,2,system,Global,1
2006,FALSE,FALSE,FALSE,39416,https://www.iucnredlist.org/species/39416/10232894,Myliobatis californicus,LC,10232894,2,system,Global,1
2006,FALSE,FALSE,FALSE,39418,https://www.iucnredlist.org/species/39418/10234218,Mobula mobular,EN,10234218,2,system,Global,1
2003,FALSE,FALSE,FALSE,39771,https://www.iucnredlist.org/species/39771/10256371,Dipturus laevis,EN,10256371,2,system,Global,1
2008,FALSE,FALSE,FALSE,39773,https://www.iucnredlist.org/species/39773/10256541,Cephalopholis boenak,LC,10256541,2,system,Global,1
2000,FALSE,FALSE,FALSE,39773,https://www.iucnredlist.org/species/39773/10256877,Cephalopholis boenak,DD,10256877,2,system,Global,1
2008,FALSE,FALSE,FALSE,39774,https://www.iucnredlist.org/species/39774/10264681,Epinephelus altivelis,VU,10264681,2,system,Global,1
2007,FALSE,FALSE,FALSE,39774,https://www.iucnredlist.org/species/39774/10264972,Epinephelus altivelis,VU,10264972,2,system,Global,1
2008,FALSE,FALSE,FALSE,40635,https://www.iucnredlist.org/species/40635/10345818,Indopacetus pacificus,DD,10345818,2,system,Global,1
1996,FALSE,FALSE,FALSE,40635,https://www.iucnredlist.org/species/40635/10346077,Indopacetus pacificus,DD,10346077,2,system,Global,1
2002,FALSE,FALSE,FALSE,40773,https://www.iucnredlist.org/species/40773/10352905,Hippocampus subelongatus,DD,10352905,2,system,Global,1
2011,FALSE,FALSE,FALSE,40710,https://www.iucnredlist.org/species/40710/10355026,Percarina demidoffii,NT,10355026,2,system,Global,1
2011,FALSE,FALSE,FALSE,40710,https://www.iucnredlist.org/species/40710/10355026,Percarina demidoffii,NT,10355026,2,system,Europe,2
1996,FALSE,FALSE,FALSE,40711,https://www.iucnredlist.org/species/40711/10355267,Stegastes sanctipauli,VU,10355267,2,system,Global,1
2008,FALSE,FALSE,FALSE,40715,https://www.iucnredlist.org/species/40715/10357159,Syngnathoides biaculeatus,DD,10357159,2,system,Global,1
1996,FALSE,FALSE,FALSE,40715,https://www.iucnredlist.org/species/40715/10357465,Syngnathoides biaculeatus,DD,10357465,2,system,Global,1
2009,FALSE,FALSE,FALSE,40797,https://www.iucnredlist.org/species/40797/10358129,Carcharhinus amblyrhynchoides,NT,10358129,2,system,Global,1
2000,FALSE,FALSE,FALSE,40797,https://www.iucnredlist.org/species/40797/10358415,Carcharhinus amblyrhynchoides,LR/nt,10358415,2,system,Global,1
2008,FALSE,FALSE,FALSE,40784,https://www.iucnredlist.org/species/40784/10364833,Neogale macrodon,EX,10364833,2,system,Global,1
2002,FALSE,FALSE,FALSE,40784,https://www.iucnredlist.org/species/40784/10364934,Neogale macrodon,EX,10364934,2,system,Global,1
2002,FALSE,FALSE,FALSE,40802,https://www.iucnredlist.org/species/40802/10365376,Hippocampus barbouri,VU,10365376,2,system,Global,1
2006,FALSE,FALSE,FALSE,41005,https://www.iucnredlist.org/species/41005/10384456,Hippocampus mohnikei,DD,10384456,2,system,Global,1
2003,FALSE,FALSE,FALSE,41006,https://www.iucnredlist.org/species/41006/10384791,Hippocampus guttulatus,DD,10384791,2,system,Global,1
2002,FALSE,FALSE,FALSE,41007,https://www.iucnredlist.org/species/41007/10385175,Hippocampus algiricus,DD,10385175,2,system,Global,1
2002,FALSE,FALSE,FALSE,41008,https://www.iucnredlist.org/species/41008/10385483,Hippocampus comes,VU,10385483,2,system,Global,1
2002,FALSE,FALSE,FALSE,41009,https://www.iucnredlist.org/species/41009/10385852,Hippocampus fisheri,DD,10385852,2,system,Global,1
2002,FALSE,FALSE,FALSE,41010,https://www.iucnredlist.org/species/41010/10386093,Hippocampus kelloggi,DD,10386093,2,system,Global,1
1996,FALSE,FALSE,FALSE,41030,https://www.iucnredlist.org/species/41030/10390856,Syngnathus watermeyeri,CR,10390856,2,system,Global,1
2010,FALSE,FALSE,FALSE,41030,https://www.iucnredlist.org/species/41030/10390953,Syngnathus watermeyeri,CR,10390953,2,system,Global,1
2007,FALSE,FALSE,FALSE,41064,https://www.iucnredlist.org/species/41064/10396152,Pseudobatos horkelii,CR,10396152,2,system,Global,1
1996,FALSE,FALSE,FALSE,4131,https://www.iucnredlist.org/species/4131/10438738,Centropyge resplendens,VU,10438738,2,system,Global,1
2010,FALSE,FALSE,FALSE,4131,https://www.iucnredlist.org/species/4131/10438775,Centropyge resplendens,LC,10438775,2,system,Global,1
