year,latest,possibly_extinct,possibly_extinct_in_the_wild,iucn_sid,url,sciname,category,assessment_id,code,code_type,scopes,description
2016,TRUE,FALSE,FALSE,46087863,https://www.iucnredlist.org/species/46087863/46664864,Priacanthus hamrur,LC,46664864,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,46087917,https://www.iucnredlist.org/species/46087917/46664869,Priacanthus tayenus,LC,46664869,3,population_trend,,Unknown
2020,TRUE,FALSE,FALSE,46087926,https://www.iucnredlist.org/species/46087926/46664874,Pseudochromis aldabraensis,LC,46664874,3,population_trend,,Unknown
2020,TRUE,FALSE,FALSE,46087999,https://www.iucnredlist.org/species/46087999/46664879,Pseudochromis caudalis,LC,46664879,3,population_trend,,Unknown
2020,TRUE,FALSE,FALSE,46088026,https://www.iucnredlist.org/species/46088026/46664884,Pseudochromis linda,LC,46664884,3,population_trend,,Unknown
2020,TRUE,FALSE,FALSE,46088074,https://www.iucnredlist.org/species/46088074/46664889,Pseudochromis nigrovittatus,LC,46664889,3,population_trend,,Unknown
2020,TRUE,FALSE,FALSE,46088136,https://www.iucnredlist.org/species/46088136/46664894,Pseudochromis persicus,LC,46664894,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,46088156,https://www.iucnredlist.org/species/46088156/46664899,Plectranthias vexillarius,DD,46664899,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,46088184,https://www.iucnredlist.org/species/46088184/46664904,Pseudanthias townsendi,LC,46664904,3,population_trend,,Unknown
2024,TRUE,FALSE,FALSE,46088438,https://www.iucnredlist.org/species/46088438/46664919,Sphyraena acutipinnis,LC,46664919,3,population_trend,,Unknown
2024,TRUE,FALSE,FALSE,46088493,https://www.iucnredlist.org/species/46088493/46664924,Sphyraena forsteri,LC,46664924,3,population_trend,,Unknown
2024,TRUE,FALSE,FALSE,46088509,https://www.iucnredlist.org/species/46088509/46664929,Sphyraena jello,LC,46664929,3,population_trend,,Unknown
2024,TRUE,FALSE,FALSE,46088513,https://www.iucnredlist.org/species/46088513/46664934,Sphyraena pinguis,LC,46664934,3,population_trend,,Unknown
2024,TRUE,FALSE,FALSE,46088524,https://www.iucnredlist.org/species/46088524/46664939,Sphyraena putnamae,LC,46664939,3,population_trend,,Unknown
2024,TRUE,FALSE,FALSE,46088557,https://www.iucnredlist.org/species/46088557/46664944,Sphyraena qenie,LC,46664944,3,population_trend,,Unknown
2020,TRUE,FALSE,FALSE,46093088,https://www.iucnredlist.org/species/46093088/46664984,Arnoglossus arabicus,DD,46664984,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,46093091,https://www.iucnredlist.org/species/46093091/46664989,Arnoglossus macrolophus,LC,46664989,3,population_trend,,Unknown
2020,TRUE,FALSE,FALSE,46093100,https://www.iucnredlist.org/species/46093100/46664994,Arnoglossus tapeinosoma,DD,46664994,3,population_trend,,Unknown
2020,TRUE,FALSE,FALSE,46093119,https://www.iucnredlist.org/species/46093119/46664999,Bothus myriaster,LC,46664999,3,population_trend,,Unknown
2020,TRUE,FALSE,FALSE,46093128,https://www.iucnredlist.org/species/46093128/46665004,Bothus ypsigrammus,DD,46665004,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,46093134,https://www.iucnredlist.org/species/46093134/46665009,Engyprosopon grandisquama,LC,46665009,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,46093150,https://www.iucnredlist.org/species/46093150/46665014,Grammatobothus polyophthalmus,LC,46665014,3,population_trend,,Unknown
2020,TRUE,FALSE,FALSE,46093157,https://www.iucnredlist.org/species/46093157/46665019,Cynoglossus arel,DD,46665019,3,population_trend,,Unknown
2020,TRUE,FALSE,FALSE,46093165,https://www.iucnredlist.org/species/46093165/46665024,Cynoglossus carpenteri,LC,46665024,3,population_trend,,Unknown
2020,TRUE,FALSE,FALSE,46093168,https://www.iucnredlist.org/species/46093168/46665029,Cynoglossus kopsii,LC,46665029,3,population_trend,,Unknown
2020,TRUE,FALSE,FALSE,46093175,https://www.iucnredlist.org/species/46093175/46665034,Cynoglossus lachneri,LC,46665034,3,population_trend,,Unknown
2020,TRUE,FALSE,FALSE,46093182,https://www.iucnredlist.org/species/46093182/46665039,Cephalopsetta ventrocellatus,DD,46665039,3,population_trend,,Unknown
2021,TRUE,FALSE,FALSE,46093186,https://www.iucnredlist.org/species/46093186/46665044,Pseudorhombus javanicus,LC,46665044,3,population_trend,,Unknown
2021,TRUE,FALSE,FALSE,46094228,https://www.iucnredlist.org/species/46094228/46665049,Pseudorhombus arsius,LC,46665049,3,population_trend,,Unknown
2021,TRUE,FALSE,FALSE,46094533,https://www.iucnredlist.org/species/46094533/46665054,Pseudorhombus elevatus,LC,46665054,3,population_trend,,Unknown
2021,TRUE,FALSE,FALSE,46094548,https://www.iucnredlist.org/species/46094548/46665059,Pseudorhombus malayanus,LC,46665059,3,population_trend,,Unknown
2021,TRUE,FALSE,FALSE,46095433,https://www.iucnredlist.org/species/46095433/46665064,Marleyella bicolorata,DD,46665064,3,population_trend,,Unknown
2020,TRUE,FALSE,FALSE,46095523,https://www.iucnredlist.org/species/46095523/46665069,Pardachirus balius,DD,46665069,3,population_trend,,Unknown
2020,TRUE,FALSE,FALSE,46095532,https://www.iucnredlist.org/species/46095532/46665074,Pardachirus marmoratus,LC,46665074,3,population_trend,,Unknown
2020,TRUE,FALSE,FALSE,46096138,https://www.iucnredlist.org/species/46096138/46665079,Solea elongata,LC,46665079,3,population_trend,,Unknown
2021,TRUE,FALSE,FALSE,46096156,https://www.iucnredlist.org/species/46096156/46665089,Dagetichthys commersonnii,LC,46665089,3,population_trend,,Unknown
2020,TRUE,FALSE,FALSE,46096204,https://www.iucnredlist.org/species/46096204/46665099,Zebrias quagga,LC,46665099,3,population_trend,,Unknown
2020,TRUE,FALSE,FALSE,46096692,https://www.iucnredlist.org/species/46096692/46665104,Zebrias synapturoides,LC,46665104,3,population_trend,,Unknown
2021,TRUE,FALSE,FALSE,46096750,https://www.iucnredlist.org/species/46096750/46665109,Symphurus macrophthalmus,DD,46665109,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,46096953,https://www.iucnredlist.org/species/46096953/46665114,Apistus carinatus,LC,46665114,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,46097614,https://www.iucnredlist.org/species/46097614/46665129,Kumococius rodericensis,LC,46665129,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,46097625,https://www.iucnredlist.org/species/46097625/46665134,Rogadius asper,LC,46665134,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,46097663,https://www.iucnredlist.org/species/46097663/46665139,Rogadius pristiger,LC,46665139,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,46097723,https://www.iucnredlist.org/species/46097723/46665144,Sorsogona melanoptera,LC,46665144,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,46097728,https://www.iucnredlist.org/species/46097728/46665149,Sorsogona nigripinna,DD,46665149,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,46097741,https://www.iucnredlist.org/species/46097741/46665154,Sorsogona tuberculata,LC,46665154,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,46097767,https://www.iucnredlist.org/species/46097767/46665159,Thysanophrys celebica,LC,46665159,3,population_trend,,Unknown
2024,TRUE,FALSE,FALSE,46098357,https://www.iucnredlist.org/species/46098357/46665164,Brachypterois serrulata,LC,46665164,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,46098411,https://www.iucnredlist.org/species/46098411/46665169,Scorpaenopsis barbata,LC,46665169,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,46098924,https://www.iucnredlist.org/species/46098924/46665174,Scorpaenopsis oxycephala,LC,46665174,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,46099940,https://www.iucnredlist.org/species/46099940/46665179,Scorpaenopsis venosa,LC,46665179,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,46100481,https://www.iucnredlist.org/species/46100481/46665184,Choridactylus multibarbus,LC,46665184,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,46101009,https://www.iucnredlist.org/species/46101009/46665189,Minous inermis,LC,46665189,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,46101835,https://www.iucnredlist.org/species/46101835/46665194,Minous monodactylus,LC,46665194,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,46102308,https://www.iucnredlist.org/species/46102308/46665204,Synanceia nana,LC,46665204,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,46102475,https://www.iucnredlist.org/species/46102475/46665209,Lepidotrigla faurei,LC,46665209,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,46102491,https://www.iucnredlist.org/species/46102491/46665214,Lepidotrigla bispinosa,LC,46665214,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,46102529,https://www.iucnredlist.org/species/46102529/46665219,Centriscus scutatus,LC,46665219,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,46102569,https://www.iucnredlist.org/species/46102569/46665224,Acentronura tentaculata,LC,46665224,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,46102582,https://www.iucnredlist.org/species/46102582/46665229,Bryx analicarens,LC,46665229,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,46102624,https://www.iucnredlist.org/species/46102624/46665234,Corythoichthys haematopterus,LC,46665234,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,46102674,https://www.iucnredlist.org/species/46102674/46665239,Cosmocampus investigatoris,LC,46665239,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,46102735,https://www.iucnredlist.org/species/46102735/46665249,Trachyrhamphus bicoarctatus,LC,46665249,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,46102818,https://www.iucnredlist.org/species/46102818/46665259,Paramonacanthus oblongus,LC,46665259,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,7860,https://www.iucnredlist.org/species/7860/46909320,Hyporthodus nigritus,NT,46909320,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,10724,https://www.iucnredlist.org/species/10724/46910291,Hypoplectrus providencianus,LC,46910291,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,14048,https://www.iucnredlist.org/species/14048/46910790,Mycteroperca cidi,DD,46910790,3,population_trend,,Unknown
2025,TRUE,FALSE,FALSE,18145,https://www.iucnredlist.org/species/18145/46911110,Priolepis robinsi,LC,46911110,3,population_trend,,Unknown
2021,TRUE,FALSE,FALSE,21860,https://www.iucnredlist.org/species/21860/46913402,Thunnus thynnus,LC,46913402,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,132770,https://www.iucnredlist.org/species/132770/46917106,Epinephelus guttatus,LC,46917106,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,132771,https://www.iucnredlist.org/species/132771/46917434,Gonioplectrus hispanus,LC,46917434,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,132827,https://www.iucnredlist.org/species/132827/46918409,Hyporthodus mystacinus,LC,46918409,3,population_trend,,Unknown
2021,TRUE,FALSE,FALSE,154648,https://www.iucnredlist.org/species/154648/46918929,Ancylopsetta kumperae,LC,46918929,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,154717,https://www.iucnredlist.org/species/154717/46921747,Anchoa choerostoma,EN,46921747,3,population_trend,,Unknown
2021,TRUE,FALSE,FALSE,154765,https://www.iucnredlist.org/species/154765/46922782,Ancylopsetta cycloidea,LC,46922782,3,population_trend,,Unknown
2020,TRUE,FALSE,FALSE,154828,https://www.iucnredlist.org/species/154828/46923595,Umbrina broussonnetii,LC,46923595,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,155021,https://www.iucnredlist.org/species/155021/46926198,Coryphopterus hyalinus,VU,46926198,3,population_trend,,Unknown
2021,TRUE,FALSE,FALSE,155040,https://www.iucnredlist.org/species/155040/46926706,Etropus rimosus,LC,46926706,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,155128,https://www.iucnredlist.org/species/155128/46928647,Caulolatilus cyanops,LC,46928647,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,155180,https://www.iucnredlist.org/species/155180/46929550,Calamus cervigoni,LC,46929550,3,population_trend,,Unknown
2017,TRUE,FALSE,FALSE,155181,https://www.iucnredlist.org/species/155181/46929727,Chirocentrodon bleekerianus,LC,46929727,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,155199,https://www.iucnredlist.org/species/155199/46930121,Ethadophis akkistikos,LC,46930121,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,155218,https://www.iucnredlist.org/species/155218/46930369,Lipogramma robinsi,DD,46930369,3,population_trend,,Unknown
2020,TRUE,FALSE,FALSE,155253,https://www.iucnredlist.org/species/155253/46930957,Jenkinsia majua,LC,46930957,3,population_trend,,Unknown
2020,TRUE,FALSE,FALSE,155294,https://www.iucnredlist.org/species/155294/46932174,Anchoviella brevirostris,LC,46932174,3,population_trend,,Unknown
2023,TRUE,FALSE,FALSE,170323,https://www.iucnredlist.org/species/170323/46938052,Scomberomorus maculatus,LC,46938052,3,population_trend,,Unknown
2023,TRUE,FALSE,FALSE,170327,https://www.iucnredlist.org/species/170327/46938189,Scomberomorus regalis,LC,46938189,3,population_trend,,Unknown
2023,TRUE,FALSE,FALSE,170340,https://www.iucnredlist.org/species/170340/46940110,Gasterochisma melampus,LC,46940110,3,population_trend,,Unknown
2023,TRUE,FALSE,FALSE,170357,https://www.iucnredlist.org/species/170357/46942528,Scomber colias,LC,46942528,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,187435,https://www.iucnredlist.org/species/187435/46944387,Halichoeres socialis,EN,46944387,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,187613,https://www.iucnredlist.org/species/187613/46947481,Decodon puellaris,LC,46947481,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,190248,https://www.iucnredlist.org/species/190248/46950734,Neoepinnula americana,LC,46950734,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,190299,https://www.iucnredlist.org/species/190299/46950739,Poecilopsetta inermis,LC,46950739,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,192942,https://www.iucnredlist.org/species/192942/46956781,Morone saxatilis,LC,46956781,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,18158483,https://www.iucnredlist.org/species/18158483/46958780,Centrodraco acanthopoma,LC,46958780,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,46104003,https://www.iucnredlist.org/species/46104003/46958790,Derilissus lombardii,DD,46958790,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,46104027,https://www.iucnredlist.org/species/46104027/46958795,Chasmodes saburrae,LC,46958795,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,46104052,https://www.iucnredlist.org/species/46104052/46958805,Hypleurochilus bermudensis,LC,46958805,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,46104061,https://www.iucnredlist.org/species/46104061/46958810,Hypleurochilus springeri,LC,46958810,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,46104064,https://www.iucnredlist.org/species/46104064/46958815,Hypsoblennius hentz,LC,46958815,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,46104071,https://www.iucnredlist.org/species/46104071/46958821,Hypsoblennius invemar,LC,46958821,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,46104074,https://www.iucnredlist.org/species/46104074/46958826,Hypsoblennius ionthas,LC,46958826,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,46107486,https://www.iucnredlist.org/species/46107486/46959066,Acentronura dendritica,LC,46959066,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,46107620,https://www.iucnredlist.org/species/46107620/46959071,Anarchopterus criniger,LC,46959071,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,46107890,https://www.iucnredlist.org/species/46107890/46959076,Anarchopterus tectus,LC,46959076,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,46108119,https://www.iucnredlist.org/species/46108119/46959081,Cosmocampus albirostris,LC,46959081,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,46109068,https://www.iucnredlist.org/species/46109068/46959101,Syngnathus louisianae,DD,46959101,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,46109095,https://www.iucnredlist.org/species/46109095/46959106,Syngnathus pelagicus,LC,46959106,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,46109104,https://www.iucnredlist.org/species/46109104/46959111,Synodus macrostigmus,LC,46959111,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,46109137,https://www.iucnredlist.org/species/46109137/46959116,Synodus bondi,LC,46959116,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,46109145,https://www.iucnredlist.org/species/46109145/46959121,Eugerres awlae,LC,46959121,3,population_trend,,Unknown
2020,TRUE,FALSE,FALSE,199671,https://www.iucnredlist.org/species/199671/47097671,Dichotomyctere erythrotaenia,LC,47097671,3,population_trend,,Unknown
2017,TRUE,FALSE,FALSE,47113738,https://www.iucnredlist.org/species/47113738/47113751,Lycodon semicarinatus,LC,47113751,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,60447,https://www.iucnredlist.org/species/60447/47189649,Marcusenius livingstonii,LC,47189649,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,190075,https://www.iucnredlist.org/species/190075/47460904,Eustomias acinosus,DD,47460904,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,190146,https://www.iucnredlist.org/species/190146/47460909,Stemonosudis intermedia,LC,47460909,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,190159,https://www.iucnredlist.org/species/190159/47460914,Diaphus adenomus,LC,47460914,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,190184,https://www.iucnredlist.org/species/190184/47460924,Photonectes achirus,LC,47460924,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,190207,https://www.iucnredlist.org/species/190207/47460929,Lophotus lacepede,LC,47460929,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,190216,https://www.iucnredlist.org/species/190216/47460934,Laemonema goodebeanorum,LC,47460934,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,190305,https://www.iucnredlist.org/species/190305/47460946,Eustomias hypopsilus,LC,47460946,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,190353,https://www.iucnredlist.org/species/190353/47460956,Aristostomias tittmanni,LC,47460956,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,190364,https://www.iucnredlist.org/species/190364/47460961,Poecilopsetta beanii,LC,47460961,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,190376,https://www.iucnredlist.org/species/190376/47460966,Photonectes phyllopogon,LC,47460966,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,190465,https://www.iucnredlist.org/species/190465/47460971,Eustomias polyaster,DD,47460971,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,190477,https://www.iucnredlist.org/species/190477/47460976,Symbolophorus rufinus,LC,47460976,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,198628,https://www.iucnredlist.org/species/198628/47461202,Microstoma microstoma,LC,47461202,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,18256726,https://www.iucnredlist.org/species/18256726/47461220,Eustomias braueri,DD,47461220,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,18257309,https://www.iucnredlist.org/species/18257309/47461225,Melanostomias valdiviae,LC,47461225,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47140113,https://www.iucnredlist.org/species/47140113/47461241,Cathorops wayuu,DD,47461241,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47140142,https://www.iucnredlist.org/species/47140142/47461246,Menidia clarkhubbsi,DD,47461246,3,population_trend,,Unknown
2024,TRUE,FALSE,FALSE,47140895,https://www.iucnredlist.org/species/47140895/47461251,Porichthys bathoiketes,LC,47461251,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47140942,https://www.iucnredlist.org/species/47140942/47461256,Chasmodes bosquianus,LC,47461256,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47141089,https://www.iucnredlist.org/species/47141089/47461261,Hypleurochilus geminatus,LC,47461261,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47141104,https://www.iucnredlist.org/species/47141104/47461266,Hypleurochilus pseudoaequipinnis,LC,47461266,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47141177,https://www.iucnredlist.org/species/47141177/47461271,Hypsoblennius exstochilus,LC,47461271,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,47143512,https://www.iucnredlist.org/species/47143512/47461511,Epigonus pectinifer,LC,47461511,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47143570,https://www.iucnredlist.org/species/47143570/47461516,Elacatinus rubrigenis,DD,47461516,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47143593,https://www.iucnredlist.org/species/47143593/47461521,Antilligobius nikkiae,LC,47461521,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47143643,https://www.iucnredlist.org/species/47143643/47461526,Elacatinus panamensis,DD,47461526,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47143653,https://www.iucnredlist.org/species/47143653/47461531,Hyporhamphus collettei,LC,47461531,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,47145180,https://www.iucnredlist.org/species/47145180/47461646,Psenes maculatus,LC,47461646,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,47145226,https://www.iucnredlist.org/species/47145226/47461651,Ogcocephalus vespertilio,LC,47461651,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47145580,https://www.iucnredlist.org/species/47145580/47461666,Opistognathus melachasme,LC,47461666,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,47145645,https://www.iucnredlist.org/species/47145645/47461681,Urophycis cirrata,LC,47461681,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47149690,https://www.iucnredlist.org/species/47149690/47461836,Hypoplectrus castroaguirrei,EN,47461836,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47149703,https://www.iucnredlist.org/species/47149703/47461841,Hypoplectrus maculiferus,DD,47461841,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,47149713,https://www.iucnredlist.org/species/47149713/47461846,Jeboehlkia gladifer,LC,47461846,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47149747,https://www.iucnredlist.org/species/47149747/47461856,Serranus maytagi,LC,47461856,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47149866,https://www.iucnredlist.org/species/47149866/47461861,Hypoplectrus ecosur,DD,47461861,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47149869,https://www.iucnredlist.org/species/47149869/47461866,Hypoplectrus floridae,LC,47461866,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47149895,https://www.iucnredlist.org/species/47149895/47461871,Symphysanodon octoactinus,LC,47461871,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47150056,https://www.iucnredlist.org/species/47150056/47461876,Bryx dunckeri,LC,47461876,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47150210,https://www.iucnredlist.org/species/47150210/47461881,Bryx randalli,LC,47461881,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47150446,https://www.iucnredlist.org/species/47150446/47461886,Cosmocampus hildebrandi,LC,47461886,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47150895,https://www.iucnredlist.org/species/47150895/47461896,Penetopteryx nanus,LC,47461896,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47153711,https://www.iucnredlist.org/species/47153711/47461901,Syngnathus caribbaeus,LC,47461901,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47153773,https://www.iucnredlist.org/species/47153773/47461911,Syngnathus fuscus,LC,47461911,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47153782,https://www.iucnredlist.org/species/47153782/47461916,Syngnathus makaxi,DD,47461916,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47153791,https://www.iucnredlist.org/species/47153791/47461921,Syngnathus springeri,LC,47461921,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47153800,https://www.iucnredlist.org/species/47153800/47461926,Astroscopus guttatus,LC,47461926,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,47164914,https://www.iucnredlist.org/species/47164914/47461931,Astronesthes similus,LC,47461931,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47164926,https://www.iucnredlist.org/species/47164926/47461936,Coccorella atlantica,LC,47461936,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47165067,https://www.iucnredlist.org/species/47165067/47461941,Diaphus luetkeni,LC,47461941,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47165099,https://www.iucnredlist.org/species/47165099/47461946,Eustomias arborifer,LC,47461946,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47165104,https://www.iucnredlist.org/species/47165104/47461951,Eustomias bibulbosus,LC,47461951,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47165158,https://www.iucnredlist.org/species/47165158/47461956,Eustomias bigelowi,LC,47461956,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,47165292,https://www.iucnredlist.org/species/47165292/47461961,Eustomias binghami,LC,47461961,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,47165302,https://www.iucnredlist.org/species/47165302/47461966,Eustomias brevibarbatus,LC,47461966,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47165317,https://www.iucnredlist.org/species/47165317/47461971,Eustomias longibarba,LC,47461971,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,47165333,https://www.iucnredlist.org/species/47165333/47461976,Eustomias macrophthalmus,LC,47461976,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47165363,https://www.iucnredlist.org/species/47165363/47461981,Eustomias macrurus,LC,47461981,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,47165366,https://www.iucnredlist.org/species/47165366/47461986,Eustomias micraster,LC,47461986,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,47165387,https://www.iucnredlist.org/species/47165387/47461991,Eustomias variabilis,LC,47461991,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,47165398,https://www.iucnredlist.org/species/47165398/47461996,Eustomias xenobolus,LC,47461996,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,47165457,https://www.iucnredlist.org/species/47165457/47462001,Melanostomias margaritifer,LC,47462001,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47165472,https://www.iucnredlist.org/species/47165472/47462006,Photonectes parvimanus,LC,47462006,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47165490,https://www.iucnredlist.org/species/47165490/47462011,Photostomias goodyeari,LC,47462011,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,47165538,https://www.iucnredlist.org/species/47165538/47462016,Sudis atrox,LC,47462016,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,47685177,https://www.iucnredlist.org/species/47685177/47686394,Aulopareia unicolor,LC,47686394,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,47686544,https://www.iucnredlist.org/species/47686544/47686920,Gobiodon micropus,DD,47686920,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,47686971,https://www.iucnredlist.org/species/47686971/47687025,Parachaeturichthys polynema,LC,47687025,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,47687060,https://www.iucnredlist.org/species/47687060/47687111,Vanderhorstia mertensi,LC,47687111,3,population_trend,,Unknown
