comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2024,year,assess_year,cat,cat_txt,cat_score,eval_yr,cat_2024_score
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,1992,NA,VU,Vulnerable,0.4,1990,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,1993,NA,VU,Vulnerable,0.4,1990,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,1994,2018,VU,Vulnerable,0.4,1994,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,1995,NA,VU,Vulnerable,0.4,1994,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,1996,2018,EN,Endangered,0.6,1996,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,1997,NA,EN,Endangered,0.6,1996,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,1998,NA,EN,Endangered,0.6,1996,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,1999,NA,EN,Endangered,0.6,1996,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,2000,NA,EN,Endangered,0.6,1996,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,2001,NA,EN,Endangered,0.6,1996,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,2002,NA,EN,Endangered,0.6,1996,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,2003,NA,EN,Endangered,0.6,1996,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,2004,NA,EN,Endangered,0.6,1996,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,2005,NA,EN,Endangered,0.6,1996,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,2006,NA,EN,Endangered,0.6,1996,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,2007,NA,EN,Endangered,0.6,1996,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,2008,2018,EN,Endangered,0.6,2008,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,2009,NA,EN,Endangered,0.6,2008,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,2010,NA,EN,Endangered,0.6,2008,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,2011,NA,EN,Endangered,0.6,2008,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,2012,NA,EN,Endangered,0.6,2008,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,2013,2018,EN,Endangered,0.6,2013,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,2014,NA,EN,Endangered,0.6,2013,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,2015,NA,EN,Endangered,0.6,2013,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,2016,NA,EN,Endangered,0.6,2013,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,2017,NA,EN,Endangered,0.6,2013,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,2018,2018,VU,Vulnerable,0.4,2018,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,2019,NA,VU,Vulnerable,0.4,2018,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,2020,NA,VU,Vulnerable,0.4,2018,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,2021,NA,VU,Vulnerable,0.4,2018,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,2022,NA,VU,Vulnerable,0.4,2018,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,2023,NA,VU,Vulnerable,0.4,2018,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,2478,NA,VU,2024,NA,VU,Vulnerable,0.4,2018,0.4
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,1982,NA,VU,Lower Risk/conservation dependent,0.4,NA,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,1983,NA,VU,Lower Risk/conservation dependent,0.4,NA,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,1984,NA,VU,Lower Risk/conservation dependent,0.4,NA,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,1985,NA,VU,Lower Risk/conservation dependent,0.4,NA,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,1986,NA,VU,Lower Risk/conservation dependent,0.4,NA,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,1987,NA,VU,Lower Risk/conservation dependent,0.4,NA,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,1988,NA,VU,Lower Risk/conservation dependent,0.4,NA,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,1989,NA,VU,Lower Risk/conservation dependent,0.4,NA,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,1990,NA,VU,Lower Risk/conservation dependent,0.4,NA,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,1991,NA,VU,Lower Risk/conservation dependent,0.4,NA,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,1992,NA,VU,Lower Risk/conservation dependent,0.4,NA,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,1993,NA,VU,Lower Risk/conservation dependent,0.4,NA,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,1994,NA,VU,Lower Risk/conservation dependent,0.4,NA,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,1995,NA,VU,Lower Risk/conservation dependent,0.4,NA,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,1996,2018,VU,Lower Risk/conservation dependent,0.4,1996,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,1997,NA,VU,Lower Risk/conservation dependent,0.4,1996,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,1998,NA,VU,Lower Risk/conservation dependent,0.4,1996,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,1999,NA,VU,Lower Risk/conservation dependent,0.4,1996,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,2000,NA,VU,Lower Risk/conservation dependent,0.4,1996,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,2001,NA,VU,Lower Risk/conservation dependent,0.4,1996,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,2002,NA,VU,Lower Risk/conservation dependent,0.4,1996,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,2003,NA,VU,Lower Risk/conservation dependent,0.4,1996,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,2004,NA,VU,Lower Risk/conservation dependent,0.4,1996,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,2005,NA,VU,Lower Risk/conservation dependent,0.4,1996,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,2006,NA,VU,Lower Risk/conservation dependent,0.4,1996,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,2007,NA,VU,Lower Risk/conservation dependent,0.4,1996,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,2008,NA,VU,Lower Risk/conservation dependent,0.4,1996,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,2009,NA,VU,Lower Risk/conservation dependent,0.4,1996,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,2010,NA,VU,Lower Risk/conservation dependent,0.4,1996,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,2011,NA,VU,Lower Risk/conservation dependent,0.4,1996,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,2012,NA,VU,Lower Risk/conservation dependent,0.4,1996,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,2013,NA,VU,Lower Risk/conservation dependent,0.4,1996,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,2014,NA,VU,Lower Risk/conservation dependent,0.4,1996,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,2015,NA,VU,Lower Risk/conservation dependent,0.4,1996,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,2016,NA,VU,Lower Risk/conservation dependent,0.4,1996,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,2017,NA,VU,Lower Risk/conservation dependent,0.4,1996,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,2018,2018,NT,Near Threatened,0.2,2018,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,2019,NA,NT,Near Threatened,0.2,2018,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,2020,NA,NT,Near Threatened,0.2,2018,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,2021,NA,NT,Near Threatened,0.2,2018,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,2022,NA,NT,Near Threatened,0.2,2018,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,2023,NA,NT,Near Threatened,0.2,2018,0.2
Antarctic minke whale,Balaenoptera bonaerensis,FALSE,16,2480,NA,NT,2024,NA,NT,Near Threatened,0.2,2018,0.2
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,1982,NA,VU,Lower Risk/conservation dependent,0.4,NA,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,1983,NA,VU,Lower Risk/conservation dependent,0.4,NA,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,1984,NA,VU,Lower Risk/conservation dependent,0.4,NA,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,1985,NA,VU,Lower Risk/conservation dependent,0.4,NA,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,1986,NA,VU,Lower Risk/conservation dependent,0.4,NA,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,1987,NA,VU,Lower Risk/conservation dependent,0.4,NA,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,1988,NA,VU,Lower Risk/conservation dependent,0.4,NA,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,1989,NA,VU,Lower Risk/conservation dependent,0.4,NA,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,1990,NA,VU,Lower Risk/conservation dependent,0.4,NA,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,1991,NA,VU,Lower Risk/conservation dependent,0.4,NA,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,1992,NA,VU,Lower Risk/conservation dependent,0.4,NA,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,1993,NA,VU,Lower Risk/conservation dependent,0.4,NA,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,1994,NA,VU,Lower Risk/conservation dependent,0.4,NA,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,1995,NA,VU,Lower Risk/conservation dependent,0.4,NA,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,1996,2021,VU,Lower Risk/conservation dependent,0.4,1996,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,1997,NA,VU,Lower Risk/conservation dependent,0.4,1996,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,1998,NA,VU,Lower Risk/conservation dependent,0.4,1996,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,1999,NA,VU,Lower Risk/conservation dependent,0.4,1996,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,2000,NA,VU,Lower Risk/conservation dependent,0.4,1996,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,2001,NA,VU,Lower Risk/conservation dependent,0.4,1996,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,2002,NA,VU,Lower Risk/conservation dependent,0.4,1996,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,2003,NA,VU,Lower Risk/conservation dependent,0.4,1996,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,2004,NA,VU,Lower Risk/conservation dependent,0.4,1996,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,2005,NA,VU,Lower Risk/conservation dependent,0.4,1996,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,2006,NA,VU,Lower Risk/conservation dependent,0.4,1996,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,2007,NA,VU,Lower Risk/conservation dependent,0.4,1996,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,2008,NA,VU,Lower Risk/conservation dependent,0.4,1996,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,2009,NA,VU,Lower Risk/conservation dependent,0.4,1996,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,2010,NA,VU,Lower Risk/conservation dependent,0.4,1996,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,2011,NA,VU,Lower Risk/conservation dependent,0.4,1996,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,2012,NA,VU,Lower Risk/conservation dependent,0.4,1996,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,2013,NA,VU,Lower Risk/conservation dependent,0.4,1996,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,2014,NA,VU,Lower Risk/conservation dependent,0.4,1996,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,2015,NA,VU,Lower Risk/conservation dependent,0.4,1996,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,2016,NA,VU,Lower Risk/conservation dependent,0.4,1996,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,2017,NA,VU,Lower Risk/conservation dependent,0.4,1996,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,2018,NA,VU,Lower Risk/conservation dependent,0.4,1996,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,2019,NA,VU,Lower Risk/conservation dependent,0.4,1996,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,2020,2021,LC,Least Concern,0,2020,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,2021,2021,LC,Least Concern,0,2021,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,2022,NA,LC,Least Concern,0,2021,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,2023,NA,LC,Least Concern,0,2021,0
Arnoux's Beaked Whale,Berardius arnuxii,FALSE,16,2762,NA,LC,2024,NA,LC,Least Concern,0,2021,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,1982,NA,LC,Lower Risk/least concern,0,NA,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,1983,NA,LC,Lower Risk/least concern,0,NA,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,1984,NA,LC,Lower Risk/least concern,0,NA,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,1985,NA,LC,Lower Risk/least concern,0,NA,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,1986,NA,LC,Lower Risk/least concern,0,NA,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,1987,NA,LC,Lower Risk/least concern,0,NA,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,1988,NA,LC,Lower Risk/least concern,0,NA,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,1989,NA,LC,Lower Risk/least concern,0,NA,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,1990,NA,LC,Lower Risk/least concern,0,NA,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,1991,NA,LC,Lower Risk/least concern,0,NA,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,1992,NA,LC,Lower Risk/least concern,0,NA,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,1993,NA,LC,Lower Risk/least concern,0,NA,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,1994,NA,LC,Lower Risk/least concern,0,NA,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,1995,NA,LC,Lower Risk/least concern,0,NA,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,1996,2018,LC,Lower Risk/least concern,0,1996,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,1997,NA,LC,Lower Risk/least concern,0,1996,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,1998,NA,LC,Lower Risk/least concern,0,1996,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,1999,NA,LC,Lower Risk/least concern,0,1996,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,2000,NA,LC,Lower Risk/least concern,0,1996,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,2001,NA,LC,Lower Risk/least concern,0,1996,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,2002,NA,LC,Lower Risk/least concern,0,1996,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,2003,NA,LC,Lower Risk/least concern,0,1996,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,2004,NA,LC,Lower Risk/least concern,0,1996,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,2005,NA,LC,Lower Risk/least concern,0,1996,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,2006,NA,LC,Lower Risk/least concern,0,1996,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,2007,NA,LC,Lower Risk/least concern,0,1996,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,2008,NA,LC,Lower Risk/least concern,0,1996,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,2009,NA,LC,Lower Risk/least concern,0,1996,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,2010,NA,LC,Lower Risk/least concern,0,1996,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,2011,NA,LC,Lower Risk/least concern,0,1996,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,2012,NA,LC,Lower Risk/least concern,0,1996,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,2013,NA,LC,Lower Risk/least concern,0,1996,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,2014,NA,LC,Lower Risk/least concern,0,1996,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,2015,NA,LC,Lower Risk/least concern,0,1996,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,2016,NA,LC,Lower Risk/least concern,0,1996,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,2017,NA,LC,Lower Risk/least concern,0,1996,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,2018,2018,LC,Least Concern,0,2018,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,2019,NA,LC,Least Concern,0,2018,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,2020,NA,LC,Least Concern,0,2018,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,2021,NA,LC,Least Concern,0,2018,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,2022,NA,LC,Least Concern,0,2018,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,2023,NA,LC,Least Concern,0,2018,0
Pygmy right whale,Caperea marginata,FALSE,16,3778,NA,LC,2024,NA,LC,Least Concern,0,2018,0
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,1982,NA,VU,Vulnerable,0.4,NA,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,1983,NA,VU,Vulnerable,0.4,NA,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,1984,NA,VU,Vulnerable,0.4,NA,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,1985,NA,VU,Vulnerable,0.4,NA,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,1986,NA,VU,Vulnerable,0.4,NA,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,1987,NA,VU,Vulnerable,0.4,NA,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,1988,NA,VU,Vulnerable,0.4,NA,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,1989,NA,VU,Vulnerable,0.4,NA,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,1990,NA,VU,Vulnerable,0.4,NA,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,1991,NA,VU,Vulnerable,0.4,NA,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,1992,NA,VU,Vulnerable,0.4,NA,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,1993,NA,VU,Vulnerable,0.4,NA,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,1994,NA,VU,Vulnerable,0.4,NA,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,1995,NA,VU,Vulnerable,0.4,NA,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,1996,2022,VU,Vulnerable,0.4,1996,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,1997,NA,VU,Vulnerable,0.4,1996,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,1998,NA,VU,Vulnerable,0.4,1996,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,1999,NA,VU,Vulnerable,0.4,1996,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,2000,2022,VU,Vulnerable,0.4,2000,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,2001,NA,VU,Vulnerable,0.4,2000,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,2002,NA,VU,Vulnerable,0.4,2000,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,2003,NA,VU,Vulnerable,0.4,2000,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,2004,NA,VU,Vulnerable,0.4,2000,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,2005,NA,VU,Vulnerable,0.4,2000,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,2006,NA,VU,Vulnerable,0.4,2000,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,2007,NA,VU,Vulnerable,0.4,2000,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,2008,NA,VU,Vulnerable,0.4,2000,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,2009,2022,VU,Vulnerable,0.4,2009,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,2010,NA,VU,Vulnerable,0.4,2009,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,2011,NA,VU,Vulnerable,0.4,2009,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,2012,NA,VU,Vulnerable,0.4,2009,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,2013,NA,VU,Vulnerable,0.4,2009,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,2014,NA,VU,Vulnerable,0.4,2009,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,2015,NA,VU,Vulnerable,0.4,2009,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,2016,NA,VU,Vulnerable,0.4,2009,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,2017,NA,VU,Vulnerable,0.4,2009,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,2018,NA,VU,Vulnerable,0.4,2009,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,2019,2022,VU,Vulnerable,0.4,2019,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,2020,NA,VU,Vulnerable,0.4,2019,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,2021,NA,VU,Vulnerable,0.4,2019,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,2022,2022,VU,Vulnerable,0.4,2022,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,2023,NA,VU,Vulnerable,0.4,2022,0.4
Great White Shark,Carcharodon carcharias,TRUE,NA,3855,NA,VU,2024,NA,VU,Vulnerable,0.4,2022,0.4
Loggerhead Turtle,Caretta caretta,TRUE,NA,3897,NA,VU,1982,2017,VU,Vulnerable,0.4,1982,0.4
Loggerhead Turtle,Caretta caretta,TRUE,NA,3897,NA,VU,1983,NA,VU,Vulnerable,0.4,1982,0.4
Loggerhead Turtle,Caretta caretta,TRUE,NA,3897,NA,VU,1984,NA,VU,Vulnerable,0.4,1982,0.4
Loggerhead Turtle,Caretta caretta,TRUE,NA,3897,NA,VU,1985,NA,VU,Vulnerable,0.4,1982,0.4
Loggerhead Turtle,Caretta caretta,TRUE,NA,3897,NA,VU,1986,2017,VU,Vulnerable,0.4,1986,0.4
Loggerhead Turtle,Caretta caretta,TRUE,NA,3897,NA,VU,1987,NA,VU,Vulnerable,0.4,1986,0.4
Loggerhead Turtle,Caretta caretta,TRUE,NA,3897,NA,VU,1988,2017,VU,Vulnerable,0.4,1988,0.4
Loggerhead Turtle,Caretta caretta,TRUE,NA,3897,NA,VU,1989,NA,VU,Vulnerable,0.4,1988,0.4
Loggerhead Turtle,Caretta caretta,TRUE,NA,3897,NA,VU,1990,2017,VU,Vulnerable,0.4,1990,0.4
