iucn_sid,count,code,country,presence,rgn_id,rgn_name,comname,sciname,ico_gl,ico_rgn_id,subpop,cat
6494,32,MS,Montserrat,Extant,121,Montserrat,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
13006,32,MS,Montserrat,Extant,121,Montserrat,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
3897,32,MS,Montserrat,Extant,121,Montserrat,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
191108,32,MS,Montserrat,Extant,121,Montserrat,American Eel,Anguilla rostrata,FALSE,121,NA,EN
20738,32,MS,Montserrat,Extant,121,Montserrat,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
181500967,32,MS,Montserrat,Extant,121,Montserrat,Great Blue Heron,Ardea herodias,FALSE,121,NA,LC
3855,32,MS,Montserrat,Extant,121,Montserrat,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,32,MS,Montserrat,Extant,121,Montserrat,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,32,MS,Montserrat,Extant,121,Montserrat,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
11200,26,MT,Malta,Extant,68,Malta,Porbeagle,Lamna nasus,TRUE,NA,NA,VU
39341,26,MT,Malta,Extant,68,Malta,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39381,26,MT,Malta,Extant,68,Malta,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
187752,26,MT,Malta,Extant,68,Malta,Mediterranean Rainbow Wrasse,Coris julis,FALSE,68,NA,LC
198568,26,MT,Malta,Extant,68,Malta,European Anchovy,Engraulis encrasicolus,FALSE,68,NA,LC
190710,26,MT,Malta,Extant,68,Malta,Parrotfish,Sparisoma cretense,FALSE,68,NA,LC
176528,26,MT,Malta,Extant,68,Malta,Espárrago,Asparagus albus,FALSE,68,NA,LC
2478,26,MT,Malta,Extant,68,Malta,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
22692146,26,MT,Malta,Extant,68,Malta,Common Crane,Grus grus,FALSE,68,NA,LC
3897,26,MT,Malta,Extant,68,Malta,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
20738,26,MT,Malta,Extant,68,Malta,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
4292,26,MT,Malta,Extant,68,Malta,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,26,MT,Malta,Extant,68,Malta,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,26,MT,Malta,Extant,68,Malta,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
39341,33,MU,Mauritius,Extant,37,Mauritius,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39381,33,MU,Mauritius,Extant,37,Mauritius,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60225,33,MU,Mauritius,Extant,37,Mauritius,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
8005,33,MU,Mauritius,Extant,37,Mauritius,Hawksbill Turtle,Eretmochelys imbricata,TRUE,NA,NA,CR
6494,33,MU,Mauritius,Extant,37,Mauritius,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
2478,33,MU,Mauritius,Extant,37,Mauritius,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
13006,33,MU,Mauritius,Extant,37,Mauritius,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
39375,33,MU,Mauritius,Extant,37,Mauritius,Blacktip reef shark,Carcharhinus melanopterus,TRUE,NA,NA,VU
3897,33,MU,Mauritius,Extant,37,Mauritius,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
2477,33,MU,Mauritius,Extant,37,Mauritius,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
20738,33,MU,Mauritius,Extant,37,Mauritius,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
3855,33,MU,Mauritius,Extant,37,Mauritius,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,33,MU,Mauritius,Extant,37,Mauritius,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,33,MU,Mauritius,Extant,37,Mauritius,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
19488,39,MV,Maldives,Extant,39,Maldives,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
39341,39,MV,Maldives,Extant,39,Maldives,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,39,MV,Maldives,Extant,39,Maldives,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,39,MV,Maldives,Extant,39,Maldives,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60225,39,MV,Maldives,Extant,39,Maldives,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
11534,39,MV,Maldives,Extant,39,Maldives,Olive Ridley Turtle,Lepidochelys olivacea,TRUE,NA,NA,VU
4592,39,MV,Maldives,Extant,39,Maldives,"Humphead wrasse, Napoleon Wrasse",Cheilinus undulatus,TRUE,NA,NA,EN
8005,39,MV,Maldives,Extant,39,Maldives,Hawksbill Turtle,Eretmochelys imbricata,TRUE,NA,NA,CR
13006,39,MV,Maldives,Extant,39,Maldives,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
39375,39,MV,Maldives,Extant,39,Maldives,Blacktip reef shark,Carcharhinus melanopterus,TRUE,NA,NA,VU
2477,39,MV,Maldives,Extant,39,Maldives,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
39365,39,MV,Maldives,Extant,39,Maldives,Gray reef shark,Carcharhinus amblyrhynchos,TRUE,NA,NA,EN
39384,39,MV,Maldives,Extant,39,Maldives,Whitetip reef shark,Triaenodon obesus,TRUE,NA,NA,VU
20738,39,MV,Maldives,Extant,39,Maldives,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
3855,39,MV,Maldives,Extant,39,Maldives,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,39,MV,Maldives,Extant,39,Maldives,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,39,MV,Maldives,Extant,39,Maldives,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
19488,53,MX,Mexico,Extant,135,Mexico,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
39341,53,MX,Mexico,Extant,135,Mexico,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,53,MX,Mexico,Extant,135,Mexico,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,53,MX,Mexico,Extant,135,Mexico,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60217,53,MX,Mexico,Extant,135,Mexico,Caribbean reef shark,Carcharhinus perezi,TRUE,NA,NA,EN
60225,53,MX,Mexico,Extant,135,Mexico,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
11534,53,MX,Mexico,Extant,135,Mexico,Olive Ridley Turtle,Lepidochelys olivacea,TRUE,NA,NA,VU
8005,53,MX,Mexico,Extant,135,Mexico,Hawksbill Turtle,Eretmochelys imbricata,TRUE,NA,NA,CR
42394,53,MX,Mexico,Extant,135,Mexico,White-tailed Deer,Odocoileus virginianus,FALSE,135,NA,LC
6494,53,MX,Mexico,Extant,135,Mexico,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
2474,53,MX,Mexico,Extant,135,Mexico,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2478,53,MX,Mexico,Extant,135,Mexico,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
8097,53,MX,Mexico,Extant,135,Mexico,Gray Whale,Eschrichtius robustus,TRUE,NA,NA,LC
13006,53,MX,Mexico,Extant,135,Mexico,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
41711,53,MX,Mexico,Extant,135,Mexico,North Pacific Right Whale,Eubalaena japonica,TRUE,NA,NA,EN
61743,53,MX,Mexico,Extant,135,Mexico,Pinto Abalone,Haliotis kamtschatkana,FALSE,135,NA,EN
3897,53,MX,Mexico,Extant,135,Mexico,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
39338,53,MX,Mexico,Extant,135,Mexico,Megamouth Shark,Megachasma pelagios,TRUE,NA,NA,LC
191108,53,MX,Mexico,Extant,135,Mexico,American Eel,Anguilla rostrata,FALSE,135,NA,EN
2475,53,MX,Mexico,Extant,135,Mexico,Sei whale,Balaenoptera borealis,TRUE,NA,NA,EN
22694334,53,MX,Mexico,Extant,135,Mexico,Glaucous-winged Gull,Larus glaucescens,FALSE,135,NA,LC
11533,53,MX,Mexico,Extant,135,Mexico,Kemp's Ridley Turtle,Lepidochelys kempii,TRUE,NA,NA,CR
2477,53,MX,Mexico,Extant,135,Mexico,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
158625941,53,MX,Mexico,Extant,135,Mexico,Pacific Halibut,Hippoglossus stenolepis,FALSE,135,NA,LC
20738,53,MX,Mexico,Extant,135,Mexico,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
181500967,53,MX,Mexico,Extant,135,Mexico,Great Blue Heron,Ardea herodias,FALSE,135,NA,LC
4292,53,MX,Mexico,Extant,135,Mexico,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,53,MX,Mexico,Extant,135,Mexico,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,53,MX,Mexico,Extant,135,Mexico,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
17028,53,MX,Mexico,Extant,135,Mexico,Vaquita,Phocoena sinus,TRUE,NA,NA,CR
4615,53,MX,Mexico,Extant,135,Mexico,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
19488,49,MY,Malaysia,Extant,206,Malaysia,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
39341,49,MY,Malaysia,Extant,206,Malaysia,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39381,49,MY,Malaysia,Extant,206,Malaysia,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60225,49,MY,Malaysia,Extant,206,Malaysia,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
11534,49,MY,Malaysia,Extant,206,Malaysia,Olive Ridley Turtle,Lepidochelys olivacea,TRUE,NA,NA,VU
178800,49,MY,Malaysia,Extant,206,Malaysia,Nypa Palm,Nypa fruticans,FALSE,206,NA,LC
4592,49,MY,Malaysia,Extant,206,Malaysia,"Humphead wrasse, Napoleon Wrasse",Cheilinus undulatus,TRUE,NA,NA,EN
8005,49,MY,Malaysia,Extant,206,Malaysia,Hawksbill Turtle,Eretmochelys imbricata,TRUE,NA,NA,CR
6494,49,MY,Malaysia,Extant,206,Malaysia,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
2478,49,MY,Malaysia,Extant,206,Malaysia,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
13006,49,MY,Malaysia,Extant,206,Malaysia,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
39375,49,MY,Malaysia,Extant,206,Malaysia,Blacktip reef shark,Carcharhinus melanopterus,TRUE,NA,NA,VU
3897,49,MY,Malaysia,Extant,206,Malaysia,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
15419,49,MY,Malaysia,Extant,206,Malaysia,Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,NA,EN
41772,49,MY,Malaysia,Extant,206,Malaysia,Bearded Pig,Sus barbatus,FALSE,206,NA,VU
2477,49,MY,Malaysia,Extant,206,Malaysia,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
12427,49,MY,Malaysia,Extant,206,Malaysia,Smooth-coated Otter,Lutrogale perspicillata,FALSE,206,NA,VU
39365,49,MY,Malaysia,Extant,206,Malaysia,Gray reef shark,Carcharhinus amblyrhynchos,TRUE,NA,NA,EN
39384,49,MY,Malaysia,Extant,206,Malaysia,Whitetip reef shark,Triaenodon obesus,TRUE,NA,NA,VU
20738,49,MY,Malaysia,Extant,206,Malaysia,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
3855,49,MY,Malaysia,Extant,206,Malaysia,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,49,MY,Malaysia,Extant,206,Malaysia,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
15955,49,MY,Malaysia,Extant,206,Malaysia,Tiger,Panthera tigris,FALSE,206,NA,EN
4615,49,MY,Malaysia,Extant,206,Malaysia,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
19488,48,MZ,Mozambique,Extant,41,Mozambique,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
197461,48,MZ,Mozambique,Extant,41,Mozambique,Puff Adder,Bitis arietans,FALSE,41,NA,LC
39341,48,MZ,Mozambique,Extant,41,Mozambique,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,48,MZ,Mozambique,Extant,41,Mozambique,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,48,MZ,Mozambique,Extant,41,Mozambique,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60225,48,MZ,Mozambique,Extant,41,Mozambique,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
11534,48,MZ,Mozambique,Extant,41,Mozambique,Olive Ridley Turtle,Lepidochelys olivacea,TRUE,NA,NA,VU
4592,48,MZ,Mozambique,Extant,41,Mozambique,"Humphead wrasse, Napoleon Wrasse",Cheilinus undulatus,TRUE,NA,NA,EN
8005,48,MZ,Mozambique,Extant,41,Mozambique,Hawksbill Turtle,Eretmochelys imbricata,TRUE,NA,NA,CR
6494,48,MZ,Mozambique,Extant,41,Mozambique,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
2474,48,MZ,Mozambique,Extant,41,Mozambique,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2478,48,MZ,Mozambique,Extant,41,Mozambique,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
13006,48,MZ,Mozambique,Extant,41,Mozambique,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
39375,48,MZ,Mozambique,Extant,41,Mozambique,Blacktip reef shark,Carcharhinus melanopterus,TRUE,NA,NA,VU
3897,48,MZ,Mozambique,Extant,41,Mozambique,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
2477,48,MZ,Mozambique,Extant,41,Mozambique,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
39365,48,MZ,Mozambique,Extant,41,Mozambique,Gray reef shark,Carcharhinus amblyrhynchos,TRUE,NA,NA,EN
39384,48,MZ,Mozambique,Extant,41,Mozambique,Whitetip reef shark,Triaenodon obesus,TRUE,NA,NA,VU
20738,48,MZ,Mozambique,Extant,41,Mozambique,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
3855,48,MZ,Mozambique,Extant,41,Mozambique,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,48,MZ,Mozambique,Extant,41,Mozambique,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,48,MZ,Mozambique,Extant,41,Mozambique,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
19488,46,NC,New Caledonia,Extant,5,New Caledonia,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
39341,46,NC,New Caledonia,Extant,5,New Caledonia,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,46,NC,New Caledonia,Extant,5,New Caledonia,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,46,NC,New Caledonia,Extant,5,New Caledonia,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60225,46,NC,New Caledonia,Extant,5,New Caledonia,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
4592,46,NC,New Caledonia,Extant,5,New Caledonia,"Humphead wrasse, Napoleon Wrasse",Cheilinus undulatus,TRUE,NA,NA,EN
6494,46,NC,New Caledonia,Extant,5,New Caledonia,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
49278407,46,NC,New Caledonia,Extant,5,New Caledonia,Broad-leaved Paperbark,Melaleuca quinquenervia,FALSE,5,NA,LC
2474,46,NC,New Caledonia,Extant,5,New Caledonia,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2478,46,NC,New Caledonia,Extant,5,New Caledonia,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
13006,46,NC,New Caledonia,Extant,5,New Caledonia,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
39375,46,NC,New Caledonia,Extant,5,New Caledonia,Blacktip reef shark,Carcharhinus melanopterus,TRUE,NA,NA,VU
61339,46,NC,New Caledonia,Extant,5,New Caledonia,Camouflage Grouper,Epinephelus polyphekadion,FALSE,5,NA,VU
3897,46,NC,New Caledonia,Extant,5,New Caledonia,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
22698209,46,NC,New Caledonia,Extant,5,New Caledonia,Sooty Shearwater,Ardenna grisea,FALSE,5,NA,NT
195502,46,NC,New Caledonia,Extant,5,New Caledonia,Shortfin Eel,Anguilla australis,FALSE,5,NA,NT
196303,46,NC,New Caledonia,Extant,5,New Caledonia,Australian Longfin Eel,Anguilla reinhardtii,FALSE,5,NA,LC
2477,46,NC,New Caledonia,Extant,5,New Caledonia,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
6909,46,NC,New Caledonia,Extant,5,New Caledonia,Dugong,Dugong dugon,FALSE,5,NA,VU
39365,46,NC,New Caledonia,Extant,5,New Caledonia,Gray reef shark,Carcharhinus amblyrhynchos,TRUE,NA,NA,EN
39384,46,NC,New Caledonia,Extant,5,New Caledonia,Whitetip reef shark,Triaenodon obesus,TRUE,NA,NA,VU
20738,46,NC,New Caledonia,Extant,5,New Caledonia,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
4292,46,NC,New Caledonia,Extant,5,New Caledonia,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,46,NC,New Caledonia,Extant,5,New Caledonia,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,46,NC,New Caledonia,Extant,5,New Caledonia,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,46,NC,New Caledonia,Extant,5,New Caledonia,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
39341,20,NF,Norfolk Island,Extant,3,Norfolk Island,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,20,NF,Norfolk Island,Extant,3,Norfolk Island,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,20,NF,Norfolk Island,Extant,3,Norfolk Island,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
13006,20,NF,Norfolk Island,Extant,3,Norfolk Island,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
22698209,20,NF,Norfolk Island,Extant,3,Norfolk Island,Sooty Shearwater,Ardenna grisea,FALSE,3,NA,NT
195502,20,NF,Norfolk Island,Extant,3,Norfolk Island,Shortfin Eel,Anguilla australis,FALSE,3,NA,NT
2477,20,NF,Norfolk Island,Extant,3,Norfolk Island,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
20738,20,NF,Norfolk Island,Extant,3,Norfolk Island,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
4292,20,NF,Norfolk Island,Extant,3,Norfolk Island,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,20,NF,Norfolk Island,Extant,3,Norfolk Island,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,20,NF,Norfolk Island,Extant,3,Norfolk Island,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
19488,34,NG,Nigeria,Extant,196,Nigeria,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
197461,34,NG,Nigeria,Extant,196,Nigeria,Puff Adder,Bitis arietans,FALSE,196,NA,LC
39341,34,NG,Nigeria,Extant,196,Nigeria,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,34,NG,Nigeria,Extant,196,Nigeria,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,34,NG,Nigeria,Extant,196,Nigeria,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
11534,34,NG,Nigeria,Extant,196,Nigeria,Olive Ridley Turtle,Lepidochelys olivacea,TRUE,NA,NA,VU
6494,34,NG,Nigeria,Extant,196,Nigeria,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
13006,34,NG,Nigeria,Extant,196,Nigeria,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
20738,34,NG,Nigeria,Extant,196,Nigeria,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
4292,34,NG,Nigeria,Extant,196,Nigeria,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,34,NG,Nigeria,Extant,196,Nigeria,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,34,NG,Nigeria,Extant,196,Nigeria,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,34,NG,Nigeria,Extant,196,Nigeria,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
19488,40,NI,Nicaragua,Extant,131,Nicaragua,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
39341,40,NI,Nicaragua,Extant,131,Nicaragua,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,40,NI,Nicaragua,Extant,131,Nicaragua,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,40,NI,Nicaragua,Extant,131,Nicaragua,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60217,40,NI,Nicaragua,Extant,131,Nicaragua,Caribbean reef shark,Carcharhinus perezi,TRUE,NA,NA,EN
60225,40,NI,Nicaragua,Extant,131,Nicaragua,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
11534,40,NI,Nicaragua,Extant,131,Nicaragua,Olive Ridley Turtle,Lepidochelys olivacea,TRUE,NA,NA,VU
8005,40,NI,Nicaragua,Extant,131,Nicaragua,Hawksbill Turtle,Eretmochelys imbricata,TRUE,NA,NA,CR
42394,40,NI,Nicaragua,Extant,131,Nicaragua,White-tailed Deer,Odocoileus virginianus,FALSE,131,NA,LC
6494,40,NI,Nicaragua,Extant,131,Nicaragua,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
13006,40,NI,Nicaragua,Extant,131,Nicaragua,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
3897,40,NI,Nicaragua,Extant,131,Nicaragua,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
191108,40,NI,Nicaragua,Extant,131,Nicaragua,American Eel,Anguilla rostrata,FALSE,131,NA,EN
2477,40,NI,Nicaragua,Extant,131,Nicaragua,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
20738,40,NI,Nicaragua,Extant,131,Nicaragua,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
181500967,40,NI,Nicaragua,Extant,131,Nicaragua,Great Blue Heron,Ardea herodias,FALSE,131,NA,LC
4292,40,NI,Nicaragua,Extant,131,Nicaragua,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,40,NI,Nicaragua,Extant,131,Nicaragua,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,40,NI,Nicaragua,Extant,131,Nicaragua,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,40,NI,Nicaragua,Extant,131,Nicaragua,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
11200,36,NL,Netherlands,Extant,177,Netherlands,Porbeagle,Lamna nasus,TRUE,NA,NA,VU
39381,36,NL,Netherlands,Extant,177,Netherlands,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
187752,36,NL,Netherlands,Extant,177,Netherlands,Mediterranean Rainbow Wrasse,Coris julis,FALSE,177,NA,LC
198568,36,NL,Netherlands,Extant,177,Netherlands,European Anchovy,Engraulis encrasicolus,FALSE,177,NA,LC
2474,36,NL,Netherlands,Extant,177,Netherlands,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2478,36,NL,Netherlands,Extant,177,Netherlands,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
13006,36,NL,Netherlands,Extant,177,Netherlands,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
22692146,36,NL,Netherlands,Extant,177,Netherlands,Common Crane,Grus grus,FALSE,177,NA,LC
4292,36,NL,Netherlands,Extant,177,Netherlands,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
39339,36,NL,Netherlands,Extant,177,Netherlands,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
11200,41,NO,Norway,Extant,223,Norway,Porbeagle,Lamna nasus,TRUE,NA,NA,VU
39341,41,NO,Norway,Extant,223,Norway,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39381,41,NO,Norway,Extant,223,Norway,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
187752,41,NO,Norway,Extant,223,Norway,Mediterranean Rainbow Wrasse,Coris julis,FALSE,223,NA,LC
22823,41,NO,Norway,Extant,223,Norway,Polar bear,Ursus maritimus,TRUE,NA,NA,VU
198568,41,NO,Norway,Extant,223,Norway,European Anchovy,Engraulis encrasicolus,FALSE,223,NA,LC
41672,41,NO,Norway,Extant,223,Norway,Ringed Seal,Pusa hispida,FALSE,223,NA,LC
2467,41,NO,Norway,Extant,223,Norway,Bowhead whale,Balaena mysticetus,TRUE,NA,NA,LC
2474,41,NO,Norway,Extant,223,Norway,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2478,41,NO,Norway,Extant,223,Norway,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
13006,41,NO,Norway,Extant,223,Norway,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
22692146,41,NO,Norway,Extant,223,Norway,Common Crane,Grus grus,FALSE,223,NA,LC
2475,41,NO,Norway,Extant,223,Norway,Sei whale,Balaenoptera borealis,TRUE,NA,NA,EN
2477,41,NO,Norway,Extant,223,Norway,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
41712,41,NO,Norway,Extant,223,Norway,North Atlantic Right Whale,Eubalaena glacialis,TRUE,NA,NA,CR
4292,41,NO,Norway,Extant,223,Norway,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
39339,41,NO,Norway,Extant,223,Norway,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
19488,34,NR,Nauru,Extant,10,Nauru,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
39341,34,NR,Nauru,Extant,10,Nauru,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,34,NR,Nauru,Extant,10,Nauru,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,34,NR,Nauru,Extant,10,Nauru,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60225,34,NR,Nauru,Extant,10,Nauru,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
4592,34,NR,Nauru,Extant,10,Nauru,"Humphead wrasse, Napoleon Wrasse",Cheilinus undulatus,TRUE,NA,NA,EN
13006,34,NR,Nauru,Extant,10,Nauru,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
39375,34,NR,Nauru,Extant,10,Nauru,Blacktip reef shark,Carcharhinus melanopterus,TRUE,NA,NA,VU
61339,34,NR,Nauru,Extant,10,Nauru,Camouflage Grouper,Epinephelus polyphekadion,FALSE,10,NA,VU
