iucn_sid,pop_trend,iucn_version
63642,unknown,2022-1
63643,unknown,2022-1
63644,stable,2022-1
63645,unknown,2022-1
63646,decreasing,2022-1
63647,unknown,2022-1
63648,unknown,2022-1
63649,unknown,2022-1
63650,unknown,2022-1
63651,unknown,2022-1
63652,unknown,2022-1
63653,decreasing,2022-1
63654,unknown,2022-1
63655,unknown,2022-1
63656,unknown,2022-1
63852,decreasing,2022-1
64397,unknown,2022-1
64398,stable,2022-1
64399,unknown,2022-1
64400,decreasing,2022-1
64401,decreasing,2022-1
64402,unknown,2022-1
64403,unknown,2022-1
64404,unknown,2022-1
64405,unknown,2022-1
64406,unknown,2022-1
64407,unknown,2022-1
64408,unknown,2022-1
64409,decreasing,2022-1
64410,decreasing,2022-1
64411,decreasing,2022-1
64412,unknown,2022-1
64442,decreasing,2022-1
132722,decreasing,2022-1
132723,decreasing,2022-1
132724,decreasing,2022-1
132725,unknown,2022-1
132726,unknown,2022-1
132727,stable,2022-1
132728,unknown,2022-1
132729,stable,2022-1
132730,decreasing,2022-1
132731,unknown,2022-1
132732,stable,2022-1
132733,stable,2022-1
132734,unknown,2022-1
132735,unknown,2022-1
132736,unknown,2022-1
132737,unknown,2022-1
132738,stable,2022-1
132739,unknown,2022-1
132740,decreasing,2022-1
132741,unknown,2022-1
132742,unknown,2022-1
132743,stable,2022-1
132744,stable,2022-1
132745,stable,2022-1
132746,unknown,2022-1
132747,stable,2022-1
132748,unknown,2022-1
132749,unknown,2022-1
132750,stable,2022-1
132751,stable,2022-1
132752,unknown,2022-1
132753,decreasing,2022-1
132754,unknown,2022-1
132755,unknown,2022-1
132756,unknown,2022-1
132757,stable,2022-1
132758,unknown,2022-1
132759,decreasing,2022-1
132760,unknown,2022-1
132761,stable,2022-1
132762,unknown,2022-1
132763,unknown,2022-1
132764,stable,2022-1
132765,decreasing,2022-1
132766,stable,2022-1
132767,unknown,2022-1
132768,unknown,2022-1
132769,unknown,2022-1
132770,unknown,2022-1
132771,unknown,2022-1
132772,unknown,2022-1
132773,unknown,2022-1
132774,unknown,2022-1
132776,unknown,2022-1
132777,decreasing,2022-1
132778,stable,2022-1
132779,unknown,2022-1
132780,unknown,2022-1
132781,stable,2022-1
132782,unknown,2022-1
132783,stable,2022-1
132784,unknown,2022-1
132785,unknown,2022-1
132786,unknown,2022-1
132787,unknown,2022-1
132788,stable,2022-1
132789,unknown,2022-1
132790,unknown,2022-1
132791,unknown,2022-1
132792,decreasing,2022-1
132793,unknown,2022-1
132794,unknown,2022-1
132795,decreasing,2022-1
132796,unknown,2022-1
132797,unknown,2022-1
132798,unknown,2022-1
132799,unknown,2022-1
132800,unknown,2022-1
132801,unknown,2022-1
132802,unknown,2022-1
132803,unknown,2022-1
132804,unknown,2022-1
132805,unknown,2022-1
132806,decreasing,2022-1
132807,decreasing,2022-1
132808,stable,2022-1
132809,stable,2022-1
132810,decreasing,2022-1
132811,decreasing,2022-1
132812,unknown,2022-1
132813,unknown,2022-1
132814,unknown,2022-1
132815,unknown,2022-1
132816,unknown,2022-1
132817,unknown,2022-1
132818,unknown,2022-1
132819,stable,2022-1
132820,stable,2022-1
132821,unknown,2022-1
132822,stable,2022-1
132824,unknown,2022-1
132825,unknown,2022-1
132826,decreasing,2022-1
132827,unknown,2022-1
132828,unknown,2022-1
132829,unknown,2022-1
132830,stable,2022-1
132832,increasing,2022-1
132835,unknown,2022-1
132859,unknown,2022-1
132860,unknown,2022-1
132861,unknown,2022-1
132862,decreasing,2022-1
132863,decreasing,2022-1
132864,unknown,2022-1
132865,unknown,2022-1
132866,decreasing,2022-1
132867,decreasing,2022-1
132868,decreasing,2022-1
132869,decreasing,2022-1
132870,decreasing,2022-1
132871,unknown,2022-1
132872,decreasing,2022-1
132873,unknown,2022-1
132874,unknown,2022-1
132875,stable,2022-1
132876,unknown,2022-1
132877,unknown,2022-1
132878,decreasing,2022-1
132879,unknown,2022-1
132880,unknown,2022-1
132881,unknown,2022-1
132882,decreasing,2022-1
132883,decreasing,2022-1
132884,stable,2022-1
132885,unknown,2022-1
132886,decreasing,2022-1
132887,unknown,2022-1
132888,decreasing,2022-1
132889,unknown,2022-1
132890,unknown,2022-1
132891,unknown,2022-1
132892,decreasing,2022-1
132893,decreasing,2022-1
132894,decreasing,2022-1
132895,unknown,2022-1
132896,unknown,2022-1
132897,unknown,2022-1
132898,unknown,2022-1
132899,decreasing,2022-1
132900,unknown,2022-1
132901,unknown,2022-1
132902,unknown,2022-1
132903,unknown,2022-1
132904,unknown,2022-1
132905,unknown,2022-1
132906,decreasing,2022-1
132907,unknown,2022-1
132908,decreasing,2022-1
132909,decreasing,2022-1
132910,decreasing,2022-1
132911,unknown,2022-1
132912,decreasing,2022-1
132913,decreasing,2022-1
132914,decreasing,2022-1
132915,unknown,2022-1
132916,unknown,2022-1
132917,unknown,2022-1
132918,unknown,2022-1
132919,decreasing,2022-1
132920,decreasing,2022-1
132921,stable,2022-1
132922,decreasing,2022-1
132923,unknown,2022-1
132924,unknown,2022-1
132925,unknown,2022-1
132926,unknown,2022-1
132927,unknown,2022-1
132928,unknown,2022-1
132929,unknown,2022-1
132930,decreasing,2022-1
132931,decreasing,2022-1
132932,decreasing,2022-1
132933,decreasing,2022-1
132934,unknown,2022-1
132935,decreasing,2022-1
132936,decreasing,2022-1
132937,unknown,2022-1
132938,unknown,2022-1
132939,unknown,2022-1
132940,decreasing,2022-1
132941,unknown,2022-1
132942,decreasing,2022-1
132943,unknown,2022-1
132944,decreasing,2022-1
132945,unknown,2022-1
132946,decreasing,2022-1
132947,unknown,2022-1
132948,decreasing,2022-1
132949,unknown,2022-1
132950,decreasing,2022-1
132951,decreasing,2022-1
132952,decreasing,2022-1
132953,unknown,2022-1
132954,unknown,2022-1
132955,unknown,2022-1
132956,unknown,2022-1
132957,unknown,2022-1
132958,unknown,2022-1
132959,unknown,2022-1
132960,unknown,2022-1
132961,unknown,2022-1
132962,unknown,2022-1
132963,stable,2022-1
132964,unknown,2022-1
132965,unknown,2022-1
132966,decreasing,2022-1
132967,unknown,2022-1
132968,unknown,2022-1
132969,decreasing,2022-1
132970,decreasing,2022-1
132971,decreasing,2022-1
132972,decreasing,2022-1
132973,decreasing,2022-1
132974,unknown,2022-1
132975,unknown,2022-1
132976,decreasing,2022-1
132977,decreasing,2022-1
132978,decreasing,2022-1
132979,decreasing,2022-1
132980,decreasing,2022-1
132981,decreasing,2022-1
132982,unknown,2022-1
132983,decreasing,2022-1
132984,decreasing,2022-1
132985,unknown,2022-1
132986,unknown,2022-1
132987,decreasing,2022-1
132988,decreasing,2022-1
132989,unknown,2022-1
132990,decreasing,2022-1
132991,unknown,2022-1
132992,decreasing,2022-1
132993,unknown,2022-1
132994,decreasing,2022-1
132995,unknown,2022-1
132996,unknown,2022-1
132997,decreasing,2022-1
132998,decreasing,2022-1
132999,unknown,2022-1
133000,decreasing,2022-1
133001,unknown,2022-1
133002,stable,2022-1
133003,decreasing,2022-1
133004,unknown,2022-1
133005,decreasing,2022-1
133006,stable,2022-1
133007,decreasing,2022-1
133008,unknown,2022-1
133009,decreasing,2022-1
133010,decreasing,2022-1
133011,unknown,2022-1
133012,decreasing,2022-1
133013,decreasing,2022-1
133014,unknown,2022-1
133015,decreasing,2022-1
133016,unknown,2022-1
133017,decreasing,2022-1
133018,decreasing,2022-1
133019,unknown,2022-1
133020,decreasing,2022-1
133021,decreasing,2022-1
133022,decreasing,2022-1
133023,unknown,2022-1
133024,unknown,2022-1
133025,decreasing,2022-1
133026,unknown,2022-1
133027,stable,2022-1
133028,unknown,2022-1
133029,decreasing,2022-1
133030,decreasing,2022-1
133031,decreasing,2022-1
133032,unknown,2022-1
133033,decreasing,2022-1
133034,unknown,2022-1
133035,decreasing,2022-1
133036,unknown,2022-1
133037,unknown,2022-1
133038,unknown,2022-1
133039,unknown,2022-1
133040,decreasing,2022-1
133041,unknown,2022-1
133042,stable,2022-1
133043,unknown,2022-1
133044,unknown,2022-1
133045,unknown,2022-1
133046,decreasing,2022-1
133047,stable,2022-1
133048,decreasing,2022-1
133049,unknown,2022-1
133050,decreasing,2022-1
133051,unknown,2022-1
133052,decreasing,2022-1
133053,unknown,2022-1
133054,unknown,2022-1
133055,decreasing,2022-1
133056,decreasing,2022-1
133057,unknown,2022-1
133058,unknown,2022-1
133059,decreasing,2022-1
133060,decreasing,2022-1
133061,decreasing,2022-1
133062,unknown,2022-1
133063,unknown,2022-1
133064,decreasing,2022-1
133065,unknown,2022-1
133066,decreasing,2022-1
133067,decreasing,2022-1
133068,decreasing,2022-1
133069,decreasing,2022-1
133070,decreasing,2022-1
133071,decreasing,2022-1
133072,decreasing,2022-1
133073,unknown,2022-1
133074,decreasing,2022-1
133075,unknown,2022-1
133076,unknown,2022-1
133077,unknown,2022-1
133078,decreasing,2022-1
133079,decreasing,2022-1
133080,decreasing,2022-1
133081,decreasing,2022-1
133082,unknown,2022-1
133083,unknown,2022-1
133084,decreasing,2022-1
133085,stable,2022-1
133086,decreasing,2022-1
133087,decreasing,2022-1
133088,decreasing,2022-1
133089,unknown,2022-1
133090,decreasing,2022-1
133091,unknown,2022-1
133092,decreasing,2022-1
133093,unknown,2022-1
133094,stable,2022-1
133095,unknown,2022-1
133096,unknown,2022-1
133097,unknown,2022-1
133098,unknown,2022-1
133099,unknown,2022-1
133100,unknown,2022-1
133101,decreasing,2022-1
133102,decreasing,2022-1
133103,decreasing,2022-1
133104,unknown,2022-1
133105,unknown,2022-1
133106,unknown,2022-1
133107,unknown,2022-1
133108,unknown,2022-1
133109,unknown,2022-1
133110,unknown,2022-1
133111,decreasing,2022-1
133112,decreasing,2022-1
133113,decreasing,2022-1
133114,unknown,2022-1
133115,decreasing,2022-1
133116,unknown,2022-1
133117,decreasing,2022-1
133118,unknown,2022-1
133119,unknown,2022-1
133120,decreasing,2022-1
133121,stable,2022-1
133122,decreasing,2022-1
133123,unknown,2022-1
133124,stable,2022-1
133125,decreasing,2022-1
133126,unknown,2022-1
133127,unknown,2022-1
133128,decreasing,2022-1
133129,decreasing,2022-1
133130,decreasing,2022-1
133131,decreasing,2022-1
133132,decreasing,2022-1
133133,decreasing,2022-1
133134,decreasing,2022-1
133135,stable,2022-1
133136,decreasing,2022-1
133137,decreasing,2022-1
133138,decreasing,2022-1
133139,decreasing,2022-1
133140,stable,2022-1
133141,unknown,2022-1
133142,decreasing,2022-1
133143,decreasing,2022-1
133144,stable,2022-1
133145,unknown,2022-1
133146,unknown,2022-1
133147,unknown,2022-1
133148,unknown,2022-1
133149,unknown,2022-1
133150,unknown,2022-1
133151,decreasing,2022-1
133152,unknown,2022-1
133153,unknown,2022-1
133154,unknown,2022-1
133155,stable,2022-1
133156,unknown,2022-1
133157,unknown,2022-1
133158,unknown,2022-1
133159,decreasing,2022-1
133160,decreasing,2022-1
133161,decreasing,2022-1
133162,decreasing,2022-1
133163,unknown,2022-1
133164,decreasing,2022-1
133165,unknown,2022-1
133166,unknown,2022-1
133167,decreasing,2022-1
133168,increasing,2022-1
133169,unknown,2022-1
133170,decreasing,2022-1
133171,unknown,2022-1
133172,unknown,2022-1
133173,unknown,2022-1
133174,decreasing,2022-1
133175,decreasing,2022-1
133176,stable,2022-1
133177,unknown,2022-1
133178,decreasing,2022-1
133179,unknown,2022-1
133180,unknown,2022-1
133181,decreasing,2022-1
133182,decreasing,2022-1
133183,unknown,2022-1
133184,unknown,2022-1
133185,decreasing,2022-1
133186,decreasing,2022-1
133187,unknown,2022-1
133188,decreasing,2022-1
133189,decreasing,2022-1
133190,decreasing,2022-1
133191,decreasing,2022-1
133192,unknown,2022-1
133193,decreasing,2022-1
133194,decreasing,2022-1
133195,decreasing,2022-1
133196,decreasing,2022-1
133197,unknown,2022-1
133198,unknown,2022-1
133199,decreasing,2022-1
133200,decreasing,2022-1
133201,unknown,2022-1
133202,decreasing,2022-1
133203,decreasing,2022-1
133204,decreasing,2022-1
133205,unknown,2022-1
133206,decreasing,2022-1
133207,decreasing,2022-1
133208,unknown,2022-1
133209,decreasing,2022-1
133210,decreasing,2022-1
133211,unknown,2022-1
133212,stable,2022-1
133213,unknown,2022-1
133214,decreasing,2022-1
133215,unknown,2022-1
133216,unknown,2022-1
133217,stable,2022-1
133218,unknown,2022-1
133219,unknown,2022-1
133220,decreasing,2022-1
133221,unknown,2022-1
133222,unknown,2022-1
133223,decreasing,2022-1
133224,stable,2022-1
133225,unknown,2022-1
133226,unknown,2022-1
133227,decreasing,2022-1
133228,unknown,2022-1
133229,decreasing,2022-1
133230,unknown,2022-1
133231,decreasing,2022-1
133232,unknown,2022-1
133233,decreasing,2022-1
133234,stable,2022-1
133235,unknown,2022-1
133236,unknown,2022-1
133237,stable,2022-1
133238,decreasing,2022-1
133239,decreasing,2022-1
133240,unknown,2022-1
133241,unknown,2022-1
133242,unknown,2022-1
133243,decreasing,2022-1
133244,decreasing,2022-1
133245,decreasing,2022-1
133246,unknown,2022-1
133247,decreasing,2022-1
133248,decreasing,2022-1
133249,unknown,2022-1
133250,decreasing,2022-1
133251,unknown,2022-1
133252,decreasing,2022-1
133253,unknown,2022-1
133254,decreasing,2022-1
133255,stable,2022-1
133256,unknown,2022-1
133257,stable,2022-1
133258,unknown,2022-1
133259,decreasing,2022-1
133260,decreasing,2022-1
133261,unknown,2022-1
133262,unknown,2022-1
133263,decreasing,2022-1
133264,unknown,2022-1
133265,decreasing,2022-1
133266,decreasing,2022-1
133267,decreasing,2022-1
133268,unknown,2022-1
133269,unknown,2022-1
133270,unknown,2022-1
133271,decreasing,2022-1
133272,unknown,2022-1
133273,decreasing,2022-1
133274,decreasing,2022-1
133275,unknown,2022-1
133276,decreasing,2022-1
133277,unknown,2022-1
133278,decreasing,2022-1
133279,decreasing,2022-1
133281,stable,2022-1
133282,decreasing,2022-1
133283,decreasing,2022-1
133284,decreasing,2022-1
133285,decreasing,2022-1
133286,unknown,2022-1
133287,decreasing,2022-1
133288,unknown,2022-1
133289,unknown,2022-1
133290,decreasing,2022-1
133291,decreasing,2022-1
133292,decreasing,2022-1
133293,decreasing,2022-1
133294,decreasing,2022-1
133295,unknown,2022-1
133296,unknown,2022-1
133297,unknown,2022-1
133298,decreasing,2022-1
133299,unknown,2022-1
133300,unknown,2022-1
133301,unknown,2022-1
133302,decreasing,2022-1
133303,decreasing,2022-1
133304,unknown,2022-1
133305,decreasing,2022-1
133306,decreasing,2022-1
133307,decreasing,2022-1
133308,unknown,2022-1
133309,unknown,2022-1
133310,decreasing,2022-1
133311,decreasing,2022-1
133312,decreasing,2022-1
133313,decreasing,2022-1
133314,decreasing,2022-1
133315,decreasing,2022-1
133316,unknown,2022-1
133317,unknown,2022-1
133318,decreasing,2022-1
133319,decreasing,2022-1
133320,decreasing,2022-1
133321,decreasing,2022-1
133322,decreasing,2022-1
133323,unknown,2022-1
133324,decreasing,2022-1
133325,decreasing,2022-1
133326,unknown,2022-1
133327,decreasing,2022-1
133328,unknown,2022-1
133329,unknown,2022-1
133330,unknown,2022-1
133331,decreasing,2022-1
133332,unknown,2022-1
133333,decreasing,2022-1
133334,decreasing,2022-1
133335,unknown,2022-1
133336,decreasing,2022-1
133337,unknown,2022-1
133338,decreasing,2022-1
133339,unknown,2022-1
133340,unknown,2022-1
133341,decreasing,2022-1
133342,decreasing,2022-1
133343,decreasing,2022-1
133344,unknown,2022-1
133345,decreasing,2022-1
133346,unknown,2022-1
133347,unknown,2022-1
133348,decreasing,2022-1
133349,unknown,2022-1
133350,decreasing,2022-1
133351,unknown,2022-1
133352,decreasing,2022-1
133353,unknown,2022-1
133354,unknown,2022-1
133355,decreasing,2022-1
133356,unknown,2022-1
133357,unknown,2022-1
133358,unknown,2022-1
133359,decreasing,2022-1
133360,unknown,2022-1
133361,decreasing,2022-1
133362,unknown,2022-1
133363,unknown,2022-1
133364,unknown,2022-1
133365,decreasing,2022-1
133366,unknown,2022-1
133367,decreasing,2022-1
133368,unknown,2022-1
133369,decreasing,2022-1
133370,unknown,2022-1
133371,stable,2022-1
133372,unknown,2022-1
133373,decreasing,2022-1
133374,decreasing,2022-1
133375,decreasing,2022-1
133376,unknown,2022-1
133377,stable,2022-1
133378,unknown,2022-1
133379,unknown,2022-1
133380,unknown,2022-1
133381,stable,2022-1
133382,unknown,2022-1
133383,decreasing,2022-1
133384,unknown,2022-1
133385,decreasing,2022-1
133386,unknown,2022-1
133387,decreasing,2022-1
133388,unknown,2022-1
133389,stable,2022-1
133390,unknown,2022-1
133391,unknown,2022-1
133392,decreasing,2022-1
133393,decreasing,2022-1
133394,decreasing,2022-1
133395,stable,2022-1
133396,decreasing,2022-1
133397,unknown,2022-1
133398,unknown,2022-1
133399,unknown,2022-1
133400,stable,2022-1
133401,decreasing,2022-1
133402,decreasing,2022-1
133403,unknown,2022-1
133404,decreasing,2022-1
133405,decreasing,2022-1
133406,unknown,2022-1
133407,unknown,2022-1
133408,unknown,2022-1
133409,decreasing,2022-1
133410,unknown,2022-1
133411,unknown,2022-1
133412,decreasing,2022-1
133413,unknown,2022-1
133414,decreasing,2022-1
133415,decreasing,2022-1
133416,decreasing,2022-1
133417,decreasing,2022-1
133418,unknown,2022-1
133419,unknown,2022-1
133420,decreasing,2022-1
133421,unknown,2022-1
133422,decreasing,2022-1
133423,unknown,2022-1
133424,decreasing,2022-1
133425,stable,2022-1
133426,decreasing,2022-1
133427,decreasing,2022-1
133428,unknown,2022-1
133429,decreasing,2022-1
133430,unknown,2022-1
133431,unknown,2022-1
133432,decreasing,2022-1
133433,decreasing,2022-1
133434,decreasing,2022-1
133435,unknown,2022-1
133436,unknown,2022-1
133437,unknown,2022-1
133438,decreasing,2022-1
133439,unknown,2022-1
133440,decreasing,2022-1
133441,decreasing,2022-1
133442,unknown,2022-1
133443,decreasing,2022-1
133444,unknown,2022-1
133445,stable,2022-1
133446,unknown,2022-1
133447,unknown,2022-1
133448,unknown,2022-1
133450,decreasing,2022-1
133451,decreasing,2022-1
133452,decreasing,2022-1
133453,unknown,2022-1
133454,decreasing,2022-1
133455,unknown,2022-1
133456,unknown,2022-1
133457,stable,2022-1
133458,unknown,2022-1
133459,unknown,2022-1
133460,decreasing,2022-1
133461,unknown,2022-1
133462,decreasing,2022-1
133463,decreasing,2022-1
133464,unknown,2022-1
133465,unknown,2022-1
133466,decreasing,2022-1
133467,unknown,2022-1
133468,decreasing,2022-1
133469,decreasing,2022-1
133470,unknown,2022-1
133471,decreasing,2022-1
133472,decreasing,2022-1
133473,unknown,2022-1
133474,unknown,2022-1
133475,decreasing,2022-1
133476,unknown,2022-1
133477,unknown,2022-1
133478,unknown,2022-1
133479,decreasing,2022-1
133480,decreasing,2022-1
133481,decreasing,2022-1
133482,unknown,2022-1
133483,decreasing,2022-1
133484,decreasing,2022-1
133485,decreasing,2022-1
133486,unknown,2022-1
133487,unknown,2022-1
133488,unknown,2022-1
133489,decreasing,2022-1
133490,unknown,2022-1
133491,decreasing,2022-1
133492,unknown,2022-1
133493,decreasing,2022-1
133494,decreasing,2022-1
133495,unknown,2022-1
133496,unknown,2022-1
133497,decreasing,2022-1
133498,unknown,2022-1
133499,unknown,2022-1
133500,decreasing,2022-1
133501,unknown,2022-1
133502,unknown,2022-1
133503,unknown,2022-1
133504,stable,2022-1
133505,decreasing,2022-1
133506,decreasing,2022-1
133507,decreasing,2022-1
133508,decreasing,2022-1
133509,unknown,2022-1
133510,decreasing,2022-1
133511,increasing,2022-1
133512,unknown,2022-1
133513,decreasing,2022-1
133514,unknown,2022-1
133515,decreasing,2022-1
133516,decreasing,2022-1
133517,unknown,2022-1
133518,decreasing,2022-1
133519,unknown,2022-1
133520,increasing,2022-1
133521,stable,2022-1
133522,stable,2022-1
133523,unknown,2022-1
133524,decreasing,2022-1
133525,decreasing,2022-1
133526,unknown,2022-1
133527,unknown,2022-1
133528,unknown,2022-1
133529,unknown,2022-1
133530,unknown,2022-1
133531,decreasing,2022-1
133532,decreasing,2022-1
133533,unknown,2022-1
133534,unknown,2022-1
133535,stable,2022-1
133536,stable,2022-1
133537,unknown,2022-1
133538,unknown,2022-1
133539,unknown,2022-1
133540,unknown,2022-1
133541,decreasing,2022-1
133542,decreasing,2022-1
133543,unknown,2022-1
133544,unknown,2022-1
133545,unknown,2022-1
133546,unknown,2022-1
133547,decreasing,2022-1
133548,unknown,2022-1
133549,stable,2022-1
133550,decreasing,2022-1
133551,unknown,2022-1
133552,unknown,2022-1
133553,stable,2022-1
133554,decreasing,2022-1
133555,unknown,2022-1
133556,decreasing,2022-1
133557,unknown,2022-1
133558,unknown,2022-1
133559,unknown,2022-1
133560,decreasing,2022-1
133561,unknown,2022-1
133562,unknown,2022-1
133563,decreasing,2022-1
133564,stable,2022-1
133565,unknown,2022-1
133566,unknown,2022-1
133567,unknown,2022-1
133568,unknown,2022-1
133569,decreasing,2022-1
133570,unknown,2022-1
133571,decreasing,2022-1
133572,unknown,2022-1
133573,unknown,2022-1
133574,unknown,2022-1
133575,unknown,2022-1
133576,decreasing,2022-1
133577,decreasing,2022-1
133578,decreasing,2022-1
133579,unknown,2022-1
133580,decreasing,2022-1
133581,unknown,2022-1
133582,unknown,2022-1
133583,decreasing,2022-1
133584,stable,2022-1
133585,unknown,2022-1
133586,unknown,2022-1
133587,unknown,2022-1
133588,stable,2022-1
133589,unknown,2022-1
133590,unknown,2022-1
133591,stable,2022-1
133592,decreasing,2022-1
133593,decreasing,2022-1
133594,stable,2022-1
133595,unknown,2022-1
133596,unknown,2022-1
133597,unknown,2022-1
133598,decreasing,2022-1
133599,decreasing,2022-1
