iucn_sid,code,habitat,suitability,season,majorimportance,api_error,param_id
60306,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Marginal,NA,NA,NA,NA
60306,5.13,Wetlands (inland) - Permanent Inland Deltas,Suitable,NA,NA,NA,NA
60306,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
60306,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Marginal,NA,NA,NA,NA
60307,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60307,5.9,Wetlands (inland) - Freshwater Springs and Oases,Unknown,NA,NA,NA,NA
60308,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,NA,NA,NA,NA
60309,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60310,5.10,Wetlands (inland) - Tundra Wetlands (incl. pools and temporary waters from snowmelt),Suitable,NA,NA,NA,NA
60310,5.11,Wetlands (inland) - Alpine Wetlands (includes temporary waters from snowmelt),Suitable,NA,NA,NA,NA
60312,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
60312,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
60313,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60313,5.10,Wetlands (inland) - Tundra Wetlands (incl. pools and temporary waters from snowmelt),Suitable,NA,NA,NA,NA
60313,5.11,Wetlands (inland) - Alpine Wetlands (includes temporary waters from snowmelt),Suitable,NA,NA,NA,NA
60313,5.3,Wetlands (inland) - Shrub Dominated Wetlands,Suitable,NA,NA,NA,NA
60313,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,NA,NA,NA,NA
60313,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
60313,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
60315,5.14,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Lakes",Suitable,NA,NA,NA,NA
60315,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
60315,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
60316,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60316,5.13,Wetlands (inland) - Permanent Inland Deltas,Suitable,NA,NA,NA,NA
60316,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,NA,NA,NA,NA
60316,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Marginal,NA,NA,NA,NA
60316,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Marginal,NA,NA,NA,NA
60317,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,Yes,NA,NA
60317,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,Yes,NA,NA
60318,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,resident,Yes,NA,NA
60318,5.13,Wetlands (inland) - Permanent Inland Deltas,Suitable,NA,NA,NA,NA
60318,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,breeding,Yes,NA,NA
60318,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,breeding,Yes,NA,NA
60318,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,resident,Yes,NA,NA
60318,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,resident,Yes,NA,NA
60318,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,breeding,Yes,NA,NA
60319,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60319,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,NA,NA,NA,NA
60320,18,Unknown,Suitable,NA,NA,NA,NA
60321,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60322,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60323,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60325,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
60326,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60327,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60328,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
60329,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,NA,NA,NA
60329,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60330,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60331,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60331,5.14,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Lakes",Suitable,NA,NA,NA,NA
60332,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60333,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60333,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,NA,NA,NA,NA,NA
60333,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),NA,NA,NA,NA,NA
60333,5.9,Wetlands (inland) - Freshwater Springs and Oases,NA,NA,NA,NA,NA
60334,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60335,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,resident,Yes,NA,NA
60335,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,resident,Yes,NA,NA
60336,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
60337,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60338,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60339,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
60340,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60340,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
60340,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Marginal,NA,NA,NA,NA
60341,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
60342,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
60343,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,NA,NA,NA,NA
60344,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,breeding,Yes,NA,NA
60344,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,breeding,Yes,NA,NA
60344,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Unknown,passage,NA,NA,NA
60344,12.1,Marine Intertidal - Rocky Shoreline,Suitable,non-breeding,NA,NA,NA
60344,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,non-breeding,NA,NA,NA
60344,12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,Suitable,non-breeding,NA,NA,NA
60344,12.4,Marine Intertidal - Mud Flats and Salt Flats,Suitable,non-breeding,NA,NA,NA
60344,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,non-breeding,NA,NA,NA
60344,12.6,Marine Intertidal - Tidepools,Suitable,non-breeding,NA,NA,NA
60344,12.7,Marine Intertidal - Mangrove Submerged Roots,Suitable,non-breeding,NA,NA,NA
60344,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),Suitable,non-breeding,NA,NA,NA
60344,15.10,Artificial/Aquatic - Karst and Other Subterranean Hydrological Systems (human-made),Suitable,non-breeding,NA,NA,NA
60344,15.11,Artificial/Marine - Marine Anthropogenic Structures,Suitable,non-breeding,NA,NA,NA
60344,15.13,Artificial/Marine - Mari/Brackishculture Ponds,Suitable,non-breeding,NA,NA,NA
60344,15.2,Artificial/Aquatic - Ponds (below 8ha),Suitable,non-breeding,NA,NA,NA
60344,15.3,Artificial/Aquatic - Aquaculture Ponds,Suitable,non-breeding,NA,NA,NA
60344,15.4,Artificial/Aquatic - Salt Exploitation Sites,Suitable,non-breeding,NA,NA,NA
60344,15.5,Artificial/Aquatic - Excavations (open),Suitable,non-breeding,NA,NA,NA
60344,15.6,Artificial/Aquatic - Wastewater Treatment Areas,Suitable,non-breeding,NA,NA,NA
60344,15.7,Artificial/Aquatic - Irrigated Land (includes irrigation channels),Suitable,non-breeding,NA,NA,NA
60344,15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,Suitable,non-breeding,NA,NA,NA
60344,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,non-breeding,NA,NA,NA
60344,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,non-breeding,NA,NA,NA
60344,5.11,Wetlands (inland) - Alpine Wetlands (includes temporary waters from snowmelt),Suitable,non-breeding,NA,NA,NA
60344,5.13,Wetlands (inland) - Permanent Inland Deltas,Suitable,non-breeding,NA,NA,NA
60344,5.14,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Lakes",Suitable,non-breeding,NA,NA,NA
60344,5.15,"Wetlands (inland) - Seasonal/Intermittent Saline, Brackish or Alkaline Lakes and Flats",Suitable,non-breeding,NA,NA,NA
60344,5.16,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Marshes/Pools",Suitable,non-breeding,NA,NA,NA
60344,5.17,"Wetlands (inland) - Seasonal/Intermittent Saline, Brackish or Alkaline Marshes/Pools",Suitable,non-breeding,NA,NA,NA
60344,5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,non-breeding,NA,NA,NA
60344,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,non-breeding,NA,NA,NA
60344,5.3,Wetlands (inland) - Shrub Dominated Wetlands,Suitable,non-breeding,NA,NA,NA
60344,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,non-breeding,NA,NA,NA
60344,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,non-breeding,NA,NA,NA
60344,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),Suitable,non-breeding,NA,NA,NA
60344,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,non-breeding,NA,NA,NA
60344,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,non-breeding,NA,NA,NA
60344,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,non-breeding,NA,NA,NA
60344,9.1,Marine Neritic - Pelagic,Suitable,passage,NA,NA,NA
60344,9.10,Marine Neritic - Estuaries,Suitable,non-breeding,NA,NA,NA
60344,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,passage,NA,NA,NA
60344,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,non-breeding,NA,NA,NA
60344,9.4,Marine Neritic - Subtidal Sandy,Suitable,non-breeding,NA,NA,NA
60344,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,non-breeding,NA,NA,NA
60344,9.6,Marine Neritic - Subtidal Muddy,Suitable,non-breeding,NA,NA,NA
60344,9.7,Marine Neritic - Macroalgal/Kelp,Suitable,non-breeding,NA,NA,NA
60344,9.9,Marine Neritic - Seagrass (Submerged),Suitable,non-breeding,NA,NA,NA
60345,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60345,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Marginal,NA,NA,NA,NA
60345,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
60345,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Marginal,NA,NA,NA,NA
60346,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Marginal,NA,NA,NA,NA
60346,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,NA,NA,NA,NA
60347,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60347,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,NA,NA,NA,NA
60348,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
60349,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60349,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Marginal,NA,NA,NA,NA
60349,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Marginal,resident,NA,NA,NA
60349,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Marginal,NA,NA,NA,NA
60349,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Marginal,NA,NA,NA,NA
60350,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,resident,Yes,NA,NA
60350,5.13,Wetlands (inland) - Permanent Inland Deltas,Suitable,NA,NA,NA,NA
60350,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,breeding,Yes,NA,NA
60350,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Marginal,NA,NA,NA,NA
60350,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
60350,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
60350,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,breeding,Yes,NA,NA
60351,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60351,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,NA,NA,NA,NA
60351,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
60351,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
60351,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
60351,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
60352,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60353,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,resident,Yes,NA,NA
60354,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60354,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,NA,NA,NA,NA
60355,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,resident,Yes,NA,NA
60357,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60357,5.13,Wetlands (inland) - Permanent Inland Deltas,Marginal,NA,NA,NA,NA
60357,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Marginal,NA,NA,NA,NA
60357,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
60357,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
60358,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,resident,Yes,NA,NA
60358,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
60359,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60359,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Marginal,NA,NA,NA,NA
60359,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
60359,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),Unknown,NA,NA,NA,NA
60360,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60360,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,NA,NA,NA,NA
60360,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,resident,NA,NA,NA
60360,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,resident,NA,NA,NA
60361,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Marginal,NA,NA,NA,NA
60361,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,NA,NA,NA,NA
60362,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60362,5.9,Wetlands (inland) - Freshwater Springs and Oases,NA,NA,NA,NA,NA
60363,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60364,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60365,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,breeding,Yes,NA,NA
60365,5.13,Wetlands (inland) - Permanent Inland Deltas,Suitable,NA,NA,NA,NA
60365,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,resident,NA,NA,NA
60365,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
60365,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
60366,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60367,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
60368,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Marginal,NA,NA,NA,NA
60368,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
60369,5.3,Wetlands (inland) - Shrub Dominated Wetlands,Suitable,NA,NA,NA,NA
60369,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,NA,NA,NA,NA
60370,18,Unknown,Suitable,NA,NA,NA,NA
60371,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,resident,Yes,NA,NA
60372,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60372,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,NA,NA,NA,NA
60372,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
60372,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
60372,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
60372,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
60373,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60374,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60375,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60376,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),Suitable,NA,NA,NA,NA
60376,15.2,Artificial/Aquatic - Ponds (below 8ha),Suitable,NA,NA,NA,NA
60376,15.3,Artificial/Aquatic - Aquaculture Ponds,Marginal,NA,NA,NA,NA
60376,15.6,Artificial/Aquatic - Wastewater Treatment Areas,Marginal,NA,NA,NA,NA
60376,15.7,Artificial/Aquatic - Irrigated Land (includes irrigation channels),Marginal,NA,NA,NA,NA
60376,15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,Marginal,NA,NA,NA,NA
60376,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,NA,NA,NA,NA
60376,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60376,5.13,Wetlands (inland) - Permanent Inland Deltas,Suitable,NA,NA,NA,NA
60376,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,NA,NA,NA,NA
60376,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,NA,NA,NA,NA
60376,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
60376,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
60376,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
60376,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Marginal,NA,NA,NA,NA
60378,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
60379,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Marginal,NA,NA,NA,NA
60379,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,NA,NA,NA,NA
60380,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,resident,Yes,NA,NA
60381,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60382,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
60383,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
60384,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60384,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,NA,NA,NA,NA
60385,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60385,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,NA,NA,NA,NA
60385,5.3,Wetlands (inland) - Shrub Dominated Wetlands,Suitable,NA,NA,NA,NA
60385,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,NA,NA,NA,NA
60385,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
60385,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
60385,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
60385,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
60386,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
60386,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,NA,NA,NA,NA
60386,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
60386,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
60386,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
60386,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
60387,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
60388,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Marginal,NA,NA,NA,NA
