iucn_sid,iucn_rgn,years,cat_ts,scores,pop_trend_desc,calc_trend
22698562,global,"2010, 2008, 2007, 2005, 2004, 2000, 1994, 2012, 2013, 2016, 2018","EN, EN, EN, EN, EN, NT, NT, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.2, 0.2, 0.6, 0.6, 0.6, 0.6",decreasing,0.01763
22698572,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2018, 2020","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22700052,global,"2008, 2004, 2000, 1996, 1994, 2012, 2016, 2017","VU, VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",decreasing,-0
22700142,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22700216,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22700321,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2017, 2021","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",stable,0
22700442,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22702103,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22702107,global,"1994, 2009, 2008, 2004, 2000, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,-0
22702487,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2017, 2024","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22702649,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22704484,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22704600,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22704604,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22705499,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2017, 2024","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22705916,europe,"2015, 2021","LC, LC","0, 0",unknown,0
22705916,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22705929,europe,"2015, 2021","LC, LC","0, 0",increasing,0
22705929,global,"2009, 2008, 2004, 2000, 1994, 2012, 2014, 2016, 2017, 2018","LC, LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0, 0",stable,0
22705986,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",increasing,-0
22705993,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",increasing,-0
22705999,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2020","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22706016,europe,"2015, 2021","LC, LC","0, 0",stable,0
22706016,global,"2009, 2008, 2004, 2000, 1994, 2012, 2014, 2016, 2017, 2024","LC, LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0, 0",stable,0
22706033,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22708541,global,"2004, 2000, 1994, 2008, 2012","NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2",stable,0
22709707,europe,"2015, 2021","LC, LC","0, 0",stable,0
22709707,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2019","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22710051,europe,"2015, 2021","LC, LC","0, 0",stable,0
22710051,global,"2009, 2008, 2004, 2000, 1994, 2012, 2014, 2016, 2018, 2019","LC, LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22710259,europe,"2015, 2021","VU, LC","0.4, 0",stable,-0.06667
22710259,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2017, 2018","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22710333,europe,"2015, 2021","LC, LC","0, 0",unknown,0
22710333,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22710886,europe,"2015, 2021","LC, LC","0, 0",stable,0
22710886,global,"2009, 2008, 2004, 2000, 1994, 2012, 2014, 2015, 2016, 2019","LC, LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22711374,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2021","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22712065,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22712068,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22712071,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2017, 2024","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22712077,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2017","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",increasing,-0
22712157,global,"2016, 2017","LC, LC","0, 0",unknown,0
22712198,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22712266,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22712294,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2017, 2024","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22712305,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22713491,europe,"2015, 2021","LC, LC","0, 0",stable,0
22713491,global,"2009, 2008, 2004, 2000, 1994, 2012, 2014, 2016, 2017, 2024","LC, LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22713500,global,"2008, 2005, 2004, 2000, 1996, 1994, 2012, 2016","NT, NT, VU, VU, VU, VU, NT, NT","0.2, 0.2, 0.4, 0.4, 0.4, 0.4, 0.2, 0.2",stable,-0.01164
22713519,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2017, 2024","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22713615,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22714859,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22715501,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2017, 2024","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22716364,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",increasing,-0
22716971,europe,"2015, 2021","LC, LC","0, 0",increasing,0
22716971,global,"2009, 2008, 2004, 2000, 1994, 2012, 2015, 2016","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,-0
22716976,europe,"2015, 2021","LC, LC","0, 0",stable,0
22716976,global,"2009, 2008, 2004, 2000, 1994, 2012, 2014, 2016, 2019, 2024","LC, LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0, 0",stable,0
22716984,europe,"2015, 2021","NT, NT","0.2, 0.2",decreasing,0
22716984,global,"2008, 2004, 2000, 1994, 2012, 2016, 2017","NT, LC, LC, LC, NT, NT, NT","0.2, 0, 0, 0, 0.2, 0.2, 0.2",decreasing,0.01101
22717336,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2017, 2024","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",stable,0
22717383,europe,"2015, 2021","LC, LC","0, 0",decreasing,0
22717383,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2017, 2019, 2024","LC, LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22717424,global,"1994, 2009, 2008, 2004, 2000, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,-0
22717428,global,"2011, 2010, 2009, 2008, 2004, 2000, 1996, 1994","CR, CR, CR, CR, CR, CR, EN, EN","0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.6, 0.6",stable,0.01176
22717434,europe,"2015, 2021","LC, LC","0, 0",unknown,0
22717434,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2017, 2019","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22717629,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,-0
22718187,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22718194,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22718371,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22718375,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22718379,europe,"2015, 2021","LC, LC","0, 0",increasing,0
22718379,global,"2009, 2008, 2004, 2000, 1994, 2012, 2015, 2016, 2019","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22718414,global,"2004, 2000, 1994, 2009, 2008, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22718501,europe,"2015, 2021","LC, LC","0, 0",unknown,0
22718501,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,-0
22718556,europe,"2015, 2021","NT, LC","0.2, 0",decreasing,-0.03333
22718556,global,"2009, 2008, 2004, 2000, 1994, 2012, 2015, 2016, 2017, 2018, 2021","LC, LC, LC, LC, LC, LC, NT, NT, NT, NT, LC","0, 0, 0, 0, 0, 0, 0.2, 0.2, 0.2, 0.2, 0",decreasing,0.00707
22718560,europe,"2015, 2021","LC, LC","0, 0",unknown,0
22718560,global,"2008, 2004, 2000, 1994, 2009, 2012, 2016, 2017, 2019","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",stable,0
22718567,europe,"2015, 2021","LC, LC","0, 0",unknown,0
22718567,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,-0
22718571,europe,"2015, 2021","LC, LC","0, 0",decreasing,0
22718571,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2017, 2018","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",stable,0
22718575,global,"2004, 2000, 1994, 2009, 2008, 2012, 2013, 2016, 2017, 2018, 2019","LC, LC, LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22718588,global,"2000, 2008, 1994, 2004, 2012, 2016, 2021","NT, NT, LC, NT, NT, NT, LC","0.2, 0.2, 0, 0.2, 0.2, 0.2, 0",stable,2.7e-4
22718770,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2017, 2018","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",stable,0
22718833,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2017, 2018","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",stable,0
22720722,global,"2009, 2008, 2004, 2000, 1996, 1994, 2012, 2013, 2016, 2018","CR, CR, CR, CR, VU, VU, CR, CR, CR, CR","0.8, 0.8, 0.8, 0.8, 0.4, 0.4, 0.8, 0.8, 0.8, 0.8",stable,0.01558
22721016,global,"2008, 2004, 2000, 1994, 2012, 2016, 2017, 2018, 2020","NT, NT, NT, NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0
22721033,europe,"2015, 2021","LC, LC","0, 0",unknown,0
22721033,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2017","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",increasing,-0
22721043,europe,"2015, 2021","LC, LC","0, 0",unknown,0
22721043,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,-0
22721046,global,"2008, 2004, 2000, 1994, 2012, 2014, 2016, 2020","NT, NT, NT, LC, NT, LC, LC, LC","0.2, 0.2, 0.2, 0, 0.2, 0, 0, 0",stable,-0.00375
22721058,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2021","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22721123,global,"2009, 2008, 2004, 2000, 1994, 2012, 2015, 2016, 2018, 2021","LC, LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0, 0",stable,0
22721836,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2021","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22721842,global,"2008, 2006, 2004, 2000, 1994, 2012, 2016","VU, VU, VU, VU, NT, VU, VU","0.4, 0.4, 0.4, 0.4, 0.2, 0.4, 0.4",decreasing,0.00724
22724178,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,-0
22724271,global,"1994, 2009, 2008, 2004, 2000, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,-0
22724311,global,"2009, 2008, 2004, 2000, 1994, 2012, 2015, 2016","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",increasing,-0
22724323,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,-0
22724326,global,"2000, 1994, 2009, 2008, 2004, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22724332,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,-0
22724836,europe,"2015, 2021","VU, VU","0.4, 0.4",decreasing,0
22724836,global,"2012, 2013, 2015, 2016, 2018, 2020","EN, EN, VU, VU, VU, VU","0.6, 0.6, 0.4, 0.4, 0.4, 0.4",decreasing,-0.02794
22724845,global,"2012, 2013, 2016, 2017, 2018","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
22724879,europe,"2015, 2021","LC, LC","0, 0",unknown,0
22724879,global,"2012, 2013, 2016, 2018","LC, LC, LC, LC","0, 0, 0, 0",unknown,0
22725033,global,"2014, 2016, 2017, 2020","NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2",decreasing,0
22725660,global,"2014, 2016, 2017, 2024","LC, LC, LC, LC","0, 0, 0, 0",decreasing,0
22725672,global,"2014, 2016, 2023","VU, VU, VU","0.4, 0.4, 0.4",decreasing,-0
22725846,europe,"2015, 2021","VU, VU","0.4, 0.4",decreasing,0
22725846,global,"2014, 2016, 2017","LC, LC, LC","0, 0, 0",increasing,-0
22725856,global,"2014, 2016, 2024","LC, LC, LC","0, 0, 0",unknown,0
22725900,global,"2014, 2016, 2024","LC, LC, LC","0, 0, 0",stable,0
22725908,global,"2014, 2016, 2024","LC, LC, LC","0, 0, 0",stable,0
22726340,global,"2014, 2016, 2017, 2018","CR, CR, CR, CR","0.8, 0.8, 0.8, 0.8",unknown,0
22727255,global,"2014, 2016, 2017, 2020","VU, VU, VU, NT","0.4, 0.4, 0.4, 0.2",decreasing,-0.03467
22727265,global,"2014, 2016","LC, LC","0, 0",stable,0
22727471,global,"2014, 2016, 2024","LC, LC, LC","0, 0, 0",increasing,0
22727481,global,"2014, 2016","LC, LC","0, 0",unknown,0
22727487,europe,"2015, 2021","LC, LC","0, 0",decreasing,0
22727487,global,"2014, 2016, 2019","LC, LC, LC","0, 0, 0",decreasing,-0
22727668,global,"2014, 2016, 2020","LC, LC, LC","0, 0, 0",decreasing,-0
22727677,global,"2014, 2016, 2017, 2024","LC, LC, LC, LC","0, 0, 0, 0",increasing,0
22727683,global,"2014, 2016, 2024","LC, LC, LC","0, 0, 0",unknown,0
22727746,global,"2014, 2016, 2018","LC, LC, LC","0, 0, 0",stable,-0
22727969,europe,"2015, 2021","LC, LC","0, 0",increasing,0
22727969,global,"2014, 2016, 2019","LC, LC, LC","0, 0, 0",increasing,-0
22728011,global,"2014, 2016, 2017, 2018","NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2",unknown,0
22728182,global,"2014, 2016, 2022","LC, LC, LC","0, 0, 0",stable,0
22728303,global,"2012, 2015, 2016, 2020","EN, NT, NT, NT","0.6, 0.2, 0.2, 0.2",increasing,-0.0458
22728318,global,"2000, 2010, 2008, 2007, 2005, 2004, 2003, 2012, 2016, 2017, 2018","VU, VU, VU, VU, VU, VU, VU, VU, VU, EN, EN","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.6, 0.6",decreasing,0.00917
22728323,global,"2010, 2008, 2007, 2005, 2004, 2003, 2000, 2012, 2013, 2016, 2017, 2018","EN, EN, EN, EN, EN, EN, EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0
22728328,global,"2010, 2008, 2005, 2004, 2003, 2000, 1994, 2012, 2016, 2017, 2018","NT, NT, VU, VU, VU, VU, NT, NT, NT, NT, NT","0.2, 0.2, 0.4, 0.4, 0.4, 0.4, 0.2, 0.2, 0.2, 0.2, 0.2",stable,-0.00683
22728349,global,"2010, 2008, 2005, 2004, 2003, 2000, 2012, 2016, 2017, 2018","VU, VU, VU, VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",increasing,-0
22728364,global,"2010, 2009, 2008, 2007, 2005, 2004, 2003, 2000, 2012, 2013, 2015, 2016, 2017, 2018","CR, CR, CR, EN, EN, EN, EN, EN, CR, CR, CR, CR, CR, CR","0.8, 0.8, 0.8, 0.6, 0.6, 0.6, 0.6, 0.6, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8",decreasing,0.01459
22728372,global,"2010, 2008, 2007, 2005, 2004, 2003, 2000, 2012, 2016, 2017, 2018","EN, EN, EN, EN, EN, EN, VU, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.4, 0.6, 0.6, 0.6, 0.6",decreasing,0.00496
22728393,global,"2009, 2008, 2004, 2000, 2012, 2016, 2018, 2021","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22728432,europe,"2015, 2021","CR, CR","0.8, 0.8",decreasing,0
22728432,global,"2010, 2009, 2008, 2005, 2004, 2000, 2012, 2013, 2015, 2016, 2018","CR, CR, CR, CR, CR, NT, CR, CR, CR, CR, CR","0.8, 0.8, 0.8, 0.8, 0.8, 0.2, 0.8, 0.8, 0.8, 0.8, 0.8",decreasing,0.01974
22728437,global,"2010, 2008, 2007, 2005, 2004, 2000, 2012, 2013, 2016, 2017, 2018","VU, VU, VU, CR, CR, CR, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.8, 0.8, 0.8, 0.4, 0.4, 0.4, 0.4, 0.4",increasing,-0.025
22728442,global,"2010, 2008, 2007, 2006, 2004, 2000, 2012, 2016, 2018","EN, EN, EN, EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0
22728596,global,"2008, 2005, 2004, 2000, 1994, 2012, 2016","NT, NT, VU, VU, NT, NT, NT","0.2, 0.2, 0.4, 0.4, 0.2, 0.2, 0.2",decreasing,-0.00441
22728621,global,"2008, 2006, 2004, 2000, 1994, 2012, 2014, 2016","NT, NT, NT, NT, LC, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0, 0.2, 0.2, 0.2",decreasing,0.00665
22728808,global,"2010, 2009, 2008, 2005, 2004, 2000, 1994, 2012, 2013, 2015, 2016, 2018","CR, CR, CR, CR, CR, EX, EX, CR, CR, CR, CR, CR","0.8, 0.8, 0.8, 0.8, 0.8, 1, 1, 0.8, 0.8, 0.8, 0.8, 0.8",unknown,-0.00866
22728950,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2018, 2019","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22728990,global,"2009, 2008, 2004, 2000, 2012, 2016, 2018, 2021","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22729000,global,"2008, 2004, 2000, 2010, 2012, 2016, 2018","NT, NT, LC, NT, NT, NT, NT","0.2, 0.2, 0, 0.2, 0.2, 0.2, 0.2",decreasing,0.00798
22729148,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,-0
22729421,global,"2010, 2008, 2004, 2012, 2016, 2017, 2018","NT, NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0
22729604,global,"2010, 2008, 2007, 2012, 2016, 2018, 2022","NT, NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",stable,0
22729609,global,"2010, 2008, 2007, 2012, 2013, 2016, 2017, 2018","NT, NT, NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0
22729686,global,"2014, 2016, 2018","LC, LC, LC","0, 0, 0",unknown,-0
22729692,global,"2014, 2016","LC, LC","0, 0",stable,0
22729706,global,"2009, 2008, 2004, 2012, 2016, 2018, 2021","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",increasing,0
22729877,global,"1994, 2018, 2019","LC, LC, LC","0, 0, 0",stable,-0
22731577,global,"2014, 2016, 2020","NT, NT, NT","0.2, 0.2, 0.2",decreasing,-0
22731855,global,"2008, 2006, 2004, 2012, 2013, 2016, 2021","EN, EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0
22732244,europe,"2015, 2021","LC, LC","0, 0",unknown,0
22732244,global,"2014, 2015, 2016, 2017, 2018","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",unknown,0
22732425,global,"2012, 2013, 2016, 2018, 2021","NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0
22733311,global,"2009, 2008, 2006, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22733705,global,"2014, 2016, 2018","LC, LC, LC","0, 0, 0",stable,-0
22733979,global,"2014, 2016, 2017, 2018, 2021","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
22733989,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",increasing,-0
22734070,global,"2014, 2016, 2018","LC, LC, LC","0, 0, 0",stable,-0
22734194,global,"2012, 2013, 2016, 2018","LC, LC, LC, LC","0, 0, 0, 0",decreasing,0
22734408,global,"2010, 2008, 2012, 2016, 2017, 2018, 2020","EN, EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0
22734928,global,"2020, 2021","LC, LC","0, 0",decreasing,0
22735250,global,"2012, 2016, 2017, 2018, 2020","VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4",decreasing,-0
22735624,europe,"2015, 2021","VU, VU","0.4, 0.4",unknown,0
22735624,global,"2010, 2012, 2013, 2016, 2018","VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4",stable,0
22735692,global,"2010, 2012, 2016, 2022","EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6",decreasing,0
22735810,global,"2010, 2012, 2016, 2024","LC, LC, LC, LC","0, 0, 0, 0",unknown,0
