iucn_sid,pop_trend,iucn_version,iucn_rgn
198361668,Unknown,2025-1,global
198361985,Unknown,2025-1,global
198361988,Unknown,2025-1,global
198362208,Unknown,2025-1,global
198362244,Unknown,2025-1,global
195438,Unknown,2025-1,global
41819,Unknown,2025-1,global
157717977,Unknown,2025-1,global
198362478,Unknown,2025-1,global
198362496,Unknown,2025-1,global
198362499,Unknown,2025-1,global
198362786,Unknown,2025-1,global
198362795,Unknown,2025-1,global
176683,Unknown,2025-1,global
198362821,Unknown,2025-1,global
199825464,Unknown,2025-1,global
134817215,Unknown,2025-1,global
198363108,Unknown,2025-1,global
198363275,Unknown,2025-1,global
198363412,Unknown,2025-1,global
198363429,Unknown,2025-1,global
198363471,Unknown,2025-1,global
198363572,Unknown,2025-1,global
198363645,Unknown,2025-1,global
198363890,Unknown,2025-1,global
198364145,Unknown,2025-1,global
198364266,Unknown,2025-1,global
198364412,Unknown,2025-1,global
198364599,Unknown,2025-1,global
198364897,Unknown,2025-1,global
198364951,Unknown,2025-1,global
198365053,Unknown,2025-1,global
198365118,Unknown,2025-1,global
198373224,Unknown,2025-1,global
198373241,Unknown,2025-1,global
198373278,Unknown,2025-1,global
198373312,Unknown,2025-1,global
198373386,Unknown,2025-1,global
198373896,Unknown,2025-1,global
198374163,Unknown,2025-1,global
198374729,Unknown,2025-1,global
198374788,Unknown,2025-1,global
198375209,Unknown,2025-1,global
198375460,Unknown,2025-1,global
198376833,Unknown,2025-1,global
198376939,Unknown,2025-1,global
198376964,Unknown,2025-1,global
198377073,Unknown,2025-1,global
198377635,Unknown,2025-1,global
198377670,Unknown,2025-1,global
67968687,Unknown,2025-1,global
67997188,Unknown,2025-1,global
67997267,Unknown,2025-1,global
67997476,Unknown,2025-1,global
68056442,Unknown,2025-1,global
69126056,Unknown,2025-1,global
69126456,Unknown,2025-1,global
22694740,Unknown,2025-1,europe
103773898,Unknown,2025-1,europe
7035,Unknown,2025-1,global
7035,Unknown,2025-1,europe
200322937,Unknown,2025-1,global
197733990,Unknown,2025-1,global
198113266,Unknown,2025-1,global
198113620,Unknown,2025-1,global
198113679,Unknown,2025-1,global
198113763,Unknown,2025-1,global
198376039,Unknown,2025-1,global
198376692,Unknown,2025-1,global
198376847,Unknown,2025-1,global
198376892,Unknown,2025-1,global
198377156,Unknown,2025-1,global
198377161,Unknown,2025-1,global
198585824,Unknown,2025-1,global
198585903,Unknown,2025-1,global
198585954,Unknown,2025-1,global
198585996,Unknown,2025-1,global
198586015,Unknown,2025-1,global
198586435,Unknown,2025-1,global
198586503,Unknown,2025-1,global
198586652,Unknown,2025-1,global
198586953,Unknown,2025-1,global
198586964,Unknown,2025-1,global
198586978,Unknown,2025-1,global
198587032,Unknown,2025-1,global
198587177,Unknown,2025-1,global
198587185,Unknown,2025-1,global
192983,Unknown,2025-1,global
192994,Unknown,2025-1,global
193026,Unknown,2025-1,global
193045,Unknown,2025-1,global
193083,Unknown,2025-1,global
193138,Unknown,2025-1,global
193165,Unknown,2025-1,global
193210,Unknown,2025-1,global
193480,Unknown,2025-1,global
169229923,Unknown,2025-1,europe
169229923,Unknown,2025-1,mediterranean
198290445,Unknown,2025-1,persian_gulf
206067914,Unknown,2025-1,global
206073989,Unknown,2025-1,global
206073999,Unknown,2025-1,global
206074009,Unknown,2025-1,global
206074019,Unknown,2025-1,global
206074029,Unknown,2025-1,global
206074039,Unknown,2025-1,global
206074049,Unknown,2025-1,global
206074059,Unknown,2025-1,global
206074070,Unknown,2025-1,global
206074080,Unknown,2025-1,global
206074090,Unknown,2025-1,global
206074100,Unknown,2025-1,global
206074110,Unknown,2025-1,global
206074120,Unknown,2025-1,global
206074130,Unknown,2025-1,global
206074140,Unknown,2025-1,global
206074150,Unknown,2025-1,global
206074160,Unknown,2025-1,global
206074170,Unknown,2025-1,global
206074180,Unknown,2025-1,global
206074190,Unknown,2025-1,global
206074200,Unknown,2025-1,global
206074210,Unknown,2025-1,global
206074220,Unknown,2025-1,global
206074230,Unknown,2025-1,global
206074240,Unknown,2025-1,global
206074251,Unknown,2025-1,global
206074261,Unknown,2025-1,global
206074271,Unknown,2025-1,global
206074281,Unknown,2025-1,global
206074292,Unknown,2025-1,global
206074302,Unknown,2025-1,global
206074312,Unknown,2025-1,global
206074322,Unknown,2025-1,global
206074333,Unknown,2025-1,global
206074343,Unknown,2025-1,global
206074353,Unknown,2025-1,global
206074373,Unknown,2025-1,global
206074398,Unknown,2025-1,global
206074408,Unknown,2025-1,global
206074418,Unknown,2025-1,global
206074428,Unknown,2025-1,global
206074438,Unknown,2025-1,global
206074449,Unknown,2025-1,global
206074459,Unknown,2025-1,global
206074469,Unknown,2025-1,global
206074479,Unknown,2025-1,global
206074490,Unknown,2025-1,global
206074500,Unknown,2025-1,global
206074510,Unknown,2025-1,global
123423283,Unknown,2025-1,global
207613727,Unknown,2025-1,global
47269927,Unknown,2025-1,global
207614261,Unknown,2025-1,global
47270031,Unknown,2025-1,global
41821,Unknown,2025-1,global
47270059,Unknown,2025-1,global
47270062,Unknown,2025-1,global
207614384,Unknown,2025-1,global
62256,Unknown,2025-1,europe
208103114,Unknown,2025-1,global
22696495,Unknown,2025-1,mediterranean
67969378,Unknown,2025-1,global
81916633,Unknown,2025-1,global
75545589,Unknown,2025-1,global
13250,Unknown,2025-1,global
45354964,Unknown,2025-1,mediterranean
22695137,Unknown,2025-1,mediterranean
22697797,Unknown,2025-1,global
210901113,Unknown,2025-1,global
210901439,Unknown,2025-1,global
210901499,Unknown,2025-1,global
210901532,Unknown,2025-1,global
210901568,Unknown,2025-1,global
210901624,Unknown,2025-1,global
210901651,Unknown,2025-1,global
210901679,Unknown,2025-1,global
210901737,Unknown,2025-1,global
210901799,Unknown,2025-1,global
210902736,Unknown,2025-1,global
210903074,Unknown,2025-1,global
210903121,Unknown,2025-1,global
210903161,Unknown,2025-1,global
210903182,Unknown,2025-1,global
210903291,Unknown,2025-1,global
210903327,Unknown,2025-1,global
210903370,Unknown,2025-1,global
210903404,Unknown,2025-1,global
210903459,Unknown,2025-1,global
210903484,Unknown,2025-1,global
210903513,Unknown,2025-1,global
210903579,Unknown,2025-1,global
210903609,Unknown,2025-1,global
210903635,Unknown,2025-1,global
210903664,Unknown,2025-1,global
210903765,Unknown,2025-1,global
210903803,Unknown,2025-1,global
211039125,Unknown,2025-1,global
211665334,Unknown,2025-1,global
211665591,Unknown,2025-1,global
211718882,Unknown,2025-1,global
212866460,Unknown,2025-1,global
212943123,Unknown,2025-1,global
2478,Unknown,2025-1,europe
8551,Unknown,2025-1,europe
9249,Unknown,2025-1,europe
9250,Unknown,2025-1,europe
11140,Unknown,2025-1,europe
16564,Unknown,2025-1,europe
18596,Unknown,2025-1,europe
20738,Unknown,2025-1,europe
213319754,Unknown,2025-1,global
22679881,Unknown,2025-1,global
179944416,Unknown,2025-1,global
214365805,Unknown,2025-1,global
214365815,Unknown,2025-1,global
214365825,Unknown,2025-1,global
214365846,Unknown,2025-1,global
214365857,Unknown,2025-1,global
214365869,Unknown,2025-1,global
214365879,Unknown,2025-1,global
214365890,Unknown,2025-1,global
214365901,Unknown,2025-1,global
214365911,Unknown,2025-1,global
214365921,Unknown,2025-1,global
214365931,Unknown,2025-1,global
214365942,Unknown,2025-1,global
214365957,Unknown,2025-1,global
214365967,Unknown,2025-1,global
214365984,Unknown,2025-1,global
214365996,Unknown,2025-1,global
214366007,Unknown,2025-1,global
214366021,Unknown,2025-1,global
214366032,Unknown,2025-1,global
214366046,Unknown,2025-1,global
214366056,Unknown,2025-1,global
214366070,Unknown,2025-1,global
214366080,Unknown,2025-1,global
214366091,Unknown,2025-1,global
214366104,Unknown,2025-1,global
214366115,Unknown,2025-1,global
214366125,Unknown,2025-1,global
214366137,Unknown,2025-1,global
214366148,Unknown,2025-1,global
214366161,Unknown,2025-1,global
214366172,Unknown,2025-1,global
214366182,Unknown,2025-1,global
214366192,Unknown,2025-1,global
214366203,Unknown,2025-1,global
214366214,Unknown,2025-1,global
214366225,Unknown,2025-1,global
214366246,Unknown,2025-1,global
214366258,Unknown,2025-1,global
214366269,Unknown,2025-1,global
214366284,Unknown,2025-1,global
214366294,Unknown,2025-1,global
214366308,Unknown,2025-1,global
214366318,Unknown,2025-1,global
214366328,Unknown,2025-1,global
214366338,Unknown,2025-1,global
214366349,Unknown,2025-1,global
214366359,Unknown,2025-1,global
214366369,Unknown,2025-1,global
214366379,Unknown,2025-1,global
214366389,Unknown,2025-1,global
214366401,Unknown,2025-1,global
214366412,Unknown,2025-1,global
214366424,Unknown,2025-1,global
214366435,Unknown,2025-1,global
214366451,Unknown,2025-1,global
214366466,Unknown,2025-1,global
214366477,Unknown,2025-1,global
214366488,Unknown,2025-1,global
212814626,Unknown,2025-1,global
215686170,Unknown,2025-1,global
215824818,Unknown,2025-1,global
39302,Unknown,2025-1,global
137516649,Unknown,2025-1,global
137516649,Unknown,2025-1,europe
137516649,Unknown,2025-1,mediterranean
22678620,Unknown,2025-1,global
190210,Unknown,2025-1,global
195096,Unknown,2025-1,global
68379228,Unknown,2025-1,global
154791,Unknown,2025-1,global
154990,Unknown,2025-1,global
183300,Unknown,2025-1,global
183307,Unknown,2025-1,global
183407,Unknown,2025-1,global
183441,Unknown,2025-1,global
183445,Unknown,2025-1,global
183476,Unknown,2025-1,global
183534,Unknown,2025-1,global
183702,Unknown,2025-1,global
183720,Unknown,2025-1,global
183745,Unknown,2025-1,global
183782,Unknown,2025-1,global
183784,Unknown,2025-1,global
183805,Unknown,2025-1,global
183820,Unknown,2025-1,global
183842,Unknown,2025-1,global
183884,Unknown,2025-1,global
183925,Unknown,2025-1,global
183937,Unknown,2025-1,global
184025,Unknown,2025-1,global
196025,Unknown,2025-1,global
196028,Unknown,2025-1,global
196033,Unknown,2025-1,global
196047,Unknown,2025-1,global
47137303,Unknown,2025-1,global
123359232,Unknown,2025-1,global
140293642,Unknown,2025-1,global
140299898,Unknown,2025-1,global
183259,Unknown,2025-1,global
183305,Unknown,2025-1,global
183372,Unknown,2025-1,global
183462,Unknown,2025-1,global
183563,Unknown,2025-1,global
183768,Unknown,2025-1,global
183821,Unknown,2025-1,global
183908,Unknown,2025-1,global
9461,Unknown,2025-1,europe
15421,Unknown,2025-1,europe
218630658,Unknown,2025-1,global
218630847,Unknown,2025-1,global
218755974,Unknown,2025-1,global
218756449,Unknown,2025-1,global
218756506,Unknown,2025-1,global
218756772,Unknown,2025-1,global
218756835,Unknown,2025-1,global
218756864,Unknown,2025-1,global
218757223,Unknown,2025-1,global
218867596,Unknown,2025-1,global
218867639,Unknown,2025-1,global
218867652,Unknown,2025-1,global
22563,Unknown,2025-1,europe
82031633,Unknown,2025-1,europe
11047,Unknown,2025-1,europe
11048,Unknown,2025-1,europe
20731,Unknown,2025-1,europe
134817215,Unknown,2025-1,europe
23211,Unknown,2025-1,europe
20732,Unknown,2025-1,europe
6335,Unknown,2025-1,europe
13250,Unknown,2025-1,europe
75547064,Unknown,2025-1,global
219318011,Unknown,2025-1,global
218521889,Unknown,2025-1,global
219443795,Unknown,2025-1,global
219676264,Unknown,2025-1,global
219537746,Unknown,2025-1,global
219536496,Unknown,2025-1,global
219535329,Unknown,2025-1,global
219535297,Unknown,2025-1,global
219555536,Unknown,2025-1,global
219534949,Unknown,2025-1,global
219538684,Unknown,2025-1,global
219556110,Unknown,2025-1,global
219555896,Unknown,2025-1,global
219555893,Unknown,2025-1,global
219555890,Unknown,2025-1,global
219556082,Unknown,2025-1,global
219556079,Unknown,2025-1,global
219645937,Unknown,2025-1,global
219645964,Unknown,2025-1,global
219556725,Unknown,2025-1,global
219556335,Unknown,2025-1,global
219556124,Unknown,2025-1,global
219556748,Unknown,2025-1,global
219645759,Unknown,2025-1,global
219556679,Unknown,2025-1,global
219646107,Unknown,2025-1,global
219646681,Unknown,2025-1,global
219803038,Unknown,2025-1,global
219372935,Unknown,2025-1,global
219362305,Unknown,2025-1,global
219360406,Unknown,2025-1,global
219405448,Unknown,2025-1,global
219360420,Unknown,2025-1,global
219379520,Unknown,2025-1,global
219379503,Unknown,2025-1,global
219379542,Unknown,2025-1,global
219361189,Unknown,2025-1,global
219360762,Unknown,2025-1,global
219360746,Unknown,2025-1,global
219360796,Unknown,2025-1,global
219360834,Unknown,2025-1,global
219361557,Unknown,2025-1,global
219361627,Unknown,2025-1,global
219361603,Unknown,2025-1,global
219361656,Unknown,2025-1,global
219404671,Unknown,2025-1,global
219361692,Unknown,2025-1,global
219379763,Unknown,2025-1,global
219360074,Unknown,2025-1,global
219360115,Unknown,2025-1,global
218755947,Unknown,2025-1,global
219360100,Unknown,2025-1,global
219404791,Unknown,2025-1,global
78771575,Unknown,2025-1,global
220639457,Unknown,2025-1,global
220639634,Unknown,2025-1,global
220640000,Unknown,2025-1,global
220640169,Unknown,2025-1,global
220640473,Unknown,2025-1,global
220640707,Unknown,2025-1,global
220640824,Unknown,2025-1,global
220640876,Unknown,2025-1,global
220641049,Unknown,2025-1,global
220641082,Unknown,2025-1,global
220641121,Unknown,2025-1,global
220641231,Unknown,2025-1,global
220641262,Unknown,2025-1,global
220641282,Unknown,2025-1,global
220641682,Unknown,2025-1,global
220641754,Unknown,2025-1,global
220641817,Unknown,2025-1,global
220641852,Unknown,2025-1,global
220641916,Unknown,2025-1,global
220642551,Unknown,2025-1,global
220658844,Unknown,2025-1,global
220658973,Unknown,2025-1,global
220659050,Unknown,2025-1,global
220659161,Unknown,2025-1,global
220659266,Unknown,2025-1,global
220659359,Unknown,2025-1,global
220659626,Unknown,2025-1,global
220660370,Unknown,2025-1,global
220718350,Unknown,2025-1,global
220719673,Unknown,2025-1,global
220725256,Unknown,2025-1,global
220733176,Unknown,2025-1,global
220733384,Unknown,2025-1,global
220736273,Unknown,2025-1,global
220736883,Unknown,2025-1,global
220738215,Unknown,2025-1,global
220751777,Unknown,2025-1,global
220752695,Unknown,2025-1,global
220752772,Unknown,2025-1,global
220753752,Unknown,2025-1,global
220754052,Unknown,2025-1,global
220754328,Unknown,2025-1,global
220640319,Unknown,2025-1,global
220640845,Unknown,2025-1,global
220641177,Unknown,2025-1,global
220740050,Unknown,2025-1,global
196090,Unknown,2025-1,global
196091,Unknown,2025-1,global
155140,Unknown,2025-1,global
196088,Unknown,2025-1,global
196087,Unknown,2025-1,global
196086,Unknown,2025-1,global
196085,Unknown,2025-1,global
196084,Unknown,2025-1,global
196083,Unknown,2025-1,global
196082,Unknown,2025-1,global
196081,Unknown,2025-1,global
196080,Unknown,2025-1,global
196079,Unknown,2025-1,global
196078,Unknown,2025-1,global
10707,Unknown,2025-1,europe
13241,Unknown,2025-1,europe
13244,Unknown,2025-1,europe
13245,Unknown,2025-1,europe
13247,Unknown,2025-1,europe
1847,Unknown,2025-1,europe
154804479,Unknown,2025-1,europe
156749008,Unknown,2025-1,europe
135548,Unknown,2025-1,europe
904,Unknown,2025-1,europe
907,Unknown,2025-1,europe
906,Unknown,2025-1,europe
221231352,Unknown,2025-1,europe
5375,Unknown,2025-1,europe
20745,Unknown,2025-1,europe
225345695,Unknown,2025-1,europe
18877,Unknown,2025-1,europe
259406860,Unknown,2025-1,europe
188118,Unknown,2025-1,europe
135682,Unknown,2025-1,europe
135656,Unknown,2025-1,europe
135654,Unknown,2025-1,europe
14521,Unknown,2025-1,europe
14524,Unknown,2025-1,europe
188116,Unknown,2025-1,europe
135608,Unknown,2025-1,europe
225345598,Unknown,2025-1,europe
135509,Unknown,2025-1,europe
135708,Unknown,2025-1,europe
135660,Unknown,2025-1,europe
158632797,Unknown,2025-1,europe
21257,Unknown,2025-1,europe
112664049,Unknown,2025-1,europe
135719,Unknown,2025-1,europe
16781,Unknown,2025-1,europe
135491,Unknown,2025-1,europe
39369,Unknown,2025-1,global
22680415,Unknown,2025-1,europe
2476,Unknown,2025-1,europe
225469534,Unknown,2025-1,global
17013,Unknown,2025-1,europe
225274149,Unknown,2025-1,global
225274038,Unknown,2025-1,global
225469363,Unknown,2025-1,global
14214,Unknown,2025-1,europe
135526,Unknown,2025-1,europe
135622,Unknown,2025-1,europe
13232,Unknown,2025-1,europe
18160537,Unknown,2025-1,europe
135665,Unknown,2025-1,europe
135545,Unknown,2025-1,europe
226538829,Unknown,2025-1,europe
154898,Unknown,2025-1,global
198291337,Unknown,2025-1,global
233304336,Unknown,2025-1,global
44166,Unknown,2025-1,europe
227121966,Unknown,2025-1,global
227121877,Unknown,2025-1,global
227121901,Unknown,2025-1,global
227122209,Unknown,2025-1,global
230025395,Unknown,2025-1,global
227121688,Unknown,2025-1,global
231060954,Unknown,2025-1,global
22697713,Unknown,2025-1,global
198291114,Unknown,2025-1,global
179946888,Unknown,2025-1,global
135673,Unknown,2025-1,europe
233303616,Unknown,2025-1,global
233304000,Unknown,2025-1,global
234769150,Unknown,2025-1,global
207613857,Unknown,2025-1,global
245,Unknown,2025-1,europe
246014055,Unknown,2025-1,global
246009782,Unknown,2025-1,global
47386437,Unknown,2025-1,global
68397750,Unknown,2025-1,global
68398158,Unknown,2025-1,global
246003888,Unknown,2025-1,global
154996,Unknown,2025-1,global
166171,Unknown,2025-1,global
154714,Unknown,2025-1,global
183435,Unknown,2025-1,global
183792,Unknown,2025-1,global
154786,Unknown,2025-1,global
154621,Unknown,2025-1,global
155297,Unknown,2025-1,global
183345,Unknown,2025-1,global
154758,Unknown,2025-1,global
184011,Unknown,2025-1,global
154846,Unknown,2025-1,global
183545,Unknown,2025-1,global
154657,Unknown,2025-1,global
183649,Unknown,2025-1,global
183947,Unknown,2025-1,global
183463,Unknown,2025-1,global
183900,Unknown,2025-1,global
183451,Unknown,2025-1,global
183672,Unknown,2025-1,global
154840,Unknown,2025-1,global
183816,Unknown,2025-1,global
154835,Unknown,2025-1,global
155050,Unknown,2025-1,global
183958,Unknown,2025-1,global
183785,Unknown,2025-1,global
183325,Unknown,2025-1,global
183369,Unknown,2025-1,global
183492,Unknown,2025-1,global
183421,Unknown,2025-1,global
154784,Unknown,2025-1,global
183871,Unknown,2025-1,global
166598,Unknown,2025-1,global
154976,Unknown,2025-1,global
183517,Unknown,2025-1,global
181029,Unknown,2025-1,global
183914,Unknown,2025-1,global
183987,Unknown,2025-1,global
183708,Unknown,2025-1,global
183627,Unknown,2025-1,global
154917,Unknown,2025-1,global
183722,Unknown,2025-1,global
154641,Unknown,2025-1,global
183594,Unknown,2025-1,global
183223,Unknown,2025-1,global
168438,Unknown,2025-1,global
155223,Unknown,2025-1,global
183415,Unknown,2025-1,global
183454,Unknown,2025-1,global
183490,Unknown,2025-1,global
183540,Unknown,2025-1,global
183832,Unknown,2025-1,global
183323,Unknown,2025-1,global
183916,Unknown,2025-1,global
183668,Unknown,2025-1,global
183570,Unknown,2025-1,global
183242,Unknown,2025-1,global
154861,Unknown,2025-1,global
169590,Unknown,2025-1,global
183915,Unknown,2025-1,global
183902,Unknown,2025-1,global
183243,Unknown,2025-1,global
183363,Unknown,2025-1,global
183950,Unknown,2025-1,global
183335,Unknown,2025-1,global
183417,Unknown,2025-1,global
184002,Unknown,2025-1,global
184029,Unknown,2025-1,global
183218,Unknown,2025-1,global
183983,Unknown,2025-1,global
183975,Unknown,2025-1,global
183459,Unknown,2025-1,global
183285,Unknown,2025-1,global
155278,Unknown,2025-1,global
181269,Unknown,2025-1,global
155272,Unknown,2025-1,global
155319,Unknown,2025-1,global
196338,Unknown,2025-1,global
169636,Unknown,2025-1,global
183560,Unknown,2025-1,global
183960,Unknown,2025-1,global
183831,Unknown,2025-1,global
184013,Unknown,2025-1,global
154963,Unknown,2025-1,global
169496,Unknown,2025-1,global
155284,Unknown,2025-1,global
183723,Unknown,2025-1,global
183926,Unknown,2025-1,global
154862,Unknown,2025-1,global
154823,Unknown,2025-1,global
154769,Unknown,2025-1,global
154857,Unknown,2025-1,global
183458,Unknown,2025-1,global
183673,Unknown,2025-1,global
183573,Unknown,2025-1,global
183589,Unknown,2025-1,global
154746,Unknown,2025-1,global
154690,Unknown,2025-1,global
183770,Unknown,2025-1,global
178081,Unknown,2025-1,global
178082,Unknown,2025-1,global
178084,Unknown,2025-1,global
178086,Unknown,2025-1,global
178087,Unknown,2025-1,global
178088,Unknown,2025-1,global
178089,Unknown,2025-1,global
178090,Unknown,2025-1,global
178091,Unknown,2025-1,global
178092,Unknown,2025-1,global
178093,Unknown,2025-1,global
178094,Unknown,2025-1,global
155229,Unknown,2025-1,global
196339,Unknown,2025-1,global
196341,Unknown,2025-1,global
196342,Unknown,2025-1,global
196343,Unknown,2025-1,global
196344,Unknown,2025-1,global
154863,Unknown,2025-1,global
196347,Unknown,2025-1,global
183650,Unknown,2025-1,global
154692,Unknown,2025-1,global
154836,Unknown,2025-1,global
194862,Unknown,2025-1,global
194862,Unknown,2025-1,europe
194862,Unknown,2025-1,mediterranean
18159126,Unknown,2025-1,global
18159126,Unknown,2025-1,europe
56779782,Unknown,2025-1,global
56779782,Unknown,2025-1,europe
155226,Unknown,2025-1,global
155226,Unknown,2025-1,europe
194863,Unknown,2025-1,global
194863,Unknown,2025-1,europe
194865,Unknown,2025-1,global
194865,Unknown,2025-1,europe
194865,Unknown,2025-1,mediterranean
5675,Unknown,2025-1,global
198654,Unknown,2025-1,global
198654,Unknown,2025-1,europe
198655,Unknown,2025-1,global
198655,Unknown,2025-1,europe
194867,Unknown,2025-1,global
194867,Unknown,2025-1,europe
194867,Unknown,2025-1,mediterranean
194868,Unknown,2025-1,global
194868,Unknown,2025-1,europe
194868,Unknown,2025-1,mediterranean
194869,Unknown,2025-1,global
194869,Unknown,2025-1,europe
194869,Unknown,2025-1,mediterranean
194871,Unknown,2025-1,global
194871,Unknown,2025-1,europe
182165,Unknown,2025-1,global
194872,Unknown,2025-1,global
194872,Unknown,2025-1,europe
194872,Unknown,2025-1,mediterranean
198657,Unknown,2025-1,global
198657,Unknown,2025-1,europe
198657,Unknown,2025-1,mediterranean
274985026,Unknown,2025-1,global
274985026,Unknown,2025-1,europe
198659,Unknown,2025-1,global
198659,Unknown,2025-1,europe
155214,Unknown,2025-1,global
155214,Unknown,2025-1,europe
155214,Unknown,2025-1,mediterranean
18159556,Unknown,2025-1,global
18159556,Unknown,2025-1,europe
194874,Unknown,2025-1,global
194874,Unknown,2025-1,europe
194874,Unknown,2025-1,mediterranean
194875,Unknown,2025-1,global
194875,Unknown,2025-1,europe
194875,Unknown,2025-1,mediterranean
198663,Unknown,2025-1,global
198663,Unknown,2025-1,europe
194877,Unknown,2025-1,global
194877,Unknown,2025-1,europe
194877,Unknown,2025-1,mediterranean
155282,Unknown,2025-1,global
155282,Unknown,2025-1,europe
198664,Unknown,2025-1,global
198664,Unknown,2025-1,europe
18159823,Unknown,2025-1,global
18159823,Unknown,2025-1,europe
194879,Unknown,2025-1,global
194879,Unknown,2025-1,europe
194881,Unknown,2025-1,global
194881,Unknown,2025-1,europe
194881,Unknown,2025-1,mediterranean
194882,Unknown,2025-1,global
194882,Unknown,2025-1,europe
18159817,Unknown,2025-1,global
18159817,Unknown,2025-1,europe
194883,Unknown,2025-1,global
194883,Unknown,2025-1,europe
18160573,Unknown,2025-1,global
18160573,Unknown,2025-1,europe
198552,Unknown,2025-1,global
198552,Unknown,2025-1,europe
274985417,Unknown,2025-1,global
274985417,Unknown,2025-1,europe
194884,Unknown,2025-1,global
194884,Unknown,2025-1,europe
18160456,Unknown,2025-1,global
18160456,Unknown,2025-1,europe
18160468,Unknown,2025-1,global
18160468,Unknown,2025-1,europe
194887,Unknown,2025-1,global
194887,Unknown,2025-1,europe
194887,Unknown,2025-1,mediterranean
194889,Unknown,2025-1,global
194889,Unknown,2025-1,europe
194889,Unknown,2025-1,mediterranean
198669,Unknown,2025-1,global
198669,Unknown,2025-1,europe
194891,Unknown,2025-1,global
194891,Unknown,2025-1,europe
194891,Unknown,2025-1,mediterranean
18161514,Unknown,2025-1,global
18161514,Unknown,2025-1,europe
194893,Unknown,2025-1,global
194893,Unknown,2025-1,europe
135525,Unknown,2025-1,europe
81916148,Unknown,2025-1,global
69130223,Unknown,2025-1,global
69130217,Unknown,2025-1,global
69130256,Unknown,2025-1,global
69181494,Unknown,2025-1,global
69128239,Unknown,2025-1,global
69130284,Unknown,2025-1,global
69181507,Unknown,2025-1,global
67903613,Unknown,2025-1,global
198771,Unknown,2025-1,global
67903629,Unknown,2025-1,global
68326549,Unknown,2025-1,global
67903666,Unknown,2025-1,global
67903681,Unknown,2025-1,global
68326644,Unknown,2025-1,global
67903734,Unknown,2025-1,global
67903731,Unknown,2025-1,global
67903759,Unknown,2025-1,global
67903756,Unknown,2025-1,global
67903781,Unknown,2025-1,global
68001090,Unknown,2025-1,global
67903851,Unknown,2025-1,global
118353525,Unknown,2025-1,global
118353540,Unknown,2025-1,global
69179788,Unknown,2025-1,global
118354194,Unknown,2025-1,global
68377363,Unknown,2025-1,global
68377366,Unknown,2025-1,global
69127937,Unknown,2025-1,global
68377412,Unknown,2025-1,global
56780975,Unknown,2025-1,global
56780975,Unknown,2025-1,europe
118354091,Unknown,2025-1,global
56780905,Unknown,2025-1,global
69130196,Unknown,2025-1,global
47394785,Unknown,2025-1,global
47395413,Unknown,2025-1,global
81916521,Unknown,2025-1,global
81916170,Unknown,2025-1,global
240973336,Unknown,2025-1,global
241131980,Unknown,2025-1,global
241132565,Unknown,2025-1,global
241132577,Unknown,2025-1,global
241132588,Unknown,2025-1,global
241132598,Unknown,2025-1,global
241132608,Unknown,2025-1,global
241132619,Unknown,2025-1,global
241132630,Unknown,2025-1,global
241132640,Unknown,2025-1,global
241132650,Unknown,2025-1,global
241132660,Unknown,2025-1,global
241132673,Unknown,2025-1,global
241132683,Unknown,2025-1,global
241132694,Unknown,2025-1,global
241132705,Unknown,2025-1,global
241132716,Unknown,2025-1,global
241132727,Unknown,2025-1,global
241132737,Unknown,2025-1,global
241132747,Unknown,2025-1,global
241132757,Unknown,2025-1,global
241132767,Unknown,2025-1,global
241132787,Unknown,2025-1,global
241132797,Unknown,2025-1,global
241132807,Unknown,2025-1,global
241132819,Unknown,2025-1,global
241132830,Unknown,2025-1,global
241132840,Unknown,2025-1,global
241132850,Unknown,2025-1,global
241132860,Unknown,2025-1,global
241132871,Unknown,2025-1,global
241132883,Unknown,2025-1,global
241132895,Unknown,2025-1,global
241132905,Unknown,2025-1,global
241132944,Unknown,2025-1,global
241132955,Unknown,2025-1,global
241132966,Unknown,2025-1,global
241132977,Unknown,2025-1,global
241132989,Unknown,2025-1,global
241133000,Unknown,2025-1,global
241133012,Unknown,2025-1,global
241133023,Unknown,2025-1,global
241133036,Unknown,2025-1,global
241133047,Unknown,2025-1,global
241133058,Unknown,2025-1,global
241133069,Unknown,2025-1,global
241133080,Unknown,2025-1,global
241133093,Unknown,2025-1,global
241133103,Unknown,2025-1,global
241133114,Unknown,2025-1,global
241133144,Unknown,2025-1,global
241133155,Unknown,2025-1,global
241133189,Unknown,2025-1,global
241133199,Unknown,2025-1,global
241133212,Unknown,2025-1,global
241133225,Unknown,2025-1,global
241133235,Unknown,2025-1,global
241133245,Unknown,2025-1,global
241133255,Unknown,2025-1,global
241133265,Unknown,2025-1,global
241133275,Unknown,2025-1,global
241133288,Unknown,2025-1,global
241133298,Unknown,2025-1,global
241133308,Unknown,2025-1,global
241133318,Unknown,2025-1,global
241133328,Unknown,2025-1,global
241133338,Unknown,2025-1,global
241133348,Unknown,2025-1,global
241133358,Unknown,2025-1,global
241133369,Unknown,2025-1,global
241133379,Unknown,2025-1,global
241133389,Unknown,2025-1,global
241133399,Unknown,2025-1,global
241133409,Unknown,2025-1,global
241133419,Unknown,2025-1,global
241133429,Unknown,2025-1,global
241133440,Unknown,2025-1,global
241133450,Unknown,2025-1,global
241133460,Unknown,2025-1,global
241133470,Unknown,2025-1,global
